passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,world_group,family,pattern,runs,events,tick_min,tick_max,dominant_visual,dominant_tone,dominant_field,before_dominant_visual,before_dominant_tone,before_dominant_field,target_sehen_form_flow,before_sehen_form_flow,delta_sehen_form_flow,target_sehen_form_stability,before_sehen_form_stability,delta_sehen_form_stability,target_sehen_form_change,before_sehen_form_change,delta_sehen_form_change,target_hoeren_energy_tone,before_hoeren_energy_tone,delta_hoeren_energy_tone,target_hoeren_energy_shift,before_hoeren_energy_shift,delta_hoeren_energy_shift,target_rezeptor_visual_form_salience,before_rezeptor_visual_form_salience,delta_rezeptor_visual_form_salience,target_rezeptor_auditory_stimulation,before_rezeptor_auditory_stimulation,delta_rezeptor_auditory_stimulation,target_rezeptor_field_intake_pressure,before_rezeptor_field_intake_pressure,delta_rezeptor_field_intake_pressure,target_perception_auditory_loudness,before_perception_auditory_loudness,delta_perception_auditory_loudness,target_perception_auditory_listen_tendency,before_perception_auditory_listen_tendency,delta_perception_auditory_listen_tendency,target_perception_visual_sharpness,before_perception_visual_sharpness,delta_perception_visual_sharpness,target_perception_visual_distance_tendency,before_perception_visual_distance_tendency,delta_perception_visual_distance_tendency,target_perception_raw_field_intake_pressure,before_perception_raw_field_intake_pressure,delta_perception_raw_field_intake_pressure,target_perception_adapted_field_intake_pressure,before_perception_adapted_field_intake_pressure,delta_perception_adapted_field_intake_pressure,target_mcm_rekopplung_quality,before_mcm_rekopplung_quality,delta_mcm_rekopplung_quality,target_mcm_strain_quality,before_mcm_strain_quality,delta_mcm_strain_quality,target_mcm_feldwirkung_mcm_coherence,before_mcm_feldwirkung_mcm_coherence,delta_mcm_feldwirkung_mcm_coherence,target_mcm_feldwirkung_mcm_tension,before_mcm_feldwirkung_mcm_tension,delta_mcm_feldwirkung_mcm_tension,target_mcm_feldwirkung_mcm_asymmetry,before_mcm_feldwirkung_mcm_asymmetry,delta_mcm_feldwirkung_mcm_asymmetry
1,0,0,0,0,0,0,feld_5m,dio_0m9z,kippnaehe,12,199,14,9975,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.09282160474671163,0.015004588990523364,-0.107826193737235,-0.12359205159486347,-0.029331468232999636,-0.09426058336186384,-0.19060820576479076,-0.0005227994456758499,-0.19008540631911494,0.30000439319305694,-0.035906421835577615,0.33591081502863457,0.18952892915709288,-0.004192183787370038,0.19372111294446293,0.26667813609265734,0.24637514503075628,0.02030299106190107,0.2641996114248252,0.19016731556712385,0.07403229585770132,0.12875347152007713,0.0982428424424187,0.03051062907765845,0.2641996114248252,0.19016731556712385,0.07403229585770132,0.7531442226800283,0.805813377693938,-0.05266915501390968,0.6252028441096403,0.665072515039168,-0.039869670929527666,0.3747971558903596,0.33492748496083197,0.039869670929527666,0.15012025283744032,0.11455229093992235,0.035567961897517986,0.12875347152007713,0.0982428424424187,0.03051062907765845,0.6850472215511573,0.6959442549897789,-0.010897033438621575,0.1743999392728799,0.15336313628987333,0.021036802983006576,0.611605465934829,0.6157868169151045,-0.0041813509802755,0.12875347152007713,0.0982428424424187,0.03051062907765845,0.010634754111444112,-0.0007805248840800401,0.011415278995524152
1,0,0,0,0,0,0,feld_5m,dio_14wj,tragende_verarbeitung,12,1706,33,9959,wechselnde_form,geordnetes_hinhoeren,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.0033023282180256516,0.008517477762331978,-0.005215149544306328,-0.14428719230751372,0.01038946420607804,-0.15467665651359178,0.000312259179871898,0.00013761693783462798,0.00017464224203726995,-0.016155826810998673,-0.02272814676618092,0.006572319955182245,0.006335246639529868,-0.0062904793888024805,0.012625726028332349,0.2246734791996525,0.25257580178482547,-0.027902322585172973,0.03642912038383052,0.18832302799795664,-0.15189390761412613,0.0325881302837544,0.09724213922721643,-0.06465400894346203,0.03642912038383052,0.18832302799795664,-0.15189390761412613,0.919341290179006,0.8054698420847642,0.11387144809424175,0.6788319163945379,0.6697620442699129,0.009069872124625058,0.32116808360546206,0.33023795573008713,-0.009069872124625067,0.03649314154426486,0.11321948775174905,-0.07672634620748418,0.0325881302837544,0.09724213922721643,-0.06465400894346203,0.7328716351575619,0.7096768958503824,0.02319473930717947,0.12369493506815714,0.14728064310802727,-0.023585708039870135,0.6006399176228431,0.6222981035310887,-0.021658185908245652,0.0325881302837544,0.09724213922721643,-0.06465400894346203,0.0001984373863924212,-0.001583148545192476,0.0017815859315848974
1,0,0,0,0,0,0,feld_5m,dio_155c,kippnaehe,8,20,36,9673,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.29664789583333334,-0.03783911458333333,-0.25880878125,0.13944410416666667,0.012427927083333333,0.12701617708333332,-0.10650224999999999,-0.0058647413194444446,-0.10063750868055556,0.2660795625,0.022166598958333335,0.24391296354166664,0.10929670833333334,0.00799015451388889,0.10130655381944445,0.2904526875,0.269336703125,0.021115984374999994,0.27336460416666664,0.22002790104166667,0.05333670312499998,0.1288208125,0.11153934027777777,0.017281472222222222,0.27336460416666664,0.22002790104166667,0.05333670312499998,0.7450623958333333,0.7818765850694445,-0.03681418923611113,0.6847839166666667,0.6542607083333334,0.030523208333333357,0.31521608333333334,0.34573929166666667,-0.030523208333333315,0.149595875,0.1312966736111111,0.01829920138888889,0.1288208125,0.11153934027777777,0.017281472222222222,0.6899064166666666,0.6954892282986112,-0.005582811631944476,0.17613454166666667,0.15684349565972222,0.019291046006944444,0.6346915625,0.6067724010416667,0.027919161458333286,0.1288208125,0.11153934027777777,0.017281472222222222,-0.0754715,-0.011121375000000001,-0.06435012500000001
1,0,0,0,0,0,0,feld_5m,dio_155c,tragende_verarbeitung,8,16,1396,9986,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.111749375,-0.06092813541666667,-0.05082123958333333,-0.09066037499999999,0.04570413541666666,-0.13636451041666664,-0.035599624999999996,-0.014027140624999998,-0.021572484375,-0.09499975,-0.004337697916666667,-0.09066205208333333,-0.37287475000000003,0.028286588541666664,-0.4011613385416667,0.2158465625,0.291003671875,-0.07515710937500002,0.21170743749999998,0.2666247239583333,-0.05491728645833333,0.1020494375,0.1310115,-0.028962062499999993,0.21170743749999998,0.2666247239583333,-0.05491728645833333,0.756914375,0.7439595989583334,0.012954776041666644,0.6858680625,0.64214065625,0.04372740625000002,0.3141319375,0.35785934375,-0.04372740625,0.1177764375,0.15498681770833334,-0.037210380208333324,0.1020494375,0.1310115,-0.028962062499999993,0.72930525,0.6945413619791667,0.03476388802083333,0.13585415625,0.16631859375,-0.030464437499999986,0.6431264375000001,0.604412984375,0.03871345312500002,0.1020494375,0.1310115,-0.028962062499999993,-0.1497641875,-0.021928171875,-0.127836015625
1,0,0,0,0,0,0,regime,dio_0m9z,kippnaehe,6,148,17,9943,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.12224422534050423,0.003991060742976457,-0.1262352860834807,-0.033439843547236094,0.024707543306581495,-0.05814738685381759,-0.16887108185155209,-0.0016674557756164653,-0.1672036260759356,0.27825700504153233,-0.028460942336543518,0.30671794737807584,0.22784046403237201,-0.0031678203586662703,0.2310082843910383,0.26656985054367993,0.2559545877564446,0.010615262787235333,0.2813146551898589,0.20703054199767182,0.07428411319218707,0.13456533116887492,0.10504306124015779,0.029522269928717135,0.2813146551898589,0.20703054199767182,0.07428411319218707,0.7331641578333636,0.79100174108022,-0.05783758324685643,0.6446683764694396,0.667827794197471,-0.023159417728031317,0.3553316235305603,0.33217220580252904,0.02315941772803129,0.15727519544337606,0.12280143992050206,0.03447375552287401,0.13456533116887492,0.10504306124015779,0.029522269928717135,0.696437251428525,0.7044896478771975,-0.008052396448672635,0.17870290408475062,0.15113682303835066,0.02756608104639997,0.6041325918059239,0.6205385650628077,-0.016405973256883755,0.13456533116887492,0.10504306124015779,0.029522269928717135,0.008596767574461261,-0.004021071838611826,0.012617839413073088
1,0,0,0,0,0,0,regime,dio_14wj,tragende_verarbeitung,6,1136,158,9980,wechselnde_form,geordnetes_hinhoeren,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.0015382058804446937,0.005048166961603447,-0.00658637284204814,-0.11867665400879768,0.017626649283643863,-0.13630330329244153,-0.002464978327965209,-0.00019942634417995033,-0.0022655519837852587,-0.012959138289686945,-0.026307678221960184,0.013348539932273236,0.0026656934376566477,-0.006501137373482992,0.00916683081113964,0.22613187426112402,0.24848436037282537,-0.022352486111701358,0.03794044562702941,0.19553250951795484,-0.15759206389092542,0.032489928367021075,0.09990340848207291,-0.06741348011505184,0.03794044562702941,0.19553250951795484,-0.15759206389092542,0.9184203229087013,0.7998249916102328,0.11859533129846848,0.6801944942572283,0.6722199109612902,0.00797458329593805,0.31980550574277167,0.3277800890387097,-0.007974583295938031,0.03638835260030875,0.1164362520768688,-0.08004789947656003,0.032489928367021075,0.09990340848207291,-0.06741348011505184,0.7342891645009945,0.7122724557940682,0.022016708706926274,0.12452858335123823,0.1473996985669602,-0.022871115215721976,0.6067374952430398,0.6246158185793342,-0.017878323336294428,0.032489928367021075,0.09990340848207291,-0.06741348011505184,-0.0026445699958796112,-0.0036640787879574453,0.0010195087920778336
1,0,0,0,0,0,0,regime,dio_155c,kippnaehe,4,6,2013,4745,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.35258900000000004,-0.05143235416666666,-0.30115664583333335,0.1298845,-0.06326916666666668,0.19315366666666667,-0.18341425,-0.00022704166666667053,-0.18318720833333335,0.29853450000000004,-0.022556,0.32109050000000006,0.305883,-0.01985766666666666,0.3257406666666667,0.30630175000000004,0.30260631250000003,0.0036954374999999817,0.30162075,0.21221247916666666,0.08940827083333336,0.13992624999999997,0.108968125,0.03095812499999999,0.30162075,0.21221247916666666,0.08940827083333336,0.72528525,0.77260025,-0.047314999999999996,0.6838905,0.6151705208333333,0.06871997916666667,0.31610950000000004,0.38482947916666665,-0.06871997916666664,0.16318375000000002,0.128595375,0.034588375,0.13992624999999997,0.108968125,0.03095812499999999,0.698354625,0.7036768229166667,-0.00532219791666666,0.17773975,0.1534856875,0.024254062500000007,0.6072465,0.5834316458333333,0.023814854166666677,0.13992624999999997,0.108968125,0.03095812499999999,-0.06632674999999999,-0.028600541666666666,-0.03772620833333333
1,0,0,0,0,0,0,regime,dio_155c,tragende_verarbeitung,6,18,1373,9944,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.13365419444444446,0.026204967592592592,-0.15985916203703707,-0.07144511111111111,-0.03733981481481481,-0.0341052962962963,-0.04067175,-0.0174629375,-0.023208812499999995,-0.07321775,0.010752462962962964,-0.08397021296296296,-0.3943452777777778,0.030662081018518517,-0.4250073587962963,0.2217326111111111,0.2701480023148148,-0.048415391203703695,0.20809127777777778,0.22759922685185185,-0.019507949074074077,0.09986069444444445,0.11469334722222223,-0.01483265277777777,0.20809127777777778,0.22759922685185185,-0.019507949074074077,0.7544819444444445,0.7711342106481481,-0.01665226620370371,0.68774525,0.6442630439814815,0.04348220601851852,0.31225474999999997,0.35573695601851857,-0.04348220601851854,0.11524641666666667,0.1358717083333333,-0.02062529166666667,0.09986069444444445,0.11469334722222223,-0.01483265277777777,0.7316102777777779,0.7055929375000001,0.026017340277777745,0.13367279166666668,0.15562319097222221,-0.02195039930555555,0.6466296666666667,0.5916615856481481,0.054968081018518467,0.09986069444444445,0.11469334722222223,-0.01483265277777777,-0.16088027777777777,0.015106199074074074,-0.17598647685185187
1,0,0,0,0,0,0,zeit_1h,dio_0m9z,kippnaehe,12,176,3,8678,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.16172276178804856,0.015263864497412854,-0.17698662628546138,0.0026911404528478116,-0.018783260255117177,0.021474400707964983,-0.07752179325396825,-0.012502960023052382,-0.06501883323091588,0.31717209414098974,-0.009443806519429289,0.326615900660419,0.1967327773459384,0.012154044348834823,0.18457873299710356,0.27409904845938377,0.272960970038223,0.0011380784211607899,0.2825212721521942,0.21562329878339573,0.06689797336879848,0.13427332401960784,0.1089304807780136,0.025342843241594245,0.2825212721521942,0.21562329878339573,0.06689797336879848,0.7440427449579832,0.7830712773419276,-0.03902853238394436,0.647358174894958,0.6477448497947619,-0.0003866748998038923,0.35264182510504205,0.3522551502052382,0.0003866748998038831,0.15649892038982258,0.12781463860741818,0.02868428178240441,0.13427332401960784,0.1089304807780136,0.025342843241594245,0.6872812179971989,0.691331283619648,-0.004050065622449167,0.17830123794351072,0.15644421333814726,0.021857024605363474,0.6238306706465919,0.6089468224584452,0.014883848188146781,0.13427332401960784,0.1089304807780136,0.025342843241594245,0.012284793102240897,0.00451781353288337,0.007766979569357527
1,0,0,0,0,0,0,zeit_1h,dio_14wj,tragende_verarbeitung,12,1397,104,8733,wechselnde_form,geordnetes_hinhoeren,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.007803106039146048,0.0055808028151650806,0.002222303223980969,-0.14343163068945233,-0.009430532168852456,-0.13400109852059985,-0.00618814080959362,0.0007109477624466836,-0.006899088572040304,-0.021219477635627596,-0.030929597051566556,0.009710119415938958,0.0042067432916143834,-0.008564250749869556,0.01277099404148394,0.22347727812396165,0.25120967469451827,-0.02773239657055664,0.040415013945421956,0.19005736510800952,-0.1496423511625876,0.03397434708927389,0.09786186243269322,-0.06388751534341933,0.040415013945421956,0.19005736510800952,-0.1496423511625876,0.9165467636764325,0.8041529098949054,0.11239385378152711,0.6781813451888494,0.66683582586329,0.0113455193255593,0.32181865481115063,0.3331641741367099,-0.011345519325559286,0.03806584436589016,0.11386806854852642,-0.07580222418263625,0.03397434708927389,0.09786186243269322,-0.06388751534341933,0.7319031629358186,0.708614483982778,0.02328867895304068,0.1247509435082222,0.14790050070378832,-0.02314955719556612,0.6033696520910751,0.6203443344465766,-0.016974682355501352,0.03397434708927389,0.09786186243269322,-0.06388751534341933,-0.0007097581317595728,-0.004444147161997615,0.003734389030238042
