quelle,achsenklasse,count,rollen,kombinationen,cross_state,rekopplung,adaptive_rekopplung,adaptive_rekopplung_experience,nachhall,base_world_energy,follow_world_energy,follow_minus_base_energy,base_abs_drift,follow_abs_drift,follow_minus_base_abs_drift,base_avg_range,follow_avg_range,follow_minus_base_range,base_direction_change_ratio,follow_direction_change_ratio
synthetisch_1770_koaktiv,kompakt_nachhallend,22,1.0,0.0,0.0,0.7462081818181818,0.7462081818181818,0.0,0.6990059090909091,4.757617566154144,4.546791098434,-0.21082646772014285,0.3054423749227553,0.31947212722380436,0.014029752301049109,0.007954919385762664,0.007521298122292853,-0.0004336212634698123,0.033066132264529056,0.031472034979049004
synthetisch_1770_koaktiv,mittlere_uebergangsphase,2,3.0,3.0,2.0,0.7455955000000001,0.7676715000000001,0.057372,0.6744355,5.168534490298288,6.570346429809662,1.401811939511374,1.0517506568845088,0.25662155412222276,-0.7951291027622861,0.007739687161850858,0.011955137726373737,0.004215450564522878,0.029058116232464928,0.0531062124248497
synthetisch_1772_feinmilieu,kompakt_nachhallend,24,1.0,0.0,0.0,0.7585843333333333,0.7585843333333333,0.0,0.848333625,0.6065011414356372,0.6103708568451172,0.0038697154094799505,0.06293123583754587,0.06567797017488747,0.002746734337341608,0.0011446648373649897,0.0011464205740391623,1.7557366741726402e-06,0.006429525718102872,0.006095524382097529
synthetisch_1773_feindifferenz,kompakt_nachhallend,24,1.0,0.0,0.0,0.7558959166666667,0.7558959166666667,0.0,0.8145315416666667,0.7102179856577528,0.7003459640043679,-0.00987202165338504,0.0587998804557766,0.05755035195465794,-0.0012495285011186591,0.0012138297663994047,0.0012091674136834277,-4.66235271597699e-06,0.010187040748162993,0.010604542418169672
paxg_2024_real,mittlere_uebergangsphase,3,3.0,3.0,2.0,0.7026506666666666,0.7141756666666667,0.029976,0.33230833333333337,1.1525077758141558,1.0662744827801076,-0.08623329303404818,0.005650718971955439,0.003313854753209738,-0.0023368642187457,0.0008019649982329353,0.000722658780149318,-7.930621808361733e-05,0.2828991315965264,0.26619906479625915
paxg_2024_real,verteilt_rekoppelnd,1,5.0,10.0,6.0,0.70704,0.742225,0.120333,0.377034,0.945846419160309,1.0351870126491909,0.0893405934888819,0.002001000500250125,0.010978043912175649,0.008977043411925524,0.0006398218457553164,0.0006847015758398587,4.487973008454225e-05,0.24248496993987975,0.24348697394789579
