label,weltgruppe,achsenklasse,rollenbreite_klasse,rollen,kombinationen,rollen_reaktiviert,kombinationen_voll,reaktivierungsquote,kombinationsquote,cross_state,same_state,avg_co_touch,min_co_touch,avg_resonanz,syntax,stabil,tragend_unruhig,kippend,gespannt,field_carried,field_strained,rekopplung,adaptive_rekopplung,adaptive_rekopplung_delta,adaptive_rekopplung_experience,adaptive_weight_carry,adaptive_weight_alignment,adaptive_weight_strain_relief,adaptive_weight_sensory,carry,strain,sensory,nachhall,neuro_load,neuro_balance,data_path,follow_data_path,base_rows,base_drift,base_abs_drift,base_avg_abs_return,base_p95_abs_return,base_avg_range,base_p95_range,base_avg_volume_change,base_direction_change_ratio,base_direction_persistence,base_world_energy,follow_rows,follow_drift,follow_abs_drift,follow_avg_abs_return,follow_p95_abs_return,follow_avg_range,follow_p95_range,follow_avg_volume_change,follow_direction_change_ratio,follow_direction_persistence,follow_world_energy,follow_minus_base_energy,follow_minus_base_abs_drift,follow_minus_base_range
BTC_2025_1H_NEIGHBOR_1000_2000,BTC_1H_REKOPPLUNGSZONE,verteilt_offen,verteilt,6,15,4,6,0.666667,0.4,9,6,0.5406666666666666,0.013333,0.19849920000000001,240,977,17,0,0,0,0,0.69354,0.735906,0.042365999999999904,0.567237,0.294346,0.220493,0.272882,0.21228,0.508119,0.162062,0.844703,0.327525,0.098722,0.340876,data\btc_2025_1h_follow_candidate_1000_2000.csv,data\btc_2025_1h_follow_candidate_2000_3000.csv,1000.0,-0.10302729049587994,0.10302729049587994,0.004079154289955258,0.012834323923276336,0.008315331310958931,0.02180726703542961,0.4536412219627866,0.531062124248497,0.46893787575150303,9.48431941389475,1000.0,0.09247430570955659,0.09247430570955659,0.003313985506359651,0.010246986717476673,0.006694606776004681,0.015911239171574408,0.491581525769333,0.5160320641282565,0.48396793587174347,7.372446176518536,-2.111873237376215,-0.010552984786323355,-0.0016207245349542498
BTC_2025_1H_CORE_2000_3000,BTC_1H_REKOPPLUNGSZONE,verteilt_rekoppelnd,verteilt,5,10,4,6,0.8,0.6,4,6,0.5846668,0.156667,0.223385,229,984,10,0,0,0,0,0.695555,0.737,0.041444999999999954,0.443215,0.29581,0.220571,0.272272,0.211346,0.51221,0.161427,0.846332,0.351238,0.096721,0.348267,data\btc_2025_1h_follow_candidate_2000_3000.csv,data\btc_2025_1h_follow_candidate_3000_4000.csv,1000.0,0.09247430570955659,0.09247430570955659,0.003313985506359651,0.010246986717476673,0.006694606776004681,0.015911239171574408,0.491581525769333,0.5160320641282565,0.48396793587174347,7.372446176518536,1000.0,0.1355837261938275,0.1355837261938275,0.0026794410729258198,0.007405558275484795,0.005363491189954001,0.01125843383962687,0.5061673622535184,0.4969939879759519,0.503006012024048,5.5083283750442,-1.864117801474336,0.04310942048427091,-0.0013311155860506801
BTC_2025_1H_NEIGHBOR_3000_4000,BTC_1H_REKOPPLUNGSZONE,mittlere_uebergangsphase,mittel,3,3,2,1,0.666667,0.333333,2,1,0.107778,0.076667,0.36104833333333336,220,984,10,0,0,0,0,0.693828,0.730712,0.03688400000000003,0.469316,0.307675,0.222243,0.265038,0.205043,0.511324,0.162935,0.843733,0.34586,0.096932,0.348569,data\btc_2025_1h_follow_candidate_3000_4000.csv,data\btc_2025_1h_follow_candidate_4000_5000.csv,1000.0,0.1355837261938275,0.1355837261938275,0.0026794410729258198,0.007405558275484795,0.005363491189954001,0.01125843383962687,0.5061673622535184,0.4969939879759519,0.503006012024048,5.5083283750442,1000.0,0.10331654727061844,0.10331654727061844,0.002357422902331845,0.006858967669037477,0.004711485846971492,0.010681604230399785,0.49890585192392234,0.4849699398797595,0.5150300601202404,5.049489215613896,-0.45883915943030384,-0.03226717892320906,-0.0006520053429825094
BTC_2025_30M_ZONE_4000_5000,BTC_30M_SAME_PHASE,mittlere_uebergangsphase,mittel,3,3,3,3,1.0,1.0,2,1,0.08222233333333333,0.026667,0.36737833333333336,295,974,20,0,0,0,0,0.684869,0.725635,0.04076600000000008,0.537503,0.299621,0.221371,0.270243,0.208766,0.495317,0.167954,0.83408,0.272501,0.107345,0.317857,data\btc_2025_30m_zone_4000_5000.csv,data\btc_2025_30m_zone_5000_6000.csv,1000.0,-0.014310855423416965,0.014310855423416965,0.002835126827824334,0.008863679067158048,0.005730965054806033,0.013614984478918096,0.494875896274498,0.5370741482965932,0.46292585170340683,6.334771878281896,1000.0,0.11230797934026585,0.11230797934026585,0.001766646496101432,0.0052794483088743245,0.0035195329412582455,0.007644873428055313,0.5208141729605616,0.4939879759519038,0.5060120240480962,3.76535555015082,-2.569416328131076,0.09799712391684888,-0.0022114321135477876
BTC_2025_30M_ZONE_5000_6000,BTC_30M_SAME_PHASE,verteilt_offen,verteilt,6,15,3,3,0.5,0.2,9,6,0.508889,0.09,0.20249726666666668,241,978,16,0,0,0,0,0.693982,0.733653,0.03967100000000001,0.579365,0.30154,0.22164,0.269038,0.207782,0.508717,0.161278,0.846116,0.326717,0.098591,0.34161,data\btc_2025_30m_zone_5000_6000.csv,data\btc_2025_30m_zone_6000_7000.csv,1000.0,0.11230797934026585,0.11230797934026585,0.001766646496101432,0.0052794483088743245,0.0035195329412582455,0.007644873428055313,0.5208141729605616,0.4939879759519038,0.5060120240480962,3.76535555015082,1000.0,0.15206755334585448,0.15206755334585448,0.002062025419506996,0.006141563653392477,0.004090168890162079,0.009042799925062779,0.541840921017463,0.5170340681362725,0.4829659318637275,4.3986695559495335,0.6333140057987134,0.03975957400558863,0.0005706359489038339
BTC_2025_30M_ZONE_6000_7000,BTC_30M_SAME_PHASE,mittlere_uebergangsphase,mittel,3,3,1,0,0.333333,0.0,2,1,0.12222233333333334,0.053333,0.38753966666666667,241,983,11,0,0,0,0,0.691095,0.727038,0.03594299999999995,0.451207,0.311188,0.222829,0.263916,0.202067,0.505464,0.163377,0.839734,0.311552,0.099148,0.339572,data\btc_2025_30m_zone_6000_7000.csv,data\btc_2025_30m_zone_7000_8000.csv,1000.0,0.15206755334585448,0.15206755334585448,0.002062025419506996,0.006141563653392477,0.004090168890162079,0.009042799925062779,0.541840921017463,0.5170340681362725,0.4829659318637275,4.3986695559495335,1000.0,-0.016975019854961543,0.016975019854961543,0.0017004537879529143,0.004911163696266577,0.0033063374770107056,0.007345741806195575,0.5154424527565595,0.530060120240481,0.469939879759519,3.56672945255787,-0.8319401033916636,-0.13509253349089292,-0.0007838314131513738
BTC_2025_30M_ZONE_7000_8000,BTC_30M_SAME_PHASE,kompakt_nachhallend,kompakt,2,1,1,0,0.5,0.0,1,0,0.026667,0.026667,0.5,245,982,12,0,0,0,0,0.691953,0.734933,0.04297999999999991,0.601051,0.292787,0.220481,0.274175,0.212558,0.50631,0.162839,0.842337,0.318287,0.099763,0.338393,data\btc_2025_30m_zone_7000_8000.csv,data\btc_2025_30m_zone_8000_9000.csv,1000.0,-0.016975019854961543,0.016975019854961543,0.0017004537879529143,0.004911163696266577,0.0033063374770107056,0.007345741806195575,0.5154424527565595,0.530060120240481,0.469939879759519,3.56672945255787,1000.0,0.009467203701212151,0.009467203701212151,0.0016266950993037365,0.004761159505378681,0.0030633406163972587,0.007111805766168697,0.46346373266912394,0.5240480961923848,0.4759519038076152,3.417398006613963,-0.1493314459439068,-0.007507816153749392,-0.00024299686061344692
BTC_2025_15M_ZONE_8000_9000,BTC_15M_SAME_PHASE,kompakt_nachhallend,kompakt,2,1,1,0,0.5,0.0,1,0,0.22,0.22,0.5,298,971,23,0,0,0,0,0.684251,0.726946,0.04269499999999993,0.577968,0.295018,0.22068,0.272905,0.211397,0.494261,0.167226,0.832843,0.260271,0.107023,0.3172,data\btc_2025_15m_zone_8000_9000.csv,data\btc_2025_15m_zone_9000_10000.csv,1000.0,-0.023626369116629298,0.023626369116629298,0.0017810883604811852,0.004697640358845812,0.0034009364025273815,0.007624308423339877,0.4645036114986416,0.5230460921843687,0.4769539078156313,3.6091828113630338,1000.0,0.016212754916220175,0.016212754916220175,0.002401074276315833,0.007182615995282531,0.004652988246005337,0.011396226599988762,0.5129449566136934,0.5180360721442886,0.4819639278557114,5.235369312881375,1.6261865015183417,-0.007413614200409122,0.0012520518434779556
BTC_2025_15M_ZONE_9000_10000,BTC_15M_SAME_PHASE,verteilt_rekoppelnd,verteilt,5,10,3,3,0.6,0.3,4,3,1.0,1.0,0.1999999,235,984,10,0,0,0,0,0.695155,0.727188,0.03203299999999998,0.424939,0.322263,0.224529,0.256866,0.196342,0.510797,0.160484,0.848101,0.338826,0.097924,0.343567,data\btc_2025_15m_zone_9000_10000.csv,data\btc_2025_15m_zone_10000_11000.csv,1000.0,0.016212754916220175,0.016212754916220175,0.002401074276315833,0.007182615995282531,0.004652988246005337,0.011396226599988762,0.5129449566136934,0.5180360721442886,0.4819639278557114,5.235369312881375,1000.0,0.10694805658520862,0.10694805658520862,0.0014050846233102559,0.003972806386613411,0.0026824915236426713,0.006153986010784853,0.5727491830325512,0.5340681362725451,0.4659318637274549,2.939977623311597,-2.2953916895697786,0.09073530166898844,-0.0019704967223626657
BTC_2025_15M_ZONE_10000_11000,BTC_15M_SAME_PHASE,kompakt_nachhallend,kompakt,1,0,1,0,1.0,0.0,0,0,0.0,0.0,0.0,300,969,25,0,0,0,0,0.683936,0.725618,0.041682,0.648055,0.297665,0.221201,0.272266,0.208869,0.493587,0.167871,0.832735,0.261133,0.107824,0.315474,data\btc_2025_15m_zone_10000_11000.csv,data\btc_2025_15m_zone_11000_12000.csv,1000.0,0.10694805658520862,0.10694805658520862,0.0014050846233102559,0.003972806386613411,0.0026824915236426713,0.006153986010784853,0.5727491830325512,0.5340681362725451,0.4659318637274549,2.939977623311597,1000.0,-0.005937386246791844,0.005937386246791844,0.0012121022047980122,0.003363489548373697,0.0022088036899131644,0.005034323150408635,0.5570555146287273,0.5430861723446894,0.45691382765531063,2.4598276957152168,-0.4801499275963801,-0.10101067033841678,-0.00047368783372950685
