target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_1fll,dio_1492,320,11051,0.97408,0.177015,asymmetrie_minus,mcm_asymmetrie,-0.127158,sonstige:189;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.139741,0.234293,0.094553,0.0,0.0,0.0,0.028886,0.083374,0.054488,0.0,0.0,0.0,0.02031,0.048768,0.028459,0.762753,0.731541,-0.031213,0.02031,0.048768,0.028459,0.00015,-0.127008,-0.127158,0.012031,0.011774,-0.000257
dio_1fll,dio_14wj,319,20455,0.986691,0.166713,kohaerenz_niedriger,mcm_kohaerenz,-0.14485,sonstige:188;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.140072,0.21769,0.077618,0.0,0.0,0.0,0.028887,0.035602,0.006715,0.0,0.0,0.0,0.020328,0.030072,0.009745,0.762482,0.617633,-0.14485,0.020328,0.030072,0.009745,6.8e-05,0.002775,0.002708,0.012024,0.010223,-0.001801
dio_1fll,dio_05ap,299,2899,0.989899,0.11375,asymmetrie_minus,mcm_asymmetrie,-0.08385,sonstige:169;btc:46;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.140257,0.172163,0.031906,0.0,0.0,0.0,0.029346,0.082332,0.052987,0.0,0.0,0.0,0.020536,0.045141,0.024605,0.762007,0.764381,0.002374,0.020536,0.045141,0.024605,0.000386,-0.083464,-0.08385,0.012003,0.012102,9.9e-05
dio_1fll,dio_1jsj,296,2470,0.943941,0.268083,asymmetrie_minus,mcm_asymmetrie,-0.210818,sonstige:182;btc:38;doge:23;xrp:22;paxg:21;expansion:3;sideways:3;stress:3;synth:1,0.139177,0.276615,0.137438,0.0,0.0,0.0,0.028385,0.084814,0.056429,0.0,0.0,0.0,0.020064,0.051704,0.03164,0.763761,0.72278,-0.040981,0.020064,0.051704,0.03164,-0.000134,-0.210952,-0.210818,0.012062,0.011775,-0.000287
dio_1fll,dio_1350,294,3815,0.989845,0.109566,sehen_schaerfer,sehen_form_salience,0.07308,sonstige:164;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.14136,0.21444,0.07308,0.0,0.0,0.0,0.029838,0.084995,0.055157,0.0,0.0,0.0,0.020808,0.048259,0.027451,0.76126,0.731242,-0.030018,0.020808,0.048259,0.027451,0.000224,0.012374,0.012151,0.011973,0.011406,-0.000568
dio_1fll,dio_0jt7,288,18732,0.932793,0.282343,asymmetrie_plus,mcm_asymmetrie,0.2146,sonstige:197;btc:31;xrp:20;doge:18;paxg:15;expansion:3;sideways:3;synth:1,0.137724,0.28949,0.151766,0.0,0.0,0.0,0.026906,0.028304,0.001398,0.0,0.0,0.0,0.019344,0.028115,0.008771,0.764712,0.665181,-0.099531,0.019344,0.028115,0.008771,-0.000703,0.213896,0.2146,0.012131,0.010093,-0.002038
dio_1fll,dio_15vu,282,16925,0.947428,0.254098,asymmetrie_plus,mcm_asymmetrie,0.209667,sonstige:209;btc:20;xrp:18;doge:14;paxg:13;expansion:3;stress:3;synth:1;sideways:1,0.136352,0.26263,0.126278,0.0,0.0,0.0,0.025755,0.038404,0.012649,0.0,0.0,0.0,0.018773,0.031136,0.012363,0.766377,0.707405,-0.058972,0.018773,0.031136,0.012363,-0.000395,0.209271,0.209667,0.01221,0.010715,-0.001495
dio_1fll,dio_1kpz,279,7124,0.956933,0.226512,sehen_schaerfer,sehen_form_salience,0.131851,sonstige:149;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.141948,0.273798,0.131851,0.0,0.0,0.0,0.030352,0.082155,0.051803,0.0,0.0,0.0,0.021062,0.050585,0.029523,0.760512,0.653999,-0.106514,0.021062,0.050585,0.029523,-3.5e-05,0.128924,0.128959,0.011944,0.010069,-0.001875
dio_1fll,dio_1mjc,279,7008,0.993551,0.088914,zielnahe_mitrolle,sehen_form_salience,0.066546,sonstige:166;btc:38;doge:26;paxg:20;xrp:19;expansion:3;sideways:3;stress:3;synth:1,0.140335,0.20688,0.066546,0.0,0.0,0.0,0.02875,0.040569,0.01182,0.0,0.0,0.0,0.020283,0.028877,0.008594,0.762565,0.723252,-0.039313,0.020283,0.028877,0.008594,-0.000638,0.016867,0.017505,0.012031,0.011359,-0.000672
dio_1fll,dio_10ef,276,8624,0.899434,0.34582,asymmetrie_plus,mcm_asymmetrie,0.249186,sonstige:173;btc:38;doge:21;xrp:20;paxg:16;expansion:3;stress:3;synth:1;sideways:1,0.139669,0.338945,0.199276,0.0,0.0,0.0,0.028173,0.034211,0.006038,0.0,0.0,0.0,0.019996,0.033249,0.013253,0.762734,0.63489,-0.127844,0.019996,0.033249,0.013253,-0.000674,0.248512,0.249186,0.01205,0.00954,-0.002511
dio_1fll,dio_087m,276,3714,0.932672,0.308846,asymmetrie_plus,mcm_asymmetrie,0.245056,sonstige:146;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.142079,0.269248,0.127169,0.0,0.0,0.0,0.030405,0.141069,0.110663,0.0,0.0,0.0,0.021092,0.074929,0.053837,0.760446,0.753406,-0.007041,0.021092,0.074929,0.053837,-2.9e-05,0.245027,0.245056,0.011939,0.011049,-0.000889
dio_1fll,dio_1s2n,272,1537,0.933248,0.280041,sehen_schaerfer,sehen_form_salience,0.196124,sonstige:149;btc:42;doge:26;xrp:23;paxg:23;expansion:3;sideways:3;stress:3,0.141544,0.337668,0.196124,0.0,0.0,0.0,0.029888,0.083221,0.053333,0.0,0.0,0.0,0.020839,0.053849,0.03301,0.761113,0.64158,-0.119533,0.020839,0.053849,0.03301,0.000183,0.136905,0.136722,0.011959,0.00978,-0.002179
dio_1fll,dio_1le1,266,6272,0.945993,0.256912,asymmetrie_minus,mcm_asymmetrie,-0.205198,sonstige:200;btc:23;doge:17;xrp:10;paxg:9;expansion:3;sideways:2;synth:1;stress:1,0.136332,0.271654,0.135322,0.0,0.0,0.0,0.025775,0.036475,0.0107,0.0,0.0,0.0,0.018781,0.030767,0.011987,0.766925,0.700449,-0.066476,0.018781,0.030767,0.011987,-0.000184,-0.205382,-0.205198,0.012213,0.01168,-0.000533
dio_1fll,dio_1qyl,265,1624,0.898767,0.347671,asymmetrie_plus,mcm_asymmetrie,0.237343,sonstige:144;btc:43;doge:25;xrp:23;paxg:21;expansion:3;sideways:3;stress:3,0.141808,0.347925,0.206117,0.0,0.0,0.0,0.029938,0.080738,0.0508,0.0,0.0,0.0,0.020874,0.053388,0.032514,0.760357,0.634012,-0.126345,0.020874,0.053388,0.032514,7.1e-05,0.237414,0.237343,0.011952,0.009493,-0.002459
dio_1fll,dio_0pz6,259,8901,0.959315,0.224951,asymmetrie_minus,mcm_asymmetrie,-0.133506,sonstige:128;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.142143,0.245414,0.103271,0.0,0.0,0.0,0.030856,0.14696,0.116104,0.0,0.0,0.0,0.021291,0.076041,0.054751,0.760203,0.728092,-0.032111,0.021291,0.076041,0.054751,0.000427,-0.133079,-0.133506,0.011909,0.011618,-0.000291
dio_1fll,dio_13s0,253,6949,0.933189,0.282025,asymmetrie_minus,mcm_asymmetrie,-0.216671,sonstige:180;btc:28;doge:20;xrp:14;paxg:6;expansion:3;synth:1;stress:1,0.137885,0.289764,0.151879,0.0,0.0,0.0,0.026982,0.028848,0.001866,0.0,0.0,0.0,0.019384,0.02839,0.009006,0.764481,0.670352,-0.094129,0.019384,0.02839,0.009006,-0.000192,-0.216863,-0.216671,0.012142,0.011253,-0.000888
dio_1fll,dio_0dd2,250,4790,0.981875,0.151707,hoeren_staerker,hoeren_stimulation,0.123543,sonstige:120;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.141722,0.149754,0.008032,0.0,0.0,0.0,0.031003,0.154546,0.123543,0.0,0.0,0.0,0.021332,0.076277,0.054945,0.759929,0.758813,-0.001115,0.021332,0.076277,0.054945,0.00098,-0.012526,-0.013507,0.0119,0.011734,-0.000167
dio_1fll,dio_0gfm,246,2969,0.901776,0.342825,asymmetrie_minus,mcm_asymmetrie,-0.249596,sonstige:145;btc:35;doge:21;xrp:20;paxg:18;sideways:3;stress:3;synth:1,0.140086,0.336974,0.196888,0.0,0.0,0.0,0.028975,0.039603,0.010628,0.0,0.0,0.0,0.020368,0.035459,0.015091,0.762815,0.642164,-0.12065,0.020368,0.035459,0.015091,0.00052,-0.249075,-0.249596,0.012029,0.010806,-0.001223
dio_1fll,dio_0z9t,240,3537,0.955613,0.235632,hoeren_staerker,hoeren_stimulation,0.192425,sonstige:110;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.142089,0.152662,0.010573,0.0,0.0,0.0,0.030978,0.223403,0.192425,0.0,0.0,0.0,0.021341,0.110753,0.089412,0.759588,0.736852,-0.022736,0.021341,0.110753,0.089412,0.001592,-0.017211,-0.018804,0.011883,0.011362,-0.000521
dio_1fll,dio_1rqi,237,2440,0.93875,0.291523,asymmetrie_minus,mcm_asymmetrie,-0.216011,sonstige:108;btc:46;doge:25;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.143109,0.275958,0.132849,0.0,0.0,0.0,0.03156,0.142545,0.110986,0.0,0.0,0.0,0.021646,0.075865,0.054219,0.759036,0.744367,-0.014669,0.021646,0.075865,0.054219,0.000809,-0.215202,-0.216011,0.01186,0.01189,3.1e-05
dio_1fll,dio_0pq6,233,2956,0.914268,0.315914,sehen_schaerfer,sehen_form_salience,0.220321,sonstige:103;btc:46;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.144115,0.364436,0.220321,0.0,0.0,0.0,0.031786,0.13806,0.106274,0.0,0.0,0.0,0.021799,0.078056,0.056258,0.758329,0.626072,-0.132257,0.021799,0.078056,0.056258,0.000499,0.110742,0.110243,0.011846,0.009629,-0.002217
dio_1fll,dio_0p8i,231,1461,0.902617,0.343602,asymmetrie_minus,mcm_asymmetrie,-0.243315,sonstige:121;btc:38;doge:23;xrp:21;paxg:18;expansion:3;sideways:3;stress:3;synth:1,0.142053,0.342319,0.200266,0.0,0.0,0.0,0.030176,0.080335,0.050159,0.0,0.0,0.0,0.020992,0.053028,0.032036,0.760491,0.647387,-0.113104,0.020992,0.053028,0.032036,0.000759,-0.242556,-0.243315,0.011944,0.010791,-0.001153
dio_1fll,dio_0zad,225,912,0.935143,0.275614,sehen_schaerfer,sehen_form_salience,0.195288,sonstige:119;btc:34;doge:24;paxg:22;xrp:17;expansion:3;sideways:3;stress:3,0.142101,0.337389,0.195288,0.0,0.0,0.0,0.029939,0.044333,0.014394,0.0,0.0,0.0,0.020891,0.037302,0.016411,0.760982,0.63761,-0.123372,0.020891,0.037302,0.016411,0.000138,0.139669,0.139531,0.011948,0.009757,-0.002191
dio_1fll,dio_18kx,224,2171,0.891313,0.364031,asymmetrie_minus,mcm_asymmetrie,-0.239911,sonstige:95;btc:46;doge:26;xrp:24;paxg:23;expansion:3;sideways:3;stress:3;synth:1,0.144057,0.349816,0.205759,0.0,0.0,0.0,0.031788,0.13783,0.106042,0.0,0.0,0.0,0.021797,0.077429,0.055632,0.758566,0.639945,-0.118621,0.021797,0.077429,0.055632,0.000912,-0.238999,-0.239911,0.01184,0.010567,-0.001273
dio_1fll,dio_0oiz,224,917,0.930125,0.288428,asymmetrie_minus,mcm_asymmetrie,-0.211788,sonstige:123;btc:36;doge:22;paxg:19;xrp:17;expansion:3;stress:3;synth:1,0.141769,0.296586,0.154818,0.0,0.0,0.0,0.02987,0.082952,0.053082,0.0,0.0,0.0,0.020843,0.051809,0.030966,0.760785,0.66637,-0.094415,0.020843,0.051809,0.030966,0.00164,-0.210148,-0.211788,0.011961,0.011038,-0.000923
dio_1fll,dio_09bn,221,5322,0.964937,0.210628,asymmetrie_plus,mcm_asymmetrie,0.121298,sonstige:91;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.143985,0.243217,0.099232,0.0,0.0,0.0,0.032587,0.141418,0.108832,0.0,0.0,0.0,0.022138,0.073606,0.051468,0.757797,0.733671,-0.024127,0.022138,0.073606,0.051468,0.000537,0.121835,0.121298,0.011807,0.011001,-0.000806
dio_1fll,dio_17ct,216,8131,0.934642,0.296987,hoeren_staerker,hoeren_stimulation,0.202317,sonstige:85;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.144542,0.247953,0.103411,0.0,0.0,0.0,0.032783,0.235101,0.202317,0.0,0.0,0.0,0.022252,0.113613,0.091361,0.757378,0.732679,-0.024699,0.022252,0.113613,0.091361,0.000844,-0.130379,-0.131222,0.011785,0.011472,-0.000313
dio_1fll,dio_1jc2,214,4294,0.964234,0.210901,asymmetrie_minus,mcm_asymmetrie,-0.125823,sonstige:83;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.145076,0.25868,0.113604,0.0,0.0,0.0,0.032777,0.035449,0.002672,0.0,0.0,0.0,0.022279,0.02983,0.007551,0.757158,0.640615,-0.116544,0.022279,0.02983,0.007551,0.000926,-0.124897,-0.125823,0.011781,0.010467,-0.001314
dio_1fll,dio_00ly,212,9645,0.948611,0.245781,sehen_schaerfer,sehen_form_salience,0.122365,sonstige:81;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.14568,0.268045,0.122365,0.0,0.0,0.0,0.033515,0.137578,0.104064,0.0,0.0,0.0,0.02263,0.074692,0.052062,0.75627,0.639727,-0.116543,0.02263,0.074692,0.052062,0.000378,0.117266,0.116888,0.011756,0.009845,-0.001911
dio_1fll,dio_0om4,211,2119,0.889001,0.364765,asymmetrie_plus,mcm_asymmetrie,0.230329,sonstige:80;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.144821,0.356949,0.212127,0.0,0.0,0.0,0.032703,0.135634,0.102931,0.0,0.0,0.0,0.022233,0.076584,0.054351,0.757132,0.625991,-0.131141,0.022233,0.076584,0.054351,0.000826,0.231155,0.230329,0.011782,0.009288,-0.002494
dio_1fll,dio_1fe0,210,1505,0.912628,0.351845,asymmetrie_minus,mcm_asymmetrie,-0.243439,sonstige:99;btc:43;doge:22;paxg:19;xrp:17;expansion:3;sideways:3;stress:3;synth:1,0.14329,0.347658,0.204368,0.0,0.0,0.0,0.031165,0.144758,0.113594,0.0,0.0,0.0,0.021486,0.080099,0.058614,0.759409,0.724148,-0.035261,0.021486,0.080099,0.058614,0.00166,-0.241779,-0.243439,0.011878,0.011669,-0.000209
dio_1fll,dio_1gsb,204,804,0.920785,0.307349,asymmetrie_minus,mcm_asymmetrie,-0.207294,sonstige:79;btc:43;doge:25;paxg:24;xrp:23;expansion:3;sideways:3;stress:3;synth:1,0.145457,0.298126,0.152669,0.0,0.0,0.0,0.032697,0.139991,0.107295,0.0,0.0,0.0,0.022265,0.075628,0.053364,0.75703,0.65771,-0.099319,0.022265,0.075628,0.053364,0.001454,-0.20584,-0.207294,0.01178,0.010708,-0.001072
dio_1fll,dio_0l7p,204,21405,0.980326,0.173693,kohaerenz_niedriger,mcm_kohaerenz,-0.134219,sonstige:73;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.14528,0.230478,0.085198,0.0,0.0,0.0,0.033689,0.082875,0.049186,0.0,0.0,0.0,0.022685,0.050328,0.027644,0.756288,0.622068,-0.134219,0.022685,0.050328,0.027644,0.000573,0.000858,0.000285,0.01174,0.010044,-0.001696
dio_1fll,dio_1q85,185,5965,0.949394,0.256494,hoeren_staerker,hoeren_stimulation,0.202282,sonstige:55;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.146545,0.226373,0.079827,0.0,0.0,0.0,0.03468,0.236962,0.202282,0.0,0.0,0.0,0.02318,0.114244,0.091064,0.754612,0.729599,-0.025013,0.02318,0.114244,0.091064,0.001331,-0.01195,-0.013281,0.011662,0.011124,-0.000538
dio_1fll,dio_0h9h,184,14655,0.948134,0.24656,kohaerenz_niedriger,mcm_kohaerenz,-0.121252,sonstige:53;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.147473,0.255364,0.107891,0.0,0.0,0.0,0.034988,0.150151,0.115163,0.0,0.0,0.0,0.023363,0.080532,0.057169,0.75416,0.632909,-0.121252,0.023363,0.080532,0.057169,0.00079,-0.112354,-0.113144,0.011645,0.010198,-0.001448
dio_1fll,dio_07uk,182,3185,0.911994,0.367472,asymmetrie_plus,mcm_asymmetrie,0.246814,sonstige:52;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.147663,0.256132,0.108469,0.0,0.0,0.0,0.035092,0.242203,0.207111,0.0,0.0,0.0,0.023419,0.11719,0.093771,0.754164,0.759626,0.005462,0.023419,0.11719,0.093771,0.001367,0.248181,0.246814,0.011647,0.010952,-0.000695
dio_1fll,dio_10dv,178,2677,0.945844,0.266463,hoeren_staerker,hoeren_stimulation,0.196795,sonstige:48;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.147406,0.157474,0.010068,0.0,0.0,0.0,0.035265,0.23206,0.196795,0.0,0.0,0.0,0.023479,0.114481,0.091002,0.753613,0.744579,-0.009034,0.023479,0.114481,0.091002,0.001952,-0.115141,-0.117093,0.011625,0.011478,-0.000147
dio_1fll,dio_06s7,178,7119,0.964437,0.207886,kohaerenz_niedriger,mcm_kohaerenz,-0.117689,sonstige:47;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.147381,0.251829,0.104449,0.0,0.0,0.0,0.035528,0.087637,0.052109,0.0,0.0,0.0,0.023591,0.052068,0.028476,0.75381,0.636122,-0.117689,0.023591,0.052068,0.028476,0.001059,-0.11276,-0.113819,0.011625,0.010254,-0.001371
dio_1fll,dio_0tlc,178,724,0.998251,0.060559,zielnahe_mitrolle,mcm_kohaerenz,0.042014,sonstige:177;synth:1,0.129749,0.099812,-0.029937,0.0,0.0,0.0,0.020891,0.033494,0.012603,0.0,0.0,0.0,0.016316,0.020244,0.003928,0.773948,0.815962,0.042014,0.016316,0.020244,0.003928,-0.000859,0.002143,0.003002,0.012528,0.012887,0.000359
dio_1fll,dio_1sa0,177,1510,0.895703,0.407289,asymmetrie_minus,mcm_asymmetrie,-0.241184,sonstige:48;btc:46;doge:26;xrp:24;paxg:23;expansion:3;sideways:3;stress:3;synth:1,0.147837,0.359975,0.212138,0.0,0.0,0.0,0.035139,0.240884,0.205745,0.0,0.0,0.0,0.023448,0.119166,0.095719,0.753947,0.742929,-0.011017,0.023448,0.119166,0.095719,0.001292,-0.239892,-0.241184,0.011637,0.011605,-3.3e-05
dio_1fll,dio_04k7,175,564,0.931677,0.283692,asymmetrie_plus,mcm_asymmetrie,0.208238,sonstige:65;btc:34;paxg:23;doge:22;xrp:22;expansion:3;sideways:3;stress:3,0.144866,0.295686,0.150821,0.0,0.0,0.0,0.033251,0.080964,0.047713,0.0,0.0,0.0,0.022472,0.050711,0.028239,0.756424,0.659464,-0.096961,0.022472,0.050711,0.028239,0.000643,0.20888,0.208238,0.011743,0.009824,-0.001919
dio_1fll,dio_00cy,174,755,0.876383,0.429756,asymmetrie_plus,mcm_asymmetrie,0.34675,sonstige:88;btc:28;doge:22;xrp:15;paxg:14;expansion:3;sideways:3;stress:1,0.142639,0.345803,0.203165,0.0,0.0,0.0,0.030833,0.145563,0.11473,0.0,0.0,0.0,0.021304,0.08084,0.059535,0.759584,0.720535,-0.039049,0.021304,0.08084,0.059535,-0.000141,0.346609,0.34675,0.011917,0.010242,-0.001675
dio_1fll,dio_0zvt,174,516,0.906025,0.362607,asymmetrie_plus,mcm_asymmetrie,0.273293,sonstige:64;btc:40;xrp:21;paxg:21;doge:19;expansion:3;sideways:3;stress:3,0.145227,0.332934,0.187707,0.0,0.0,0.0,0.033338,0.141647,0.108309,0.0,0.0,0.0,0.022531,0.0782,0.055669,0.756761,0.71643,-0.040331,0.022531,0.0782,0.055669,0.001384,0.274677,0.273293,0.011764,0.010302,-0.001461
dio_1fll,dio_0rwk,174,889,0.918755,0.325137,asymmetrie_minus,mcm_asymmetrie,-0.241433,sonstige:119;btc:24;doge:13;xrp:10;sideways:3;stress:2;paxg:2;synth:1,0.138809,0.329773,0.190964,0.0,0.0,0.0,0.027158,0.085663,0.058505,0.0,0.0,0.0,0.01951,0.054702,0.035192,0.76385,0.70155,-0.0623,0.01951,0.054702,0.035192,-0.000222,-0.241655,-0.241433,0.012133,0.011585,-0.000548
dio_1fll,dio_06qi,172,2720,0.942632,0.278302,hoeren_staerker,hoeren_stimulation,0.19056,btc:46;sonstige:42;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.148295,0.231573,0.083278,0.0,0.0,0.0,0.036037,0.226597,0.19056,0.0,0.0,0.0,0.023861,0.109544,0.085682,0.752832,0.737434,-0.015398,0.023861,0.109544,0.085682,0.000658,0.133338,0.132679,0.011595,0.010894,-0.000701
