label,weltgruppe,achsenklasse,rollenbreite_klasse,rollen,kombinationen,rollen_reaktiviert,kombinationen_voll,reaktivierungsquote,kombinationsquote,cross_state,same_state,avg_co_touch,min_co_touch,avg_resonanz,syntax,stabil,tragend_unruhig,kippend,gespannt,field_carried,field_strained,rekopplung,adaptive_rekopplung,adaptive_rekopplung_delta,adaptive_rekopplung_experience,adaptive_weight_carry,adaptive_weight_alignment,adaptive_weight_strain_relief,adaptive_weight_sensory,carry,strain,sensory,nachhall,neuro_load,neuro_balance,data_path,follow_data_path,base_rows,base_drift,base_abs_drift,base_avg_abs_return,base_p95_abs_return,base_avg_range,base_p95_range,base_avg_volume_change,base_direction_change_ratio,base_direction_persistence,base_world_energy,follow_rows,follow_drift,follow_abs_drift,follow_avg_abs_return,follow_p95_abs_return,follow_avg_range,follow_p95_range,follow_avg_volume_change,follow_direction_change_ratio,follow_direction_persistence,follow_world_energy,follow_minus_base_energy,follow_minus_base_abs_drift,follow_minus_base_range
PAXG_2024_1H_EARLY_0_1000,PAXG_2024_1H_EARLY_SEQ,mittlere_uebergangsphase,mittel,3,3,2,1,0.666667,0.333333,2,1,0.3333333333333333,0.09,0.37000799999999995,262,984,10,0,0,0,0,0.690007,0.730908,0.040900999999999965,0.450816,0.299428,0.221901,0.270298,0.208373,0.498706,0.165391,0.841012,0.290084,0.104423,0.325372,data\paxg_2024_1h_follow_early_0_1000.csv,data\paxg_2024_1h_follow_early_1000_2000.csv,1000.0,-0.01674052191038897,0.01674052191038897,0.0009689488087719099,0.0024962556165751375,0.00282298327975738,0.005958736383851083,1.347441884663042,0.3897795591182365,0.6102204408817635,2.51200049043813,1000.0,0.0735,0.0735,0.0012859420704891258,0.00378341756423487,0.003689408217574521,0.007780609423784105,1.1390996433771718,0.4529058116232465,0.5470941883767535,3.3678683956302,0.8558679051920697,0.05675947808961103,0.000866424937817141
PAXG_2024_1H_EARLY_1000_2000,PAXG_2024_1H_EARLY_SEQ,kompakt_nachhallend,kompakt,1,0,1,0,1.0,0.0,0,0,0.0,0.0,0.0,287,979,15,0,0,0,0,0.688426,0.729935,0.04150900000000002,0.495529,0.298232,0.221518,0.271263,0.208988,0.496509,0.164073,0.836919,0.270178,0.104355,0.322456,data\paxg_2024_1h_follow_early_1000_2000.csv,data\paxg_2024_1h_follow_early_2000_3000.csv,1000.0,0.0735,0.0735,0.0012859420704891258,0.00378341756423487,0.003689408217574521,0.007780609423784105,1.1390996433771718,0.4529058116232465,0.5470941883767535,3.3678683956302,1000.0,0.062267657992565055,0.062267657992565055,0.0023188157162045086,0.005954844006568143,0.0058837883475696615,0.01296095163666717,0.9330614701074903,0.42384769539078154,0.5761523046092185,5.480640959951176,2.112772564320976,-0.011232342007434941,0.0021943801299951406
PAXG_2024_1H_EARLY_2000_3000,PAXG_2024_1H_EARLY_SEQ,verteilt_offen,verteilt,6,15,2,1,0.333333,0.066667,8,4,0.6666666666666666,0.076667,0.1944056,268,979,15,0,0,0,0,0.692984,0.727027,0.034042999999999934,0.477755,0.317768,0.224254,0.259634,0.198345,0.504945,0.162055,0.846914,0.311292,0.102346,0.331234,data\paxg_2024_1h_follow_early_2000_3000.csv,data\paxg_2024_1h_follow_early_3000_4000.csv,1000.0,0.062267657992565055,0.062267657992565055,0.0023188157162045086,0.005954844006568143,0.0058837883475696615,0.01296095163666717,0.9330614701074903,0.42384769539078154,0.5761523046092185,5.480640959951176,1000.0,0.02322524101665206,0.02322524101665206,0.001182260291233505,0.0034144259496372174,0.003341615559924763,0.006469565363485155,1.3154205253631654,0.42685370741482964,0.5731462925851704,2.9753255561739156,-2.50531540377726,-0.039042416975913,-0.0025421727876448986
PAXG_2025_1H_EARLY_0_1000,PAXG_2025_1H_EARLY_SEQ,mittlere_uebergangsphase,mittel,4,6,3,3,0.75,0.5,3,3,0.4338888333333333,0.103333,0.293419,324,982,12,0,0,0,0,0.682868,0.720571,0.03770299999999993,0.392466,0.30936,0.222775,0.264901,0.202963,0.489189,0.168872,0.832495,0.241019,0.111018,0.306287,data\paxg_2025_1h_follow_early_0_1000.csv,data\paxg_2025_1h_follow_early_1000_2000.csv,1000.0,0.1108580106302202,0.1108580106302202,0.0013001544726259657,0.00355366432056433,0.003135254525625701,0.007014716386163186,1.00721639125285,0.42985971943887774,0.5701402805611222,3.073060466060785,1000.0,0.032081911262798635,0.032081911262798635,0.0011772018053424107,0.003453755567875508,0.0029378324103130475,0.006467425173652439,1.092613344371766,0.44288577154308617,0.5571142284569138,2.883631063608591,-0.18942940245219386,-0.07877609936742157,-0.00019742211531265357
PAXG_2025_1H_EARLY_1000_2000,PAXG_2025_1H_EARLY_SEQ,verteilt_offen,verteilt,8,23,2,1,0.25,0.043478,14,6,0.17521734782608697,0.013333,0.2056286086956522,246,987,7,0,0,0,0,0.69068,0.731002,0.04032200000000008,0.337916,0.300384,0.221903,0.269673,0.20804,0.501767,0.164086,0.840997,0.298587,0.101728,0.332241,data\paxg_2025_1h_follow_early_1000_2000.csv,data\paxg_2025_1h_follow_early_2000_3000.csv,1000.0,0.032081911262798635,0.032081911262798635,0.0011772018053424107,0.003453755567875508,0.0029378324103130475,0.006467425173652439,1.092613344371766,0.44288577154308617,0.5571142284569138,2.883631063608591,1000.0,0.10641110376734964,0.10641110376734964,0.0017686079274543277,0.005478312187530869,0.003721104336985418,0.008519339443302729,0.7398226908603754,0.4408817635270541,0.5591182364729459,4.004878120200737,1.121247056592146,0.074329192504551,0.0007832719266723707
PAXG_2025_1H_EARLY_2000_3000,PAXG_2025_1H_EARLY_SEQ,verteilt_offen,verteilt,8,22,3,3,0.375,0.136364,11,8,0.15212118181818182,0.013333,0.2125004090909091,271,987,7,0,0,0,0,0.690059,0.732686,0.04262699999999997,0.321484,0.294949,0.220504,0.272957,0.211589,0.501487,0.164476,0.84294,0.297453,0.103995,0.326801,data\paxg_2025_1h_follow_early_2000_3000.csv,data\paxg_2025_1h_follow_early_3000_4000.csv,1000.0,0.10641110376734964,0.10641110376734964,0.0017686079274543277,0.005478312187530869,0.003721104336985418,0.008519339443302729,0.7398226908603754,0.4408817635270541,0.5591182364729459,4.004878120200737,1000.0,0.024346786248131556,0.024346786248131556,0.0015446906354503447,0.0045710551642491005,0.0031485988722634436,0.007136365577621152,0.7534405231995983,0.531062124248497,0.46893787575150303,3.3833385197542984,-0.6215396004464386,-0.08206431751921808,-0.0005725054647219745
PAXG_2024_1H_FOLLOW_4000_5000,PAXG_2024_1H_SEQ,kompakt_nachhallend,kompakt,1,0,1,0,1.0,0.0,0,0,0.0,0.0,0.0,298,972,22,0,0,0,0,0.683498,0.727129,0.043630999999999975,0.522189,0.293009,0.220507,0.273573,0.212911,0.489324,0.170434,0.832471,0.251327,0.110785,0.309008,data\paxg_2024_1h_follow_candidate_4000_5000.csv,data\paxg_2024_1h_follow_candidate_5000_6000.csv,1000.0,0.02400342906129447,0.02400342906129447,0.0010905094050760096,0.0029935016063187664,0.003013092943336604,0.005951376204915679,1.236903294123442,0.43286573146292584,0.5671342685370742,2.6947955058414332,1000.0,0.04773869346733668,0.04773869346733668,0.001273018998484927,0.0035982761505310577,0.003556090672655867,0.008137692018736967,1.1323772608618072,0.40981963927855714,0.5901803607214429,3.3522598084775446,0.6574643026361113,0.023735264406042213,0.0005429977293192629
PAXG_2024_1H_FOLLOW_5000_6000,PAXG_2024_1H_SEQ,verteilt_offen,verteilt,6,14,1,0,0.166667,0.0,7,7,0.7142857142857143,0.456667,0.19567678571428573,237,984,10,0,0,0,0,0.694814,0.732511,0.03769699999999998,0.500559,0.307137,0.22219,0.266146,0.204527,0.508238,0.161137,0.848355,0.329283,0.099296,0.339708,data\paxg_2024_1h_follow_candidate_5000_6000.csv,data\paxg_2024_1h_follow_candidate_6000_7000.csv,1000.0,0.04773869346733668,0.04773869346733668,0.001273018998484927,0.0035982761505310577,0.003556090672655867,0.008137692018736967,1.1323772608618072,0.40981963927855714,0.5901803607214429,3.3522598084775446,1000.0,0.08789452656811826,0.08789452656811826,0.0011028660388124284,0.003080833735859744,0.0027705539970829464,0.005412618382237618,0.9951965101635281,0.41282565130260523,0.5871743486973948,2.569536209179825,-0.7827235992977197,0.04015583310078158,-0.0007855366755729204
PAXG_2024_1H_FOLLOW_6000_7000,PAXG_2024_1H_SEQ,verteilt_offen,verteilt,7,18,3,3,0.428571,0.166667,8,6,0.3359258333333333,0.053333,0.2049416666666667,266,984,10,0,0,0,0,0.690216,0.731364,0.04114799999999996,0.56148,0.298597,0.221256,0.2708,0.209346,0.50047,0.163604,0.84023,0.287807,0.102544,0.328885,data\paxg_2024_1h_follow_candidate_6000_7000.csv,data\paxg_2024_1h_follow_candidate_7000_8000.csv,1000.0,0.08789452656811826,0.08789452656811826,0.0011028660388124284,0.003080833735859744,0.0027705539970829464,0.005412618382237618,0.9951965101635281,0.41282565130260523,0.5871743486973948,2.569536209179825,1000.0,-0.028225806451612902,0.028225806451612902,0.0012810757567289274,0.0036205849907288198,0.0033315093200642636,0.006670355038606444,0.7809890284803812,0.44889779559118237,0.5511022044088176,3.0599454460203344,0.4904092368405095,-0.059668720116505355,0.0005609553229813172
PAXG_2025_1H_FOLLOW_4000_5000,PAXG_2025_1H_SEQ,verteilt_offen,verteilt,8,22,6,14,0.75,0.636364,9,8,0.45454545454545453,0.026667,0.1926843181818182,227,989,5,0,0,0,0,0.694612,0.730842,0.036229999999999984,0.277945,0.310944,0.223041,0.263388,0.202628,0.509047,0.159729,0.846231,0.322678,0.09675,0.344223,data\paxg_2025_1h_follow_candidate_4000_5000.csv,data\paxg_2025_1h_follow_candidate_5000_6000.csv,1000.0,-0.02303482252696355,0.02303482252696355,0.0010381653789254851,0.002954272069647904,0.0019877934702562387,0.00448976952513435,0.7245199231140669,0.5410821643286573,0.4589178356713427,2.1851679744079795,1000.0,0.07804069320293625,0.07804069320293625,0.0009285266299479118,0.00279627125163893,0.0018167847896167358,0.0042481794798960035,0.7514174715473326,0.5230460921843687,0.4769539078156313,2.0408444226174574,-0.14432355179052214,0.05500587067597269,-0.00017100868063950293
