target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_14wj,dio_13o0,319,57580,0.98367,0.170154,asymmetrie_minus,mcm_asymmetrie,-0.131011,sonstige:188;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.21769,0.223273,0.005582,0.0,0.0,0.0,0.035602,0.034167,-0.001434,0.0,0.0,0.0,0.030072,0.027118,-0.002955,0.617633,0.722184,0.104552,0.030072,0.027118,-0.002955,0.002775,-0.128236,-0.131011,0.010223,0.011728,0.001505
dio_14wj,dio_1fll,319,126995,0.986691,0.166713,kohaerenz_hoeher,mcm_kohaerenz,0.14485,sonstige:188;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.21769,0.140072,-0.077618,0.0,0.0,0.0,0.035602,0.028887,-0.006715,0.0,0.0,0.0,0.030072,0.020328,-0.009745,0.617633,0.762482,0.14485,0.030072,0.020328,-0.009745,0.002775,6.8e-05,-0.002708,0.010223,0.012024,0.001801
dio_14wj,dio_0n0i,317,81741,0.984628,0.166722,asymmetrie_plus,mcm_asymmetrie,0.127071,sonstige:188;btc:45;doge:25;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.217576,0.222839,0.005262,0.0,0.0,0.0,0.035549,0.031972,-0.003577,0.0,0.0,0.0,0.03004,0.026145,-0.003894,0.617717,0.72126,0.103543,0.03004,0.026145,-0.003894,0.002864,0.129935,0.127071,0.010227,0.011043,0.000816
dio_14wj,dio_1ygx,316,42481,0.98585,0.169895,kohaerenz_hoeher,mcm_kohaerenz,0.135071,sonstige:188;btc:45;doge:25;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.217584,0.16917,-0.048414,0.0,0.0,0.0,0.035579,0.029416,-0.006163,0.0,0.0,0.0,0.030045,0.022172,-0.007873,0.617803,0.752874,0.135071,0.030045,0.022172,-0.007873,0.002812,-0.084153,-0.086965,0.010229,0.01206,0.001831
dio_14wj,dio_0nlj,313,8825,0.984102,0.181627,asymmetrie_plus,mcm_asymmetrie,0.125329,sonstige:183;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.217871,0.230929,0.013058,0.0,0.0,0.0,0.035706,0.081908,0.046202,0.0,0.0,0.0,0.030066,0.047989,0.017923,0.617849,0.732444,0.114595,0.030066,0.047989,0.017923,0.002741,0.12807,0.125329,0.01022,0.011125,0.000905
dio_14wj,dio_06er,310,8516,0.988765,0.166797,kohaerenz_hoeher,mcm_kohaerenz,0.143894,sonstige:179;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.217708,0.159128,-0.05858,0.0,0.0,0.0,0.035899,0.083353,0.047453,0.0,0.0,0.0,0.030202,0.044837,0.014636,0.61749,0.761384,0.143894,0.030202,0.044837,0.014636,0.002621,-0.010091,-0.012712,0.010217,0.011928,0.001711
dio_14wj,dio_0kx9,310,8827,0.9821,0.141987,asymmetrie_plus,mcm_asymmetrie,0.127741,sonstige:179;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.218108,0.263314,0.045206,0.0,0.0,0.0,0.03595,0.035521,-0.000429,0.0,0.0,0.0,0.030182,0.030128,-5.4e-05,0.618052,0.650098,0.032045,0.030182,0.030128,-5.4e-05,0.002872,0.130612,0.127741,0.010213,0.010089,-0.000124
dio_14wj,dio_0g3b,309,55632,0.986229,0.171911,kohaerenz_hoeher,mcm_kohaerenz,0.139606,sonstige:188;btc:45;paxg:24;doge:22;xrp:20;expansion:3;sideways:3;stress:3;synth:1,0.217495,0.16709,-0.050405,0.0,0.0,0.0,0.035484,0.030661,-0.004822,0.0,0.0,0.0,0.029961,0.022601,-0.00736,0.618105,0.757711,0.139606,0.029961,0.022601,-0.00736,0.00288,0.086067,0.083187,0.010242,0.011714,0.001472
dio_14wj,dio_04q7,307,5141,0.959686,0.264436,asymmetrie_plus,mcm_asymmetrie,0.223436,sonstige:179;btc:45;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3,0.217833,0.263775,0.045942,0.0,0.0,0.0,0.035799,0.084204,0.048405,0.0,0.0,0.0,0.030088,0.050805,0.020717,0.618005,0.733579,0.115575,0.030088,0.050805,0.020717,0.002705,0.226142,0.223436,0.01022,0.010917,0.000698
dio_14wj,dio_1492,303,10607,0.983202,0.185065,asymmetrie_minus,mcm_asymmetrie,-0.129193,sonstige:172;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.218326,0.23518,0.016854,0.0,0.0,0.0,0.035982,0.083765,0.047783,0.0,0.0,0.0,0.03037,0.04897,0.018599,0.616713,0.731205,0.114493,0.03037,0.04897,0.018599,0.002598,-0.126595,-0.129193,0.010199,0.011755,0.001557
dio_14wj,dio_02n3,299,7783,0.996137,0.061891,zielnahe_mitrolle,sehen_form_salience,-0.043939,sonstige:188;btc:46;doge:23;xrp:23;paxg:11;sideways:3;stress:3;synth:1;expansion:1,0.217856,0.173917,-0.043939,0.0,0.0,0.0,0.035574,0.029329,-0.006245,0.0,0.0,0.0,0.029775,0.022877,-0.006898,0.619337,0.656039,0.036703,0.029775,0.022877,-0.006898,0.003103,0.00062,-0.002483,0.010271,0.010782,0.000512
dio_14wj,dio_0ly7,297,4482,0.983018,0.20191,kohaerenz_hoeher,mcm_kohaerenz,0.159697,sonstige:167;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.218332,0.167326,-0.051006,0.0,0.0,0.0,0.036152,0.082628,0.046476,0.0,0.0,0.0,0.030351,0.045003,0.014652,0.617441,0.777137,0.159697,0.030351,0.045003,0.014652,0.002697,0.100422,0.097725,0.010198,0.01186,0.001662
dio_14wj,dio_1350,293,3810,0.995772,0.130373,kohaerenz_hoeher,mcm_kohaerenz,0.114092,sonstige:163;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.218645,0.214438,-0.004207,0.0,0.0,0.0,0.036353,0.085021,0.048668,0.0,0.0,0.0,0.030482,0.048269,0.017787,0.617109,0.731201,0.114092,0.030482,0.048269,0.017787,0.002554,0.012353,0.0098,0.010189,0.011404,0.001216
dio_14wj,dio_1jsj,281,2368,0.96061,0.256296,asymmetrie_minus,mcm_asymmetrie,-0.214099,sonstige:167;btc:38;doge:23;xrp:22;paxg:21;expansion:3;sideways:3;stress:3;synth:1,0.217743,0.278253,0.06051,0.0,0.0,0.0,0.035769,0.084373,0.048604,0.0,0.0,0.0,0.030202,0.051595,0.021393,0.617141,0.721361,0.10422,0.030202,0.051595,0.021393,0.002635,-0.211464,-0.214099,0.010224,0.011737,0.001513
dio_14wj,dio_05ap,279,2784,0.985411,0.184588,kohaerenz_hoeher,mcm_kohaerenz,0.147127,sonstige:149;btc:46;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.217989,0.172989,-0.045,0.0,0.0,0.0,0.036447,0.082916,0.046469,0.0,0.0,0.0,0.030637,0.045427,0.014791,0.615694,0.762821,0.147127,0.030637,0.045427,0.014791,0.00249,-0.083154,-0.085644,0.010169,0.012096,0.001927
dio_14wj,dio_1mjc,278,7004,0.996984,0.110136,kohaerenz_hoeher,mcm_kohaerenz,0.104054,sonstige:165;btc:38;doge:26;paxg:20;xrp:19;expansion:3;sideways:3;stress:3;synth:1,0.218253,0.206872,-0.011381,0.0,0.0,0.0,0.035315,0.040532,0.005217,0.0,0.0,0.0,0.029766,0.028861,-0.000906,0.619146,0.7232,0.104054,0.029766,0.028861,-0.000906,0.003513,0.016767,0.013254,0.010242,0.011358,0.001116
dio_14wj,dio_1kpz,274,7116,0.980304,0.154991,asymmetrie_plus,mcm_asymmetrie,0.125501,sonstige:144;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.218696,0.273437,0.054742,0.0,0.0,0.0,0.036767,0.082404,0.045637,0.0,0.0,0.0,0.030772,0.050675,0.019903,0.616139,0.653458,0.037319,0.030772,0.050675,0.019903,0.002505,0.128006,0.125501,0.010155,0.010064,-9.2e-05
dio_14wj,dio_0jt7,271,16015,0.957231,0.229221,asymmetrie_plus,mcm_asymmetrie,0.210707,sonstige:180;btc:31;xrp:20;doge:18;paxg:15;expansion:3;sideways:3;synth:1,0.216696,0.289968,0.073272,0.0,0.0,0.0,0.035127,0.028908,-0.006219,0.0,0.0,0.0,0.029498,0.028396,-0.001102,0.620268,0.664364,0.044096,0.029498,0.028396,-0.001102,0.003262,0.213969,0.210707,0.0103,0.010075,-0.000225
dio_14wj,dio_1s2n,270,1530,0.970429,0.192113,asymmetrie_plus,mcm_asymmetrie,0.134121,sonstige:147;btc:42;doge:26;xrp:23;paxg:23;expansion:3;sideways:3;stress:3,0.219425,0.337739,0.118313,0.0,0.0,0.0,0.036355,0.083213,0.046858,0.0,0.0,0.0,0.030394,0.053848,0.023454,0.617818,0.641392,0.023574,0.030394,0.053848,0.023454,0.002515,0.136636,0.134121,0.010178,0.009778,-0.0004
dio_14wj,dio_087m,264,3672,0.948861,0.312313,asymmetrie_plus,mcm_asymmetrie,0.24429,sonstige:134;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.218985,0.270656,0.05167,0.0,0.0,0.0,0.036821,0.14171,0.10489,0.0,0.0,0.0,0.0308,0.075254,0.044454,0.615721,0.752647,0.136926,0.0308,0.075254,0.044454,0.002106,0.246396,0.24429,0.01014,0.011013,0.000873
dio_14wj,dio_10ef,264,8118,0.935319,0.275453,asymmetrie_plus,mcm_asymmetrie,0.244838,sonstige:161;btc:38;doge:21;xrp:20;paxg:16;expansion:3;stress:3;synth:1;sideways:1,0.217895,0.339626,0.121731,0.0,0.0,0.0,0.035914,0.034697,-0.001217,0.0,0.0,0.0,0.029878,0.033488,0.00361,0.619948,0.634015,0.014067,0.029878,0.033488,0.00361,0.003263,0.248101,0.244838,0.01025,0.009528,-0.000722
dio_14wj,dio_1qyl,263,1600,0.937251,0.275368,asymmetrie_plus,mcm_asymmetrie,0.234414,sonstige:142;btc:43;doge:25;xrp:23;paxg:21;expansion:3;sideways:3;stress:3,0.219356,0.347854,0.128498,0.0,0.0,0.0,0.036673,0.080773,0.0441,0.0,0.0,0.0,0.030481,0.053397,0.022916,0.617899,0.633873,0.015974,0.030481,0.053397,0.022916,0.002977,0.237391,0.234414,0.010172,0.009491,-0.000681
dio_14wj,dio_15vu,256,15195,0.964065,0.231013,asymmetrie_plus,mcm_asymmetrie,0.206762,sonstige:183;btc:20;xrp:18;doge:14;paxg:13;expansion:3;stress:3;synth:1;sideways:1,0.21585,0.263091,0.047241,0.0,0.0,0.0,0.034616,0.039282,0.004666,0.0,0.0,0.0,0.029141,0.031538,0.002398,0.621366,0.707814,0.086447,0.029141,0.031538,0.002398,0.003354,0.210116,0.206762,0.010351,0.010698,0.000347
dio_14wj,dio_13s0,251,6878,0.954105,0.238772,asymmetrie_minus,mcm_asymmetrie,-0.220419,sonstige:178;btc:28;doge:20;xrp:14;paxg:6;expansion:3;synth:1;stress:1,0.216971,0.289906,0.072935,0.0,0.0,0.0,0.034966,0.029011,-0.005955,0.0,0.0,0.0,0.029247,0.028468,-0.000779,0.621515,0.670251,0.048736,0.029247,0.028468,-0.000779,0.00347,-0.216949,-0.220419,0.010344,0.01125,0.000906
dio_14wj,dio_0pz6,248,8848,0.97245,0.22469,asymmetrie_minus,mcm_asymmetrie,-0.135513,sonstige:117;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.221438,0.246788,0.02535,0.0,0.0,0.0,0.03687,0.147448,0.110578,0.0,0.0,0.0,0.031137,0.076304,0.045168,0.614762,0.727201,0.112439,0.031137,0.076304,0.045168,0.001191,-0.134321,-0.135513,0.010097,0.011584,0.001487
dio_14wj,dio_1le1,247,6106,0.961915,0.23278,asymmetrie_minus,mcm_asymmetrie,-0.209315,sonstige:181;btc:23;doge:17;xrp:10;paxg:9;expansion:3;sideways:2;synth:1;stress:1,0.215439,0.272677,0.057238,0.0,0.0,0.0,0.034616,0.03683,0.002214,0.0,0.0,0.0,0.029106,0.030973,0.001868,0.621599,0.70004,0.078441,0.029106,0.030973,0.001868,0.003372,-0.205943,-0.209315,0.010366,0.011658,0.001292
dio_14wj,dio_0gfm,246,2969,0.934304,0.281512,asymmetrie_minus,mcm_asymmetrie,-0.251956,sonstige:145;btc:35;doge:21;xrp:20;paxg:18;sideways:3;stress:3;synth:1,0.21937,0.336974,0.117603,0.0,0.0,0.0,0.035415,0.039603,0.004188,0.0,0.0,0.0,0.030085,0.035459,0.005374,0.617568,0.642164,0.024596,0.030085,0.035459,0.005374,0.002881,-0.249075,-0.251956,0.010219,0.010806,0.000586
dio_14wj,dio_0dd2,240,4777,0.976397,0.212035,kohaerenz_hoeher,mcm_kohaerenz,0.145356,sonstige:110;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.218969,0.149693,-0.069276,0.0,0.0,0.0,0.03722,0.154323,0.117103,0.0,0.0,0.0,0.031353,0.076173,0.044819,0.613131,0.758487,0.145356,0.031353,0.076173,0.044819,0.002128,-0.012261,-0.014389,0.010075,0.011707,0.001631
dio_14wj,dio_0p8i,231,1461,0.937067,0.282233,asymmetrie_minus,mcm_asymmetrie,-0.244993,sonstige:121;btc:38;doge:23;xrp:21;paxg:18;expansion:3;sideways:3;stress:3;synth:1,0.221104,0.342319,0.121215,0.0,0.0,0.0,0.036132,0.080335,0.044203,0.0,0.0,0.0,0.030483,0.053028,0.022545,0.616944,0.647387,0.030443,0.030483,0.053028,0.022545,0.002437,-0.242556,-0.244993,0.010165,0.010791,0.000626
dio_14wj,dio_0pq6,231,2945,0.958805,0.225162,sehen_schaerfer,sehen_form_salience,0.143324,sonstige:101;btc:46;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.221387,0.364711,0.143324,0.0,0.0,0.0,0.037069,0.138208,0.101138,0.0,0.0,0.0,0.031162,0.078129,0.046967,0.614307,0.625648,0.01134,0.031162,0.078129,0.046967,0.001942,0.11045,0.108508,0.010083,0.009624,-0.000459
dio_14wj,dio_1rqi,230,2430,0.956031,0.28996,asymmetrie_minus,mcm_asymmetrie,-0.216418,sonstige:101;btc:46;doge:25;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.222445,0.276908,0.054464,0.0,0.0,0.0,0.037153,0.143243,0.10609,0.0,0.0,0.0,0.031442,0.076196,0.044754,0.613511,0.743821,0.130311,0.031442,0.076196,0.044754,0.000946,-0.215473,-0.216418,0.010052,0.011867,0.001815
dio_14wj,dio_0z9t,227,3519,0.954519,0.262636,hoeren_staerker,hoeren_stimulation,0.187057,sonstige:97;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.220074,0.153836,-0.066238,0.0,0.0,0.0,0.037374,0.224431,0.187057,0.0,0.0,0.0,0.031363,0.111195,0.079832,0.613379,0.735487,0.122108,0.031363,0.111195,0.079832,0.00158,-0.019535,-0.021115,0.010054,0.011321,0.001267
dio_14wj,dio_18kx,224,2171,0.929743,0.299645,asymmetrie_minus,mcm_asymmetrie,-0.240533,sonstige:95;btc:46;doge:26;xrp:24;paxg:23;expansion:3;sideways:3;stress:3;synth:1,0.223329,0.349816,0.126487,0.0,0.0,0.0,0.036825,0.13783,0.101004,0.0,0.0,0.0,0.03112,0.077429,0.046308,0.61486,0.639945,0.025084,0.03112,0.077429,0.046308,0.001534,-0.238999,-0.240533,0.010072,0.010567,0.000495
dio_14wj,dio_0oiz,224,917,0.955285,0.239245,asymmetrie_minus,mcm_asymmetrie,-0.212637,sonstige:123;btc:36;doge:22;paxg:19;xrp:17;expansion:3;stress:3;synth:1,0.220165,0.296586,0.076421,0.0,0.0,0.0,0.03564,0.082952,0.047312,0.0,0.0,0.0,0.030188,0.051809,0.021621,0.617377,0.66637,0.048992,0.030188,0.051809,0.021621,0.002488,-0.210148,-0.212637,0.010195,0.011038,0.000843
dio_14wj,dio_0zad,223,910,0.971434,0.184928,asymmetrie_plus,mcm_asymmetrie,0.136266,sonstige:117;btc:34;doge:24;paxg:22;xrp:17;expansion:3;sideways:3;stress:3,0.220514,0.337578,0.117064,0.0,0.0,0.0,0.036049,0.044245,0.008197,0.0,0.0,0.0,0.030339,0.037272,0.006933,0.617533,0.637322,0.019789,0.030339,0.037272,0.006933,0.003009,0.139275,0.136266,0.010169,0.009753,-0.000416
dio_14wj,dio_1jc2,214,4294,0.981956,0.136547,asymmetrie_minus,mcm_asymmetrie,-0.12605,sonstige:83;btc:46;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.223415,0.25868,0.035265,0.0,0.0,0.0,0.03704,0.035449,-0.00159,0.0,0.0,0.0,0.031573,0.02983,-0.001742,0.612179,0.640615,0.028436,0.031573,0.02983,-0.001742,0.001153,-0.124897,-0.12605,0.010002,0.010467,0.000465
