achsenklasse,count,rollen,kombinationen,cross_state,same_state,rekopplung,adaptive_rekopplung,adaptive_rekopplung_experience,nachhall,base_world_energy,follow_world_energy,follow_minus_base_energy,base_abs_drift,follow_abs_drift,follow_minus_base_abs_drift,base_avg_range,follow_avg_range,follow_minus_base_range,base_direction_change_ratio,follow_direction_change_ratio
mittlere_uebergangsphase,2,4.0,6.0,3.5,2.0,0.6912615,0.733327,0.596244,0.299537,1.5976470414954975,2.120596298305874,0.5229492568103767,0.009278148093879033,0.020467441743908917,0.011189293650029884,0.0013782808570591445,0.0018402185204777384,0.00046193766341859387,0.41432865731462926,0.3912825651302605
verteilt_offen,3,6.0,15.0,8.333333333333334,5.666666666666667,0.6913596666666667,0.7291986666666667,0.48753633333333335,0.31256233333333333,3.0231967976925866,2.298641041570044,-0.7245557561225427,0.025794797025750407,0.013519079925705597,-0.012275717100044811,0.002584267241232872,0.001985876763977683,-0.0005983904772551893,0.5026720106880428,0.5106880427521711
verteilt_rekoppelnd,3,8.0,20.0,10.0,6.0,0.7042073333333333,0.736206,0.29516000000000003,0.3752686666666667,0.9887094857850339,1.4034566324711413,0.4147471466861073,0.011629035246876862,0.012492050218959683,0.0008630149720828218,0.0007834462565061779,0.001135431658837,0.0003519854023308221,0.27488309953239815,0.3046092184368738
