target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_0m9z,dio_0kx9,151,4387,0.934506,0.259512,hoeren_leiser,hoeren_stimulation,-0.194937,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.243294,0.250074,0.00678,0.0,0.0,0.0,0.234497,0.03956,-0.194937,0.0,0.0,0.0,0.11493,0.031467,-0.083463,0.623241,0.62293,-0.000312,0.11493,0.031467,-0.083463,-0.012742,0.107523,0.120265,0.009714,0.009642,-7.2e-05
dio_0m9z,dio_00ly,151,9532,0.974919,0.162061,asymmetrie_plus,mcm_asymmetrie,0.121858,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.243294,0.253243,0.00995,0.0,0.0,0.0,0.234497,0.145324,-0.089174,0.0,0.0,0.0,0.11493,0.077743,-0.037187,0.623241,0.623825,0.000584,0.11493,0.077743,-0.037187,-0.012742,0.109117,0.121858,0.009714,0.009578,-0.000136
dio_0m9z,dio_04q7,150,1389,0.926236,0.313529,asymmetrie_plus,mcm_asymmetrie,0.234776,btc:45;doge:26;xrp:24;paxg:24;sonstige:22;expansion:3;sideways:3;stress:3,0.243024,0.261371,0.018347,0.0,0.0,0.0,0.234654,0.091634,-0.14302,0.0,0.0,0.0,0.115039,0.05375,-0.061289,0.624057,0.740869,0.116812,0.115039,0.05375,-0.061289,-0.013194,0.221582,0.234776,0.009738,0.010767,0.001029
dio_0m9z,dio_087m,150,2368,0.942261,0.294829,asymmetrie_plus,mcm_asymmetrie,0.242788,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.243366,0.263188,0.019821,0.0,0.0,0.0,0.234557,0.14981,-0.084747,0.0,0.0,0.0,0.114935,0.078075,-0.03686,0.623626,0.75367,0.130044,0.114935,0.078075,-0.03686,-0.012554,0.230234,0.242788,0.009722,0.010854,0.001132
dio_0m9z,dio_1ygx,150,3121,0.929641,0.286585,hoeren_leiser,hoeren_stimulation,-0.196468,btc:45;doge:25;xrp:24;paxg:24;sonstige:22;expansion:3;sideways:3;stress:3;synth:1,0.242856,0.170207,-0.07265,0.0,0.0,0.0,0.234636,0.038168,-0.196468,0.0,0.0,0.0,0.115049,0.026014,-0.089035,0.623623,0.752046,0.128423,0.115049,0.026014,-0.089035,-0.013345,-0.08495,-0.071604,0.009731,0.011637,0.001906
dio_0m9z,dio_0ly7,150,2587,0.946719,0.261311,kohaerenz_hoeher,mcm_kohaerenz,0.148201,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.243366,0.167488,-0.075878,0.0,0.0,0.0,0.234557,0.092923,-0.141634,0.0,0.0,0.0,0.114935,0.049341,-0.065594,0.623626,0.771827,0.148201,0.114935,0.049341,-0.065594,-0.012554,0.09336,0.105913,0.009722,0.011462,0.00174
dio_0m9z,dio_05ap,150,1961,0.952036,0.246003,hoeren_leiser,hoeren_stimulation,-0.141839,btc:46;doge:26;xrp:24;paxg:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.243226,0.169839,-0.073387,0.0,0.0,0.0,0.234783,0.092944,-0.141839,0.0,0.0,0.0,0.115106,0.049493,-0.065613,0.623112,0.76383,0.140718,0.115106,0.049493,-0.065613,-0.012904,-0.089086,-0.076182,0.009717,0.011801,0.002083
dio_0m9z,dio_1kpz,150,6554,0.95611,0.213512,hoeren_leiser,hoeren_stimulation,-0.146343,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.243366,0.25372,0.010353,0.0,0.0,0.0,0.234557,0.088214,-0.146343,0.0,0.0,0.0,0.114935,0.052343,-0.062592,0.623626,0.631698,0.008071,0.114935,0.052343,-0.062592,-0.012554,0.112039,0.124592,0.009722,0.009692,-3.1e-05
dio_0m9z,dio_09bn,150,5098,0.969052,0.205307,asymmetrie_plus,mcm_asymmetrie,0.133824,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.243366,0.234092,-0.009274,0.0,0.0,0.0,0.234557,0.148288,-0.086269,0.0,0.0,0.0,0.114935,0.075926,-0.039009,0.623626,0.737485,0.113858,0.114935,0.075926,-0.039009,-0.012554,0.12127,0.133824,0.009722,0.010891,0.001168
dio_0m9z,dio_1350,150,2139,0.965578,0.198338,hoeren_leiser,hoeren_stimulation,-0.140209,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.243366,0.212037,-0.031329,0.0,0.0,0.0,0.234557,0.094348,-0.140209,0.0,0.0,0.0,0.114935,0.052047,-0.062888,0.623626,0.721003,0.097377,0.114935,0.052047,-0.062888,-0.012554,0.008803,0.021356,0.009722,0.011033,0.001311
dio_0m9z,dio_1rqi,149,2012,0.954559,0.267302,asymmetrie_minus,mcm_asymmetrie,-0.206936,btc:46;doge:25;xrp:24;paxg:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.243291,0.26627,0.022979,0.0,0.0,0.0,0.234646,0.149955,-0.084691,0.0,0.0,0.0,0.115004,0.078382,-0.036622,0.623307,0.75449,0.131182,0.115004,0.078382,-0.036622,-0.012754,-0.21969,-0.206936,0.009716,0.011759,0.002042
dio_0m9z,dio_06s7,149,7057,0.962305,0.197993,hoeren_leiser,hoeren_stimulation,-0.146509,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.243827,0.249384,0.005557,0.0,0.0,0.0,0.234653,0.088144,-0.146509,0.0,0.0,0.0,0.11498,0.052237,-0.062742,0.622641,0.629854,0.007213,0.11498,0.052237,-0.062742,-0.012165,-0.108384,-0.096219,0.009698,0.010092,0.000394
dio_0m9z,dio_0l7p,149,21228,0.972657,0.173982,hoeren_leiser,hoeren_stimulation,-0.14757,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.243827,0.229072,-0.014755,0.0,0.0,0.0,0.234653,0.087083,-0.14757,0.0,0.0,0.0,0.11498,0.052772,-0.062208,0.622641,0.615278,-0.007363,0.11498,0.052772,-0.062208,-0.012165,-0.002094,0.010071,0.009698,0.009797,9.9e-05
dio_0m9z,dio_104t,149,33350,0.990351,0.108209,hoeren_leiser,hoeren_stimulation,-0.091793,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.243827,0.235949,-0.007878,0.0,0.0,0.0,0.234653,0.14286,-0.091793,0.0,0.0,0.0,0.11498,0.077869,-0.03711,0.622641,0.613295,-0.009346,0.11498,0.077869,-0.03711,-0.012165,-0.005918,0.006247,0.009698,0.009695,-4e-06
dio_0m9z,dio_1u5i,148,5377,0.950916,0.239067,hoeren_leiser,hoeren_stimulation,-0.197331,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3,0.243905,0.264894,0.02099,0.0,0.0,0.0,0.234714,0.037383,-0.197331,0.0,0.0,0.0,0.114985,0.040041,-0.074943,0.623027,0.547213,-0.075815,0.114985,0.040041,-0.074943,-0.01197,0.002494,0.014465,0.009706,0.008962,-0.000744
dio_0m9z,dio_0tay,148,4500,0.984288,0.144056,kohaerenz_hoeher,mcm_kohaerenz,0.10211,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3,0.243905,0.219393,-0.024511,0.0,0.0,0.0,0.234714,0.155837,-0.078877,0.0,0.0,0.0,0.114985,0.078186,-0.036799,0.623027,0.725137,0.10211,0.114985,0.078186,-0.036799,-0.01197,0.003859,0.015829,0.009706,0.011016,0.00131
dio_0m9z,dio_0h9h,148,14593,0.983628,0.131321,asymmetrie_minus,mcm_asymmetrie,-0.087812,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3;synth:1,0.2435,0.247076,0.003576,0.0,0.0,0.0,0.23466,0.151544,-0.083116,0.0,0.0,0.0,0.114999,0.08137,-0.033628,0.622285,0.620883,-0.001402,0.114999,0.08137,-0.033628,-0.01266,-0.100472,-0.087812,0.00969,0.009885,0.000194
dio_0m9z,dio_1mwv,147,2095,0.969822,0.249236,asymmetrie_minus,mcm_asymmetrie,-0.208676,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.243336,0.256856,0.013519,0.0,0.0,0.0,0.234711,0.248462,0.013752,0.0,0.0,0.0,0.115004,0.119409,0.004405,0.622096,0.75373,0.131634,0.115004,0.119409,0.004405,-0.012539,-0.221215,-0.208676,0.009685,0.011604,0.001919
dio_0m9z,dio_1xrt,147,2652,0.978708,0.164201,hoeren_leiser,hoeren_stimulation,-0.099199,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.243336,0.277691,0.034355,0.0,0.0,0.0,0.234711,0.135512,-0.099199,0.0,0.0,0.0,0.115004,0.080054,-0.03495,0.622096,0.543596,-0.0785,0.115004,0.080054,-0.03495,-0.012539,-0.09492,-0.08238,0.009685,0.008937,-0.000748
dio_0m9z,dio_1ewh,147,7136,0.987125,0.144056,hoeren_leiser,hoeren_stimulation,-0.102922,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.243336,0.271973,0.028637,0.0,0.0,0.0,0.234711,0.131788,-0.102922,0.0,0.0,0.0,0.115004,0.078695,-0.036309,0.622096,0.544041,-0.078055,0.115004,0.078695,-0.036309,-0.012539,-0.000836,0.011703,0.009685,0.008801,-0.000884
dio_0m9z,dio_1q85,147,5916,0.996604,0.104022,kohaerenz_hoeher,mcm_kohaerenz,0.100767,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3,0.243744,0.230102,-0.013642,0.0,0.0,0.0,0.234766,0.23244,-0.002326,0.0,0.0,0.0,0.114989,0.11184,-0.003149,0.622843,0.723611,0.100767,0.114989,0.11184,-0.003149,-0.011845,-0.007365,0.004479,0.009701,0.010948,0.001246
dio_0m9z,dio_155c,147,23430,0.991177,0.097742,zielnahe_mitrolle,mcm_asymmetrie,-0.094977,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.243336,0.239295,-0.004041,0.0,0.0,0.0,0.234711,0.242442,0.007731,0.0,0.0,0.0,0.115004,0.120057,0.005054,0.622096,0.617374,-0.004723,0.115004,0.120057,0.005054,-0.012539,-0.107517,-0.094977,0.009685,0.009791,0.000106
dio_0m9z,dio_1uof,146,3889,0.926453,0.275946,hoeren_leiser,hoeren_stimulation,-0.195738,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.244019,0.365709,0.12169,0.0,0.0,0.0,0.23462,0.038883,-0.195738,0.0,0.0,0.0,0.114966,0.040197,-0.074769,0.622026,0.517389,-0.104637,0.114966,0.040197,-0.074769,-0.012816,0.001639,0.014455,0.009686,0.008564,-0.001122
dio_0m9z,dio_02xf,146,2992,0.946566,0.237529,hoeren_leiser,hoeren_stimulation,-0.156389,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.244019,0.366028,0.122009,0.0,0.0,0.0,0.23462,0.078232,-0.156389,0.0,0.0,0.0,0.114966,0.056001,-0.058965,0.622026,0.52525,-0.096776,0.114966,0.056001,-0.058965,-0.012816,-5.3e-05,0.012763,0.009686,0.008639,-0.001047
dio_0m9z,dio_1oye,146,2120,0.954356,0.219196,asymmetrie_plus,mcm_asymmetrie,0.132149,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243411,0.238407,-0.005004,0.0,0.0,0.0,0.234774,0.34979,0.115016,0.0,0.0,0.0,0.115009,0.170584,0.055575,0.622484,0.519975,-0.102509,0.115009,0.170584,0.055575,-0.012345,0.119804,0.132149,0.009693,0.008299,-0.001394
dio_0m9z,dio_00ja,146,8717,0.965382,0.19322,sehen_schaerfer,sehen_form_salience,0.122332,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.244019,0.366351,0.122332,0.0,0.0,0.0,0.23462,0.133113,-0.101508,0.0,0.0,0.0,0.114966,0.080657,-0.034309,0.622026,0.525608,-0.096418,0.114966,0.080657,-0.034309,-0.012816,-0.005878,0.006938,0.009686,0.008572,-0.001114
dio_0m9z,dio_10dv,146,2632,0.978443,0.186667,kohaerenz_hoeher,mcm_kohaerenz,0.121828,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243411,0.161544,-0.081868,0.0,0.0,0.0,0.234774,0.232127,-0.002647,0.0,0.0,0.0,0.115009,0.114168,-0.000841,0.622484,0.744312,0.121828,0.115009,0.114168,-0.000841,-0.012345,-0.124108,-0.111763,0.009693,0.01136,0.001667
dio_0m9z,dio_06qi,146,2689,0.979984,0.185915,asymmetrie_plus,mcm_asymmetrie,0.143938,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243042,0.23664,-0.006401,0.0,0.0,0.0,0.234788,0.224984,-0.009805,0.0,0.0,0.0,0.115036,0.108658,-0.006377,0.622497,0.734333,0.111836,0.115036,0.108658,-0.006377,-0.01241,0.131529,0.143938,0.009709,0.010767,0.001058
dio_0m9z,dio_07o8,146,2006,0.976788,0.157056,asymmetrie_plus,mcm_asymmetrie,0.126513,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243411,0.24629,0.002878,0.0,0.0,0.0,0.234774,0.259636,0.024862,0.0,0.0,0.0,0.115009,0.131473,0.016464,0.622484,0.543587,-0.078897,0.115009,0.131473,0.016464,-0.012345,0.114168,0.126513,0.009693,0.008607,-0.001086
dio_0m9z,dio_19pg,146,4452,0.978917,0.148902,sehen_schaerfer,sehen_form_salience,0.103146,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.244019,0.347166,0.103146,0.0,0.0,0.0,0.23462,0.147487,-0.087134,0.0,0.0,0.0,0.114966,0.081711,-0.033255,0.622026,0.593119,-0.028908,0.114966,0.081711,-0.033255,-0.012816,-0.007015,0.005801,0.009686,0.009393,-0.000293
dio_0m9z,dio_0obq,146,6275,0.982534,0.138715,asymmetrie_minus,mcm_asymmetrie,-0.097042,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243411,0.23132,-0.012092,0.0,0.0,0.0,0.234774,0.271089,0.036315,0.0,0.0,0.0,0.115009,0.136983,0.021974,0.622484,0.538975,-0.083509,0.115009,0.136983,0.021974,-0.012345,-0.109387,-0.097042,0.009693,0.008842,-0.000851
dio_0m9z,dio_1lsu,146,7460,0.984304,0.130085,asymmetrie_plus,mcm_asymmetrie,0.126925,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243411,0.247383,0.003971,0.0,0.0,0.0,0.234774,0.239519,0.004745,0.0,0.0,0.0,0.115009,0.117975,0.002966,0.622484,0.615385,-0.007099,0.115009,0.117975,0.002966,-0.012345,0.11458,0.126925,0.009693,0.009434,-0.000259
dio_0m9z,dio_1r55,146,2743,0.985558,0.12565,asymmetrie_minus,mcm_asymmetrie,-0.088922,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243411,0.167336,-0.076076,0.0,0.0,0.0,0.234774,0.26023,0.025456,0.0,0.0,0.0,0.115009,0.127514,0.012505,0.622484,0.637749,0.015264,0.115009,0.127514,0.012505,-0.012345,-0.101266,-0.088922,0.009693,0.010093,0.0004
dio_0m9z,dio_0fl2,145,1499,0.962717,0.227866,kohaerenz_hoeher,mcm_kohaerenz,0.145287,btc:45;doge:26;xrp:24;paxg:24;sonstige:17;expansion:3;sideways:3;stress:3,0.243757,0.163592,-0.080164,0.0,0.0,0.0,0.234831,0.153908,-0.080924,0.0,0.0,0.0,0.115015,0.075509,-0.039506,0.62288,0.768167,0.145287,0.115015,0.075509,-0.039506,-0.011825,0.106239,0.118064,0.009702,0.011348,0.001645
dio_0m9z,dio_1cic,145,3467,0.970213,0.196348,hoeren_leiser,hoeren_stimulation,-0.156995,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.243857,0.267351,0.023494,0.0,0.0,0.0,0.234672,0.077677,-0.156995,0.0,0.0,0.0,0.11497,0.055982,-0.058988,0.621833,0.546621,-0.075212,0.11497,0.055982,-0.058988,-0.012694,0.00013,0.012825,0.009681,0.008891,-0.00079
dio_0m9z,dio_169a,145,3637,0.978273,0.167906,asymmetrie_minus,mcm_asymmetrie,-0.108407,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3,0.243143,0.248781,0.005638,0.0,0.0,0.0,0.234825,0.339885,0.10506,0.0,0.0,0.0,0.115077,0.162097,0.047021,0.62201,0.608336,-0.013674,0.115077,0.162097,0.047021,-0.012742,-0.121149,-0.108407,0.009697,0.009671,-2.6e-05
dio_0m9z,dio_1pij,144,2481,0.926857,0.279927,hoeren_staerker,hoeren_stimulation,0.168291,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,0.242974,0.231488,-0.011486,0.0,0.0,0.0,0.234879,0.40317,0.168291,0.0,0.0,0.0,0.115082,0.195976,0.080894,0.621815,0.479792,-0.142023,0.115082,0.195976,0.080894,-0.012619,-0.139288,-0.126669,0.009692,0.008124,-0.001568
dio_0m9z,dio_00pl,144,1212,0.930422,0.268069,hoeren_leiser,hoeren_stimulation,-0.157102,btc:46;doge:26;paxg:25;xrp:23;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.244144,0.349306,0.105162,0.0,0.0,0.0,0.234745,0.077643,-0.157102,0.0,0.0,0.0,0.115047,0.057214,-0.057833,0.621657,0.518508,-0.103149,0.115047,0.057214,-0.057833,-0.012674,0.121125,0.133798,0.00968,0.00827,-0.001409
dio_0m9z,dio_0oc3,144,7582,0.95785,0.209284,asymmetrie_minus,mcm_asymmetrie,-0.112448,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,0.242974,0.231885,-0.011089,0.0,0.0,0.0,0.234879,0.346278,0.111399,0.0,0.0,0.0,0.115082,0.1701,0.055018,0.621815,0.510865,-0.11095,0.115082,0.1701,0.055018,-0.012619,-0.125068,-0.112448,0.009692,0.0085,-0.001193
dio_0m9z,dio_0z9t,144,3354,0.987696,0.137046,kohaerenz_hoeher,mcm_kohaerenz,0.10707,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,0.244055,0.163166,-0.08089,0.0,0.0,0.0,0.235289,0.22081,-0.014479,0.0,0.0,0.0,0.115287,0.108551,-0.006736,0.621921,0.728991,0.10707,0.115287,0.108551,-0.006736,-0.011514,-0.011297,0.000217,0.009688,0.011036,0.001348
dio_0m9z,dio_0z3k,143,1097,0.951712,0.337421,asymmetrie_plus,mcm_asymmetrie,0.262027,btc:46;doge:26;xrp:24;paxg:24;sonstige:14;expansion:3;sideways:3;stress:3,0.243036,0.233577,-0.009459,0.0,0.0,0.0,0.234896,0.236326,0.00143,0.0,0.0,0.0,0.115092,0.1141,-0.000992,0.621814,0.83241,0.210596,0.115092,0.1141,-0.000992,-0.012605,0.249422,0.262027,0.009693,0.011715,0.002023
dio_0m9z,dio_0v65,143,1791,0.909063,0.303792,hoeren_leiser,hoeren_stimulation,-0.194961,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.244338,0.35657,0.112232,0.0,0.0,0.0,0.235144,0.040183,-0.194961,0.0,0.0,0.0,0.115265,0.043715,-0.07155,0.62108,0.503844,-0.117236,0.115265,0.043715,-0.07155,-0.012503,0.117081,0.129584,0.009672,0.008133,-0.001539
dio_0m9z,dio_0g3b,143,4184,0.926691,0.294619,hoeren_leiser,hoeren_stimulation,-0.193665,btc:45;paxg:24;doge:22;sonstige:22;xrp:20;expansion:3;sideways:3;stress:3;synth:1,0.242571,0.167687,-0.074884,0.0,0.0,0.0,0.234589,0.040924,-0.193665,0.0,0.0,0.0,0.115018,0.027071,-0.087947,0.624061,0.758643,0.134581,0.115018,0.027071,-0.087947,-0.013397,0.083071,0.096467,0.009737,0.011396,0.001658
dio_0m9z,dio_1v2w,143,2761,0.919437,0.288758,sehen_schaerfer,sehen_form_salience,0.232786,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.244338,0.477125,0.232786,0.0,0.0,0.0,0.235144,0.1341,-0.101044,0.0,0.0,0.0,0.115265,0.082554,-0.032712,0.62108,0.493981,-0.1271,0.115265,0.082554,-0.032712,-0.012503,-0.003886,0.008617,0.009672,0.008164,-0.001508
