label,weltgruppe,achsenklasse,rollenbreite_klasse,rollen,kombinationen,rollen_reaktiviert,kombinationen_voll,reaktivierungsquote,kombinationsquote,cross_state,same_state,avg_co_touch,min_co_touch,avg_resonanz,syntax,stabil,tragend_unruhig,kippend,gespannt,field_carried,field_strained,rekopplung,adaptive_rekopplung,adaptive_rekopplung_delta,adaptive_rekopplung_experience,adaptive_weight_carry,adaptive_weight_alignment,adaptive_weight_strain_relief,adaptive_weight_sensory,carry,strain,sensory,nachhall,neuro_load,neuro_balance,data_path,follow_data_path,base_rows,base_drift,base_abs_drift,base_avg_abs_return,base_p95_abs_return,base_avg_range,base_p95_range,base_avg_volume_change,base_direction_change_ratio,base_direction_persistence,base_world_energy,follow_rows,follow_drift,follow_abs_drift,follow_avg_abs_return,follow_p95_abs_return,follow_avg_range,follow_p95_range,follow_avg_volume_change,follow_direction_change_ratio,follow_direction_persistence,follow_world_energy,follow_minus_base_energy,follow_minus_base_abs_drift,follow_minus_base_range
BTC_2024_FOLLOW_0_1000,BTC_2024_LOCAL_SEQ,verteilt_offen,verteilt,5,10,2,1,0.4,0.1,6,4,1.0,1.0,0.1999999,248,987,7,0,0,0,0,0.693136,0.732344,0.03920800000000002,0.358037,0.303353,0.221992,0.268354,0.206301,0.50703,0.161105,0.846802,0.3185,0.099949,0.336463,data\scan_btc-2024-5m-10k_start5000_size1000.csv,data\scan_btc-2024-5m-10k_start6000_size1000.csv,1000.0,-0.025565493124205228,0.025565493124205228,0.0008018553421878403,0.00263003389126728,0.0014328264330146208,0.0042655627706774096,0.48842467375357457,0.4969939879759519,0.503006012024048,1.8725702515816174,1000.0,-0.040968837534426775,0.040968837534426775,0.0011614876570649072,0.0031707897168129916,0.002167608964559157,0.004787533485615555,0.5104528543081918,0.5060120240480962,0.4939879759519038,2.352306751071536,0.4797364994899187,0.015403344410221547,0.0007347825315445363
DOGE_2024_FOLLOW_0_1000,DOGE_2024_LOCAL_SEQ,verteilt_offen,verteilt,8,22,3,3,0.375,0.136364,4,12,0.4545452727272727,0.013333,0.1936375909090909,256,986,8,0,0,0,0,0.692157,0.731721,0.03956399999999993,0.284764,0.303158,0.221941,0.267075,0.207827,0.504725,0.16149,0.84686,0.301024,0.101253,0.332344,data\scan_doge-2024-5m-10k_start5000_size1000.csv,data\scan_doge-2024-5m-10k_start6000_size1000.csv,1000.0,0.07288303948348647,0.07288303948348647,0.0015983941508495195,0.005171811497184425,0.003073102969468725,0.008719687203862965,0.7110499219430874,0.42384769539078154,0.5761523046092185,3.772005352615706,1000.0,-0.0947075208913649,0.0947075208913649,0.0016789053137415363,0.004764480063658899,0.003311377865159814,0.0068525860749595645,0.7372058147412358,0.4779559118236473,0.5220440881763527,3.4607222128476423,-0.31128313976806377,0.021824481407878432,0.0002382748956910887
XRP_2024_FOLLOW_0_1000,XRP_2024_LOCAL_SEQ,mittlere_uebergangsphase,mittel,3,3,1,0,0.333333,0.0,2,0,0.4733336666666667,0.416667,0.3448873333333333,266,982,12,0,0,0,0,0.690265,0.731151,0.04088599999999998,0.629667,0.299678,0.221293,0.270227,0.208802,0.502146,0.163445,0.843417,0.295645,0.103035,0.328465,data\scan_xrp-2024-5m-10k_start5000_size1000.csv,data\scan_xrp-2024-5m-10k_start6000_size1000.csv,1000.0,-0.027017481900052938,0.027017481900052938,0.0009250399009190312,0.0027297543221109113,0.0016928785984589479,0.004287048505791976,0.6250244098699668,0.4198396793587174,0.5801603206412826,2.0031271609666255,1000.0,-0.07005444646098018,0.07005444646098018,0.0012092070368855679,0.003581056276471829,0.0023891310450745115,0.005361883689255073,0.4925649841569704,0.42985971943887774,0.5701402805611222,2.600797063413112,0.5976699024464867,0.04303696456092724,0.0006962524466155636
BTC_2024_FOLLOW_1000_2000,BTC_2024_LOCAL_SEQ,verteilt_offen,verteilt,5,10,3,3,0.6,0.3,6,2,0.1353331,0.013333,0.23854329999999999,267,988,6,0,0,0,0,0.688281,0.729326,0.041045,0.399117,0.2993,0.221546,0.269978,0.209177,0.499671,0.164309,0.8404,0.281457,0.103796,0.325504,data\scan_btc-2024-5m-10k_start6000_size1000.csv,data\scan_btc-2024-5m-10k_start7000_size1000.csv,1000.0,-0.040968837534426775,0.040968837534426775,0.0011614876570649072,0.0031707897168129916,0.002167608964559157,0.004787533485615555,0.5104528543081918,0.5060120240480962,0.4939879759519038,2.352306751071536,1000.0,0.05129871411056796,0.05129871411056796,0.0007833708738983987,0.0021061221103624173,0.0013830336219074787,0.0032802728610689933,0.5546049829790277,0.5170340681362725,0.4829659318637275,1.5846394351116138,-0.7676673159599223,0.010329876576141185,-0.0007845753426516783
DOGE_2024_FOLLOW_1000_2000,DOGE_2024_LOCAL_SEQ,mittlere_uebergangsphase,mittel,4,6,4,6,1.0,1.0,3,3,0.18999983333333334,0.013333,0.2920625,263,980,14,0,0,0,0,0.687785,0.731313,0.04352800000000001,0.681254,0.292079,0.220094,0.274575,0.213252,0.500393,0.165575,0.83766,0.291131,0.103188,0.328573,data\scan_doge-2024-5m-10k_start6000_size1000.csv,data\scan_doge-2024-5m-10k_start7000_size1000.csv,1000.0,-0.0947075208913649,0.0947075208913649,0.0016789053137415363,0.004764480063658899,0.003311377865159814,0.0068525860749595645,0.7372058147412358,0.4779559118236473,0.5220440881763527,3.4607222128476423,1000.0,0.013336753013593399,0.013336753013593399,0.0008938007703281394,0.0022794516253977276,0.0017615521693669534,0.003379308658738439,0.8229235807576419,0.4318637274549098,0.5681362725450902,1.7713688608834939,-1.6893533519641484,-0.0813707678777715,-0.0015498256957928605
XRP_2024_FOLLOW_1000_2000,XRP_2024_LOCAL_SEQ,verteilt_offen,verteilt,6,14,4,6,0.666667,0.428571,8,4,0.64,0.156667,0.19764685714285715,253,978,16,0,0,0,0,0.691871,0.732357,0.04048600000000002,0.558071,0.300216,0.221238,0.269781,0.208765,0.504933,0.161679,0.844239,0.303545,0.10042,0.334844,data\scan_xrp-2024-5m-10k_start6000_size1000.csv,data\scan_xrp-2024-5m-10k_start7000_size1000.csv,1000.0,-0.07005444646098018,0.07005444646098018,0.0012092070368855679,0.003581056276471829,0.0023891310450745115,0.005361883689255073,0.4925649841569704,0.42985971943887774,0.5701402805611222,2.600797063413112,1000.0,0.029876977152899786,0.029876977152899786,0.0007327296058529791,0.0019784596199604815,0.0014254777551943262,0.002958638259318135,0.5945875277906739,0.40781563126252507,0.5921843687374749,1.5041926937590389,-1.0966043696540733,-0.04017746930808039,-0.0009636532898801853
BTC_2024_FOLLOW_2000_3000,BTC_2024_LOCAL_SEQ,verteilt_offen,verteilt,6,14,5,9,0.833333,0.642857,8,6,0.6514286428571429,0.026667,0.1971672142857143,257,979,15,0,0,0,0,0.690215,0.727139,0.03692399999999996,0.606137,0.309192,0.22253,0.264997,0.203281,0.50375,0.16391,0.840624,0.307058,0.101466,0.33348,data\scan_btc-2024-5m-10k_start7000_size1000.csv,data\scan_btc-2024-5m-10k_start8000_size1000.csv,1000.0,0.05129871411056796,0.05129871411056796,0.0007833708738983987,0.0021061221103624173,0.0013830336219074787,0.0032802728610689933,0.5546049829790277,0.5170340681362725,0.4829659318637275,1.5846394351116138,1000.0,0.00197154744489108,0.00197154744489108,0.0009258063535530832,0.0026231460401422227,0.0016766669783392677,0.003871973246788207,0.4954757046916626,0.5040080160320641,0.49599198396793587,1.9013913242354117,0.3167518891237979,-0.04932716666567688,0.000293633356431789
DOGE_2024_FOLLOW_2000_3000,DOGE_2024_LOCAL_SEQ,verteilt_offen,verteilt,10,29,4,5,0.4,0.172414,14,12,0.16655168965517242,0.013333,0.20012627586206896,256,984,10,0,0,0,0,0.687989,0.729152,0.04116300000000006,0.549687,0.298387,0.221368,0.271734,0.208511,0.499645,0.164828,0.838402,0.280071,0.102926,0.328529,data\scan_doge-2024-5m-10k_start7000_size1000.csv,data\scan_doge-2024-5m-10k_start8000_size1000.csv,1000.0,0.013336753013593399,0.013336753013593399,0.0008938007703281394,0.0022794516253977276,0.0017615521693669534,0.003379308658738439,0.8229235807576419,0.4318637274549098,0.5681362725450902,1.7713688608834939,1000.0,0.00037989109788530136,0.00037989109788530136,0.0012701337634571342,0.0035546096374621207,0.00232344909532857,0.0052946168987125,0.8556590735428404,0.45490981963927857,0.5450901803607214,2.602784399470377,0.8314155385868831,-0.012956861915708098,0.0005618969259616167
XRP_2024_FOLLOW_2000_3000,XRP_2024_LOCAL_SEQ,verteilt_offen,verteilt,6,14,6,14,1.0,1.0,8,6,0.3580952142857143,0.036667,0.21531571428571428,261,972,22,0,0,0,0,0.688835,0.729885,0.04105000000000003,0.723396,0.29909,0.220881,0.270421,0.209607,0.499996,0.164476,0.84013,0.283024,0.1031,0.327747,data\scan_xrp-2024-5m-10k_start7000_size1000.csv,data\scan_xrp-2024-5m-10k_start8000_size1000.csv,1000.0,0.029876977152899786,0.029876977152899786,0.0007327296058529791,0.0019784596199604815,0.0014254777551943262,0.002958638259318135,0.5945875277906739,0.40781563126252507,0.5921843687374749,1.5041926937590389,1000.0,-0.0599279347619951,0.0599279347619951,0.0011541256896668995,0.003427308034251985,0.002211050610443503,0.005343536162869152,0.5556365916498848,0.4348697394789579,0.5651302605210421,2.5095555826723164,1.0053628889132775,0.030050957609095316,0.0007855728552491768
BTC_2024_FOLLOW_3000_4000,BTC_2024_LOCAL_SEQ,verteilt_offen,verteilt,7,17,1,0,0.142857,0.0,10,5,0.2062745882352941,0.026667,0.22269817647058823,250,979,15,0,0,0,0,0.689866,0.730809,0.04094300000000006,0.623631,0.298433,0.22086,0.270361,0.210346,0.503917,0.164828,0.840786,0.309134,0.101904,0.3338,data\scan_btc-2024-5m-10k_start8000_size1000.csv,data\scan_btc-2024-5m-10k_start9000_size1000.csv,1000.0,0.00197154744489108,0.00197154744489108,0.0009258063535530832,0.0026231460401422227,0.0016766669783392677,0.003871973246788207,0.4954757046916626,0.5040080160320641,0.49599198396793587,1.9013913242354117,1000.0,0.01733866346358974,0.01733866346358974,0.0006093830154739146,0.0018034015819023113,0.0010453237565737263,0.0027229463617117174,0.5341288779781862,0.48997995991983967,0.5100200400801603,1.2991595140125896,-0.6022318102228221,0.01536711601869866,-0.0006313432217655414
DOGE_2024_FOLLOW_3000_4000,DOGE_2024_LOCAL_SEQ,verteilt_offen,verteilt,6,14,4,6,0.666667,0.428571,8,6,0.4619049285714286,0.066667,0.20548214285714286,258,978,16,0,0,0,0,0.690349,0.731483,0.041134000000000004,0.542533,0.29808,0.221264,0.271094,0.209562,0.503766,0.163384,0.841031,0.30238,0.101153,0.333498,data\scan_doge-2024-5m-10k_start8000_size1000.csv,data\scan_doge-2024-5m-10k_start9000_size1000.csv,1000.0,0.00037989109788530136,0.00037989109788530136,0.0012701337634571342,0.0035546096374621207,0.00232344909532857,0.0052946168987125,0.8556590735428404,0.45490981963927857,0.5450901803607214,2.602784399470377,1000.0,0.006586447118429293,0.006586447118429293,0.0006633756775683127,0.0016625186726640607,0.0012124110916769423,0.0025320944186864374,0.9698996988668321,0.4408817635270541,0.5591182364729459,1.3110605893803018,-1.2917238100900752,0.006206556020543991,-0.0011110380036516278
XRP_2024_FOLLOW_3000_4000,XRP_2024_LOCAL_SEQ,verteilt_offen,verteilt,5,10,2,1,0.4,0.1,6,4,0.1736667,0.026667,0.2494691,243,975,19,0,0,0,0,0.692412,0.728661,0.036248999999999976,0.519785,0.310944,0.22265,0.263412,0.202995,0.507205,0.16194,0.843406,0.315327,0.098716,0.340245,data\scan_xrp-2024-5m-10k_start8000_size1000.csv,data\scan_xrp-2024-5m-10k_start9000_size1000.csv,1000.0,-0.0599279347619951,0.0599279347619951,0.0011541256896668995,0.003427308034251985,0.002211050610443503,0.005343536162869152,0.5556365916498848,0.4348697394789579,0.5651302605210421,2.5095555826723164,1000.0,0.035006070416835254,0.035006070416835254,0.0009744614433733569,0.0026706029819238424,0.0018052063972142408,0.003795987781007745,0.6181410094852205,0.4288577154308617,0.5711422845691383,1.951435102013266,-0.5581204806590503,-0.024921864345159847,-0.0004058442132292622
