target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_155c,dio_1350,164,2174,0.949907,0.239035,hoeren_leiser,hoeren_stimulation,-0.150068,btc:46;sonstige:34;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.239479,0.212435,-0.027044,0.0,0.0,0.0,0.242872,0.092803,-0.150068,0.0,0.0,0.0,0.120094,0.051418,-0.068676,0.622747,0.722676,0.099929,0.120094,0.051418,-0.068676,-0.106793,0.008553,0.115347,0.009944,0.011099,0.001156
dio_155c,dio_04q7,163,1553,0.877828,0.395788,asymmetrie_plus,mcm_asymmetrie,0.329892,btc:45;sonstige:35;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3,0.240002,0.262211,0.022209,0.0,0.0,0.0,0.242612,0.090545,-0.152067,0.0,0.0,0.0,0.11994,0.053345,-0.066595,0.623505,0.739344,0.11584,0.11994,0.053345,-0.066595,-0.10714,0.222752,0.329892,0.009959,0.010778,0.000819
dio_155c,dio_1kpz,162,6577,0.920537,0.28975,asymmetrie_plus,mcm_asymmetrie,0.220586,btc:46;sonstige:32;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.238784,0.257447,0.018662,0.0,0.0,0.0,0.243376,0.086861,-0.156515,0.0,0.0,0.0,0.120283,0.051928,-0.068355,0.622297,0.634581,0.012284,0.120283,0.051928,-0.068355,-0.105971,0.114615,0.220586,0.00993,0.00974,-0.00019
dio_155c,dio_05ap,162,1944,0.952749,0.243478,hoeren_leiser,hoeren_stimulation,-0.151201,btc:46;sonstige:32;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.239793,0.170268,-0.069525,0.0,0.0,0.0,0.242374,0.091173,-0.151201,0.0,0.0,0.0,0.119839,0.048768,-0.07107,0.622723,0.763382,0.140659,0.119839,0.048768,-0.07107,-0.107048,-0.088086,0.018962,0.009941,0.011846,0.001905
dio_155c,dio_0l7p,161,21265,0.958462,0.214265,hoeren_leiser,hoeren_stimulation,-0.156903,btc:46;sonstige:30;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.239647,0.230581,-0.009066,0.0,0.0,0.0,0.242585,0.085683,-0.156903,0.0,0.0,0.0,0.120094,0.051976,-0.068118,0.622295,0.616454,-0.005841,0.120094,0.051976,-0.068118,-0.10743,-0.002508,0.104921,0.009911,0.009853,-5.8e-05
dio_155c,dio_0pz6,161,7832,0.981505,0.161951,kohaerenz_hoeher,mcm_kohaerenz,0.11132,btc:46;sonstige:30;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.240336,0.236569,-0.003767,0.0,0.0,0.0,0.2419,0.15117,-0.09073,0.0,0.0,0.0,0.119762,0.077191,-0.042571,0.622634,0.733953,0.11132,0.119762,0.077191,-0.042571,-0.10809,-0.125789,-0.017699,0.009919,0.011433,0.001514
dio_155c,dio_087m,160,2411,0.893492,0.383767,asymmetrie_plus,mcm_asymmetrie,0.339561,btc:46;sonstige:30;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.238363,0.265978,0.027615,0.0,0.0,0.0,0.243673,0.148431,-0.095243,0.0,0.0,0.0,0.12044,0.077657,-0.042782,0.621825,0.752064,0.13024,0.12044,0.077657,-0.042782,-0.1056,0.233961,0.339561,0.009913,0.010846,0.000933
dio_155c,dio_0dd2,159,4627,0.96391,0.21192,kohaerenz_hoeher,mcm_kohaerenz,0.127905,btc:46;sonstige:29;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.238245,0.160353,-0.077891,0.0,0.0,0.0,0.243643,0.155301,-0.088342,0.0,0.0,0.0,0.120539,0.076283,-0.044256,0.621774,0.749679,0.127905,0.120539,0.076283,-0.044256,-0.106373,-0.006939,0.099434,0.009907,0.011409,0.001503
dio_155c,dio_1rqi,158,2049,0.975228,0.208389,kohaerenz_hoeher,mcm_kohaerenz,0.130013,btc:46;sonstige:29;doge:25;xrp:24;paxg:24;expansion:3;sideways:3;stress:3;synth:1,0.240614,0.267972,0.027358,0.0,0.0,0.0,0.241863,0.149259,-0.092604,0.0,0.0,0.0,0.119755,0.078201,-0.041554,0.622319,0.752332,0.130013,0.119755,0.078201,-0.041554,-0.108266,-0.218525,-0.110259,0.009911,0.01177,0.001859
dio_155c,dio_0g3b,157,8385,0.8984,0.346464,hoeren_leiser,hoeren_stimulation,-0.203495,btc:45;sonstige:36;paxg:24;doge:22;xrp:20;expansion:3;sideways:3;stress:3;synth:1,0.239368,0.167354,-0.072014,0.0,0.0,0.0,0.242609,0.039114,-0.203495,0.0,0.0,0.0,0.119974,0.026271,-0.093704,0.623611,0.758489,0.134878,0.119974,0.026271,-0.093704,-0.106927,0.083144,0.190071,0.009967,0.011452,0.001486
dio_155c,dio_17ct,157,7869,0.9958,0.121563,kohaerenz_hoeher,mcm_kohaerenz,0.113915,btc:46;doge:26;sonstige:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.239989,0.242353,0.002364,0.0,0.0,0.0,0.242315,0.234493,-0.007822,0.0,0.0,0.0,0.11996,0.112689,-0.007271,0.621114,0.735029,0.113915,0.11996,0.112689,-0.007271,-0.107609,-0.129312,-0.021703,0.00988,0.011343,0.001463
dio_155c,dio_09bn,156,5104,0.9368,0.282534,asymmetrie_plus,mcm_asymmetrie,0.227692,btc:46;doge:26;sonstige:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.238349,0.233372,-0.004976,0.0,0.0,0.0,0.243548,0.147644,-0.095904,0.0,0.0,0.0,0.120364,0.075645,-0.044718,0.620395,0.738665,0.11827,0.120364,0.075645,-0.044718,-0.105893,0.121799,0.227692,0.009883,0.010926,0.001042
dio_155c,dio_1q85,155,5924,0.986238,0.148367,kohaerenz_hoeher,mcm_kohaerenz,0.103628,btc:46;doge:26;paxg:25;sonstige:25;xrp:24;expansion:3;sideways:3;stress:3,0.240541,0.228013,-0.012528,0.0,0.0,0.0,0.242074,0.234581,-0.007493,0.0,0.0,0.0,0.119724,0.112973,-0.00675,0.619995,0.723623,0.103628,0.119724,0.112973,-0.00675,-0.107601,-0.008616,0.098985,0.009875,0.010972,0.001097
dio_155c,dio_1qyl,153,801,0.85127,0.409713,asymmetrie_plus,mcm_asymmetrie,0.347339,btc:43;sonstige:32;doge:25;xrp:23;paxg:21;expansion:3;sideways:3;stress:3,0.240568,0.348718,0.10815,0.0,0.0,0.0,0.24241,0.083927,-0.158483,0.0,0.0,0.0,0.119848,0.054608,-0.06524,0.623746,0.619659,-0.004087,0.119848,0.054608,-0.06524,-0.107455,0.239884,0.347339,0.009963,0.009206,-0.000757
dio_155c,dio_1s2n,153,849,0.907957,0.315832,asymmetrie_plus,mcm_asymmetrie,0.231577,btc:42;sonstige:30;doge:26;xrp:23;paxg:23;expansion:3;sideways:3;stress:3,0.240359,0.345257,0.104898,0.0,0.0,0.0,0.242633,0.085,-0.157633,0.0,0.0,0.0,0.119995,0.054901,-0.065094,0.622946,0.621259,-0.001687,0.119995,0.054901,-0.065094,-0.107281,0.124297,0.231577,0.00994,0.009467,-0.000473
dio_155c,dio_00ly,152,9533,0.942073,0.246979,asymmetrie_plus,mcm_asymmetrie,0.217126,btc:46;doge:26;paxg:25;xrp:24;sonstige:21;expansion:3;sideways:3;stress:3;synth:1,0.239541,0.254601,0.01506,0.0,0.0,0.0,0.242614,0.14491,-0.097704,0.0,0.0,0.0,0.120056,0.077589,-0.042466,0.619115,0.623832,0.004717,0.120056,0.077589,-0.042466,-0.106953,0.110173,0.217126,0.009835,0.009571,-0.000265
dio_155c,dio_0tay,152,4494,0.971187,0.188279,asymmetrie_plus,mcm_asymmetrie,0.108747,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3,0.239487,0.218967,-0.020521,0.0,0.0,0.0,0.242625,0.155944,-0.086681,0.0,0.0,0.0,0.120027,0.078217,-0.04181,0.618736,0.726171,0.107434,0.120027,0.078217,-0.04181,-0.106774,0.001973,0.108747,0.009841,0.011044,0.001202
dio_155c,dio_06s7,152,7074,0.968966,0.183097,hoeren_leiser,hoeren_stimulation,-0.153106,btc:46;doge:26;paxg:25;xrp:24;sonstige:21;expansion:3;sideways:3;stress:3;synth:1,0.241254,0.249362,0.008108,0.0,0.0,0.0,0.241175,0.088069,-0.153106,0.0,0.0,0.0,0.119459,0.052175,-0.067284,0.619501,0.630011,0.010509,0.119459,0.052175,-0.067284,-0.108824,-0.107756,0.001068,0.009841,0.010103,0.000261
dio_155c,dio_0z9t,152,3364,0.979055,0.167151,kohaerenz_hoeher,mcm_kohaerenz,0.108566,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3,0.238554,0.161702,-0.076852,0.0,0.0,0.0,0.243705,0.222846,-0.020859,0.0,0.0,0.0,0.120536,0.109715,-0.010821,0.620404,0.728969,0.108566,0.120536,0.109715,-0.010821,-0.105919,-0.01376,0.092159,0.009872,0.01106,0.001188
dio_155c,dio_0h9h,152,14602,0.989743,0.10732,hoeren_leiser,hoeren_stimulation,-0.090283,btc:46;doge:26;paxg:25;xrp:24;sonstige:21;expansion:3;sideways:3;stress:3;synth:1,0.240801,0.248226,0.007425,0.0,0.0,0.0,0.241712,0.15143,-0.090283,0.0,0.0,0.0,0.119702,0.08129,-0.038412,0.619455,0.622454,0.002999,0.119702,0.08129,-0.038412,-0.108404,-0.102019,0.006384,0.00984,0.009925,8.5e-05
dio_155c,dio_1jc2,151,4109,0.945839,0.240599,hoeren_leiser,hoeren_stimulation,-0.202426,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.241923,0.24833,0.006407,0.0,0.0,0.0,0.241796,0.03937,-0.202426,0.0,0.0,0.0,0.119647,0.03111,-0.088537,0.62337,0.62505,0.00168,0.119647,0.03111,-0.088537,-0.108783,-0.107242,0.001541,0.009931,0.01011,0.000179
dio_155c,dio_18kx,151,1664,0.962706,0.209443,asymmetrie_minus,mcm_asymmetrie,-0.132039,btc:46;doge:26;xrp:24;paxg:23;sonstige:22;expansion:3;sideways:3;stress:3;synth:1,0.24154,0.35431,0.11277,0.0,0.0,0.0,0.24249,0.143969,-0.09852,0.0,0.0,0.0,0.119951,0.080042,-0.039909,0.623502,0.623664,0.000162,0.119951,0.080042,-0.039909,-0.108076,-0.240115,-0.132039,0.009959,0.010123,0.000164
dio_155c,dio_0pq6,150,2493,0.931,0.27551,asymmetrie_plus,mcm_asymmetrie,0.199974,btc:46;doge:26;xrp:24;paxg:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.239687,0.378453,0.138766,0.0,0.0,0.0,0.243445,0.144902,-0.098543,0.0,0.0,0.0,0.120314,0.081508,-0.038806,0.622094,0.602964,-0.01913,0.120314,0.081508,-0.038806,-0.106401,0.093573,0.199974,0.009917,0.00928,-0.000637
dio_155c,dio_1u5i,150,5371,0.935525,0.269734,hoeren_leiser,hoeren_stimulation,-0.205101,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.239288,0.265008,0.02572,0.0,0.0,0.0,0.242763,0.037662,-0.205101,0.0,0.0,0.0,0.120213,0.040148,-0.080065,0.618462,0.547341,-0.071121,0.120213,0.040148,-0.080065,-0.107021,0.001188,0.108209,0.009822,0.008984,-0.000838
dio_155c,dio_1jsj,150,1167,0.957083,0.241082,hoeren_leiser,hoeren_stimulation,-0.152202,btc:38;sonstige:36;doge:23;xrp:22;paxg:21;expansion:3;sideways:3;stress:3;synth:1,0.239829,0.268013,0.028183,0.0,0.0,0.0,0.242691,0.090489,-0.152202,0.0,0.0,0.0,0.120018,0.05364,-0.066378,0.623992,0.732276,0.108285,0.120018,0.05364,-0.066378,-0.107188,-0.214172,-0.106984,0.009973,0.011588,0.001615
dio_155c,dio_104t,150,33355,0.978954,0.154584,asymmetrie_plus,mcm_asymmetrie,0.101129,btc:46;doge:26;paxg:25;xrp:24;sonstige:19;expansion:3;sideways:3;stress:3;synth:1,0.240436,0.236942,-0.003494,0.0,0.0,0.0,0.241757,0.143109,-0.098648,0.0,0.0,0.0,0.119721,0.077913,-0.041807,0.618635,0.612683,-0.005952,0.119721,0.077913,-0.041807,-0.108022,-0.006893,0.101129,0.00982,0.009688,-0.000132
dio_155c,dio_0om4,149,1891,0.873015,0.382238,asymmetrie_plus,mcm_asymmetrie,0.34455,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.239473,0.351666,0.112193,0.0,0.0,0.0,0.243559,0.142611,-0.100948,0.0,0.0,0.0,0.120371,0.079125,-0.041246,0.621242,0.619849,-0.001393,0.120371,0.079125,-0.041246,-0.106106,0.238445,0.34455,0.009896,0.009148,-0.000748
dio_155c,dio_06qi,149,2693,0.948259,0.26836,asymmetrie_plus,mcm_asymmetrie,0.239318,btc:46;doge:26;paxg:25;xrp:24;sonstige:19;expansion:3;sideways:3;stress:3,0.238267,0.235776,-0.002491,0.0,0.0,0.0,0.243714,0.225096,-0.018618,0.0,0.0,0.0,0.120572,0.108742,-0.01183,0.61948,0.735274,0.115794,0.120572,0.108742,-0.01183,-0.106237,0.133081,0.239318,0.009842,0.010788,0.000946
dio_155c,dio_10dv,149,2636,0.986664,0.154106,kohaerenz_hoeher,mcm_kohaerenz,0.125996,btc:46;doge:26;paxg:25;xrp:24;sonstige:19;expansion:3;sideways:3;stress:3,0.240513,0.160325,-0.080188,0.0,0.0,0.0,0.241745,0.231748,-0.009997,0.0,0.0,0.0,0.119726,0.114068,-0.005658,0.61883,0.744826,0.125996,0.119726,0.114068,-0.005658,-0.108549,-0.123114,-0.014565,0.009828,0.011379,0.001551
dio_155c,dio_1r55,149,2746,0.993603,0.083286,zielnahe_mitrolle,sehen_form_salience,-0.070997,btc:46;doge:26;paxg:25;xrp:24;sonstige:19;expansion:3;sideways:3;stress:3,0.238306,0.167309,-0.070997,0.0,0.0,0.0,0.243344,0.259611,0.016267,0.0,0.0,0.0,0.120492,0.127241,0.006748,0.618073,0.638365,0.020292,0.120492,0.127241,0.006748,-0.106653,-0.100599,0.006054,0.009814,0.01011,0.000296
dio_155c,dio_1cic,148,3470,0.956238,0.230405,hoeren_leiser,hoeren_stimulation,-0.164784,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3;synth:1,0.240243,0.267741,0.027498,0.0,0.0,0.0,0.24226,0.077476,-0.164784,0.0,0.0,0.0,0.119986,0.055886,-0.0641,0.618434,0.546768,-0.071666,0.119986,0.055886,-0.0641,-0.107549,-0.000594,0.106956,0.009813,0.008902,-0.000911
dio_155c,dio_19pg,148,4465,0.96741,0.186031,sehen_schaerfer,sehen_form_salience,0.106414,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3;synth:1,0.24101,0.347425,0.106414,0.0,0.0,0.0,0.241703,0.14735,-0.094354,0.0,0.0,0.0,0.119706,0.081647,-0.03806,0.618802,0.593464,-0.025337,0.119706,0.081647,-0.03806,-0.108161,-0.006715,0.101447,0.00982,0.009399,-0.000421
dio_155c,dio_1uof,147,3897,0.911444,0.303742,hoeren_leiser,hoeren_stimulation,-0.203243,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.240591,0.365592,0.125001,0.0,0.0,0.0,0.242004,0.038761,-0.203243,0.0,0.0,0.0,0.119842,0.040111,-0.079731,0.618355,0.517535,-0.10082,0.119842,0.040111,-0.079731,-0.107748,0.001558,0.109305,0.009809,0.008566,-0.001243
dio_155c,dio_02n3,147,3374,0.927365,0.277178,hoeren_leiser,hoeren_stimulation,-0.205809,btc:46;sonstige:36;doge:23;xrp:23;paxg:11;sideways:3;stress:3;synth:1;expansion:1,0.2392,0.177023,-0.062176,0.0,0.0,0.0,0.243051,0.037242,-0.205809,0.0,0.0,0.0,0.120054,0.026592,-0.093462,0.624193,0.652765,0.028571,0.120054,0.026592,-0.093462,-0.106381,-0.001752,0.104629,0.009985,0.010437,0.000451
dio_155c,dio_02xf,147,2993,0.932535,0.267389,hoeren_leiser,hoeren_stimulation,-0.163565,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.240591,0.365962,0.125371,0.0,0.0,0.0,0.242004,0.078439,-0.163565,0.0,0.0,0.0,0.119842,0.056048,-0.063793,0.618355,0.525164,-0.09319,0.119842,0.056048,-0.063793,-0.107748,0.000338,0.108085,0.009809,0.008646,-0.001163
dio_155c,dio_00ja,147,8724,0.953805,0.223587,sehen_schaerfer,sehen_form_salience,0.125584,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.240591,0.366174,0.125584,0.0,0.0,0.0,0.242004,0.133036,-0.108968,0.0,0.0,0.0,0.119842,0.0806,-0.039241,0.618355,0.525677,-0.092677,0.119842,0.0806,-0.039241,-0.107748,-0.006194,0.101554,0.009809,0.008576,-0.001233
dio_155c,dio_1ewh,147,7136,0.974452,0.183695,hoeren_leiser,hoeren_stimulation,-0.110654,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.239295,0.271973,0.032678,0.0,0.0,0.0,0.242442,0.131788,-0.110654,0.0,0.0,0.0,0.120057,0.078695,-0.041363,0.617374,0.544041,-0.073332,0.120057,0.078695,-0.041363,-0.107517,-0.000836,0.10668,0.009791,0.008801,-0.00099
dio_155c,dio_1mwv,147,2095,0.991211,0.181044,kohaerenz_hoeher,mcm_kohaerenz,0.136357,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.239295,0.256856,0.017561,0.0,0.0,0.0,0.242442,0.248462,0.00602,0.0,0.0,0.0,0.120057,0.119409,-0.000649,0.617374,0.75373,0.136357,0.120057,0.119409,-0.000649,-0.107517,-0.221215,-0.113698,0.009791,0.011604,0.001813
dio_155c,dio_1xrt,147,2652,0.985252,0.148206,hoeren_leiser,hoeren_stimulation,-0.10693,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.239295,0.277691,0.038396,0.0,0.0,0.0,0.242442,0.135512,-0.10693,0.0,0.0,0.0,0.120057,0.080054,-0.040003,0.617374,0.543596,-0.073777,0.120057,0.080054,-0.040003,-0.107517,-0.09492,0.012597,0.009791,0.008937,-0.000854
dio_155c,dio_0m9z,147,21291,0.991177,0.097742,zielnahe_mitrolle,mcm_asymmetrie,0.094977,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.239295,0.243336,0.004041,0.0,0.0,0.0,0.242442,0.234711,-0.007731,0.0,0.0,0.0,0.120057,0.115004,-0.005054,0.617374,0.622096,0.004723,0.120057,0.115004,-0.005054,-0.107517,-0.012539,0.094977,0.009791,0.009685,-0.000106
dio_155c,dio_1oye,146,2120,0.926256,0.279663,asymmetrie_plus,mcm_asymmetrie,0.227112,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.239237,0.238407,-0.000829,0.0,0.0,0.0,0.242654,0.34979,0.107136,0.0,0.0,0.0,0.120135,0.170584,0.050449,0.617481,0.519975,-0.097506,0.120135,0.170584,0.050449,-0.107307,0.119804,0.227112,0.009795,0.008299,-0.001496
dio_155c,dio_07o8,146,2006,0.946271,0.237015,asymmetrie_plus,mcm_asymmetrie,0.221475,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.239237,0.24629,0.007053,0.0,0.0,0.0,0.242654,0.259636,0.016982,0.0,0.0,0.0,0.120135,0.131473,0.011338,0.617481,0.543587,-0.073894,0.120135,0.131473,0.011338,-0.107307,0.114168,0.221475,0.009795,0.008607,-0.001188
dio_155c,dio_1lsu,146,7460,0.953847,0.222897,asymmetrie_plus,mcm_asymmetrie,0.221888,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.239237,0.247383,0.008146,0.0,0.0,0.0,0.242654,0.239519,-0.003135,0.0,0.0,0.0,0.120135,0.117975,-0.00216,0.617481,0.615385,-0.002096,0.120135,0.117975,-0.00216,-0.107307,0.11458,0.221888,0.009795,0.009434,-0.000361
dio_155c,dio_169a,146,3644,0.990173,0.117926,hoeren_staerker,hoeren_stimulation,0.097382,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.240279,0.249092,0.008812,0.0,0.0,0.0,0.242369,0.339751,0.097382,0.0,0.0,0.0,0.119992,0.162018,0.042026,0.6182,0.608839,-0.009361,0.119992,0.162018,0.042026,-0.107655,-0.121078,-0.013423,0.009811,0.009682,-0.000129
