passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,source,episode_file,rows,lookback_ticks,target,target_events,recoupling_events,recoupling_floor_used,strain_ceiling_used,strain_floor_used,recoupling_ceiling_used,dominant_visual_form_before,dominant_tone_before,dominant_world_tension_before,visual_mix,tone_mix,tension_mix,avg_seen_stability_before,avg_seen_change_before,avg_heard_energy_tone_before,avg_heard_energy_shift_before,avg_auditory_loudness_before,avg_visual_sharpness_before,avg_felt_pressure_before,avg_adapted_field_intake_before,avg_mcm_coherence_before,avg_mcm_tension_before,avg_mcm_asymmetry_before,avg_target_rekopplung,avg_target_strain,delta_seen_stability_vs_world,delta_seen_change_vs_world,delta_energy_tone_vs_world,delta_energy_shift_abs_vs_world,delta_loudness_vs_world,delta_visual_sharpness_vs_world,delta_felt_pressure_vs_world,delta_adapted_field_intake_vs_world,delta_mcm_tension_vs_world
1,0,0,0,0,0,0,adapted_real_quiet_sol_2025_5m_2000,debug\adapted_real_quiet_sol_2025_5m_2000\dio_mini_lauf_1\episodes.csv,1994,6,"{'tick': '1983', 'timestamp_ms': '1751959500000000', 'symbol': 'dio_0h9h06p', 'symbol_family': 'dio_0h9h', 'passive_world_label': '-', 'passive_world_observations': '0', 'passive_world_mean_avg_carry': '0.000000', 'passive_world_mean_avg_carried_cos': '0.000000', 'passive_world_best_max_carry': '0.000000', 'passive_world_best_max_carried_cos': '0.000000', 'passive_world_positive_carried_cos_count': '0', 'passive_world_avg_readiness': '0.000000', 'passive_world_passive_only': '0', 'passive_inner_awareness_loaded': '0', 'passive_inner_awareness_state': '-', 'passive_inner_awareness_direction': 'NONE', 'passive_inner_awareness_observations': '0', 'passive_inner_awareness_afterlook': '0.000000', 'passive_inner_awareness_carry': '0.000000', 'passive_inner_awareness_world_carry': '0.000000', 'passive_inner_awareness_passive_only': '0', 'passive_inner_awareness_is_gate': '0', 'passive_inner_awareness_is_motoric': '0', 'passive_inner_awareness_influences_action': '0', 'passive_inner_awareness_symbol_family': 'dio_0h9h', 'reflection_context_state': 'reflection_context_unloaded', 'reflection_context_carry': '0.173584', 'reflection_context_strain': '0.222232', 'reflection_context_alignment': '0.801732', 'reflection_world_support': '0.084363', 'reflection_current_support': '0.282632', 'mcm_field_effect_state': 'field_carried', 'passive_mcm_effect_class': 'stabil', 'passive_inner_effect_awareness_state': 'inner_effect_stable', 'passive_inner_effect_rekopplung': '0.724434', 'passive_inner_effect_carry': '0.571148', 'passive_inner_effect_strain': '0.142804', 'passive_inner_effect_sensory_coupling': '0.862123', 'passive_inner_effect_meaning_display_state': 'meaning_display_unavailable', 'passive_inner_effect_meaning_state': '', 'passive_inner_effect_short_meaning': '', 'passive_inner_effect_meaning_seen_ratio': '0.000000', 'mcm_carry_quality': '0.571148', 'mcm_strain_quality': '0.142804', 'mcm_rekopplung_quality': '0.724434', 'mcm_sensory_coupling': '0.862123', 'mcm_visual_field_gap': '0.129772', 'mcm_hearing_field_gap': '0.088453', 'episode_memory_symbol': '-', 'mcm_field_episode_symbol': '-', 'mcm_field_episode_preview_symbol': 'dio_mcm_episode_0e7qvj1', 'action': 'WAIT', 'raw_action': 'WAIT', 'phase_active': '0', 'phase_distance': '1.000000', 'phase_age': '9999', 'episode_binding_pressure': '0.000000', 'episode_release_pressure': '1.000000', 'episode_relation': 'none', 'mini_temporal_state': 'temporal_far_return', 'mini_family_age': '1960', 'mini_ticks_since_family_seen': '12', 'mini_recurrence_strength': '0.932432', 'mini_afterimage': '0.352994', 'mini_time_distance': '0.500000', 'mini_temporal_form_distance': '0.012480', 'mini_temporal_trust_support': '0.825318', 'mini_temporal_caution_support': '0.095242', 'mini_neuro_dominant_tone': 'focus_tone', 'mini_focus_tone': '0.705911', 'mini_trust_tone': '0.255171', 'mini_caution_tone': '0.056993', 'mini_strain_tone': '0.096499', 'mini_relief_tone': '0.402242', 'mini_observation_tone': '0.648214', 'mini_neuro_support': '0.487423', 'mini_neuro_load': '0.065607', 'mini_neuro_balance': '0.421816', 'best_action_training': 'LONG', 'reward': '0.000000', 'close_reward': '0.000000', 'best_reward_training': '1.000000', 'outcome_event': 'NO_TRADE', 'event_reward': '0.000000', 'event_raw_return': '0.000000', 'entry_price': '149.07000000', 'tp_price': '149.07000000', 'sl_price': '149.07000000', 'exit_price': '149.07000000', 'bars_held': '0', 'better_entry_training': '149.07000000', 'entry_improvement_room': '0.000000', 'score_wait': '0.011128', 'score_long': '-0.006698', 'score_short': '-0.006931', 'base_score_wait': '-0.010396', 'base_score_long': '0.005019', 'base_score_short': '0.003853', 'wait_bias': '0.021525', 'trade_caution_long': '0.042296', 'trade_caution_short': '0.042303', 'immature_memory_pressure_long': '0.019159', 'immature_memory_pressure_short': '0.019133', 'weak_signal_pressure_long': '0.023137', 'weak_signal_pressure_short': '0.023170', 'readiness_wait': '0.000000', 'readiness_long': '0.042046', 'readiness_short': '0.043339', 'memory_bias_wait': '0.000000', 'memory_bias_long': '0.030579', 'memory_bias_short': '0.031519', 'associative_wait': '0.000000', 'associative_long': '0.000000', 'associative_short': '0.000000', 'observation_wait': '0.000000', 'observation_long': '0.382236', 'observation_short': '0.393991', 'observation_readiness_wait': '0.000000', 'observation_readiness_long': '0.042046', 'observation_readiness_short': '0.043339', 'trade_readiness': '0.043339', 'associative_trade': '0.000000', 'observation_trade_signal': '0.393991', 'observation_trade_readiness': '0.043339', 'maturity_gap': '0.000000', 'mature_transfer': '0.000000', 'observation_learning_action': 'LONG', 'observation_learning_pressure': '0.396897', 'sehen_form_flow': '-0.034364', 'sehen_form_stability': '-0.259859', 'sehen_form_change': '0.032361', 'hoeren_energy_tone': '-0.200984', 'hoeren_energy_shift': '-0.163132', 'rezeptor_visual_form_salience': '0.204445', 'rezeptor_visual_memory_recall': '0.000000', 'rezeptor_auditory_stimulation': '0.185086', 'rezeptor_direct_contact_pressure': '0.000000', 'rezeptor_field_intake_pressure': '0.096633', 'perception_focus_strength': '0.646943', 'perception_distance_need': '0.149931', 'perception_auditory_loudness': '0.185086', 'perception_auditory_softening': '0.190010', 'perception_visual_sharpness': '0.656981', 'perception_visual_blur': '0.343019', 'perception_felt_pressure': '0.090971', 'perception_felt_relaxation': '0.830652', 'perception_visual_focus_tendency': '0.646943', 'perception_visual_distance_tendency': '0.343019', 'perception_auditory_listen_tendency': '0.809990', 'perception_auditory_softening_tendency': '0.190010', 'perception_felt_contact_tendency': '0.000000', 'perception_felt_distance_tendency': '0.149931', 'perception_raw_field_intake_pressure': '0.110699', 'perception_adaptation_potential': '0.127069', 'perception_adapted_field_intake_pressure': '0.096633', 'perception_regulation_damping': '0.127069', 'rezeptor_visual_contact': '0.204445', 'rezeptor_auditory_contact': '0.185086', 'rezeptor_contact_pressure': '0.096633', 'rezeptor_contact_alignment': '0.966116', 'rezeptor_contact_asymmetry': '-0.074673', 'mcm_feldwirkung_mcm_coherence': '0.628436', 'mcm_feldwirkung_mcm_tension': '0.096633', 'mcm_feldwirkung_mcm_asymmetry': '-0.074673', 'fuehlen_mcm_coherence': '0.628436', 'fuehlen_mcm_tension': '0.096633', 'fuehlen_mcm_asymmetry': '-0.074673'}",397,397,0.719635,0.154493,0.175778,0.705283,offene_formaufnahme,gedaempfte_energie,entlastete_weltspannung,offene_formaufnahme:1387 | sichtbar_stabile_form:539 | gerichteter_formfluss:251 | sichtbarer_formwechsel:163,gedaempfte_energie:1358 | tonaler_wechsel:615 | ruhige_energie:378 | laute_wechselnde_energie:31,entlastete_weltspannung:2366 | mittlere_weltspannung:16,0.057743,-0.002021,-0.025735,-0.010635,0.205562,0.668923,0.111163,0.10418,0.623971,0.10418,-0.009205,0.726894,0.127229,-0.00152,-0.001972,-0.017258,-0.00638,-0.008729,0.016184,-0.006808,-0.004564,-0.004564
1,0,0,0,0,0,0,adapted_real_quiet_sol_2025_5m_2000,debug\adapted_real_quiet_sol_2025_5m_2000\dio_mini_lauf_2\episodes.csv,1994,6,"{'tick': '1983', 'timestamp_ms': '1751959500000000', 'symbol': 'dio_0h9h06p', 'symbol_family': 'dio_0h9h', 'passive_world_label': '-', 'passive_world_observations': '0', 'passive_world_mean_avg_carry': '0.000000', 'passive_world_mean_avg_carried_cos': '0.000000', 'passive_world_best_max_carry': '0.000000', 'passive_world_best_max_carried_cos': '0.000000', 'passive_world_positive_carried_cos_count': '0', 'passive_world_avg_readiness': '0.000000', 'passive_world_passive_only': '0', 'passive_inner_awareness_loaded': '0', 'passive_inner_awareness_state': '-', 'passive_inner_awareness_direction': 'NONE', 'passive_inner_awareness_observations': '0', 'passive_inner_awareness_afterlook': '0.000000', 'passive_inner_awareness_carry': '0.000000', 'passive_inner_awareness_world_carry': '0.000000', 'passive_inner_awareness_passive_only': '0', 'passive_inner_awareness_is_gate': '0', 'passive_inner_awareness_is_motoric': '0', 'passive_inner_awareness_influences_action': '0', 'passive_inner_awareness_symbol_family': 'dio_0h9h', 'reflection_context_state': 'reflection_context_unloaded', 'reflection_context_carry': '0.173584', 'reflection_context_strain': '0.222232', 'reflection_context_alignment': '0.801732', 'reflection_world_support': '0.084363', 'reflection_current_support': '0.282632', 'mcm_field_effect_state': 'field_carried', 'passive_mcm_effect_class': 'stabil', 'passive_inner_effect_awareness_state': 'inner_effect_stable', 'passive_inner_effect_rekopplung': '0.724434', 'passive_inner_effect_carry': '0.571148', 'passive_inner_effect_strain': '0.142804', 'passive_inner_effect_sensory_coupling': '0.862123', 'passive_inner_effect_meaning_display_state': 'meaning_display_found', 'passive_inner_effect_meaning_state': 'meaning_stable_inner_field', 'passive_inner_effect_short_meaning': 'tragend und gut rekoppelt', 'passive_inner_effect_meaning_seen_ratio': '1.000000', 'mcm_carry_quality': '0.571148', 'mcm_strain_quality': '0.142804', 'mcm_rekopplung_quality': '0.724434', 'mcm_sensory_coupling': '0.862123', 'mcm_visual_field_gap': '0.129772', 'mcm_hearing_field_gap': '0.088453', 'episode_memory_symbol': '-', 'mcm_field_episode_symbol': '-', 'mcm_field_episode_preview_symbol': 'dio_mcm_episode_0e7qvj1', 'action': 'WAIT', 'raw_action': 'WAIT', 'phase_active': '0', 'phase_distance': '1.000000', 'phase_age': '9999', 'episode_binding_pressure': '0.000000', 'episode_release_pressure': '1.000000', 'episode_relation': 'none', 'mini_temporal_state': 'temporal_far_return', 'mini_family_age': '1960', 'mini_ticks_since_family_seen': '12', 'mini_recurrence_strength': '0.932432', 'mini_afterimage': '0.352994', 'mini_time_distance': '0.500000', 'mini_temporal_form_distance': '0.012480', 'mini_temporal_trust_support': '0.825318', 'mini_temporal_caution_support': '0.095242', 'mini_neuro_dominant_tone': 'focus_tone', 'mini_focus_tone': '0.705911', 'mini_trust_tone': '0.255171', 'mini_caution_tone': '0.056993', 'mini_strain_tone': '0.096499', 'mini_relief_tone': '0.402242', 'mini_observation_tone': '0.648214', 'mini_neuro_support': '0.487423', 'mini_neuro_load': '0.065607', 'mini_neuro_balance': '0.421816', 'best_action_training': 'LONG', 'reward': '0.000000', 'close_reward': '0.000000', 'best_reward_training': '1.000000', 'outcome_event': 'NO_TRADE', 'event_reward': '0.000000', 'event_raw_return': '0.000000', 'entry_price': '149.07000000', 'tp_price': '149.07000000', 'sl_price': '149.07000000', 'exit_price': '149.07000000', 'bars_held': '0', 'better_entry_training': '149.07000000', 'entry_improvement_room': '0.000000', 'score_wait': '0.011128', 'score_long': '-0.006671', 'score_short': '-0.006931', 'base_score_wait': '-0.010396', 'base_score_long': '0.005019', 'base_score_short': '0.003853', 'wait_bias': '0.021525', 'trade_caution_long': '0.042292', 'trade_caution_short': '0.042303', 'immature_memory_pressure_long': '0.019158', 'immature_memory_pressure_short': '0.019133', 'weak_signal_pressure_long': '0.023133', 'weak_signal_pressure_short': '0.023170', 'readiness_wait': '0.000000', 'readiness_long': '0.042077', 'readiness_short': '0.043339', 'memory_bias_wait': '0.000000', 'memory_bias_long': '0.030601', 'memory_bias_short': '0.031519', 'associative_wait': '0.000000', 'associative_long': '0.000000', 'associative_short': '0.000000', 'observation_wait': '0.000000', 'observation_long': '0.382518', 'observation_short': '0.393991', 'observation_readiness_wait': '0.000000', 'observation_readiness_long': '0.042077', 'observation_readiness_short': '0.043339', 'trade_readiness': '0.043339', 'associative_trade': '0.000000', 'observation_trade_signal': '0.393991', 'observation_trade_readiness': '0.043339', 'maturity_gap': '0.000000', 'mature_transfer': '0.000000', 'observation_learning_action': 'LONG', 'observation_learning_pressure': '0.396897', 'sehen_form_flow': '-0.034364', 'sehen_form_stability': '-0.259859', 'sehen_form_change': '0.032361', 'hoeren_energy_tone': '-0.200984', 'hoeren_energy_shift': '-0.163132', 'rezeptor_visual_form_salience': '0.204445', 'rezeptor_visual_memory_recall': '0.000000', 'rezeptor_auditory_stimulation': '0.185086', 'rezeptor_direct_contact_pressure': '0.000000', 'rezeptor_field_intake_pressure': '0.096633', 'perception_focus_strength': '0.646943', 'perception_distance_need': '0.149931', 'perception_auditory_loudness': '0.185086', 'perception_auditory_softening': '0.190010', 'perception_visual_sharpness': '0.656981', 'perception_visual_blur': '0.343019', 'perception_felt_pressure': '0.090971', 'perception_felt_relaxation': '0.830652', 'perception_visual_focus_tendency': '0.646943', 'perception_visual_distance_tendency': '0.343019', 'perception_auditory_listen_tendency': '0.809990', 'perception_auditory_softening_tendency': '0.190010', 'perception_felt_contact_tendency': '0.000000', 'perception_felt_distance_tendency': '0.149931', 'perception_raw_field_intake_pressure': '0.110699', 'perception_adaptation_potential': '0.127069', 'perception_adapted_field_intake_pressure': '0.096633', 'perception_regulation_damping': '0.127069', 'rezeptor_visual_contact': '0.204445', 'rezeptor_auditory_contact': '0.185086', 'rezeptor_contact_pressure': '0.096633', 'rezeptor_contact_alignment': '0.966116', 'rezeptor_contact_asymmetry': '-0.074673', 'mcm_feldwirkung_mcm_coherence': '0.628436', 'mcm_feldwirkung_mcm_tension': '0.096633', 'mcm_feldwirkung_mcm_asymmetry': '-0.074673', 'fuehlen_mcm_coherence': '0.628436', 'fuehlen_mcm_tension': '0.096633', 'fuehlen_mcm_asymmetry': '-0.074673'}",399,399,0.719091,0.154038,0.175301,0.704541,offene_formaufnahme,gedaempfte_energie,entlastete_weltspannung,offene_formaufnahme:1385 | sichtbar_stabile_form:557 | gerichteter_formfluss:251 | sichtbarer_formwechsel:160,gedaempfte_energie:1366 | tonaler_wechsel:618 | ruhige_energie:379 | laute_wechselnde_energie:31,entlastete_weltspannung:2378 | mittlere_weltspannung:16,0.060006,-0.002714,-0.026431,-0.010752,0.205757,0.669495,0.111259,0.104276,0.62418,0.104276,-0.009067,0.726529,0.127465,0.000743,-0.002665,-0.017955,-0.005838,-0.008533,0.016756,-0.006712,-0.004467,-0.004467
1,0,0,0,0,0,0,adapted_real_sequence_break_sol_2025_5m_2000,debug\adapted_real_sequence_break_sol_2025_5m_2000\dio_mini_lauf_1\episodes.csv,1994,6,"{'tick': '1990', 'timestamp_ms': '1760361600000000', 'symbol': 'dio_0h9h06p', 'symbol_family': 'dio_0h9h', 'passive_world_label': '-', 'passive_world_observations': '0', 'passive_world_mean_avg_carry': '0.000000', 'passive_world_mean_avg_carried_cos': '0.000000', 'passive_world_best_max_carry': '0.000000', 'passive_world_best_max_carried_cos': '0.000000', 'passive_world_positive_carried_cos_count': '0', 'passive_world_avg_readiness': '0.000000', 'passive_world_passive_only': '0', 'passive_inner_awareness_loaded': '0', 'passive_inner_awareness_state': '-', 'passive_inner_awareness_direction': 'NONE', 'passive_inner_awareness_observations': '0', 'passive_inner_awareness_afterlook': '0.000000', 'passive_inner_awareness_carry': '0.000000', 'passive_inner_awareness_world_carry': '0.000000', 'passive_inner_awareness_passive_only': '0', 'passive_inner_awareness_is_gate': '0', 'passive_inner_awareness_is_motoric': '0', 'passive_inner_awareness_influences_action': '0', 'passive_inner_awareness_symbol_family': 'dio_0h9h', 'reflection_context_state': 'reflection_context_unloaded', 'reflection_context_carry': '0.175944', 'reflection_context_strain': '0.225341', 'reflection_context_alignment': '0.798008', 'reflection_world_support': '0.085048', 'reflection_current_support': '0.287040', 'mcm_field_effect_state': 'field_carried', 'passive_mcm_effect_class': 'stabil', 'passive_inner_effect_awareness_state': 'inner_effect_stable', 'passive_inner_effect_rekopplung': '0.722795', 'passive_inner_effect_carry': '0.573684', 'passive_inner_effect_strain': '0.148568', 'passive_inner_effect_sensory_coupling': '0.857423', 'passive_inner_effect_meaning_display_state': 'meaning_display_unavailable', 'passive_inner_effect_meaning_state': '', 'passive_inner_effect_short_meaning': '', 'passive_inner_effect_meaning_seen_ratio': '0.000000', 'mcm_carry_quality': '0.573684', 'mcm_strain_quality': '0.148568', 'mcm_rekopplung_quality': '0.722795', 'mcm_sensory_coupling': '0.857423', 'mcm_visual_field_gap': '0.170387', 'mcm_hearing_field_gap': '0.062207', 'episode_memory_symbol': '-', 'mcm_field_episode_symbol': '-', 'mcm_field_episode_preview_symbol': 'dio_mcm_episode_0e7qvj1', 'action': 'WAIT', 'raw_action': 'WAIT', 'phase_active': '0', 'phase_distance': '1.000000', 'phase_age': '9999', 'episode_binding_pressure': '0.000000', 'episode_release_pressure': '1.000000', 'episode_relation': 'none', 'mini_temporal_state': 'temporal_far_return', 'mini_family_age': '1958', 'mini_ticks_since_family_seen': '33', 'mini_recurrence_strength': '0.912281', 'mini_afterimage': '0.454761', 'mini_time_distance': '1.000000', 'mini_temporal_form_distance': '0.017488', 'mini_temporal_trust_support': '0.843210', 'mini_temporal_caution_support': '0.187345', 'mini_neuro_dominant_tone': 'focus_tone', 'mini_focus_tone': '0.720811', 'mini_trust_tone': '0.271307', 'mini_caution_tone': '0.079314', 'mini_strain_tone': '0.098643', 'mini_relief_tone': '0.404178', 'mini_observation_tone': '0.674150', 'mini_neuro_support': '0.501569', 'mini_neuro_load': '0.076328', 'mini_neuro_balance': '0.425240', 'best_action_training': 'LONG', 'reward': '0.000000', 'close_reward': '0.000000', 'best_reward_training': '1.000000', 'outcome_event': 'NO_TRADE', 'event_reward': '0.000000', 'event_raw_return': '0.000000', 'entry_price': '191.88000000', 'tp_price': '191.88000000', 'sl_price': '191.88000000', 'exit_price': '191.88000000', 'bars_held': '0', 'better_entry_training': '191.88000000', 'entry_improvement_room': '0.000000', 'score_wait': '0.011302', 'score_long': '-0.006444', 'score_short': '-0.008367', 'base_score_wait': '-0.010248', 'base_score_long': '0.005088', 'base_score_short': '0.004048', 'wait_bias': '0.021549', 'trade_caution_long': '0.042259', 'trade_caution_short': '0.042525', 'immature_memory_pressure_long': '0.019155', 'immature_memory_pressure_short': '0.019172', 'weak_signal_pressure_long': '0.023104', 'weak_signal_pressure_short': '0.023353', 'readiness_wait': '0.000000', 'readiness_long': '0.042250', 'readiness_short': '0.041401', 'memory_bias_wait': '0.000000', 'memory_bias_long': '0.030727', 'memory_bias_short': '0.030110', 'associative_wait': '0.000000', 'associative_long': '0.000000', 'associative_short': '0.000000', 'observation_wait': '0.000000', 'observation_long': '0.384094', 'observation_short': '0.376371', 'observation_readiness_wait': '0.000000', 'observation_readiness_long': '0.042250', 'observation_readiness_short': '0.041401', 'trade_readiness': '0.042250', 'associative_trade': '0.000000', 'observation_trade_signal': '0.384094', 'observation_trade_readiness': '0.042250', 'maturity_gap': '0.000000', 'mature_transfer': '0.000000', 'observation_learning_action': 'LONG', 'observation_learning_pressure': '0.398897', 'sehen_form_flow': '-0.077565', 'sehen_form_stability': '-0.232529', 'sehen_form_change': '-0.130370', 'hoeren_energy_tone': '0.137658', 'hoeren_energy_shift': '-0.146119', 'rezeptor_visual_form_salience': '0.240215', 'rezeptor_visual_memory_recall': '0.000000', 'rezeptor_auditory_stimulation': '0.141212', 'rezeptor_direct_contact_pressure': '0.000000', 'rezeptor_field_intake_pressure': '0.079005', 'perception_focus_strength': '0.650206', 'perception_distance_need': '0.146078', 'perception_auditory_loudness': '0.141212', 'perception_auditory_softening': '0.163601', 'perception_visual_sharpness': '0.647510', 'perception_visual_blur': '0.352490', 'perception_felt_pressure': '0.083161', 'perception_felt_relaxation': '0.824508', 'perception_visual_focus_tendency': '0.650206', 'perception_visual_distance_tendency': '0.352490', 'perception_auditory_listen_tendency': '0.836399', 'perception_auditory_softening_tendency': '0.163601', 'perception_felt_contact_tendency': '0.000000', 'perception_felt_distance_tendency': '0.146078', 'perception_raw_field_intake_pressure': '0.090146', 'perception_adaptation_potential': '0.123596', 'perception_adapted_field_intake_pressure': '0.079005', 'perception_regulation_damping': '0.123596', 'rezeptor_visual_contact': '0.240215', 'rezeptor_auditory_contact': '0.141212', 'rezeptor_contact_pressure': '0.079005', 'rezeptor_contact_alignment': '0.944708', 'rezeptor_contact_asymmetry': '-0.069828', 'mcm_feldwirkung_mcm_coherence': '0.615245', 'mcm_feldwirkung_mcm_tension': '0.079005', 'mcm_feldwirkung_mcm_asymmetry': '-0.069828', 'fuehlen_mcm_coherence': '0.615245', 'fuehlen_mcm_tension': '0.079005', 'fuehlen_mcm_asymmetry': '-0.069828'}",399,399,0.721138,0.151485,0.172818,0.708131,offene_formaufnahme,gedaempfte_energie,entlastete_weltspannung,offene_formaufnahme:1601 | sichtbar_stabile_form:449 | gerichteter_formfluss:177 | sichtbarer_formwechsel:143,gedaempfte_energie:1470 | tonaler_wechsel:589 | ruhige_energie:319 | laute_wechselnde_energie:16,entlastete_weltspannung:2383 | mittlere_weltspannung:11,0.028426,-0.002821,-0.018971,-0.007992,0.196018,0.669993,0.106839,0.100135,0.624722,0.100135,-0.005619,0.727733,0.127247,-0.018332,-0.001322,-0.012667,-0.007557,-0.011638,0.012907,-0.007776,-0.005668,-0.005668
