passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,world_group,world,run,family,pattern,tick,timestamp_ms,visual,tone,field,before_tension,target_tension,delta_tension,before_rekopplung,target_rekopplung,delta_rekopplung,before_strain,target_strain,delta_strain,visual_sharpness,visual_distance,auditory_loudness,auditory_listen,raw_field_intake,adapted_field_intake
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_1,dio_104t,tragende_verarbeitung,222,1704866400000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.1302275,0.06727,-0.0629575,0.676499375,0.725499,0.04899962499999999,0.175916875,0.133338,-0.04257887499999999,0.670334,0.329666,0.111091,0.855304,0.076238,0.06727
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_1,dio_104t,tragende_verarbeitung,366,1705384800000,wechselnde_form,geordnetes_hinhoeren,rekoppelt,0.07590625,0.066633,-0.009273249999999997,0.710175125,0.727786,0.017610875000000026,0.141747125,0.135889,-0.005858124999999992,0.65078,0.34922,0.105659,0.864443,0.075584,0.066633
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_1,dio_104t,tragende_verarbeitung,488,1705824000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.088982,0.063401,-0.025581000000000007,0.711158,0.729852,0.01869399999999999,0.133355375,0.134878,0.0015226249999999997,0.66411,0.33589,0.099708,0.851959,0.071956,0.063401
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_1,dio_104t,tragende_verarbeitung,888,1707264000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.081854125,0.070923,-0.010931125,0.715198375,0.730684,0.015485624999999947,0.1442655,0.135141,-0.00912449999999998,0.661681,0.338319,0.113216,0.848925,0.08057,0.070923
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_1,dio_104t,tragende_verarbeitung,1931,1711018800000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.12686862499999998,0.06436,-0.06250862499999998,0.69723475,0.729254,0.032019249999999944,0.158926625,0.138629,-0.020297624999999986,0.65522,0.34478,0.099024,0.858933,0.07303,0.06436
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_2,dio_104t,tragende_verarbeitung,222,1704866400000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.1302275,0.06727,-0.0629575,0.676009125,0.725607,0.049597875000000013,0.17556375,0.13336,-0.042203749999999984,0.670334,0.329666,0.111091,0.855304,0.076238,0.06727
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_2,dio_104t,tragende_verarbeitung,366,1705384800000,wechselnde_form,geordnetes_hinhoeren,rekoppelt,0.07590625,0.066633,-0.009273249999999997,0.7094855,0.727953,0.01846749999999997,0.14126425,0.135976,-0.005288249999999994,0.65078,0.34922,0.105659,0.864443,0.075584,0.066633
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_2,dio_104t,tragende_verarbeitung,488,1705824000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.088982,0.063401,-0.025581000000000007,0.7096711250000001,0.729966,0.020294874999999934,0.13238075,0.134922,0.002541249999999995,0.66411,0.33589,0.099708,0.851959,0.071956,0.063401
1,0,0,0,0,0,0,zeit_1h,follow_candidate_btc_2024_1h_2k,dio_mini_lauf_2,dio_104t,tragende_verarbeitung,888,1707264000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.081854125,0.070923,-0.010931125,0.7146693749999999,0.730699,0.016029625000000047,0.143924375,0.13515,-0.008774375000000001,0.661681,0.338319,0.113216,0.848925,0.08057,0.070923
