phase,phase_length,episodes,zentrum_share,open_share,rand_kipp_share,rekopplungsnaehe_share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_auditory_loudness,avg_adapted_field_intake,dominant_effect_class,dominant_awareness,dominant_symbol_family,dominant_preview_symbol
ruhige_form_leiser_ton,700,700,1.0,0.0,0.0,0.0,0.76097338,0.6190759971428572,0.11918530285714285,0.9217405542857143,0.09067443428571428,0.0032210357142857145,0.011512492857142858,0.01108776857142857,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_1v8o9kh
klare_form_leiser_ton_1,1300,1300,0.9992307692307693,0.0007692307692307692,0.0,0.0,0.7591849792307692,0.6206125669230769,0.11806162153846154,0.9188015376923077,0.08182326461538461,0.004236686153846154,0.01188577,0.014288383846153845,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_1v8o9kh
bruch_ohne_lautheit_1,1300,1300,1.0,0.0,0.0,0.0,0.755701773076923,0.6173123653846154,0.11735334846153846,0.91483574,0.07171490307692308,0.006767606153846154,0.013975654615384617,0.019145812307692307,stabil,inner_effect_stable,dio_13o0,dio_mcm_episode_0qvodoj
klare_form_leiser_ton_2,1000,1000,0.999,0.001,0.0,0.0,0.760168536,0.623202139,0.11837147299999999,0.9186447799999999,0.08212272600000001,0.004265264,0.012097603,0.014411719,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_0qvodoj
bruch_ohne_lautheit_2,1200,1200,1.0,0.0,0.0,0.0,0.7577292166666667,0.6225575833333333,0.11777654083333333,0.9147733625000001,0.07159332583333333,0.006797891666666667,0.0141752925,0.019247435,stabil,inner_effect_stable,dio_13o0,dio_mcm_episode_0qvodoj
stille_rekopplung,900,894,1.0,0.0,0.0,0.0,0.7621659239373603,0.6225629429530202,0.11939937919463087,0.9213777069351231,0.09025087807606265,0.0031287002237136464,0.011376946308724833,0.01130225615212528,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_0qvodoj
