world,scale,block_index,base_sequence,raw_class,price_move_pct,avg_abs_body_pct,avg_range_pct,avg_volume,avg_auditory,avg_visual_sharpness,avg_field_pressure,avg_form_flow,avg_energy_shift,passive_only,influences_action
PAXG_2024_5M,100,41,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.2457,0.029425,0.066202,2.489582,0.307037,0.68767,0.084272,0.015912,0.003632,1,0
PAXG_2024_5M,100,44,offen_suchend->ruhig_zentrumsnah,gemischte_rohwelt,-0.344658,0.060214,0.120902,1.652039,0.324918,0.639937,0.089973,-0.039513,0.008402,1,0
PAXG_2024_5M,100,45,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,-0.296443,0.04846,0.104361,1.675327,0.312319,0.646188,0.085872,-0.005241,-0.004651,1,0
PAXG_2024_5M,100,48,offen_suchend->ruhig_zentrumsnah,gemischte_rohwelt,0.099751,0.044887,0.091282,2.640895,0.324093,0.672045,0.08842,0.004305,-0.002108,1,0
PAXG_2024_5M,100,49,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.049826,0.031872,0.05877,0.712577,0.375176,0.713356,0.099919,0.007225,0.006546,1,0
PAXG_2024_5M,100,51,normale_weltspannung->leise_duenn,gemischte_rohwelt,0.298507,0.060113,0.131131,2.905818,0.283087,0.641058,0.080944,0.029996,-0.001134,1,0
PAXG_2024_5M,100,52,leise_duenn->ruhig_zentrumsnah,gemischte_rohwelt,0.347395,0.037679,0.087736,1.411506,0.325407,0.66569,0.091639,0.016835,0.013566,1,0
PAXG_2024_5M,100,53,ruhig_zentrumsnah->leise_duenn,gemischte_rohwelt,-0.346706,0.057531,0.127507,4.473703,0.295606,0.622871,0.085434,-0.030451,0.00729,1,0
PAXG_2024_5M,100,54,leise_duenn->ruhig_zentrumsnah,gemischte_rohwelt,-0.198807,0.032796,0.08301,1.279474,0.293133,0.67947,0.081591,-0.014787,0.001181,1,0
PAXG_2024_5M,100,62,normale_weltspannung->leise_duenn,gemischte_rohwelt,-0.447984,0.05984,0.119678,6.119792,0.337846,0.615475,0.092459,-0.020703,0.002868,1,0
PAXG_2024_5M,100,63,leise_duenn->normale_weltspannung,gemischte_rohwelt,0.349825,0.038426,0.071872,0.929341,0.411022,0.671078,0.106718,0.02149,0.001333,1,0
PAXG_2024_5M,100,64,normale_weltspannung->leise_scharf_duenn,gemischte_rohwelt,0.0,0.054788,0.116565,3.517701,0.326708,0.661025,0.089074,-0.003653,0.005098,1,0
PAXG_2024_5M,100,65,leise_scharf_duenn->ruhig_zentrumsnah,gemischte_rohwelt,0.099701,0.052335,0.118645,3.167733,0.296846,0.64946,0.083261,0.005928,0.002587,1,0
PAXG_2024_5M,100,66,ruhig_zentrumsnah->lauter_feldkontakt,gemischte_rohwelt,-0.149328,0.039344,0.059758,0.923195,0.495877,0.661446,0.124745,-0.010053,-0.00461,1,0
PAXG_2024_5M,100,67,lauter_feldkontakt->ruhig_zentrumsnah,gemischte_rohwelt,0.348953,0.041767,0.079556,1.700009,0.295951,0.658134,0.081803,0.030684,0.00445,1,0
PAXG_2024_5M,100,68,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,-0.497265,0.039433,0.098335,1.91696,0.33765,0.661421,0.091213,-0.041854,0.007744,1,0
PAXG_2024_5M,100,73,lauter_feldkontakt->ruhig_zentrumsnah,gemischte_rohwelt,0.049875,0.042385,0.093245,1.981349,0.299009,0.679565,0.082524,0.003673,-0.001316,1,0
PAXG_2024_5M,100,74,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,-0.199402,0.034483,0.066461,1.868281,0.311967,0.66996,0.085304,-0.015093,-0.003105,1,0
PAXG_2024_5M,100,75,ruhig_zentrumsnah->lauter_feldkontakt,gemischte_rohwelt,-0.14985,0.033007,0.063014,1.458778,0.487791,0.658456,0.124741,-0.014746,0.015825,1,0
PAXG_2024_5M,100,76,lauter_feldkontakt->ruhig_zentrumsnah,gemischte_rohwelt,0.050025,0.024507,0.050516,0.977048,0.340332,0.676591,0.093159,0.012193,-0.003142,1,0
PAXG_2024_5M,100,77,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.049975,0.027505,0.059515,1.370128,0.387546,0.692878,0.102507,0.005415,0.010158,1,0
PAXG_2024_5M,100,78,ruhig_zentrumsnah->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,-0.049975,0.030492,0.051981,1.642408,0.535575,0.655896,0.134707,-0.008996,-0.001115,1,0
PAXG_2024_5M,100,79,lauter_feldkontakt->ruhig_zentrumsnah,gemischte_rohwelt,0.15,0.027,0.059495,1.324276,0.324584,0.698604,0.089134,0.014101,0.001213,1,0
PAXG_2024_5M,100,80,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.249626,0.027921,0.048863,2.588071,0.384027,0.678268,0.101436,0.020208,0.004056,1,0
PAXG_2024_5M,100,82,normale_weltspannung->ruhig_zentrumsnah,gemischte_rohwelt,0.199402,0.03631,0.080573,2.368119,0.312914,0.708731,0.083738,0.019091,0.003039,1,0
PAXG_2024_5M,100,84,normale_weltspannung->ruhig_zentrumsnah,gemischte_rohwelt,0.099602,0.033385,0.069258,4.427828,0.390828,0.683758,0.103694,0.006876,0.002814,1,0
PAXG_2024_5M,100,85,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.199005,0.0393,0.08754,5.258736,0.319031,0.687092,0.087283,0.017757,-0.00012,1,0
PAXG_2024_5M,100,86,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.099305,0.025314,0.048148,1.443354,0.386172,0.675168,0.103075,0.004089,0.013431,1,0
PAXG_2024_5M,100,90,lauter_feldkontakt->ruhig_zentrumsnah,gemischte_rohwelt,0.148148,0.038035,0.094833,3.150034,0.368806,0.689342,0.098697,-0.005789,0.006493,1,0
PAXG_2024_5M,100,91,ruhig_zentrumsnah->ruhig_zentrumsnah,gemischte_rohwelt,0.24667,0.033412,0.079096,4.641165,0.319143,0.678816,0.086409,0.023873,0.003585,1,0
PAXG_2024_5M,100,92,ruhig_zentrumsnah->lauter_feldkontakt,gemischte_rohwelt,0.19685,0.024562,0.043229,0.662602,0.48706,0.675913,0.125266,0.015894,-0.00118,1,0
PAXG_2024_5M,100,99,randlastige_sinneslage->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,-0.049505,0.024247,0.0381,0.781306,0.547132,0.649329,0.13717,-0.003887,0.003804,1,0
DESYNC,100,1,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.060866,0.010553,0.184553,124119.816466,0.020677,0.84172,0.011739,0.086487,0.000602,1,0
DESYNC,100,2,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.14969,0.011432,0.185432,125900.33177,0.018535,0.841883,0.011359,0.093818,0.000549,1,0
DESYNC,100,3,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.8129,0.008097,0.182097,121869.685799,0.018387,0.841863,0.010835,0.068157,-0.000899,1,0
DESYNC,100,4,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.204166,0.003381,0.177381,116017.741297,0.023997,0.831386,0.012009,0.017716,9.2e-05,1,0
DESYNC,100,5,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.402906,0.004216,0.178216,121553.62607,0.018553,0.83823,0.010437,-0.033395,-6.4e-05,1,0
DESYNC,100,6,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.755263,0.007581,0.181581,125675.820302,0.020771,0.841773,0.011291,-0.06236,4e-05,1,0
DESYNC,100,7,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.679517,0.006818,0.180818,123968.007229,0.018929,0.841999,0.010737,-0.056167,-9e-05,1,0
DESYNC,100,8,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.110298,0.002583,0.176583,117782.438787,0.02213,0.833556,0.011361,-0.009681,-0.000408,1,0
DESYNC,100,21,randlastige_sinneslage->ueberstabil_leise_scharf,bewegungsreiche_rohwelt,4.076187,0.039961,0.271961,49302.662542,0.065913,0.836341,0.027433,0.313393,-0.007966,1,0
DESYNC,100,22,ueberstabil_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,5.130983,0.05005,0.28205,51584.846348,0.019333,0.840267,0.017115,0.388986,0.002268,1,0
DESYNC,100,23,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,5.70546,0.055502,0.287502,52798.827501,0.022625,0.839484,0.018669,0.428522,0.001157,1,0
DESYNC,100,24,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,5.533053,0.053869,0.285869,52538.868509,0.019623,0.839692,0.017802,0.419487,-0.000223,1,0
DESYNC,100,25,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,4.748342,0.046401,0.278401,50486.532034,0.022229,0.839834,0.017393,0.365642,0.00065,1,0
DESYNC,100,26,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,3.438749,0.033815,0.265815,48707.387384,0.023084,0.840013,0.015822,0.273121,2.7e-05,1,0
DESYNC,100,27,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,2.171898,0.021489,0.253489,50609.571056,0.019623,0.840701,0.013161,0.177708,-0.000809,1,0
DESYNC,100,28,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.424852,0.014149,0.246149,52346.322068,0.023857,0.840586,0.012975,0.11655,9.8e-05,1,0
DESYNC,100,29,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.347156,0.013383,0.245383,52748.732285,0.021241,0.841101,0.012232,0.109295,0.00056,1,0
DESYNC,100,30,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.771792,0.017565,0.249565,51765.20025,0.021908,0.840867,0.012994,0.142196,0.001353,1,0
DESYNC,100,31,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,2.785965,0.027483,0.259483,49081.079263,0.023592,0.840372,0.014945,0.221641,0.001302,1,0
DESYNC,100,32,ueberstabil_extrem_leise_scharf->ruhig_zentrumsnah,bewegungsreiche_rohwelt,-2.486479,0.025176,2.583922,1100392.180575,0.357,0.815145,0.092613,-0.19661,0.02216,1,0
DESYNC,100,33,ruhig_zentrumsnah->ruhig_zentrumsnah,bewegungsreiche_rohwelt,-1.74634,0.017616,2.589967,1157106.853222,0.369482,0.819339,0.096281,-0.145051,0.015765,1,0
DESYNC,100,34,ruhig_zentrumsnah->ueberstabil_gemischt,bewegungsreiche_rohwelt,-1.275114,0.012832,2.563111,1174593.111658,0.324605,0.822364,0.085072,-0.107298,0.011921,1,0
DESYNC,100,35,ueberstabil_gemischt->ueberstabil_gemischt,bewegungsreiche_rohwelt,-1.291015,0.012993,2.551618,1168854.534695,0.371883,0.819522,0.096875,-0.106404,0.013565,1,0
DESYNC,100,36,ueberstabil_gemischt->ueberstabil_gemischt,bewegungsreiche_rohwelt,-1.726088,0.01741,2.614871,1169873.977298,0.328944,0.822215,0.085996,-0.140684,0.011287,1,0
DESYNC,100,37,ueberstabil_gemischt->ueberstabil_gemischt,bewegungsreiche_rohwelt,-2.441841,0.024718,2.564221,1091621.019027,0.337611,0.82129,0.088162,-0.20079,0.004097,1,0
DESYNC,100,38,ueberstabil_gemischt->ruhig_zentrumsnah,bewegungsreiche_rohwelt,-3.411165,0.034701,2.585242,1097029.95132,0.368573,0.818987,0.09561,-0.277678,0.014897,1,0
DESYNC,100,39,ruhig_zentrumsnah->ueberstabil_gemischt,bewegungsreiche_rohwelt,-4.235335,0.043267,2.619809,1158914.013595,0.306999,0.822741,0.081123,-0.34146,0.014333,1,0
DESYNC,100,40,ueberstabil_gemischt->ruhig_zentrumsnah,bewegungsreiche_rohwelt,-4.620917,0.0473,2.60593,1178903.463681,0.361987,0.818968,0.094249,-0.371314,0.013341,1,0
DESYNC,100,41,ruhig_zentrumsnah->ueberstabil_gemischt,bewegungsreiche_rohwelt,-4.54524,0.046507,2.577058,1164885.035834,0.335442,0.820732,0.087764,-0.36612,0.016652,1,0
DESYNC,100,42,ueberstabil_gemischt->ueberstabil_gemischt,bewegungsreiche_rohwelt,-4.173689,0.042624,2.634886,1167074.295108,0.332762,0.820817,0.087255,-0.339401,0.016715,1,0
DESYNC,100,43,ueberstabil_gemischt->ruhig_zentrumsnah,bewegungsreiche_rohwelt,-3.409539,0.034684,2.578776,1093355.746451,0.37105,0.818713,0.096081,-0.279571,0.015027,1,0
DESYNC,100,44,ruhig_zentrumsnah->ueberstabil_leise_scharf,scharf_ruhige_rohwelt,1.148052,0.011416,0.156416,64629.209705,0.0626,0.835098,0.022511,0.089761,-0.009561,1,0
DESYNC,100,45,ueberstabil_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.540158,0.015285,0.160285,68037.703705,0.020542,0.84167,0.012458,0.125338,0.000609,1,0
DESYNC,100,46,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.711286,0.01697,0.16197,69232.653282,0.017391,0.841935,0.011947,0.138695,0.000906,1,0
DESYNC,100,47,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.528762,0.015173,0.160173,67685.882874,0.019689,0.841682,0.012252,0.12523,-0.000105,1,0
DESYNC,100,48,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.15024,0.011437,0.156437,64900.790359,0.020111,0.841753,0.011785,0.095121,-0.000574,1,0
DESYNC,100,49,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.68996,0.006876,0.151876,64683.187519,0.019402,0.842029,0.010894,0.057215,-0.000366,1,0
DESYNC,100,50,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.260842,0.002698,0.147698,67835.758844,0.021671,0.837291,0.010899,0.022013,-0.000407,1,0
DESYNC,100,51,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.084586,0.001758,0.146758,69237.793483,0.019459,0.829714,0.010864,0.0069,0.000192,1,0
DESYNC,100,52,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.258155,0.002697,0.147697,68155.535752,0.020892,0.83419,0.01091,0.02111,0.000236,1,0
DESYNC,100,53,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.684497,0.006822,0.151822,64523.735031,0.020828,0.841965,0.011206,0.055904,0.000486,1,0
DESYNC,100,54,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-6.009215,0.061954,0.322954,44932.685567,0.041931,0.835312,0.023587,-0.463864,0.006199,1,0
DESYNC,100,55,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-4.541176,0.046464,0.307464,47205.876373,0.024292,0.839045,0.017829,-0.365747,-0.00135,1,0
DESYNC,100,56,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-4.252487,0.043446,0.304446,47676.826989,0.020604,0.840001,0.016472,-0.340568,0.000631,1,0
DESYNC,100,57,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-5.177084,0.053145,0.314145,46199.192873,0.024392,0.839079,0.018684,-0.409467,-3.2e-05,1,0
DESYNC,100,58,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-6.893436,0.0714,0.3324,44153.250682,0.021706,0.838953,0.02031,-0.527231,-0.000996,1,0
DESYNC,100,59,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-8.789667,0.091959,0.354956,45997.101148,0.02668,0.838171,0.023524,-0.637402,-0.000786,1,0
DESYNC,100,60,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-9.59585,0.100829,0.372115,47758.387739,0.040276,0.836997,0.027268,-0.679775,-0.001242,1,0
DESYNC,100,61,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-9.190932,0.096364,0.362729,47216.126432,0.027616,0.838032,0.024071,-0.660332,-0.001821,1,0
DESYNC,100,62,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-7.873037,0.081968,0.343001,44783.138988,0.025184,0.837968,0.022293,-0.587964,-0.00225,1,0
DESYNC,100,63,ueberstabil_extrem_leise_scharf->ueberstabil_leise_scharf,bewegungsreiche_rohwelt,0.05585,0.000775,2.545529,1090508.786246,0.064735,0.832164,0.021026,-0.004531,0.017349,1,0
DESYNC,100,64,ueberstabil_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.17131,0.001712,3.44798,1553520.059792,0.020595,0.842446,0.010309,0.014157,0.003938,1,0
DESYNC,100,65,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.243094,0.002428,3.970104,1824754.234845,0.01749,0.842577,0.009817,0.020073,0.001293,1,0
DESYNC,100,66,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.242582,0.002423,3.971461,1827645.057695,0.015281,0.842765,0.009256,0.019856,-0.001161,1,0
DESYNC,100,67,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.177123,0.00177,3.451759,1549720.806374,0.021263,0.842368,0.010502,0.014756,-0.003812,1,0
DESYNC,100,68,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.057567,0.000766,2.550601,1091601.657962,0.024629,0.836066,0.011342,0.0051,-0.007117,1,0
DESYNC,100,69,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-0.061636,0.00078,2.550615,1091601.849319,0.028064,0.834386,0.012176,-0.00493,0.007152,1,0
DESYNC,100,70,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-0.170349,0.001705,3.451694,1547169.380556,0.020091,0.84248,0.010185,-0.01409,0.003863,1,0
DESYNC,100,71,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-0.24744,0.002477,3.971516,1824415.494598,0.016187,0.842679,0.009498,-0.020479,0.001193,1,0
DESYNC,100,72,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-0.236474,0.002368,3.970044,1827781.146542,0.018019,0.84253,0.009947,-0.019627,-0.001266,1,0
DESYNC,100,73,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-0.16736,0.001675,3.447944,1547683.720424,0.018916,0.842577,0.009878,-0.013851,-0.003881,1,0
DESYNC,100,74,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,-0.061795,0.000807,2.545561,1091222.997765,0.027103,0.834702,0.011907,-0.005272,-0.00716,1,0
DESYNC,100,75,ueberstabil_extrem_leise_scharf->ueberstabil_leise_scharf,scharf_ruhige_rohwelt,1.202133,0.01195,0.18595,100209.16241,0.060396,0.838857,0.022251,0.096403,-0.008613,1,0
DESYNC,100,76,ueberstabil_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.553888,0.015421,0.189421,105298.389076,0.017094,0.841963,0.011703,0.126959,0.000157,1,0
DESYNC,100,77,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.706748,0.016925,0.190925,106875.684161,0.019061,0.841737,0.012412,0.139044,0.000286,1,0
DESYNC,100,78,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.587614,0.015753,0.189753,105014.391432,0.016586,0.842035,0.011622,0.129296,0.000406,1,0
DESYNC,100,79,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.225685,0.012183,0.186183,100073.509678,0.020561,0.841737,0.012061,0.100909,-0.000196,1,0
DESYNC,100,80,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.76595,0.007631,0.181631,99879.963851,0.01791,0.842094,0.010696,0.063882,-0.000519,1,0
DESYNC,100,81,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.457622,0.004566,0.178566,104825.499918,0.019152,0.842116,0.010503,0.038181,-0.000317,1,0
DESYNC,100,82,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.317385,0.003169,0.177169,106819.069961,0.018726,0.842242,0.010154,0.026063,0.000145,1,0
DESYNC,100,83,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.425122,0.004242,0.178242,104963.035099,0.016655,0.842437,0.009808,0.034421,0.000636,1,0
DESYNC,100,84,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.797611,0.007945,0.181945,100039.676794,0.020985,0.841938,0.011468,0.064985,0.000605,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,1,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.060866,0.010553,0.184553,124119.816466,0.02059,0.841726,0.011717,0.086487,0.000602,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,2,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.14969,0.011432,0.185432,125900.33177,0.01853,0.841884,0.011358,0.093818,0.000549,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,3,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.8129,0.008097,0.182097,121869.685799,0.018375,0.841863,0.010832,0.068157,-0.000899,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,4,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.204166,0.003381,0.177381,116017.741297,0.023359,0.83143,0.011846,0.017716,9.2e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,5,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.402906,0.004216,0.178216,121553.62607,0.018365,0.838243,0.01039,-0.033395,-6.4e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,6,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.755263,0.007581,0.181581,125675.820302,0.020661,0.84178,0.011263,-0.06236,4e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,7,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.679517,0.006818,0.180818,123968.007229,0.01877,0.84201,0.010697,-0.056167,-9e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,8,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,-0.110298,0.002583,0.176583,117782.438787,0.021622,0.833591,0.011231,-0.009681,-0.000408,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,25,randlastige_sinneslage->ueberstabil_leise_scharf,scharf_ruhige_rohwelt,1.196794,0.011898,0.156898,64783.421553,0.06229,0.837069,0.022555,0.096105,-0.00903,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,26,ueberstabil_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.583456,0.015712,0.160712,68439.159552,0.019604,0.841753,0.012291,0.128652,0.000724,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,27,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.657618,0.016442,0.161442,69121.752992,0.016931,0.841888,0.011782,0.135573,-8.3e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,28,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,1.410374,0.014006,0.159006,66784.230668,0.021156,0.841598,0.012426,0.115652,-0.000107,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,29,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.935523,0.009312,0.154312,63774.46546,0.019309,0.841951,0.011256,0.077301,-0.000359,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,30,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.394141,0.003934,0.148934,67036.769933,0.019481,0.842099,0.010419,0.032776,-0.000143,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,31,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.111304,0.001858,0.146858,68824.861747,0.021944,0.83025,0.011242,0.009367,-9.1e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,32,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.233925,0.002608,0.147608,68302.849741,0.018798,0.834289,0.010506,0.019547,-0.000223,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,33,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,scharf_ruhige_rohwelt,0.628415,0.006265,0.151265,64997.644876,0.021538,0.841922,0.011278,0.051123,0.000717,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,34,ueberstabil_extrem_leise_scharf->ueberstabil_leise_scharf,bewegungsreiche_rohwelt,0.045072,0.000659,2.398095,1017548.899687,0.06019,0.828751,0.02033,0.004284,0.01559,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,35,ueberstabil_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.128025,0.001279,3.091243,1358641.076239,0.021123,0.842413,0.010391,0.010499,0.003713,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,36,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.198355,0.001982,3.641153,1655361.27321,0.017385,0.842626,0.009653,0.016475,0.002249,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,37,ueberstabil_extrem_leise_scharf->ueberstabil_extrem_leise_scharf,bewegungsreiche_rohwelt,0.248658,0.002484,3.973281,1825095.20486,0.016047,0.842693,0.009476,0.020396,0.000975,1,0
