passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,world_group,world,run,family,pattern,tick,timestamp_ms,visual,tone,field,before_tension,target_tension,delta_tension,before_rekopplung,target_rekopplung,delta_rekopplung,before_strain,target_strain,delta_strain,visual_sharpness,visual_distance,auditory_loudness,auditory_listen,raw_field_intake,adapted_field_intake
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,6873,1706129100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.097028125,0.144325,0.047296875,0.70909575,0.70129,-0.007805750000000056,0.15113175,0.176011,0.02487924999999999,0.703493,0.296507,0.309674,0.739026,0.167533,0.144325
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,7446,1706301000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,0.08981825,0.134717,0.04489875,0.71781025,0.698958,-0.018852250000000015,0.144295625,0.181256,0.03696037499999999,0.706936,0.293064,0.289329,0.714845,0.15705,0.134717
1,0,0,0,0,0,0,feld_5m,adapted_field_kas_2024_5m_2k,dio_mini_lauf_1,dio_155c,kippnaehe,36,1704078000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.121844625,0.108448,-0.013396624999999995,0.668155625,0.658128,-0.010027624999999984,0.170220875,0.178295,0.008074125000000015,0.723047,0.276953,0.223163,0.785554,0.124313,0.108448
1,0,0,0,0,0,0,feld_5m,adapted_field_kas_2024_5m_2k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,1441,1704499500000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.1391855,0.112029,-0.027156499999999986,0.676572125,0.72462,0.04804787500000007,0.176260125,0.137945,-0.03831512499999998,0.653534,0.346466,0.223749,0.735095,0.130356,0.112029
1,0,0,0,0,0,0,feld_5m,adapted_field_kas_2024_5m_2k,dio_mini_lauf_2,dio_155c,kippnaehe,36,1704078000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.121844625,0.108448,-0.013396624999999995,0.66583375,0.655331,-0.010502750000000005,0.168766125,0.176536,0.007769875000000009,0.723047,0.276953,0.223163,0.785554,0.124313,0.108448
1,0,0,0,0,0,0,feld_5m,adapted_field_kas_2024_5m_2k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,1441,1704499500000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.1391855,0.112029,-0.027156499999999986,0.676087875,0.724614,0.048526124999999976,0.175953375,0.137931,-0.038022375,0.653534,0.346466,0.223749,0.735095,0.130356,0.112029
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,1955,1704653700000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.141530125,0.14415,0.0026198749999999937,0.70262375,0.69458,-0.008043750000000016,0.16401025,0.179184,0.015173750000000014,0.681281,0.318719,0.309121,0.738014,0.167718,0.14415
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,5433,1705697100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.071108875,0.138033,0.06692412499999999,0.729638625,0.702587,-0.027051625000000024,0.137635625,0.171085,0.033449374999999976,0.682598,0.317402,0.296804,0.74463,0.160296,0.138033
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,6741,1706089500000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.0559845,0.112563,0.0565785,0.739382375,0.706033,-0.033349375000000014,0.127401875,0.165338,0.037936125000000015,0.644821,0.355179,0.23366,0.78369,0.13016,0.112563
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,9673,1706969100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.132759,0.126233,-0.006525999999999976,0.70397725,0.704029,5.175000000001706e-05,0.158807625,0.175025,0.01621737499999998,0.686398,0.313602,0.267934,0.750663,0.146328,0.126233
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,1955,1704653700000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.141530125,0.14415,0.0026198749999999937,0.702001375,0.694637,-0.00736437500000009,0.16361775,0.179211,0.015593250000000003,0.681281,0.318719,0.309121,0.738014,0.167718,0.14415
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,5433,1705697100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.071108875,0.138033,0.06692412499999999,0.729668,0.702642,-0.027025999999999994,0.137654375,0.171114,0.03345962499999999,0.682598,0.317402,0.296804,0.74463,0.160296,0.138033
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,6741,1706089500000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.0559845,0.112563,0.0565785,0.739388625,0.706094,-0.03329462500000002,0.127397125,0.16537,0.03797287499999999,0.644821,0.355179,0.23366,0.78369,0.13016,0.112563
1,0,0,0,0,0,0,feld_5m,adapted_field_paxg_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,9673,1706969100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.132759,0.126233,-0.006525999999999976,0.7039873750000001,0.704044,5.662499999992132e-05,0.15878775,0.175033,0.01624524999999999,0.686398,0.313602,0.267934,0.750663,0.146328,0.126233
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,299,1704156900000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.115390625,0.131653,0.016262374999999996,0.69762275,0.69803,0.00040725000000008116,0.15456075,0.172883,0.018322250000000012,0.598609,0.401391,0.287231,0.688786,0.155739,0.131653
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,1720,1704583200000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.157294625,0.094618,-0.062676625,0.690894625,0.732107,0.04121237499999997,0.176359,0.13535,-0.04100899999999999,0.687226,0.312774,0.198137,0.776719,0.108667,0.094618
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,2413,1704791100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.139292375,0.093104,-0.04618837499999999,0.685689875,0.730556,0.04486612499999998,0.167722125,0.133746,-0.033976124999999996,0.675356,0.324644,0.189818,0.792475,0.106759,0.093104
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,3160,1705015200000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.12737300000000001,0.111642,-0.01573100000000001,0.695821,0.729466,0.033644999999999925,0.1640435,0.135605,-0.028438500000000005,0.686922,0.313078,0.237258,0.740448,0.129268,0.111642
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,6047,1705881300000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,0.112234125,0.147166,0.03493187499999999,0.707319875,0.702831,-0.004488875000000059,0.1516865,0.180538,0.028851500000000002,0.66085,0.33915,0.311831,0.727982,0.171591,0.147166
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,9986,1707063000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.122387,0.107187,-0.015199999999999991,0.70834975,0.734828,0.026478250000000036,0.15919325,0.134934,-0.02425925000000001,0.724633,0.275367,0.22642,0.734284,0.123663,0.107187
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,299,1704156900000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.115390625,0.131653,0.016262374999999996,0.696185,0.698162,0.0019769999999998955,0.153604875,0.172914,0.01930912500000001,0.598609,0.401391,0.287231,0.688786,0.155739,0.131653
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,1720,1704583200000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.157294625,0.094618,-0.062676625,0.6901946250000001,0.732166,0.04197137499999992,0.175910625,0.135384,-0.04052662499999998,0.687226,0.312774,0.198137,0.776719,0.108667,0.094618
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,2413,1704791100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.139292375,0.093104,-0.04618837499999999,0.6848133750000001,0.730573,0.04575962499999997,0.16717525,0.13376,-0.03341525000000001,0.675356,0.324644,0.189818,0.792475,0.106759,0.093104
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,3160,1705015200000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.12737300000000001,0.111642,-0.01573100000000001,0.695529375,0.72948,0.03395062500000001,0.163860125,0.135612,-0.028248124999999985,0.686922,0.313078,0.237258,0.740448,0.129268,0.111642
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,6047,1705881300000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,0.112234125,0.147166,0.03493187499999999,0.7070903749999999,0.702836,-0.004254374999999921,0.15155074999999998,0.180539,0.02898825000000002,0.66085,0.33915,0.311831,0.727982,0.171591,0.147166
1,0,0,0,0,0,0,feld_5m,adapted_field_xrp_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,9986,1707063000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.122387,0.107187,-0.015199999999999991,0.708357125,0.734828,0.026470875000000005,0.15918025,0.134934,-0.024246249999999997,0.724633,0.275367,0.22642,0.734284,0.123663,0.107187
1,0,0,0,0,0,0,real_segment,adapted_real_quiet_sol_2025_5m_2000,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,1386,1751780400000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.083654625,0.090076,0.006421375000000007,0.712474875,0.726333,0.013858125000000054,0.13900925,0.138142,-0.0008672500000000138,0.707188,0.292812,0.189293,0.77145,0.103315,0.090076
1,0,0,0,0,0,0,real_segment,adapted_real_quiet_sol_2025_5m_2000,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,1386,1751780400000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.083654625,0.090076,0.006421375000000007,0.7120925,0.72633,0.014237500000000014,0.138760625,0.138143,-0.0006176250000000105,0.707188,0.292812,0.189293,0.77145,0.103315,0.090076
1,0,0,0,0,0,0,real_segment,adapted_real_sequence_break_sol_2025_5m_2000,dio_mini_lauf_1,dio_155c,kippnaehe,10,1759767600000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,0.074343375,0.109421,0.035077625,0.675839375,0.656321,-0.019518374999999977,0.155220625,0.180224,0.025003374999999994,0.700676,0.299324,0.225763,0.779334,0.125885,0.109421
1,0,0,0,0,0,0,real_segment,adapted_real_sequence_break_sol_2025_5m_2000,dio_mini_lauf_2,dio_155c,kippnaehe,10,1759767600000000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.074343375,0.109421,0.035077625,0.673547625,0.653534,-0.020013625000000035,0.153810125,0.178462,0.024651875000000018,0.700676,0.299324,0.225763,0.779334,0.125885,0.109421
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,2013,1722671100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.1060595,0.142555,0.036495499999999986,0.709746375,0.696574,-0.013172375000000014,0.152614875,0.179992,0.027377125000000002,0.665146,0.334854,0.307169,0.74415,0.165927,0.142555
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,2329,1722765900000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.0939925,0.103467,0.009474499999999997,0.717512875,0.731476,0.013963124999999965,0.14830725,0.133156,-0.015151250000000005,0.697629,0.302371,0.220351,0.758535,0.11913,0.103467
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,2870,1722928200000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.09581624999999999,0.140026,0.04420975000000002,0.708867375,0.696219,-0.012648374999999934,0.138437,0.178982,0.040545,0.686634,0.313366,0.303582,0.700387,0.164034,0.140026
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,8786,1724703000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.106876,0.09368,-0.013196,0.71335475,0.732834,0.019479249999999948,0.14921937500000002,0.131608,-0.017611375000000012,0.682294,0.317706,0.195547,0.747662,0.108286,0.09368
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,9944,1725050400000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.11425825,0.096584,-0.017674250000000002,0.713469375,0.736241,0.022771625000000073,0.15266412499999998,0.129315,-0.02334912499999997,0.721694,0.278306,0.204611,0.761408,0.110813,0.096584
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,2013,1722671100000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,0.1060595,0.142555,0.036495499999999986,0.7097945,0.696599,-0.013195500000000027,0.152577125,0.180009,0.027431874999999994,0.665146,0.334854,0.307169,0.74415,0.165927,0.142555
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,2329,1722765900000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.0939925,0.103467,0.009474499999999997,0.717585625,0.731518,0.013932374999999997,0.148341,0.133187,-0.015154,0.697629,0.302371,0.220351,0.758535,0.11913,0.103467
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,2870,1722928200000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.09581624999999999,0.140026,0.04420975000000002,0.708091125,0.696255,-0.011836125000000086,0.137922625,0.179011,0.04108837500000001,0.686634,0.313366,0.303582,0.700387,0.164034,0.140026
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,8786,1724703000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.106876,0.09368,-0.013196,0.713239375,0.732852,0.01961262499999994,0.149142375,0.131618,-0.01752437499999998,0.682294,0.317706,0.195547,0.747662,0.108286,0.09368
1,0,0,0,0,0,0,regime,adapted_state_negative_stress_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,9944,1725050400000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.11425825,0.096584,-0.017674250000000002,0.71333325,0.736249,0.022915750000000012,0.152586875,0.129318,-0.023268875000000022,0.721694,0.278306,0.204611,0.761408,0.110813,0.096584
1,0,0,0,0,0,0,regime,adapted_state_positive_expansion_2023_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,1889,1697102700000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.16327975,0.099231,-0.06404875,0.680690625,0.732567,0.051876374999999975,0.177845875,0.135124,-0.04272187499999999,0.694111,0.305889,0.210773,0.762937,0.114179,0.099231
1,0,0,0,0,0,0,regime,adapted_state_positive_expansion_2023_5m_10k,dio_mini_lauf_1,dio_155c,kippnaehe,4745,1697959500000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.11935525,0.138562,0.019206749999999995,0.69935725,0.700284,0.0009267499999999762,0.163169125,0.175972,0.012802874999999991,0.691891,0.308109,0.297866,0.728302,0.161387,0.138562
1,0,0,0,0,0,0,regime,adapted_state_positive_expansion_2023_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,8257,1699013100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.06703775000000001,0.106522,0.03948425,0.724247375,0.728023,0.003775624999999949,0.131980375,0.133277,0.0012966249999999957,0.649548,0.350452,0.208389,0.73138,0.124093,0.106522
1,0,0,0,0,0,0,regime,adapted_state_positive_expansion_2023_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,1889,1697102700000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.16327975,0.099231,-0.06404875,0.680008875,0.732587,0.05257812500000003,0.17744000000000001,0.135133,-0.04230700000000001,0.694111,0.305889,0.210773,0.762937,0.114179,0.099231
1,0,0,0,0,0,0,regime,adapted_state_positive_expansion_2023_5m_10k,dio_mini_lauf_2,dio_155c,kippnaehe,4745,1697959500000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.11935525,0.138562,0.019206749999999995,0.6985837500000001,0.700311,0.001727249999999958,0.16268175,0.17599,0.013308249999999994,0.691891,0.308109,0.297866,0.728302,0.161387,0.138562
1,0,0,0,0,0,0,regime,adapted_state_positive_expansion_2023_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,8257,1699013100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.06703775000000001,0.106522,0.03948425,0.7241595000000001,0.728015,0.0038554999999999007,0.1319115,0.133274,0.0013625000000000165,0.649548,0.350452,0.208389,0.73138,0.124093,0.106522
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,1373,1725479100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.097314,0.095895,-0.0014190000000000036,0.7035485,0.726457,0.0229085,0.155156375,0.137964,-0.01719237500000001,0.664549,0.335451,0.199281,0.770482,0.110593,0.095895
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,4020,1726273200000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.087825375,0.091383,0.0035576250000000087,0.714470625,0.735691,0.021220374999999958,0.1424775,0.135037,-0.0074405000000000165,0.703178,0.296822,0.189256,0.78868,0.10451,0.091383
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,5128,1726605600000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.11813275000000001,0.112522,-0.0056107500000000116,0.708541375,0.728204,0.019662624999999934,0.158826,0.138056,-0.020769999999999983,0.699394,0.300606,0.240459,0.715862,0.130698,0.112522
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,5214,1726631400000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.093424375,0.095381,0.0019566249999999896,0.7182175,0.733641,0.015423500000000034,0.14639375,0.130728,-0.01566574999999998,0.696348,0.303652,0.20243,0.766652,0.10964,0.095381
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,1373,1725479100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.097314,0.095895,-0.0014190000000000036,0.7033205,0.726472,0.02315149999999999,0.15496975000000002,0.137974,-0.016995750000000004,0.664549,0.335451,0.199281,0.770482,0.110593,0.095895
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,4020,1726273200000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.087825375,0.091383,0.0035576250000000087,0.7144115,0.735713,0.021301499999999973,0.1424375,0.135046,-0.007391499999999995,0.703178,0.296822,0.189256,0.78868,0.10451,0.091383
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,5128,1726605600000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.11813275000000001,0.112522,-0.0056107500000000116,0.708431375,0.728209,0.01977762500000002,0.158744125,0.138058,-0.020686125000000027,0.699394,0.300606,0.240459,0.715862,0.130698,0.112522
1,0,0,0,0,0,0,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,5214,1726631400000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.093424375,0.095381,0.0019566249999999896,0.718245375,0.733649,0.015403625000000032,0.146408125,0.130732,-0.015676125000000013,0.696348,0.303652,0.20243,0.766652,0.10964,0.095381
1,0,0,0,0,0,0,zeit_1h,adapted_time_btc_2024_1h_2k,dio_mini_lauf_1,dio_155c,tragende_verarbeitung,1671,1710082800000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.10142949999999999,0.098788,-0.002641499999999991,0.713136625,0.730724,0.01758737500000007,0.15015375,0.138232,-0.011921750000000009,0.702848,0.297152,0.209531,0.769399,0.113414,0.098788
1,0,0,0,0,0,0,zeit_1h,adapted_time_btc_2024_1h_2k,dio_mini_lauf_2,dio_155c,tragende_verarbeitung,1671,1710082800000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.10142949999999999,0.098788,-0.002641499999999991,0.71290025,0.730665,0.017764749999999996,0.15000025,0.138196,-0.011804249999999988,0.702848,0.297152,0.209531,0.769399,0.113414,0.098788
1,0,0,0,0,0,0,zeit_1h,adapted_time_doge_2024_1h_10k,dio_mini_lauf_1,dio_155c,kippnaehe,4094,1718805600000,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,0.10629762499999999,0.143024,0.03672637500000002,0.7090035,0.70004,-0.008963500000000013,0.154327375,0.181209,0.02688162500000002,0.727372,0.272628,0.307787,0.709809,0.166553,0.143024
