world,direction,run,source_tick,target_tick,total_window_rows,non_axis_family_count,unique_non_axis_families,top_non_axis_families,dominant_non_axis_family,dominant_non_axis_count
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,55,62,20,17,13,dio_17ct:2;dio_14wj:2;dio_0m9z:2;dio_0l7p:2;dio_0obq:1,dio_17ct,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,143,146,16,11,10,dio_0l7p:2;dio_1mjc:1;dio_0z9t:1;dio_14wj:1;dio_155c:1,dio_0l7p,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,235,237,15,13,12,dio_0l7p:2;dio_0pz6:1;dio_0h9h:1;dio_1fll:1;dio_14wj:1,dio_0l7p,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,259,263,17,14,12,dio_14wj:2;dio_0oc3:2;dio_09bn:1;dio_0nlj:1;dio_17db:1,dio_14wj,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,357,364,20,17,16,dio_1q85:2;dio_06s7:1;dio_0m9z:1;dio_17ct:1;dio_0h9h:1,dio_1q85,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,373,376,16,14,11,dio_0oc3:2;dio_155c:2;dio_0kx9:2;dio_0fe7:1;dio_14wj:1,dio_0oc3,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,504,516,25,22,20,dio_0h9h:3;dio_05mh:1;dio_1uyk:1;dio_1772:1;dio_1r1r:1,dio_0h9h,3
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,546,554,21,17,16,dio_155c:2;dio_0m9z:1;dio_1rqi:1;dio_0g2r:1;dio_16l9:1,dio_155c,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,548,555,20,16,14,dio_0g2r:2;dio_155c:2;dio_16l9:1;dio_0bgx:1;dio_00ja:1,dio_0g2r,2
KAS 2024 5m,dio_00ly_to_dio_104t,dio_mini_lauf_1,663,674,24,21,16,dio_1r55:3;dio_10dv:2;dio_0l7p:2;dio_17db:2;dio_06jk:1,dio_1r55,3
