passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,event_id,world_group,world,run,family,event_pattern,event_score,pattern_marker,relative_pos,visual_label,tone_label,field_label,tick,timestamp_ms,symbol_family,sehen_form_stability,sehen_form_change,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_auditory_listen_tendency,perception_visual_sharpness,perception_visual_distance_tendency,perception_raw_field_intake_pressure,perception_adapted_field_intake_pressure,mcm_feldwirkung_mcm_tension,mcm_rekopplung_quality,mcm_strain_quality
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,-6,wechselnde_form,geordnetes_hinhoeren,rekoppelt,6780,1760097600000000,dio_0pz6,-0.013728,0.040446,-0.124729,-0.119896,0.122699,0.862765,0.705913,0.294087,0.071663,0.063615,0.063615,0.732390,0.128588
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,-5,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,6781,1760101200000000,dio_0z9t,0.506240,0.017823,0.237703,0.233623,0.235989,0.795103,0.807591,0.192409,0.130672,0.115379,0.115379,0.712967,0.156913
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,-4,wechselnde_form,geordnetes_hinhoeren,offen,6782,1760104800000000,dio_0g2r,-0.267660,0.396852,0.200326,0.035896,0.131265,0.842363,0.511881,0.488119,0.094789,0.081669,0.081669,0.712059,0.149234
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,-3,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,6783,1760108400000000,dio_1ejq,0.160354,0.248431,0.517470,0.240549,0.401163,0.688825,0.689691,0.310309,0.224531,0.191142,0.191142,0.686654,0.161587
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,-2,stabile_form,geordnetes_hinhoeren_mit_wechsel,offen,6784,1760112000000000,dio_1gp2,-0.330147,-0.537840,-0.047750,-0.245245,0.130698,0.782682,0.444411,0.555589,0.101538,0.085682,0.085682,0.710762,0.149343
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,-1,wechselnde_form,geordnetes_hinhoeren,offen,6785,1760115600000000,dio_104t,-0.197178,0.144012,-0.226517,-0.098316,0.172673,0.832434,0.649086,0.350914,0.105325,0.092050,0.092050,0.714798,0.156910
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,tragende_verarbeitung,0,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,6786,1760119200000000,dio_0pq6,-0.177091,0.303985,-0.067232,0.154494,0.103882,0.851030,0.618983,0.381017,0.074338,0.065046,0.065046,0.728575,0.121763
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,1,wechselnde_form,geordnetes_hinhoeren,rekoppelt,6787,1760122800000000,dio_0u24,-0.134421,0.363863,0.019431,0.022385,0.020672,0.924184,0.624110,0.375890,0.033579,0.029771,0.029771,0.724775,0.112095
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,2,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,6788,1760126400000000,dio_19pg,0.431366,-0.381683,-0.134168,-0.238733,0.178085,0.793780,0.618156,0.381844,0.111187,0.095727,0.095727,0.694561,0.174046
1,0,0,0,0,0,0,1,zeit_1h,post_clean_asset_tf_paxg_2025_1h,dio_mini_lauf_2,dio_0pq6,tragende_verarbeitung,0.541766,-,3,stabile_form,lauter_wechsel,belastet_kippnah,6789,1760130000000000,dio_1u5q,-0.098904,-0.966276,0.942122,0.957563,0.948607,0.188155,0.325590,0.674410,0.530017,0.378109,0.378109,0.518514,0.361849
