world,transition,from_role,to_role,start_tick,previous_duration,current_duration,current_raw_field_intake,current_rekopplung,current_strain
BTC_STRESS_2024_5M,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,2287,1,1,0.0,0.645386,0.208337
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2288,1,1,0.0,0.613509,0.25168
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2289,1,8,0.0,0.663094625,0.163056875
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2297,8,2,0.0,0.5782404999999999,0.3072275
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2299,2,24,0.0,0.6639177083333333,0.16392145833333333
BTC_STRESS_2024_5M,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,2323,24,1,0.0,0.704671,0.111624
BTC_STRESS_2024_5M,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,2324,1,4,0.0,0.658842,0.163986
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2328,4,1,0.0,0.570423,0.308283
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2329,1,46,0.0,0.6656755,0.16232030434782607
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2375,46,1,0.0,0.594079,0.271472
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2376,1,1,0.0,0.654307,0.180963
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2377,1,2,0.0,0.584849,0.298116
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2379,2,3,0.0,0.6625476666666666,0.174423
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2382,3,2,0.0,0.5943065,0.286436
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2384,2,30,0.0,0.6502321333333333,0.18302936666666667
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2414,30,1,0.0,0.60828,0.261793
BTC_STRESS_2024_5M,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,2415,1,5,0.0,0.6552382,0.17233779999999999
BTC_STRESS_2024_5M,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,2420,5,2,0.0,0.5678075,0.332818
