world,transition,from_role,to_role,start_tick,previous_duration,current_duration,current_raw_field_intake,current_rekopplung,current_strain
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2393,1,100,0.021145619999999997,0.75535601,0.117768
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,2493,100,1,0.017091,0.694424,0.119779
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,2494,1,1,0.017049,0.725995,0.088506
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2495,1,167,0.021186610778443114,0.7551725029940121,0.11745050299401197
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,2662,167,1,0.027743,0.707897,0.113659
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2663,1,32,0.019518,0.7577904375,0.11966740625
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,2695,32,1,0.034821,0.712698,0.114911
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2696,1,4,0.01986675,0.7599965,0.1199875
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,2700,4,3,0.16397799999999998,0.654519,0.18393866666666667
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,2703,3,1,0.047675,0.715206,0.109722
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2704,1,69,0.0210258115942029,0.7569681594202898,0.12086601449275362
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,2773,69,1,0.039176,0.713002,0.119018
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2774,1,17,0.022547176470588234,0.7565963529411764,0.1216409411764706
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,2791,17,1,0.031723,0.721745,0.111535
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2792,1,27,0.01794937037037037,0.7592875925925926,0.11774377777777778
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,2819,27,1,0.029,0.688551,0.136571
HARMONIE,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,2820,1,99,0.01997568686868687,0.7568646262626263,0.11844365656565657
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,2919,99,1,0.027274,0.717513,0.107085
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2920,1,43,0.021733488372093025,0.7561033720930233,0.11989853488372092
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,2963,43,1,0.027068,0.72144,0.108037
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,2964,1,144,0.016962819444444444,0.7573032430555555,0.11914755555555555
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3108,144,1,0.042194,0.715718,0.112594
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3109,1,1,0.045388,0.726675,0.105259
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3110,1,1,0.045678,0.689168,0.13607
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3111,1,1,0.043051,0.721147,0.102916
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3112,1,14,0.030344714285714284,0.7546938571428571,0.1214235
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3126,14,1,0.04646,0.687471,0.135289
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3127,1,2,0.0493205,0.720306,0.10870949999999999
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3129,2,86,0.02625631395348837,0.753724023255814,0.11877089534883721
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3215,86,1,0.019672,0.693472,0.119563
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3216,1,1,0.021276,0.725076,0.08847
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3217,1,35,0.026049342857142856,0.7493174571428571,0.11343282857142857
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3252,35,3,0.060023,0.6843516666666667,0.13632233333333335
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3255,3,3,0.06585733333333334,0.714503,0.10776366666666666
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3258,3,8,0.041918125,0.738615,0.11177975
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3266,8,1,0.070211,0.717932,0.109783
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3267,1,5,0.055864800000000006,0.7322584,0.11718340000000001
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3272,5,1,0.049707,0.688046,0.134419
HARMONIE,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,3273,1,77,0.03439377922077922,0.7494224025974027,0.11856236363636365
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3350,77,1,0.073044,0.714111,0.120383
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3351,1,6,0.0612665,0.7353221666666667,0.12085733333333333
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3357,6,1,0.038216,0.690593,0.123442
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3358,1,1,0.031111,0.722817,0.090574
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3359,1,5,0.036087,0.7331472,0.1012026
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3364,5,1,0.056731,0.687614,0.129605
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3365,1,1,0.063625,0.716847,0.101329
HARMONIE,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,3366,1,1,0.070347,0.684525,0.135588
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3367,1,1,0.076863,0.713943,0.107092
HARMONIE,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,3368,1,1,0.08313,0.683118,0.141699
HARMONIE,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,3369,1,41,0.03804529268292683,0.7464345853658537,0.1173919268292683
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3410,41,1,0.055657,0.719118,0.106373
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3411,1,1,0.063417,0.724527,0.10549
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3412,1,1,0.071027,0.715094,0.112955
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3413,1,2,0.082098,0.7212434999999999,0.115071
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3415,2,1,0.092754,0.707411,0.1188
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3416,1,44,0.03767061363636364,0.7469986590909091,0.11831954545454546
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3460,44,1,0.079077,0.684152,0.141016
HARMONIE,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,3461,1,4,0.055866,0.74156675,0.123863
HARMONIE,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,3465,4,1,0.04939,0.714992,0.106661
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3466,1,92,0.03015726086956522,0.7531915760869566,0.11882901086956521
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3558,92,1,0.052268,0.687069,0.136639
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3559,1,1,0.054384,0.717406,0.107151
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3560,1,40,0.023382,0.7560353,0.11834297499999999
HARMONIE,zentrum_stabil->spannungsrand_kippnaehe,zentrum_stabil,spannungsrand_kippnaehe,3600,40,1,0.413484,0.607554,0.25229
HARMONIE,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,3601,1,2,0.171433,0.6511495,0.191804
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3603,2,1,0.105613,0.704082,0.129171
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3604,1,250,0.020492112,0.758793276,0.118485996
HARMONIE,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,3854,250,1,0.058083,0.691694,0.130733
HARMONIE,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,3855,1,1,0.056201,0.723028,0.09884
HARMONIE,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3856,1,644,0.018144333850931678,0.7591970900621118,0.11942464906832298
HARMONIE,zentrum_stabil->spannungsrand_kippnaehe,zentrum_stabil,spannungsrand_kippnaehe,4500,644,1,0.390944,0.601445,0.259282
HARMONIE,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,4501,1,3,0.11584366666666666,0.6750536666666666,0.15907366666666667
HARMONIE,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,4504,3,891,0.014506637485970818,0.7611710976430976,0.11930971492704827
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,2,1,1,0.024455,0.727714,0.093308
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,3,1,1,0.029699,0.731374,0.099027
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,4,1,1,0.033756,0.694174,0.127194
RAND_DOMINANZ,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,5,1,269,0.01627178810408922,0.7587925278810409,0.1195853940520446
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,274,269,1,0.013713,0.688438,0.131442
RAND_DOMINANZ,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,275,1,7,0.01443642857142857,0.7598838571428571,0.12014457142857142
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,282,7,1,0.039286,0.711539,0.109223
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,283,1,20,0.021884800000000003,0.75951585,0.1216704
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,303,20,1,0.037669,0.693312,0.128642
RAND_DOMINANZ,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,304,1,1,0.031989,0.756182,0.126033
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,305,1,1,0.023558,0.717273,0.109823
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,306,1,1,0.0287,0.753573,0.127275
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,307,1,1,0.035948,0.724419,0.096624
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,308,1,1,0.03761,0.693246,0.128928
RAND_DOMINANZ,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,309,1,20,0.020852600000000002,0.75970015,0.12097985
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,329,20,1,0.036994,0.71842,0.114712
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,330,1,7,0.014060285714285716,0.7607114285714286,0.11936157142857143
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,337,7,1,0.029947,0.720859,0.111706
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,338,1,148,0.016879871621621623,0.7605383918918919,0.12050616216216216
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,486,148,1,0.03094,0.721821,0.098861
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,487,1,113,0.015605734513274336,0.761439221238938,0.11991765486725663
RAND_DOMINANZ,zentrum_stabil->spannungsrand_kippnaehe,zentrum_stabil,spannungsrand_kippnaehe,600,113,1,0.576011,0.57522,0.333564
RAND_DOMINANZ,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,601,1,3,0.19520833333333332,0.6589056666666666,0.1823503333333333
RAND_DOMINANZ,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,604,3,9,0.024468444444444445,0.7586301111111111,0.12198655555555556
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,613,9,1,0.047734,0.67959,0.143307
RAND_DOMINANZ,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,614,1,18,0.021047833333333335,0.7589930555555555,0.12226527777777779
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,632,18,1,0.04761,0.707132,0.116384
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,633,1,14,0.020419,0.759207,0.12220807142857142
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,647,14,1,0.042569,0.712692,0.115835
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,648,1,85,0.019261,0.7592124588235294,0.12089342352941176
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,733,85,1,0.032236,0.694838,0.12567
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,734,1,1,0.03176,0.726356,0.094406
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,735,1,232,0.01785249137931034,0.759218775862069,0.12032653017241379
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,967,232,1,0.018329,0.69726,0.121371
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,968,1,1,0.022118,0.72787,0.0917
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,969,1,69,0.01967304347826087,0.7565526086956522,0.11821288405797102
RAND_DOMINANZ,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,1038,69,1,0.039519,0.720507,0.108648
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,1039,1,8,0.028288,0.746703875,0.115982125
RAND_DOMINANZ,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,1047,8,1,0.039602,0.693258,0.127296
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1048,1,1,0.04315,0.723855,0.097612
RAND_DOMINANZ,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,1049,1,151,0.019795092715231787,0.7591953774834437,0.12022678145695363
RAND_DOMINANZ,zentrum_stabil->spannungsrand_kippnaehe,zentrum_stabil,spannungsrand_kippnaehe,1200,151,2,0.4600435,0.6172925,0.2814005
RAND_DOMINANZ,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,1202,2,3,0.155097,0.6409743333333333,0.19981633333333335
RAND_DOMINANZ,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,1205,3,1,0.275367,0.598225,0.257005
RAND_DOMINANZ,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,1206,1,129,0.15513333333333335,0.661296046511628,0.1788237054263566
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1335,129,1,0.076114,0.702423,0.135349
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1336,1,2,0.2659165,0.6621554999999999,0.18773499999999999
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1338,2,1,0.076574,0.689253,0.177167
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1339,1,8,0.17067625,0.66736075,0.1745935
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1347,8,1,0.076963,0.690835,0.176406
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1348,1,8,0.183534625,0.672456,0.17187225
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1356,8,1,0.110849,0.684506,0.187851
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1357,1,4,0.205451,0.67172875,0.17490775
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1361,4,2,0.08211299999999999,0.6962790000000001,0.1613465
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1363,2,3,0.247744,0.6347416666666666,0.21369033333333332
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1366,3,1,0.091049,0.692406,0.179004
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1367,1,3,0.23578433333333335,0.6582560000000001,0.18690466666666664
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1370,3,1,0.091383,0.686089,0.18753
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1371,1,8,0.20477225,0.661117625,0.187622875
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1379,8,1,0.113997,0.682541,0.194572
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1380,1,4,0.20100325,0.67607075,0.171587
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1384,4,2,0.086612,0.6974875,0.163438
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1386,2,7,0.1916732857142857,0.6670684285714286,0.1807352857142857
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1393,7,1,0.08972,0.688832,0.186418
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1394,1,4,0.17637525,0.66635025,0.1760745
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1398,4,1,0.089511,0.696068,0.176593
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1399,1,3,0.215077,0.6743306666666666,0.17393033333333333
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1402,3,1,0.086161,0.693553,0.180637
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1403,1,13,0.19204376923076924,0.6688312307692308,0.1820369230769231
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1416,13,2,0.092932,0.6938375,0.166852
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1418,2,7,0.23595742857142857,0.6476412857142858,0.2030352857142857
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1425,7,1,0.118538,0.680308,0.200514
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1426,1,13,0.17024192307692307,0.6724150769230769,0.17500846153846156
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1439,13,1,0.096041,0.689193,0.188072
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1440,1,8,0.164405375,0.681246625,0.16606525
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1448,8,1,0.09644,0.691915,0.184449
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1449,1,4,0.18865975,0.6728719999999999,0.177742
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1453,4,2,0.0699805,0.7021740000000001,0.14937699999999998
RAND_DOMINANZ,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,1455,2,2,0.3086485,0.6351355000000001,0.2251685
RAND_DOMINANZ,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,1457,2,1,0.104222,0.687521,0.191091
