world,role,events,avg_raw_field_intake,avg_adapted_field_intake,avg_auditory_loudness,avg_visual_sharpness,avg_felt_pressure,avg_rekopplung,avg_carry,avg_strain,avg_abs_return,avg_range,avg_volume_change,direction_change_ratio,avg_window_abs_return,avg_window_range,avg_window_volume_to_world,avg_window_direction_consistency
SOL_2024_5M,offene_variante,161,0.2701962298136646,0.22202177639751552,0.4766618944099379,0.6210846832298137,0.21543988198757763,0.6447452919254658,0.4392071677018634,0.20754621118012423,0.0023208404255709286,0.005001987060816436,0.7137393283210285,0.45962732919254656,0.014550223299133884,0.03090289184083387,0.9438029999780169,0.16861021775955612
SOL_2024_5M,spannungsrand_kippnaehe,39,0.3855618974358974,0.3020518717948718,0.6753738205128206,0.568179717948718,0.3086545128205128,0.5848519487179487,0.3656223333333333,0.280375358974359,0.010443476722365909,0.015107631456064342,0.8775412340640292,0.28205128205128205,0.020344132725139883,0.05187283225195078,1.5467535237411445,0.127951758386541
BTC_2024_5M,offene_variante,165,0.2720444,0.22355891515151513,0.4776564484848485,0.6309326363636364,0.2166050909090909,0.6477848060606061,0.4398822363636363,0.20313607878787882,0.0011692148938806013,0.00202948547555528,0.5116396044188911,0.5272727272727272,0.006123119080447332,0.012460984593873431,0.9278715608440087,0.15216351154566257
BTC_2024_5M,spannungsrand_kippnaehe,35,0.3967714857142857,0.31162022857142857,0.6972755714285714,0.6026586571428572,0.3121438285714286,0.5862675142857142,0.36717422857142856,0.28079185714285715,0.002098289090555999,0.0037394595961831993,1.4439766190797036,0.37142857142857144,0.011563388950750979,0.025611072901310008,1.7422004948166636,0.17774327122153208
KAS_2024_5M,offene_variante,162,0.27290878395061724,0.22420772222222224,0.47935798148148145,0.6263074012345679,0.21704933333333332,0.6454249691358025,0.4364346604938272,0.20497675925925926,0.0029191858461431177,0.005587898732813391,0.8571023617245748,0.48148148148148145,0.016028044942160723,0.03259312003511162,0.9728968863958649,0.155546373986496
KAS_2024_5M,spannungsrand_kippnaehe,38,0.3837016315789474,0.30018842105263155,0.6707788157894737,0.5406543947368421,0.3065123157894737,0.5879783157894737,0.36987034210526315,0.2753326842105263,0.012283695216075417,0.016534162254921866,0.6764080557219742,0.42105263157894735,0.029473953519654324,0.07208084268158346,1.9326770731265357,0.15946311955196057
PAXG_2024_5M,offene_variante,164,0.2805943414634146,0.22963098780487803,0.4841670548780488,0.6203367865853658,0.22553666463414634,0.653532756097561,0.43213530487804874,0.20372543902439025,0.0005213656426456061,0.0011212995324101584,34.28532129409699,0.2073170731707317,0.0011842303292386037,0.003914009537778572,0.7338947032305926,0.13004770820950984
PAXG_2024_5M,rekopplungsnaehe,3,0.249399,0.20696533333333333,0.4151736666666667,0.6193356666666667,0.20069266666666666,0.7043306666666668,0.46788199999999996,0.17172033333333334,0.0008272951139906968,0.000826720796589959,3.36081570985442,0.6666666666666666,0.001322997736932163,0.004300913112388522,0.6515889320854922,0.06127450980392157
PAXG_2024_5M,spannungsrand_kippnaehe,33,0.40940957575757575,0.31998418181818183,0.712207090909091,0.5820907575757577,0.3250051212121212,0.5899590303030303,0.3616263333333333,0.27771809090909094,0.00029932228367592913,0.0005230591032793156,3.7194215823802197,0.18181818181818182,0.0012418846379189008,0.006126717838895107,1.2121699713003953,0.11529622689909771
