passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,world_group,family,pattern,runs,events,tick_min,tick_max,dominant_visual,dominant_tone,dominant_field,before_dominant_visual,before_dominant_tone,before_dominant_field,target_sehen_form_flow,before_sehen_form_flow,delta_sehen_form_flow,target_sehen_form_stability,before_sehen_form_stability,delta_sehen_form_stability,target_sehen_form_change,before_sehen_form_change,delta_sehen_form_change,target_hoeren_energy_tone,before_hoeren_energy_tone,delta_hoeren_energy_tone,target_hoeren_energy_shift,before_hoeren_energy_shift,delta_hoeren_energy_shift,target_rezeptor_visual_form_salience,before_rezeptor_visual_form_salience,delta_rezeptor_visual_form_salience,target_rezeptor_auditory_stimulation,before_rezeptor_auditory_stimulation,delta_rezeptor_auditory_stimulation,target_rezeptor_field_intake_pressure,before_rezeptor_field_intake_pressure,delta_rezeptor_field_intake_pressure,target_perception_auditory_loudness,before_perception_auditory_loudness,delta_perception_auditory_loudness,target_perception_auditory_listen_tendency,before_perception_auditory_listen_tendency,delta_perception_auditory_listen_tendency,target_perception_visual_sharpness,before_perception_visual_sharpness,delta_perception_visual_sharpness,target_perception_visual_distance_tendency,before_perception_visual_distance_tendency,delta_perception_visual_distance_tendency,target_perception_raw_field_intake_pressure,before_perception_raw_field_intake_pressure,delta_perception_raw_field_intake_pressure,target_perception_adapted_field_intake_pressure,before_perception_adapted_field_intake_pressure,delta_perception_adapted_field_intake_pressure,target_mcm_rekopplung_quality,before_mcm_rekopplung_quality,delta_mcm_rekopplung_quality,target_mcm_strain_quality,before_mcm_strain_quality,delta_mcm_strain_quality,target_mcm_feldwirkung_mcm_coherence,before_mcm_feldwirkung_mcm_coherence,delta_mcm_feldwirkung_mcm_coherence,target_mcm_feldwirkung_mcm_tension,before_mcm_feldwirkung_mcm_tension,delta_mcm_feldwirkung_mcm_tension,target_mcm_feldwirkung_mcm_asymmetry,before_mcm_feldwirkung_mcm_asymmetry,delta_mcm_feldwirkung_mcm_asymmetry
1,0,0,0,0,0,0,feld_5m,dio_0g2r,kippnaehe,10,19,7,8217,wechselnde_distanzform,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.05671007499999999,-0.01867144270833334,-0.03803863229166666,-0.24917965,0.06436512395833334,-0.31354477395833336,0.4329079583333334,-0.053427809375,0.4863357677083333,0.152933875,-0.015921646875000004,0.168855521875,0.07579145000000001,0.007716601041666668,0.06807484895833334,0.386818675,0.24290498437500002,0.14391369062499998,0.16549426666666667,0.18930155625,-0.02380728958333333,0.09523746666666666,0.097378334375,-0.0021408677083333367,0.16549426666666667,0.18930155625,-0.02380728958333333,0.7895832333333334,0.8068088291666667,-0.017225595833333295,0.49810091666666667,0.6874113260416668,-0.18931040937500004,0.5018990833333332,0.31258867395833334,0.18931040937499996,0.11204394166666667,0.11315560312499999,-0.0011116614583333308,0.09523746666666666,0.097378334375,-0.0021408677083333367,0.682225975,0.694725365625,-0.012499390624999962,0.16703655833333333,0.15411951875000002,0.01291703958333334,0.504205175,0.6282459885416667,-0.12404081354166667,0.09523746666666666,0.097378334375,-0.0021408677083333367,0.11369934166666666,-0.020072501041666666,0.13377184270833334
1,0,0,0,0,0,0,feld_5m,dio_0g2r,tragende_verarbeitung,10,16,916,9155,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.100156,-0.044423460416666664,0.14457946041666667,-0.28530345,-0.06007656875,-0.22522688125,0.34417036666666667,-0.0455385125,0.38970887916666663,-0.02910003333333333,-0.01563496041666667,-0.013465072916666659,0.18960236666666666,-0.006019504166666664,0.19562187083333332,0.33870758333333334,0.34090588958333334,-0.002198306250000004,0.10558419999999999,0.22165883125,-0.11607463124999999,0.07096813333333334,0.11470967291666667,-0.043741539583333336,0.10558419999999999,0.22165883125,-0.11607463124999999,0.8280212666666668,0.7708077145833333,0.05721355208333332,0.5557927666666667,0.5939418729166667,-0.038149106249999995,0.4442072333333333,0.40605812708333333,0.03814910625000001,0.08212080000000001,0.13541789791666667,-0.05329709791666667,0.07096813333333334,0.11470967291666667,-0.043741539583333336,0.7183122666666667,0.6937697500000001,0.02454251666666666,0.13265986666666668,0.16275774791666667,-0.030097881250000003,0.5237445666666667,0.5672339375,-0.04348937083333334,0.07096813333333334,0.11470967291666667,-0.043741539583333336,0.15283631666666667,-0.031613704166666666,0.18445002083333334
1,0,0,0,0,0,0,feld_5m,dio_155c,kippnaehe,8,20,36,9673,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.29664789583333334,-0.020441791666666667,-0.2762061041666667,0.13944410416666667,0.017376549479166663,0.1220675546875,-0.10650224999999999,-0.031850815104166666,-0.07465143489583334,0.2660795625,-0.02480669791666667,0.29088626041666665,0.10929670833333334,-0.009587916666666665,0.118884625,0.2904526875,0.26729781770833333,0.023154869791666664,0.27336460416666664,0.21402225,0.05934235416666665,0.1288208125,0.10849808333333333,0.020322729166666668,0.27336460416666664,0.21402225,0.05934235416666665,0.7450623958333333,0.7889049947916666,-0.04384259895833334,0.6847839166666667,0.6583655963541667,0.02641832031250002,0.31521608333333334,0.3416344036458333,-0.026418320312499993,0.149595875,0.12752638802083333,0.022069486979166667,0.1288208125,0.10849808333333333,0.020322729166666668,0.6899064166666666,0.6984009440104166,-0.008494527343750002,0.17613454166666667,0.15551147265624998,0.020623069010416675,0.6346915625,0.6099756692708334,0.024715893229166647,0.1288208125,0.10849808333333333,0.020322729166666668,-0.0754715,-0.02126229166666667,-0.054209208333333335
1,0,0,0,0,0,0,feld_5m,dio_155c,tragende_verarbeitung,8,16,1396,9986,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.111749375,-0.0836413984375,-0.028107976562499998,-0.09066037499999999,0.064534953125,-0.15519532812499998,-0.035599624999999996,-0.0111720078125,-0.024427617187499997,-0.09499975,0.033001015625000005,-0.128000765625,-0.37287475000000003,0.0640722890625,-0.4369470390625,0.2158465625,0.2880321875,-0.072185625,0.21170743749999998,0.2896235703125,-0.07791613281250001,0.1020494375,0.14095771875000002,-0.03890828125,0.21170743749999998,0.2896235703125,-0.07791613281250001,0.756914375,0.7274365078125,0.029477867187500062,0.6858680625,0.6442506796875,0.04161738281250002,0.3141319375,0.3557493203125,-0.041617382812500006,0.1177764375,0.1677908984375,-0.05001446093749999,0.1020494375,0.14095771875000002,-0.03890828125,0.72930525,0.69153371875,0.037771531249999976,0.13585415625,0.16945724609374999,-0.03360308984374999,0.6431264375000001,0.602137484375,0.04098895312500003,0.1020494375,0.14095771875000002,-0.03890828125,-0.1497641875,-0.01653828125,-0.13322590625
1,0,0,0,0,0,0,feld_5m,dio_17ct,kippnaehe,8,23,66,9079,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.3817029665178571,0.026401830357142858,-0.408104796875,0.5457023839285714,0.013290307756696432,0.532412076171875,-0.09786119642857144,-0.03566100669642857,-0.06220018973214286,0.37630353125,0.006873489118303576,0.3694300421316964,0.08944350446428573,0.03219971400669643,0.05724379045758929,0.26390032589285717,0.24658897795758927,0.01731134793526786,0.28901469419642856,0.19023769614955358,0.09877699804687501,0.13799266741071428,0.09669890011160714,0.04129376729910714,0.28901469419642856,0.19023769614955358,0.09877699804687501,0.7760965982142857,0.80403788671875,-0.0279412885044643,0.7715505714285714,0.6748245934709822,0.09672597795758923,0.22844942857142855,0.3251754065290179,-0.0967259779575893,0.15772626116071428,0.11287018443080357,0.044856076729910724,0.13799266741071428,0.09669890011160714,0.04129376729910714,0.6904209151785714,0.7050693138950893,-0.014648398716517838,0.17007955580357142,0.148421951171875,0.02165760463169643,0.74240465625,0.6172065234375,0.12519813281249997,0.13799266741071428,0.09669890011160714,0.04129376729910714,-0.09432477678571428,0.010899091517857142,-0.10522386830357143
1,0,0,0,0,0,0,feld_5m,dio_17ct,tragende_verarbeitung,10,20,209,9358,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.19354966666666668,-0.013590050000000001,-0.17995961666666666,0.2303728,0.004840616666666665,0.22553218333333333,0.05439963333333333,-0.024072379166666664,0.0784720125,-0.08914646666666667,0.018091770833333333,-0.10723823749999999,-0.3821888666666667,0.039303066666666664,-0.42149193333333335,0.2193359,0.24370581666666666,-0.024369916666666665,0.21222413333333331,0.21412765,-0.001903516666666666,0.10131509999999999,0.1086801875,-0.007365087499999995,0.21222413333333331,0.21412765,-0.001903516666666666,0.7628570666666666,0.788179725,-0.02532265833333336,0.7330949999999999,0.6726641208333334,0.06043087916666667,0.266905,0.3273358791666666,-0.06043087916666666,0.1160873,0.12654690416666667,-0.010459604166666667,0.10131509999999999,0.1086801875,-0.007365087499999995,0.7237807999999999,0.7055030833333333,0.018277716666666655,0.1319661,0.15070519791666667,-0.018739097916666666,0.7343860333333334,0.617341625,0.11704440833333334,0.10131509999999999,0.1086801875,-0.007365087499999995,-0.16379686666666665,0.0008094625000000008,-0.16460632916666668
1,0,0,0,0,0,0,feld_5m,dio_1ewh,kippnaehe,6,12,5,4583,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.010666583333333332,0.05069098958333334,-0.04002440625000001,-0.31409708333333336,0.13219125,-0.44628833333333334,-0.07068908333333333,0.004776656249999998,-0.07546573958333333,0.10260983333333333,-0.041910562500000005,0.14452039583333334,0.08223116666666667,-0.03640729166666667,0.11863845833333335,0.28530666666666665,0.22687496875000002,0.058431697916666664,0.16725866666666667,0.2029671875,-0.03570852083333333,0.09464308333333334,0.10239169791666665,-0.007748614583333331,0.16725866666666667,0.2029671875,-0.03570852083333333,0.7824920833333334,0.7989488020833333,-0.016456718749999988,0.5725594166666667,0.7024850416666667,-0.12992562500000002,0.4274405833333333,0.29751495833333336,0.12992562500000002,0.11024825,0.11909956249999999,-0.0088513125,0.09464308333333334,0.10239169791666665,-0.007748614583333331,0.6712187916666666,0.6873779583333333,-0.01615916666666665,0.17164133333333334,0.15593593229166666,0.015705401041666667,0.5388024166666666,0.6438785104166667,-0.10507609375000004,0.09464308333333334,0.10239169791666665,-0.007748614583333331,0.023223499999999998,0.0066120833333333335,0.016611416666666667
1,0,0,0,0,0,0,feld_5m,dio_1ewh,tragende_verarbeitung,12,39,700,9781,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.024377483333333335,0.045835582465277774,-0.021458099131944446,-0.29993557083333333,-0.028104926562500004,-0.2718306442708333,0.0287078125,-0.02670805295138889,0.055415865451388886,-0.03490565138888889,-0.02380948107638889,-0.011096170312500002,-0.020201045833333334,-0.021949533680555553,0.0017484878472222218,0.22544954027777778,0.2682441607638889,-0.04279462048611112,0.10897092222222222,0.21019843385416667,-0.10122751163194445,0.06817671388888889,0.1077333857638889,-0.039556671875000005,0.10897092222222222,0.21019843385416667,-0.10122751163194445,0.8378723902777777,0.7855857689236111,0.05228662135416668,0.6448195916666667,0.6473924071180556,-0.0025728154513889137,0.35518040833333336,0.3526075928819445,0.002572815451388863,0.07782909722222221,0.12618533559027778,-0.048356238368055554,0.06817671388888889,0.1077333857638889,-0.039556671875000005,0.723655851388889,0.7074908305555555,0.01616502083333333,0.13429396805555557,0.15174575468749998,-0.017451786631944445,0.5562994930555556,0.6010433652777778,-0.044743872222222224,0.06817671388888889,0.1077333857638889,-0.039556671875000005,0.006037631944444444,0.0038200628472222233,0.002217569097222222
1,0,0,0,0,0,0,feld_5m,dio_1gp2,kippnaehe,8,24,249,7576,stabile_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.061008593750000006,0.0035896210937500063,-0.06459821484375002,-0.2293634375,0.06816912109375001,-0.29753255859375,-0.37221296875,-0.02139751953125,-0.35081544921875,0.12584928125,-0.05855191015625,0.18440119140625,-0.03163959375,0.0006035390625000006,-0.032243132812500006,0.37921921875,0.36121773046875,0.018001488281250005,0.15965493749999998,0.20875850390625,-0.04910356640625,0.09135921875,0.1081086640625,-0.0167494453125,0.15965493749999998,0.20875850390625,-0.04910356640625,0.79232578125,0.78831687890625,0.0040089023437499816,0.519731875,0.61224889453125,-0.09251701953125,0.480268125,0.38775110546875,0.09251701953125,0.10714931250000001,0.12726157421875,-0.020112261718749996,0.09135921875,0.1081086640625,-0.0167494453125,0.6831894375,0.684077521484375,-0.000888083984374996,0.16630790625,0.165605083984375,0.0007028222656249999,0.5086125,0.57839570703125,-0.06978320703124997,0.09135921875,0.1081086640625,-0.0167494453125,-0.093115,-0.012507171874999999,-0.080607828125
1,0,0,0,0,0,0,feld_5m,dio_1gp2,tragende_verarbeitung,8,11,845,8856,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.1325845625,0.0825500546875,-0.2151346171875,-0.251419375,0.1381235,-0.389542875,-0.355641125,0.023940695312500003,-0.3795818203125,-0.0332455,-0.0015405078125000037,-0.0317049921875,-0.03751725,0.002159453125000001,-0.039676703125000004,0.3439723125,0.32541268749999996,0.018559625000000003,0.09514568749999999,0.24173146875,-0.14658578125000002,0.06571250000000001,0.12100489843750001,-0.0552923984375,0.09514568749999999,0.24173146875,-0.14658578125000002,0.842939125,0.7584635625,0.08447556250000003,0.5671990625,0.6460338203125,-0.07883475781250003,0.4328009375,0.3539661796875,0.07883475781249999,0.0757491875,0.143414171875,-0.067664984375,0.06571250000000001,0.12100489843750001,-0.0552923984375,0.7191760625,0.69369478125,0.02548128125000003,0.13416025,0.16166133593749998,-0.027501085937499992,0.514861625,0.6027493359375,-0.0878877109375,0.06571250000000001,0.12100489843750001,-0.0552923984375,-0.1448480625,0.0385156484375,-0.1833637109375
1,0,0,0,0,0,0,real_segment,dio_0g2r,kippnaehe,4,4,4,390,wechselnde_form,geordnetes_hinhoeren,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.025801499999999998,-0.054378041666666675,0.08017954166666667,-0.314967,0.14025091666666667,-0.45521791666666667,0.4225925,-0.06766014583333334,0.49025264583333333,0.171316,0.1209465625,0.050369437499999996,0.0196345,0.06289358333333334,-0.04325908333333334,0.36596300000000004,0.2275410625,0.1384219375,0.122174,0.20838385416666666,-0.08620985416666666,0.08040900000000001,0.10610379166666667,-0.02569479166666666,0.122174,0.20838385416666666,-0.08620985416666666,0.8395465,0.7960273541666667,0.04351914583333327,0.504838,0.7024626875,-0.1976246875,0.495162,0.29753731250000004,0.19762468749999998,0.093499,0.12188652083333334,-0.02838752083333334,0.08040900000000001,0.10610379166666667,-0.02569479166666666,0.66168,0.6851560416666667,-0.02347604166666664,0.16679275,0.15956007291666666,0.00723267708333334,0.519648,0.6445624375000001,-0.12491443750000003,0.08040900000000001,0.10610379166666667,-0.02569479166666666,0.135021,-0.0034484583333333338,0.13846945833333335
1,0,0,0,0,0,0,real_segment,dio_0g2r,tragende_verarbeitung,2,4,861,1788,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,0.1942205,-0.0355114375,0.22973193749999998,-0.083495,-0.0007186875000000062,-0.08277631249999999,0.334071,-0.007752812499999998,0.3418238125,-0.011099000000000001,-0.033833062500000004,0.022734062500000003,0.0059514999999999985,-0.005279312499999999,0.011230812499999998,0.33137649999999996,0.3144339375,0.01694256249999998,0.1275085,0.140342625,-0.012834125000000002,0.0761745,0.0791405,-0.0029659999999999964,0.1275085,0.140342625,-0.012834125000000002,0.8187445,0.836551125,-0.017806624999999965,0.6124875,0.6356806875,-0.02319318749999999,0.38751250000000004,0.3643193125,0.023193187500000045,0.0878775,0.0914924375,-0.0036149374999999984,0.0761745,0.0791405,-0.0029659999999999964,0.71757425,0.70625128125,0.01132296874999994,0.13470675,0.1394550625,-0.004748312500000004,0.533166,0.5891093125,-0.05594331249999995,0.0761745,0.0791405,-0.0029659999999999964,0.1507175,-0.0224849375,0.1732024375
1,0,0,0,0,0,0,real_segment,dio_155c,kippnaehe,2,2,10,10,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.29736,-0.063649,-0.233711,0.152415,0.190973625,-0.03855862500000001,-0.26543,-0.023089249999999995,-0.24234075,0.206972,-0.033635375,0.24060737499999998,0.251712,-0.0002970000000000008,0.252009,0.291969,0.201056375,0.09091262499999997,0.225763,0.144851125,0.080911875,0.109421,0.074343375,0.035077625,0.225763,0.144851125,0.080911875,0.779334,0.8471157500000001,-0.06778175000000008,0.700676,0.736208,-0.03553200000000001,0.299324,0.263792,0.03553199999999995,0.125885,0.084309875,0.04157512499999999,0.109421,0.074343375,0.035077625,0.6549275,0.6746935000000001,-0.019766000000000006,0.179343,0.154515375,0.024827625000000006,0.614836,0.699899375,-0.08506337499999994,0.109421,0.074343375,0.035077625,-0.088846,-0.03598625,-0.05285975
1,0,0,0,0,0,0,real_segment,dio_155c,tragende_verarbeitung,2,2,1386,1386,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,-0.10403,-0.031924,-0.072106,0.083429,-0.0032148749999999964,0.086643875,0.083687,-0.014054375000000001,0.09774137499999999,-0.052287,0.022800125,-0.075087125,-0.378491,0.04126125,-0.41975225000000005,0.207568,0.184381125,0.023186874999999996,0.189293,0.16689325,0.022399749999999996,0.090076,0.083654625,0.006421375000000007,0.189293,0.16689325,0.022399749999999996,0.77145,0.833909625,-0.06245962500000002,0.707188,0.71606375,-0.00887574999999996,0.292812,0.28393625,0.008875750000000016,0.103315,0.095031375,0.008283625000000003,0.090076,0.083654625,0.006421375000000007,0.7263315,0.7122836875,0.014047812500000034,0.1381425,0.1388849375,-0.0007424375000000122,0.684017,0.66541275,0.01860424999999999,0.090076,0.083654625,0.006421375000000007,-0.114835,-0.003135875000000001,-0.11169912500000001
