passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,event_id,world_group,world,run,family,event_pattern,event_score,pattern_marker,relative_pos,visual_label,tone_label,field_label,tick,timestamp_ms,symbol_family,sehen_form_stability,sehen_form_change,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_auditory_listen_tendency,perception_visual_sharpness,perception_visual_distance_tendency,perception_raw_field_intake_pressure,perception_adapted_field_intake_pressure,mcm_feldwirkung_mcm_tension,mcm_rekopplung_quality,mcm_strain_quality
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,-6,stabile_scharfe_form,geordnetes_hinhoeren,offen,9304,1727858400000,dio_1j37,-0.315661,-0.349856,-0.041651,0.110397,0.070524,0.860238,0.543630,0.456370,0.066824,0.058030,0.058030,0.715911,0.130481
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,-5,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,9305,1727858700000,dio_1772,-0.269343,0.041795,-0.232706,-0.281887,0.253362,0.746507,0.648363,0.351637,0.148929,0.127963,0.127963,0.707487,0.156105
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,-4,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,9306,1727859000000,dio_17ct,0.177369,0.089506,-0.286409,-0.123988,0.218192,0.813318,0.712847,0.287153,0.118367,0.104052,0.104052,0.724529,0.142161
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,-3,stabile_scharfe_form,geordnetes_hinhoeren,rekoppelt,9307,1727859300000,dio_1492,0.118861,0.078390,-0.192141,0.000000,0.111442,0.897591,0.722128,0.277872,0.066350,0.059326,0.059326,0.732633,0.129679
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,-2,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,9308,1727859600000,dio_07o8,-0.246150,-0.103696,0.280200,0.309714,0.292596,0.717674,0.626676,0.373324,0.171195,0.145744,0.145744,0.703335,0.158966
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,-1,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,belastet_kippnah,9309,1727859900000,dio_0v2o,0.478237,-0.218759,0.465704,0.425201,0.448693,0.635535,0.764996,0.235004,0.257215,0.217454,0.217454,0.669411,0.191015
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,tragende_verarbeitung,0,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,9310,1727860200000,dio_17ct,0.493400,0.061714,-0.028990,-0.443969,0.203281,0.763667,0.794038,0.205962,0.110408,0.097096,0.097096,0.740303,0.121502
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,1,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,9311,1727860500000,dio_1q85,0.552252,-0.039776,0.171927,0.264268,0.210710,0.802578,0.814288,0.185712,0.114068,0.101013,0.101013,0.719241,0.150137
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,2,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,9312,1727860800000,dio_0pz6,0.575007,0.005223,0.196597,0.165720,0.183629,0.839013,0.818491,0.181509,0.100976,0.090088,0.090088,0.724881,0.144541
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,3,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,9313,1727861100000,dio_1yme,0.514767,0.047789,-0.168871,-0.243465,0.200200,0.810309,0.799846,0.200154,0.108205,0.096113,0.096113,0.726494,0.120893
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,4,stabile_scharfe_form,geordnetes_hinhoeren,rekoppelt,9314,1727861400000,dio_13o0,0.511853,0.090033,-0.003117,-0.081771,0.036152,0.931636,0.802653,0.197347,0.030188,0.027422,0.027422,0.739627,0.103458
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,5,stabile_scharfe_form,geordnetes_hinhoeren,rekoppelt,9315,1727861700000,dio_1tiu,0.500063,-0.045407,-0.193706,-0.068513,0.141125,0.883144,0.822509,0.177491,0.078470,0.070786,0.070786,0.737509,0.112713
1,0,0,0,0,0,0,1,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_2,dio_17ct,tragende_verarbeitung,0.5217050000000001,-,6,stabile_scharfe_form,geordnetes_hinhoeren_mit_wechsel,offen,9316,1727862000000,dio_0m9z,0.550450,-0.209540,0.258687,0.351197,0.297541,0.734463,0.790298,0.209702,0.164595,0.143062,0.143062,0.705966,0.172463
1,0,0,0,0,0,0,2,regime,adapted_state_sideways_2024_5m_10k,dio_mini_lauf_1,dio_17ct,tragende_verarbeitung,0.5217,-,-6,stabile_scharfe_form,geordnetes_hinhoeren,offen,9304,1727858400000,dio_1j37,-0.315661,-0.349856,-0.041651,0.110397,0.070524,0.860238,0.543630,0.456370,0.066824,0.058030,0.058030,0.715884,0.130545
