world,scale,block_index,base_sequence,raw_class,price_move_pct,avg_abs_body_pct,avg_range_pct,avg_volume,avg_auditory,avg_visual_sharpness,avg_field_pressure,avg_form_flow,avg_energy_shift,passive_only,influences_action
BTC_2024_5M_FULL,100,30,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,0.211791,0.268786,0.488264,577.568606,0.382334,0.579464,0.104787,0.034448,0.003743,1,0
BTC_2024_5M_FULL,100,31,offen_suchend->offen_suchend,gemischte_rohwelt,-0.489874,0.142999,0.266254,152.290138,0.359665,0.634114,0.094962,-0.018119,-0.00026,1,0
BTC_2024_5M_FULL,100,32,offen_suchend->offen_suchend,gemischte_rohwelt,-0.059599,0.113747,0.204682,123.634626,0.383178,0.655192,0.0984,-0.006857,0.000142,1,0
BTC_2024_5M_FULL,100,33,offen_suchend->offen_suchend,bewegungsreiche_rohwelt,-5.569688,0.228493,0.421617,459.121871,0.35574,0.585261,0.098409,-0.187476,0.011419,1,0
BTC_2024_5M_FULL,100,34,offen_suchend->offen_suchend,gemischte_rohwelt,-2.184054,0.200043,0.388008,336.526114,0.380505,0.60511,0.100487,-0.042597,-0.012305,1,0
BTC_2024_5M_FULL,100,35,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.178622,0.102548,0.196799,137.032817,0.400257,0.65587,0.102024,0.009425,0.001196,1,0
BTC_2024_5M_FULL,100,38,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,0.388118,0.068459,0.116414,63.876397,0.45021,0.680587,0.110781,0.018604,0.001159,1,0
BTC_2024_5M_FULL,100,39,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.908555,0.093075,0.159991,101.665456,0.429976,0.642238,0.109572,-0.024047,0.002779,1,0
BTC_2024_5M_FULL,100,40,normale_weltspannung->offen_suchend,gemischte_rohwelt,0.676217,0.130171,0.243553,163.09116,0.399423,0.652976,0.10382,0.014769,-0.009574,1,0
BTC_2024_5M_FULL,100,41,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.460709,0.075709,0.137738,89.236511,0.37334,0.659361,0.095627,0.015215,0.002993,1,0
BTC_2024_5M_FULL,100,42,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.901183,0.124677,0.225918,212.863184,0.42042,0.658173,0.106341,-0.02808,0.000296,1,0
BTC_2024_5M_FULL,100,45,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,1.217756,0.121961,0.243707,193.205882,0.36519,0.643091,0.095734,0.060664,-0.005127,1,0
BTC_2024_5M_FULL,100,48,leise_duenn->normale_weltspannung,gemischte_rohwelt,0.478782,0.092046,0.178428,124.738093,0.370113,0.654561,0.09543,0.016254,0.003802,1,0
BTC_2024_5M_FULL,100,50,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-2.070346,0.092699,0.165365,144.649338,0.389503,0.67969,0.100628,-0.071675,0.011852,1,0
BTC_2024_5M_FULL,100,51,normale_weltspannung->offen_suchend,gemischte_rohwelt,-1.76164,0.161545,0.300263,242.075863,0.416518,0.599791,0.108896,-0.061024,0.004726,1,0
BTC_2024_5M_FULL,100,52,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.143218,0.08356,0.150689,116.040463,0.380988,0.686305,0.097718,0.005006,0.000578,1,0
BTC_2024_5M_FULL,100,53,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.071361,0.129389,0.245143,210.398757,0.380116,0.65342,0.097498,-0.019055,0.003935,1,0
BTC_2024_5M_FULL,100,54,normale_weltspannung->offen_suchend,gemischte_rohwelt,0.876634,0.113584,0.206048,162.961012,0.408602,0.640466,0.105771,0.032615,-0.002778,1,0
BTC_2024_5M_FULL,100,56,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,0.097533,0.05455,0.085103,55.413834,0.447385,0.669653,0.111075,0.001129,-0.001122,1,0
BTC_2024_5M_FULL,100,57,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.274527,0.044633,0.075637,44.778842,0.453687,0.676145,0.113814,0.011964,0.008704,1,0
BTC_2024_5M_FULL,100,59,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,-0.087652,0.045641,0.075657,50.448853,0.460735,0.682531,0.114815,-0.006194,-0.000432,1,0
BTC_2024_5M_FULL,100,61,lauter_feldkontakt->offen_suchend,gemischte_rohwelt,-0.515989,0.122637,0.22394,156.647469,0.416273,0.645966,0.106234,-0.029796,0.004859,1,0
BTC_2024_5M_FULL,100,62,offen_suchend->offen_suchend,gemischte_rohwelt,-1.574588,0.177138,0.352349,277.014707,0.422336,0.618869,0.1098,-0.045974,0.00494,1,0
BTC_2024_5M_FULL,100,64,leise_duenn->leise_duenn,gemischte_rohwelt,-2.582388,0.136848,0.265092,230.008406,0.352191,0.633138,0.093517,-0.107721,0.000949,1,0
BTC_2024_5M_FULL,100,66,offen_suchend->offen_suchend,gemischte_rohwelt,1.231244,0.106696,0.178132,149.445242,0.421478,0.655364,0.107076,0.051823,-0.006002,1,0
BTC_2024_5M_FULL,100,67,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.085157,0.103358,0.195955,148.394596,0.430866,0.662161,0.10969,0.026687,0.018581,1,0
BTC_2024_5M_FULL,100,68,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.651758,0.119716,0.204739,123.061058,0.414456,0.627635,0.105661,-0.012637,-0.007229,1,0
BTC_2024_5M_FULL,100,70,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-0.437677,0.076662,0.150182,121.870884,0.413913,0.67761,0.104235,-0.011209,0.003284,1,0
BTC_2024_5M_FULL,100,71,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.290825,0.084838,0.170047,123.062333,0.412574,0.667298,0.104522,0.008245,-0.004021,1,0
BTC_2024_5M_FULL,100,74,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.047742,0.099469,0.181476,149.200548,0.359472,0.644933,0.094741,-0.00208,-0.005243,1,0
BTC_2024_5M_FULL,100,75,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.523238,0.05646,0.090346,61.150002,0.427251,0.677857,0.107258,-0.021492,0.008279,1,0
BTC_2024_5M_FULL,100,77,ruhig_zentrumsnah->lauter_feldkontakt,gemischte_rohwelt,0.665179,0.053321,0.086278,69.145344,0.491853,0.684261,0.122028,0.028324,0.008324,1,0
BTC_2024_5M_FULL,100,79,randlastige_sinneslage->lauter_feldkontakt,gemischte_rohwelt,-1.187817,0.086342,0.141957,78.974698,0.474375,0.654747,0.118873,-0.053131,0.006286,1,0
BTC_2024_5M_FULL,100,80,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,0.34107,0.083643,0.149473,70.5892,0.439427,0.678621,0.109681,0.019983,-0.001381,1,0
BTC_2024_5M_FULL,100,81,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.094844,0.070329,0.119195,65.923576,0.422752,0.682876,0.106529,0.006125,0.00297,1,0
BTC_2024_5M_FULL,100,82,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,1.961983,0.120794,0.214661,181.340115,0.400158,0.647941,0.102468,0.047743,-0.001052,1,0
BTC_2024_5M_FULL,100,84,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,0.459562,0.052971,0.095215,82.86017,0.458284,0.693849,0.111907,0.00992,0.002908,1,0
BTC_2024_5M_FULL,100,85,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.148491,0.105036,0.205361,165.690282,0.403165,0.657468,0.101877,0.005027,6.5e-05,1,0
BTC_2024_5M_FULL,100,86,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-1.585508,0.091227,0.160164,115.154203,0.427119,0.670158,0.106427,-0.060244,-0.010835,1,0
BTC_2024_5M_FULL,100,87,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.939142,0.071805,0.124059,99.218265,0.442893,0.679268,0.111244,-0.03302,0.009333,1,0
BTC_2024_5M_FULL,100,88,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.393123,0.146086,0.283461,211.773754,0.41737,0.625212,0.108523,-0.016221,0.003444,1,0
BTC_2024_5M_FULL,100,89,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.555224,0.097973,0.177387,121.502545,0.420084,0.654414,0.107393,-0.018929,2.5e-05,1,0
BTC_2024_5M_FULL,100,90,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.568097,0.075879,0.134457,93.68489,0.394936,0.676342,0.099178,0.014948,0.009546,1,0
BTC_2024_5M_FULL,100,94,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,0.299289,0.080286,0.136954,99.765169,0.431889,0.670925,0.109062,0.016959,-0.005976,1,0
BTC_2024_5M_FULL,100,96,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,0.292546,0.037659,0.058343,46.080377,0.60707,0.689394,0.146683,0.006962,-0.010101,1,0
BTC_2024_5M_FULL,100,97,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,-0.424628,0.043339,0.067147,44.376524,0.549736,0.689186,0.134037,-0.019525,-0.000137,1,0
BTC_2024_5M_FULL,100,98,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,-0.466094,0.033223,0.049782,34.73557,0.596644,0.690352,0.1454,-0.013533,-0.008811,1,0
BTC_2024_5M_FULL,100,99,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,0.182894,0.046517,0.073628,53.403591,0.512588,0.694178,0.125275,0.011177,0.011639,1,0
BTC_2025_5M_FULL,100,1,lauter_feldkontakt->lauter_feldkontakt,gemischte_rohwelt,0.489327,0.084022,0.142723,42.672038,0.498222,0.663402,0.123508,0.015516,0.000934,1,0
BTC_2025_5M_FULL,100,2,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,1.047884,0.079666,0.141031,43.953991,0.430951,0.665909,0.107101,0.038499,0.006234,1,0
BTC_2025_5M_FULL,100,5,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,0.642371,0.096092,0.161233,46.59552,0.420276,0.658959,0.105647,-0.00013,-0.005686,1,0
BTC_2025_5M_FULL,100,7,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,2.054552,0.099536,0.174894,78.476714,0.448137,0.654091,0.110376,0.069125,0.004018,1,0
BTC_2025_5M_FULL,100,8,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.182233,0.057822,0.104795,44.957583,0.454491,0.689777,0.112474,-0.00731,1.5e-05,1,0
BTC_2025_5M_FULL,100,10,lauter_feldkontakt->lauter_feldkontakt,gemischte_rohwelt,0.407691,0.047186,0.083727,33.68934,0.497594,0.699699,0.121577,0.016305,0.006606,1,0
BTC_2025_5M_FULL,100,11,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,0.012019,0.038389,0.068105,24.351266,0.527,0.708107,0.129141,-0.001497,-0.006798,1,0
BTC_2025_5M_FULL,100,12,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,-0.342343,0.042381,0.062296,21.971033,0.542439,0.695001,0.131329,-0.015295,0.011029,1,0
BTC_2025_5M_FULL,100,15,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.458548,0.068812,0.12391,55.03152,0.462405,0.693397,0.112973,-0.009295,0.001543,1,0
BTC_2025_5M_FULL,100,16,normale_weltspannung->offen_suchend,gemischte_rohwelt,2.826523,0.149369,0.248276,149.133567,0.421591,0.629208,0.106938,0.081388,0.004818,1,0
BTC_2025_5M_FULL,100,17,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.063914,0.064105,0.107372,39.922984,0.447797,0.673204,0.110727,-0.009238,-0.009909,1,0
BTC_2025_5M_FULL,100,19,lauter_feldkontakt->offen_suchend,bewegungsreiche_rohwelt,-3.362263,0.15612,0.325447,222.57214,0.385472,0.636125,0.100591,-0.108103,0.009632,1,0
BTC_2025_5M_FULL,100,20,offen_suchend->normale_weltspannung,gemischte_rohwelt,-1.899075,0.106304,0.181471,82.140631,0.407188,0.649382,0.102662,-0.05115,-0.003718,1,0
BTC_2025_5M_FULL,100,21,normale_weltspannung->offen_suchend,gemischte_rohwelt,0.094118,0.137875,0.238228,112.243814,0.449905,0.630176,0.111418,0.005726,0.00296,1,0
BTC_2025_5M_FULL,100,22,offen_suchend->offen_suchend,gemischte_rohwelt,-0.287888,0.172254,0.311993,151.103572,0.349789,0.625451,0.0945,-0.009991,-0.002183,1,0
BTC_2025_5M_FULL,100,24,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.113841,0.140025,0.267868,143.914783,0.400421,0.663274,0.102049,0.03317,0.003685,1,0
BTC_2025_5M_FULL,100,26,leise_duenn->normale_weltspannung,gemischte_rohwelt,2.130953,0.088495,0.167424,67.094562,0.417025,0.660658,0.106647,0.077362,-0.002496,1,0
BTC_2025_5M_FULL,100,27,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.928274,0.187108,0.330793,168.2611,0.394542,0.625807,0.102845,-0.016388,0.010841,1,0
BTC_2025_5M_FULL,100,28,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.715439,0.112107,0.202591,78.672085,0.380234,0.663454,0.098603,0.025127,-0.006309,1,0
BTC_2025_5M_FULL,100,33,ruhig_zentrumsnah->lauter_feldkontakt,gemischte_rohwelt,0.911374,0.060555,0.104856,34.521049,0.487691,0.691153,0.119376,0.033052,0.006258,1,0
BTC_2025_5M_FULL,100,34,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,-0.601653,0.094182,0.177068,55.294211,0.441506,0.681929,0.111368,-0.025146,0.006605,1,0
BTC_2025_5M_FULL,100,35,normale_weltspannung->normale_weltspannung,bewegungsreiche_rohwelt,-3.658479,0.114031,0.214642,130.589455,0.413757,0.668675,0.104807,-0.116062,0.003824,1,0
BTC_2025_5M_FULL,100,37,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,2.95635,0.112384,0.205139,84.688484,0.39413,0.658332,0.10083,0.095372,-0.003972,1,0
BTC_2025_5M_FULL,100,38,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,1.096593,0.092317,0.15851,98.00424,0.44097,0.683679,0.109715,0.037828,-0.001502,1,0
BTC_2025_5M_FULL,100,40,leise_duenn->normale_weltspannung,gemischte_rohwelt,0.365238,0.087257,0.162179,60.235955,0.421526,0.659001,0.105872,0.012551,-0.00102,1,0
BTC_2025_5M_FULL,100,41,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,2.068621,0.088514,0.150056,93.7537,0.425848,0.682935,0.105368,0.047241,0.002233,1,0
BTC_2025_5M_FULL,100,43,leise_duenn->normale_weltspannung,gemischte_rohwelt,0.212684,0.073028,0.147246,75.68741,0.432214,0.681595,0.107297,0.004096,0.000175,1,0
BTC_2025_5M_FULL,100,47,offen_suchend->normale_weltspannung,gemischte_rohwelt,2.406292,0.099606,0.197879,152.516578,0.413917,0.663616,0.104555,0.071503,0.001667,1,0
BTC_2025_5M_FULL,100,48,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.357827,0.103923,0.204658,147.465367,0.377179,0.671704,0.095469,0.01139,0.002,1,0
BTC_2025_5M_FULL,100,50,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,0.14292,0.113013,0.195547,98.523212,0.430419,0.652764,0.109122,0.016899,0.001962,1,0
BTC_2025_5M_FULL,100,51,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.840057,0.08393,0.146377,55.799597,0.398533,0.662524,0.100718,0.02974,-0.004789,1,0
BTC_2025_5M_FULL,100,53,lauter_feldkontakt->offen_suchend,gemischte_rohwelt,0.464466,0.125552,0.220433,117.838502,0.39825,0.644197,0.102175,0.02117,-0.004314,1,0
BTC_2025_5M_FULL,100,55,randlastige_sinneslage->offen_suchend,bewegungsreiche_rohwelt,7.003325,0.227139,0.456717,321.206984,0.379954,0.607787,0.101539,0.129437,0.003013,1,0
BTC_2025_5M_FULL,100,61,leise_duenn->normale_weltspannung,gemischte_rohwelt,-0.354448,0.072809,0.145712,63.44333,0.402542,0.69974,0.101137,-0.011431,-0.000987,1,0
BTC_2025_5M_FULL,100,64,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.059814,0.111576,0.183326,68.712109,0.402513,0.655516,0.101375,-0.013635,6.6e-05,1,0
BTC_2025_5M_FULL,100,66,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.789801,0.11761,0.229729,84.718731,0.427594,0.668024,0.107867,0.058422,0.001286,1,0
BTC_2025_5M_FULL,100,67,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.44741,0.09282,0.154811,61.970335,0.437094,0.660201,0.108808,0.007939,0.008706,1,0
BTC_2025_5M_FULL,100,68,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.584647,0.119502,0.245474,108.441896,0.38533,0.651531,0.09964,-0.005879,-0.000884,1,0
BTC_2025_5M_FULL,100,69,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.310115,0.068565,0.127043,39.645804,0.461802,0.676971,0.114094,-0.020857,-0.005888,1,0
BTC_2025_5M_FULL,100,71,lauter_feldkontakt->lauter_feldkontakt,gemischte_rohwelt,-0.194976,0.054415,0.094091,30.174376,0.485428,0.689829,0.119004,-0.005203,0.002291,1,0
BTC_2025_5M_FULL,100,72,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,0.304773,0.043178,0.074256,27.103945,0.450913,0.688765,0.112878,0.008199,-0.006315,1,0
BTC_2025_5M_FULL,100,74,lauter_feldkontakt->lauter_feldkontakt,laute_oder_druckvolle_rohwelt,-3.102911,0.089811,0.146776,70.795401,0.512225,0.66821,0.125684,-0.086629,0.009732,1,0
BTC_2025_5M_FULL,100,75,lauter_feldkontakt->offen_suchend,gemischte_rohwelt,-2.27892,0.164358,0.314216,210.130156,0.391069,0.625233,0.102322,-0.093014,-0.001221,1,0
BTC_2025_5M_FULL,100,76,offen_suchend->offen_suchend,gemischte_rohwelt,0.410714,0.199039,0.376826,193.017086,0.381898,0.608489,0.100844,-0.002881,0.00248,1,0
BTC_2025_5M_FULL,100,77,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.567523,0.156296,0.279624,100.477338,0.371721,0.640816,0.097217,0.060856,0.005168,1,0
BTC_2025_5M_FULL,100,80,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.848002,0.10582,0.201506,61.428056,0.391435,0.685519,0.098169,-0.031883,-0.002489,1,0
BTC_2025_5M_FULL,100,81,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.722479,0.067346,0.120761,39.045442,0.430837,0.67329,0.109018,0.025718,-0.00405,1,0
BTC_2025_5M_FULL,100,82,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.331256,0.116782,0.231707,97.024235,0.446962,0.669547,0.110964,-0.010881,0.013572,1,0
BTC_2025_5M_FULL,100,83,normale_weltspannung->offen_suchend,gemischte_rohwelt,2.260619,0.129616,0.254234,120.903494,0.4185,0.655428,0.107518,0.076977,-0.010242,1,0
BTC_2025_5M_FULL,100,84,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.145766,0.07322,0.119659,46.191043,0.460416,0.66944,0.113111,0.000899,-0.001971,1,0
BTC_2025_5M_FULL,100,85,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.048038,0.097884,0.200573,92.090857,0.377123,0.681486,0.096824,0.008988,0.011742,1,0
BTC_2025_5M_FULL,100,86,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-1.032997,0.075465,0.12615,45.745808,0.449273,0.687833,0.111613,-0.04519,-0.002409,1,0
BTC_2025_5M_FULL,100,88,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-2.77519,0.139525,0.251687,130.289698,0.39512,0.639549,0.102305,-0.099885,0.006541,1,0
BTC_2025_5M_FULL,100,89,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.593265,0.060655,0.107609,40.890584,0.442772,0.698883,0.108627,0.027576,-0.010354,1,0
BTC_2025_5M_FULL,100,91,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-1.354314,0.081936,0.137242,47.681156,0.441146,0.670448,0.110969,-0.044325,0.005123,1,0
BTC_2025_5M_FULL,100,92,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.325967,0.113064,0.19464,87.411163,0.384403,0.653292,0.097515,-0.00938,0.002062,1,0
BTC_2025_5M_FULL,100,93,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-1.336556,0.108832,0.199938,96.593149,0.391276,0.670091,0.099226,-0.047736,-0.001841,1,0
BTC_2025_5M_FULL,100,96,offen_suchend->offen_suchend,bewegungsreiche_rohwelt,3.494068,0.204743,0.386956,218.037294,0.366072,0.618356,0.097226,0.080273,-0.00197,1,0
BTC_2025_5M_FULL,100,97,offen_suchend->offen_suchend,gemischte_rohwelt,2.81509,0.148907,0.315049,165.193124,0.383929,0.637353,0.098981,0.088047,-0.003224,1,0
BTC_2024_5M_TEST,100,1,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.620686,0.067869,0.106348,64.56769,0.399589,0.672028,0.100711,0.021175,0.007272,1,0
BTC_2024_5M_TEST,100,2,normale_weltspannung->normale_weltspannung,bewegungsreiche_rohwelt,5.324921,0.118524,0.214962,208.880931,0.408439,0.675845,0.105023,0.167117,0.011157,1,0
BTC_2024_5M_TEST,100,3,normale_weltspannung->offen_suchend,gemischte_rohwelt,1.469527,0.129972,0.231403,225.559735,0.361058,0.642986,0.094731,0.069243,-0.000856,1,0
BTC_2024_5M_TEST,100,4,offen_suchend->offen_suchend,gemischte_rohwelt,-1.521367,0.151678,0.258044,237.072534,0.379432,0.639521,0.098707,-0.045683,0.001122,1,0
BTC_2024_5M_TEST,100,5,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.655294,0.126414,0.230362,144.734201,0.411387,0.63857,0.10445,0.013018,-0.002619,1,0
BTC_2024_5M_TEST,100,6,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.040911,0.0812,0.129306,108.051195,0.399103,0.66908,0.101225,0.010119,-0.001008,1,0
BTC_2024_5M_TEST,100,8,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,1.13771,0.130539,0.240212,156.05659,0.438349,0.635991,0.11064,0.027165,-0.006215,1,0
BTC_2024_5M_TEST,100,9,offen_suchend->offen_suchend,gemischte_rohwelt,-0.205176,0.107165,0.200174,125.337097,0.405486,0.639336,0.103845,0.00254,0.003132,1,0
BTC_2024_5M_TEST,100,10,offen_suchend->offen_suchend,gemischte_rohwelt,2.490198,0.142705,0.269248,213.106821,0.406414,0.637455,0.103786,0.096063,0.002424,1,0
BTC_2024_5M_TEST,100,13,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-0.000982,0.138051,0.275496,175.848582,0.428937,0.628778,0.109049,-0.001768,0.000376,1,0
BTC_2024_5M_TEST,100,16,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,0.409724,0.065382,0.120266,59.784333,0.443801,0.676738,0.111296,0.023299,0.005675,1,0
BTC_2024_5M_TEST,100,19,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-0.977317,0.08414,0.147923,81.860356,0.432729,0.682225,0.10746,-0.03707,-0.001499,1,0
BTC_2025_5M_TEST,100,1,lauter_feldkontakt->lauter_feldkontakt,gemischte_rohwelt,0.489327,0.084022,0.142723,42.672038,0.460248,0.635567,0.116723,0.02313,0.001255,1,0
BTC_2025_5M_TEST,100,2,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,1.047884,0.079666,0.141031,43.953991,0.395751,0.6386,0.100917,0.057486,0.005848,1,0
BTC_2025_5M_TEST,100,3,normale_weltspannung->offen_suchend,gemischte_rohwelt,1.314957,0.078683,0.140278,56.808118,0.433299,0.652446,0.109919,0.054175,0.00266,1,0
BTC_2025_5M_TEST,100,5,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,0.642371,0.096092,0.161233,46.59552,0.384985,0.62848,0.100337,-0.000399,-0.005516,1,0
