asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_1000,36,33,0,3,0.6153846153846154,0.19148936170212766,0.3784642617188996,0.2610026813407211,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_1000,36,34,2,0,0.5555555555555556,0.16326530612244897,0.4192212073469634,0.35256632057194615,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,36,31,1,2,0.5555555555555556,0.17391304347826086,0.4000395147987361,0.33086162928504864,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4000395147987361,0.33086162928504864,,,real,,kind_summary,1,31.0,0.5555555555555556,0.17391304347826086,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3784642617188996,0.2610026813407211,,,null_random,,kind_summary,1,33.0,0.6153846153846154,0.19148936170212766,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4192212073469634,0.35256632057194615,,,null_shuffle,,kind_summary,1,34.0,0.5555555555555556,0.16326530612244897,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,-0.05982905982905984,-0.017576318223866794,-0.01918169254822727,-0.021704691286897504,-0.02899956573327373,graduell_nullnaeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,74,3,field_stabil,34,0.10240963855421686,0.7519779705882352,0.1529639705882353,0.5556712352941177,0.8090292941176471,18,0.054380664652567974,0.7575558888888889,0.16058027777777778,0.7919489444444445,0.9219452222222222,22,0.06646525679758308,0.7570252272727273,0.16170063636363638,0.8021355,0.9299227272727273,-0.03594438175663378,0.24646426470588234,0.12089343315508017,0.008736665775401081,fruehe_familie_mit_nachhallrest
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,45,3,field_stabil,22,0.06626506024096386,0.7445653181818183,0.16062227272727272,0.46324631818181816,0.7611723181818182,12,0.03625377643504532,0.7496829166666666,0.17030083333333335,0.7605905833333333,0.9025455,11,0.03323262839879154,0.7528210000000001,0.16835181818181819,0.8139376363636365,0.9237068181818181,-0.03303243184217232,0.3506913181818183,0.16253449999999992,0.007729545454545461,fruehe_familie_mit_nachhallrest
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,45,3,field_stabil,11,0.03313253012048193,0.7309730000000001,0.16893472727272726,0.2874853636363637,0.6637524545454545,16,0.04833836858006042,0.7382075625,0.1783975625,0.6751023125,0.8715728125,18,0.054380664652567974,0.743284111111111,0.17840311111111112,0.7805684444444444,0.9104865555555555,0.021248134532086044,0.4930830808080807,0.24673410101010096,0.00946838383838386,kernfamilie_mit_feldzeitverdichtung
