asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
BTC,start0_null_random_1500,36,9,11,13,0.12,0.06666666666666667,0.18925054259679167,0.10282647339564005,anschlussfaehige_oberflaeche,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start0_null_shuffle_1500,36,34,0,2,0.2727272727272727,0.09615384615384616,0.41023910133745883,0.23410268469215328,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start0_real_1500,33,0,3,30,0.125,0.0,-0.02370827343150048,-0.17328978329465008,anschlussfaehige_oberflaeche,neue_oder_lokale_feldrollen,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.02370827343150048,-0.17328978329465008,,,real,,kind_summary,1,0.0,0.125,0.0,neue_oder_lokale_feldrollen:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.18925054259679167,0.10282647339564005,,,null_random,,kind_summary,1,9.0,0.12,0.06666666666666667,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.41023910133745883,0.23410268469215328,,,null_shuffle,,kind_summary,1,34.0,0.2727272727272727,0.09615384615384616,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,,,,,,,,,,,0,window_summary,,,,,,-0.1477272727272727,-0.09615384615384616,-0.43394737476895934,-0.4073924679868034,-0.20640202536441335,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0n0i,498,3,field_stabil,152,0.30522088353413657,0.7866573486842106,0.1172839802631579,0.8034058092105263,0.9267163486842105,270,0.5421686746987951,0.793298974074074,0.1196038111111111,0.8893642148148149,0.9691333037037038,76,0.15261044176706828,0.7935291710526315,0.12044873684210526,0.8940969736842105,0.9715931842105263,-0.15261044176706828,0.0906911644736842,0.04487683552631583,0.003164756578947367,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,399,2,field_stabil,134,0.26907630522088355,0.7701524477611941,0.11956474626865671,0.7844739029850746,0.9182668358208955,0,0.0,0.0,0.0,0.0,0.0,265,0.5321285140562249,0.7970793584905661,0.12133314716981132,0.888203479245283,0.9681889735849057,0.2630522088353413,0.1037295762602084,0.04992213776401022,0.0017684009011546126,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0g3b,148,3,field_stabil,71,0.142570281124498,0.7778624507042253,0.11535060563380281,0.7252527746478873,0.8880717464788732,11,0.02208835341365462,0.7945673636363636,0.11796954545454547,0.874430090909091,0.9578749090909091,66,0.13253012048192772,0.7941595909090909,0.11964301515151515,0.8766733939393939,0.9614729393939394,-0.010040160642570267,0.15142061929150663,0.0734011929150662,0.004292409517712342,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1ygx,99,2,field_stabil,15,0.030120481927710843,0.7393624666666666,0.10639066666666668,0.3784684,0.7212300666666667,0,0.0,0.0,0.0,0.0,0.0,84,0.1686746987951807,0.7936673809523809,0.1183102380952381,0.8351576547619048,0.9414575476190477,0.13855421686746988,0.45668925476190486,0.22022748095238098,0.011919571428571418,phasenbruecke_lokal
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0jt7,98,2,field_stabil,9,0.018072289156626505,0.7314688888888888,0.10131944444444445,0.2512802222222222,0.644190111111111,89,0.178714859437751,0.7888944269662921,0.11876191011235955,0.8178630898876404,0.9341437640449438,0,0.0,0.0,0.0,0.0,0.0,-0.018072289156626505,-0.2512802222222222,-0.644190111111111,-0.10131944444444445,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_15vu,96,2,field_stabil,15,0.030120481927710843,0.7571662,0.1035348,0.3797958,0.7217187333333333,81,0.16265060240963855,0.7914720617283951,0.11719096296296297,0.8285499259259259,0.9387205555555556,0,0.0,0.0,0.0,0.0,0.0,-0.030120481927710843,-0.3797958,-0.7217187333333333,-0.1035348,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_04q7,30,2,field_stabil,3,0.006024096385542169,0.7139233333333334,0.11264766666666666,0.08669166666666667,0.4268133333333333,27,0.05421686746987952,0.784184037037037,0.11675,0.6342382592592593,0.8589752222222222,0,0.0,0.0,0.0,0.0,0.0,-0.006024096385542169,-0.08669166666666667,-0.4268133333333333,-0.11264766666666666,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_13o0,29,1,field_stabil,29,0.05823293172690763,0.7430018620689655,0.11469824137931034,0.549395724137931,0.8060787931034482,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.05823293172690763,-0.549395724137931,-0.8060787931034482,-0.11469824137931034,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_02n3,14,2,field_stabil,8,0.01606425702811245,0.72235975,0.114949125,0.230617625,0.624160625,0,0.0,0.0,0.0,0.0,0.0,6,0.012048192771084338,0.7725031666666666,0.1289205,0.5729293333333333,0.8312784999999999,-0.00401606425702811,0.3423117083333333,0.2071178749999999,0.013971374999999994,phasenbruecke_lokal
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_14wj,13,2,field_stabil,12,0.024096385542168676,0.7223774166666667,0.12238633333333333,0.32133925,0.68395925,0,0.0,0.0,0.0,0.0,0.0,1,0.002008032128514056,0.766346,0.138412,0.61877,0.847231,-0.02208835341365462,0.29743075,0.16327174999999994,0.016025666666666674,phasenbruecke_lokal
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0nlj,13,2,field_stabil,5,0.010040160642570281,0.715403,0.11776020000000001,0.1392458,0.5353454,8,0.01606425702811245,0.77393525,0.1221225,0.49527375,0.8071425,0,0.0,0.0,0.0,0.0,0.0,-0.010040160642570281,-0.1392458,-0.5353454,-0.11776020000000001,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0kx9,11,2,field_stabil,2,0.004016064257028112,0.7025399999999999,0.1201465,0.0338335,0.31115,9,0.018072289156626505,0.7805805555555555,0.10613122222222222,0.3750222222222222,0.7602988888888889,0,0.0,0.0,0.0,0.0,0.0,-0.004016064257028112,-0.0338335,-0.31115,-0.1201465,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0imv,8,1,field_stabil,8,0.01606425702811245,0.72940075,0.09991275,0.2232945,0.6229560000000001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.01606425702811245,-0.2232945,-0.6229560000000001,-0.09991275,anschlussfaehige_oberflaeche
BTC,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1mjc,6,1,field_stabil,6,0.012048192771084338,0.717047,0.11937083333333333,0.17397733333333332,0.571955,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.012048192771084338,-0.17397733333333332,-0.571955,-0.11937083333333333,anschlussfaehige_oberflaeche
