row_type,asset,condition,source_label,core_pairs,carried_count,opened_count,shifted_count,hidden_count,carried_share,opened_share,shifted_share,hidden_share,world_fit_score,world_fit_reading
world_fit_metric,PAXG,follow5000_6000,PAXG_FOLLOW0,31,10,3,10,8,0.3225806451612903,0.0967741935483871,0.3225806451612903,0.25806451612903225,0.282258064516129,kern_verschoben
world_fit_metric,PAXG,follow6000_7000,PAXG_FOLLOW1,31,10,4,6,11,0.3225806451612903,0.12903225806451613,0.1935483870967742,0.3548387096774194,0.17903225806451611,kern_ausgeblendet
world_fit_metric,PAXG,follow7000_8000,PAXG_FOLLOW2,31,11,2,4,14,0.3548387096774194,0.06451612903225806,0.12903225806451613,0.45161290322580644,0.11612903225806454,kern_ausgeblendet
world_fit_metric,PAXG,follow8000_9000,PAXG_FOLLOW3,31,13,3,7,8,0.41935483870967744,0.0967741935483871,0.22580645161290322,0.25806451612903225,0.3451612903225807,kern_getragen
world_fit_metric,PAXG,real2024_1h,PAXG_OLD,31,12,3,3,13,0.3870967741935484,0.0967741935483871,0.0967741935483871,0.41935483870967744,0.1629032258064516,kern_ausgeblendet
world_fit_metric,PAXG,real2024_5m,PAXG_OLD,31,4,5,6,16,0.12903225806451613,0.16129032258064516,0.1935483870967742,0.5161290322580645,-0.11451612903225808,kern_ausgeblendet
world_fit_metric,PAXG,real2025_1h,PAXG_OLD,31,14,3,5,9,0.45161290322580644,0.0967741935483871,0.16129032258064516,0.2903225806451613,0.3338709677419355,kern_getragen
world_fit_metric,PAXG,real2025_5m,PAXG_OLD,31,12,5,9,5,0.3870967741935484,0.16129032258064516,0.2903225806451613,0.16129032258064516,0.4080645161290323,kern_getragen
world_fit_metric,PAXG,shift2024_5m,PAXG_OLD,31,12,2,5,12,0.3870967741935484,0.06451612903225806,0.16129032258064516,0.3870967741935484,0.2016129032258065,kern_ausgeblendet
