asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
BTC,start3000_null_random_7000,36,28,0,8,0.7142857142857143,0.3076923076923077,0.31820538261640485,0.15334109013131048,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start3000_null_shuffle_7000,36,29,0,7,0.7142857142857143,0.3333333333333333,0.3037064615323142,0.14484322282643192,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start3000_real_7000,36,29,0,7,0.68,0.3333333333333333,0.3083721852993087,0.148139250950671,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start9000_null_random_7000,36,31,0,5,0.7142857142857143,0.35,0.3396727251535758,0.16783936894359838,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start9000_null_shuffle_7000,36,30,0,6,0.68,0.325,0.3096137251919027,0.1490091008666664,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start9000_real_7000,36,30,1,5,0.7142857142857143,0.358974358974359,0.33040878891873626,0.16346944967965943,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start3000_null_random_7000,36,28,0,8,0.7142857142857143,0.3076923076923077,0.29747566109746987,0.14310527939673542,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start3000_null_shuffle_7000,36,29,0,7,0.6153846153846154,0.23809523809523808,0.29949003395735013,0.14286072856971166,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start3000_real_7000,36,30,0,6,0.75,0.39473684210526316,0.3064252084157557,0.1477972187605307,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start9000_null_random_7000,36,30,1,5,0.7142857142857143,0.325,0.3282865435821498,0.1608349775455381,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start9000_null_shuffle_7000,36,28,1,7,0.6470588235294118,0.275,0.3070946940139718,0.14896665461005384,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start9000_real_7000,36,30,1,5,0.68,0.2926829268292683,0.3352176360428339,0.1636806283734197,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start3000_null_random_7000,36,27,0,8,0.6470588235294118,0.25,0.3027778531197579,0.14661494950081017,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start3000_null_shuffle_7000,36,29,0,7,0.6153846153846154,0.20930232558139536,0.30217123614720537,0.14538409525020088,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start3000_real_7000,36,26,0,9,0.68,0.2894736842105263,0.3059499799093961,0.14710537369786822,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start9000_null_random_7000,36,29,3,4,0.68,0.2682926829268293,0.3204769977110222,0.15606790961919315,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start9000_null_shuffle_7000,36,28,0,7,0.6153846153846154,0.18604651162790697,0.30436672352765737,0.146544989660666,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start9000_real_7000,36,29,3,4,0.6153846153846154,0.23809523809523808,0.3317301846490112,0.1608943109598963,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start3000_null_random_7000,36,28,0,7,0.68,0.3076923076923077,0.3334398792126625,0.16125639669396505,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start3000_null_shuffle_7000,36,29,0,7,0.6470588235294118,0.2682926829268293,0.30976553575192534,0.1489280348406792,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start3000_real_7000,36,29,0,7,0.7142857142857143,0.3684210526315789,0.3238583410185662,0.15609136034929333,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start9000_null_random_7000,36,31,0,5,0.7142857142857143,0.3170731707317073,0.324983854686398,0.15723846039080247,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start9000_null_shuffle_7000,36,28,0,8,0.6470588235294118,0.24390243902439024,0.31305274592431576,0.1498711646134677,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start9000_real_7000,36,31,0,5,0.68,0.3170731707317073,0.3167657329930729,0.15351867743644682,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,9000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start3000_null_random_7000,36,29,0,7,0.6470588235294118,0.3333333333333333,0.31801556605672837,0.15759281849732398,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start3000_null_shuffle_7000,36,29,0,7,0.68,0.3,0.3122151315348171,0.14945003914394717,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,3000,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
