asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_1000,36,30,5,1,0.5555555555555556,0.1276595744680851,0.40929031571437824,0.3481350369467338,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_1000,36,32,3,1,0.5849056603773585,0.1956521739130435,0.41169811266178996,0.3453301075141598,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,36,30,5,1,0.6153846153846154,0.23255813953488372,0.4128813727986001,0.361831653526586,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4128813727986001,0.361831653526586,,,real,,kind_summary,1,30.0,0.6153846153846154,0.23255813953488372,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.40929031571437824,0.3481350369467338,,,null_random,,kind_summary,1,30.0,0.5555555555555556,0.1276595744680851,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.41169811266178996,0.3453301075141598,,,null_shuffle,,kind_summary,1,32.0,0.5849056603773585,0.1956521739130435,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,0.030478955007256947,0.03690596562184023,0.001183260136810138,0.013696616579852161,0.02645940478914169,graduell_realnaeher_kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,73,3,field_stabil,20,0.060240963855421686,0.7350006,0.15060285,0.44369695,0.75195905,23,0.06948640483383686,0.7536556086956522,0.16324365217391304,0.7610406521739129,0.906743,30,0.09063444108761329,0.7565446,0.16106756666666666,0.7850466666666667,0.9227643000000001,0.0303934772321916,0.3413497166666667,0.17080525000000013,0.010464716666666651,brueckenfamilie_wird_staerker
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,61,3,field_stabil,22,0.06626506024096386,0.7302271363636362,0.17234972727272727,0.48256145454545457,0.7645441363636363,22,0.06646525679758308,0.7417294545454546,0.17872045454545454,0.7580925000000001,0.9046035909090908,17,0.0513595166163142,0.742502294117647,0.1811429411764706,0.7875452352941176,0.9207705294117647,-0.014905543624649659,0.304983780748663,0.15622639304812846,0.008793213903743324,kernfamilie_mit_feldzeitverdichtung
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,51,3,field_stabil,8,0.024096385542168676,0.719681375,0.15738075,0.250537,0.6227365,20,0.06042296072507553,0.74779275,0.1654349,0.65612555,0.8625225000000001,23,0.06948640483383686,0.7516201739130435,0.1676844347826087,0.7889755652173913,0.9180223913043478,0.045390019291668186,0.5384385652173913,0.2952858913043478,0.01030368478260868,brueckenfamilie_wird_staerker
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0h9h,30,3,field_stabil,9,0.02710843373493976,0.7313346666666667,0.1386337777777778,0.2598853333333333,0.6399075555555556,11,0.03323262839879154,0.756213,0.15195463636363638,0.6440118181818182,0.85324,10,0.030211480362537766,0.7604936,0.1546824,0.776602,0.9052029000000001,0.0031030466275980065,0.5167166666666667,0.2652953444444446,0.016048622222222197,kernfamilie_mit_feldzeitverdichtung
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,30,3,field_stabil,4,0.012048192771084338,0.73405075,0.13456175,0.12416475,0.4955235,15,0.045317220543806644,0.758599,0.14335393333333332,0.5524840666666667,0.8237426,11,0.03323262839879154,0.7620427272727273,0.14941890909090907,0.7531094545454544,0.8995853636363637,0.021184435627707204,0.6289447045454544,0.40406186363636365,0.014857159090909067,kernfamilie_mit_feldzeitverdichtung
