asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
XRP,start0_null_random_6000,36,31,0,5,0.68,0.22727272727272727,0.3358876120069436,0.16170851961514043,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start0_null_shuffle_6000,36,31,0,5,0.6470588235294118,0.2558139534883721,0.32215413181936037,0.1538731184959147,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start0_real_6000,36,30,0,6,0.75,0.358974358974359,0.34712349085123106,0.16631708555900768,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.34712349085123106,0.16631708555900768,,,real,,kind_summary,1,30.0,0.75,0.358974358974359,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3358876120069436,0.16170851961514043,,,null_random,,kind_summary,1,31.0,0.68,0.22727272727272727,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.32215413181936037,0.1538731184959147,,,null_shuffle,,kind_summary,1,31.0,0.6470588235294118,0.2558139534883721,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,,,,,,,,,,,,,0,window_summary,,,,,,0.06999999999999995,0.10316040548598687,0.01123587884428745,0.004608565943867243,0.06629884918691728,realwelt_kernnaehe_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,414,3,field_stabil,142,0.07107107107107107,0.7517229154929578,0.16089556338028171,0.7447175211267606,0.9021442816901408,118,0.05905905905905906,0.7567668813559322,0.1626336694915254,0.8295099745762712,0.9443779237288136,154,0.07707707707707707,0.7571853896103896,0.16243009090909089,0.8294541298701298,0.9455537792207793,0.006006006006006009,0.08473660874336919,0.0434094975306385,0.0015345275288091709,anschlussfaehige_oberflaeche
XRP,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,290,3,field_stabil,111,0.05555555555555555,0.7447874594594595,0.16984405405405403,0.7336388018018019,0.8930950810810812,69,0.03453453453453453,0.7528221594202898,0.1716483623188406,0.8366212898550724,0.9421273623188405,110,0.055055055055055056,0.7534523,0.1716985181818182,0.8357243636363637,0.9456494181818181,-0.0005005005005004962,0.10208556183456186,0.05255433710073698,0.0018544641277641605,anschlussfaehige_oberflaeche
XRP,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,283,3,field_stabil,87,0.04354354354354354,0.7375796896551724,0.17811025287356322,0.7230031724137931,0.8836217011494254,92,0.04604604604604605,0.7434493804347827,0.1801798695652174,0.8342611413043478,0.9419860217391304,104,0.05205205205205205,0.7447361634615385,0.18011720192307695,0.8340255384615385,0.9449584230769231,0.008508508508508511,0.1110223660477454,0.06133672192749773,0.0020069490495137343,anschlussfaehige_oberflaeche
XRP,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,259,3,field_stabil,96,0.04804804804804805,0.7581960520833334,0.14982615624999998,0.72899703125,0.89058259375,69,0.03453453453453453,0.7656859275362319,0.15139452173913046,0.8303128695652173,0.9428996956521739,94,0.04704704704704705,0.7655635425531916,0.1516094680851064,0.8552423617021276,0.9519185531914894,-0.0010010010010009993,0.1262453304521276,0.061335959441489396,0.0017833118351064103,anschlussfaehige_oberflaeche
XRP,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0h9h,157,3,field_stabil,50,0.025025025025025027,0.7572399400000001,0.15363236,0.67832212,0.85701254,46,0.023023023023023025,0.762398695652174,0.1580227391304348,0.8574450869565217,0.9435051739130434,61,0.03053053053053053,0.7634273770491803,0.15722898360655738,0.8533173606557377,0.9465300327868852,0.005505505505505503,0.17499524065573768,0.08951749278688514,0.003596623606557381,anschlussfaehige_oberflaeche
XRP,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_14wj,144,3,field_stabil,52,0.026026026026026026,0.7610605192307692,0.14287725,0.6753970769230769,0.8582020192307692,34,0.01701701701701702,0.7672689117647059,0.14706317647058825,0.8701259411764706,0.9468641176470588,58,0.02902902902902903,0.7690371034482758,0.14576451724137932,0.8586270862068965,0.9498021724137932,0.0030030030030030047,0.1832300092838196,0.09160015318302395,0.0028872672413793043,anschlussfaehige_oberflaeche
