preview_symbol,count,world_count,top_worlds,top_states,top_effects,top_families,avg_depth,avg_profile,avg_carry,avg_strain,avg_rekopplung,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_coherence,avg_tension,avg_asymmetry,avg_visual_salience,avg_field_pressure,raw_phase_reading
dio_mcm_episode_0icnf2v,4749,4,BTC_STRESS_2024_5M:2620;BTC_STRESS_2025_5M:2023;BTC_SHIFT_2025_30M_10000_11000:91;BTC_SHIFT_2025_1H_4000_5000:15,multiworld_depth_seed:4749,stabil:4749,dio_104t:425;dio_0l7p:356;dio_14wj:240;dio_155c:201;dio_0m9z:189,0.827388,0.770198,0.564907,0.158429,0.716733,0.855929,0.16394,0.080273,0.637169,0.085651,-0.006203,0.247242,0.085651,ruhig_getragene_nahe
dio_mcm_episode_1rj8742,2411,5,BTC_STRESS_2025_5M:870;BTC_SHIFT_2025_1H_4000_5000:545;BTC_SHIFT_2025_30M_10000_11000:498;BTC_SHIFT_2025_15M_16000_17000:435;BTC_STRESS_2024_5M:63,multiworld_depth_seed:2411,stabil:2411,dio_104t:236;dio_0l7p:157;dio_14wj:113;dio_0m9z:112;dio_155c:110,0.727689,0.705377,0.540024,0.153761,0.707606,0.854502,0.167639,0.08084,0.631498,0.086359,0.00181,0.252981,0.086359,ruhig_getragene_nahe
dio_mcm_episode_0wo0tz1,1259,5,BTC_STRESS_2025_5M:419;BTC_STRESS_2024_5M:401;BTC_SHIFT_2025_15M_16000_17000:221;BTC_SHIFT_2025_1H_4000_5000:169;BTC_SHIFT_2025_30M_10000_11000:49,multiworld_depth_seed:1259,stabil:1259,dio_0l7p:119;dio_104t:110;dio_14wj:69;dio_155c:53;dio_0m9z:50,0.674522,0.674092,0.528782,0.148889,0.704699,0.858039,0.16528,0.074965,0.637746,0.081409,-0.003689,0.247519,0.081409,zentrumsnah_getragen
dio_mcm_episode_1qlxgj7,719,5,BTC_SHIFT_2025_15M_16000_17000:280;BTC_STRESS_2025_5M:134;BTC_STRESS_2024_5M:115;BTC_SHIFT_2025_1H_4000_5000:112;BTC_SHIFT_2025_30M_10000_11000:78,multiworld_depth_seed:719,stabil:719,dio_104t:68;dio_0l7p:62;dio_0h9h:32;dio_14wj:31;dio_155c:29,0.712886,0.682438,0.530298,0.15401,0.703096,0.85164,0.182143,0.076673,0.629807,0.083676,-0.001966,0.268491,0.083676,zentrumsnah_getragen
dio_mcm_episode_12tgchq,583,3,BTC_STRESS_2024_5M:323;BTC_STRESS_2025_5M:255;BTC_SHIFT_2025_30M_10000_11000:5,multiworld_depth_seed:583,stabil:583,dio_104t:58;dio_0m9z:42;dio_0l7p:32;dio_155c:21;dio_00ly:21,0.8271,0.771604,0.565006,0.16077,0.715259,0.850715,0.180055,0.078156,0.626267,0.085158,-0.003708,0.269025,0.085158,ruhig_getragene_nahe
dio_mcm_episode_0nu3wih,225,3,BTC_SHIFT_2025_30M_10000_11000:155;BTC_STRESS_2024_5M:67;BTC_STRESS_2025_5M:3,multiworld_depth_seed:225,stabil:225,dio_104t:15;dio_0m9z:12;dio_0h9h:11;dio_0l7p:10;dio_00ja:9,0.618188,0.574796,0.481838,0.157727,0.680401,0.84033,0.198704,0.091248,0.613522,0.096134,-0.007897,0.292355,0.096134,zentrumsnah_getragen
