preview_symbol,role_reading,count,world_count,depth_score,top_world,top_world_share,top_worlds,milieu_counts,grundrolle_score,uebergangsrolle_score,milieurolle_score,nebenrolle_score,quiet_share,stress_share,shift_share,stress_shift_share,top_milieu_share,distribution_entropy
dio_mcm_episode_0vig3jz,breite_grundrolle,12113,9,0.831698,REAL_TIME_2024_PAXG,0.234129,REAL_TIME_2024_PAXG:2836;REAL_TIME_2024_BTC_5M:2302;REAL_TIME_2024_SOL_ALTSEQ_A:1855;REAL_FOLLOW_PAXG_6000:1748;PAXG_1846_A:1722;QUIET_NEAR_PAXG2024_1H:723;REAL_FOLLOW_BTC_6000:713;BTC_LONG_2025_5M_QUIET:107;QUIET_NEAR_BTC_1869:107,paxg:6306;btc:3015;sol:1855;quiet:937,0.532391,0.133917,0.447986,0.128105,0.077355,0.0,0.0,0.0,0.520598,0.844925
dio_mcm_episode_0nu3wih,breite_grundrolle,2458,17,0.615929,QUIET_NEAR_PAXG2025_1H,0.284378,QUIET_NEAR_PAXG2025_1H:699;QUIET_NEAR_BTC_FIELD_01:432;SOL_10K_A:406;REAL_TIME_2024_SOL_ALTSEQ_A:219;XRP_1H_A:161;BTC_SHIFT_2025_30M_10000_11000:155;BTC_1H_B:88;BTC_STRESS_2024_5M:67;DOGE_1H_B:64;QUIET_NEAR_PAXG2024_1H:52,quiet:1213;sol:649;xrp:161;shift:155;doge:114;btc:96;stress:70,0.531817,0.27895,0.343074,0.162908,0.493491,0.028478,0.063059,0.091538,0.493491,0.731466
dio_mcm_episode_1yxc2ug,breite_grundrolle,763,18,0.742011,REAL_FOLLOW_XRP_6000,0.220183,REAL_FOLLOW_XRP_6000:168;REAL_FOLLOW_DOGE_6000:115;REAL_FOLLOW_SOL_6000:113;SOL_10K_A:100;QUIET_NEAR_PAXG2024_1H:62;REAL_TIME_2024_XRP:44;BTC_10K_A:35;REAL_TIME_2024_BTC_5M:31;REAL_TIME_2023_SOL_ALTSEQ_A:29;REAL_FOLLOW_BTC_6000:20,sol:254;xrp:212;doge:115;btc:87;quiet:86;stress:9,0.514064,0.147259,0.19588,0.239695,0.112713,0.011796,0.0,0.011796,0.332896,0.866863
dio_mcm_episode_08g1nk4,breite_grundrolle,187,29,0.687182,REAL_TIME_2024_XRP,0.096257,REAL_TIME_2024_XRP:18;BTC_10K_A:16;REAL_FOLLOW_DOGE_6000:14;REAL_TIME_2024_BTC_5M:14;REAL_FOLLOW_XRP_6000:12;SOL_10K_A:12;REAL_TIME_2023_SOL_ALTSEQ_A:11;BTC_STRESS_2025_5M:9;REAL_FOLLOW_SOL_6000:9;QUIET_NEAR_PAXG2024_1H:8,btc:41;sol:39;xrp:35;quiet:27;doge:22;stress:11;paxg:8;shift:4,0.506267,0.231505,0.097908,0.290767,0.144385,0.058824,0.02139,0.080214,0.219251,0.908041
dio_mcm_episode_0hvxln3,breite_grundrolle,166,31,0.689449,REAL_TIME_2023_SOL_ALTSEQ_A,0.120482,REAL_TIME_2023_SOL_ALTSEQ_A:20;SOL_10K_A:15;BTC_10K_A:14;REAL_FOLLOW_SOL_6000:12;REAL_FOLLOW_DOGE_6000:9;REAL_FOLLOW_PAXG_6000:9;REAL_FOLLOW_XRP_6000:9;BTC_LONG_2024_5M_QUIET:7;DOGE_1H_B:7;REAL_FOLLOW_BTC_6000:6,sol:50;btc:29;quiet:26;paxg:20;doge:17;xrp:15;stress:5;shift:4,0.495822,0.194366,0.130735,0.292439,0.156627,0.03012,0.024096,0.054217,0.301205,0.893238
dio_mcm_episode_14sn1ov,breite_grundrolle,193,26,0.717275,BTC_10K_A,0.11399,BTC_10K_A:22;REAL_TIME_2024_XRP:19;SOL_10K_A:19;REAL_FOLLOW_DOGE_6000:17;REAL_FOLLOW_SOL_6000:17;REAL_FOLLOW_XRP_6000:17;REAL_TIME_2024_BTC_5M:15;REAL_TIME_2023_SOL_ALTSEQ_A:10;REAL_TIME_2024_SOL_ALTSEQ_A:10;REAL_FOLLOW_BTC_6000:7,sol:56;btc:50;xrp:39;doge:19;quiet:14;stress:10;shift:5,0.47968,0.217419,0.131503,0.299566,0.072539,0.051813,0.025907,0.07772,0.290155,0.872922
dio_mcm_episode_1fdlu6e,breite_grundrolle,2542,11,0.821569,REAL_TIME_2024_BTC_5M,0.397325,REAL_TIME_2024_BTC_5M:1010;QUIET_NEAR_PAXG2024_1H:715;REAL_FOLLOW_BTC_6000:285;REAL_FOLLOW_XRP_6000:154;REAL_TIME_2024_SOL_ALTSEQ_A:145;REAL_FOLLOW_DOGE_6000:129;REAL_TIME_2024_PAXG:53;REAL_FOLLOW_PAXG_6000:19;PAXG_1846_A:14;BTC_LONG_2025_5M_QUIET:9,btc:1295;quiet:733;xrp:154;sol:145;doge:129;paxg:86,0.430737,0.106938,0.367671,0.204499,0.288356,0.0,0.0,0.0,0.509441,0.726235
dio_mcm_episode_0ca57t8,uebergangsrolle,411,12,0.768031,REAL_FOLLOW_PAXG_6000,0.221411,REAL_FOLLOW_PAXG_6000:91;BTC_STRESS_2024_5M:66;BTC_1H_A:65;BTC_LONG_2024_5M_QUIET:50;QUIET_NEAR_BTC_FIELD_01:39;BTC_SHIFT_2025_30M_10000_11000:38;DOGE_1H_B:19;DOGE_1H_A:14;BTC_SHIFT_2025_1H_4000_5000:12;BTC_1H_C:10,quiet:92;paxg:91;btc:79;stress:66;shift:50;doge:33,0.425132,0.431006,0.1232,0.324303,0.223844,0.160584,0.121655,0.282238,0.223844,0.970188
dio_mcm_episode_0b8eoy2,breite_grundrolle,162,21,0.730803,REAL_FOLLOW_XRP_6000,0.123457,REAL_FOLLOW_XRP_6000:20;REAL_FOLLOW_SOL_6000:19;REAL_TIME_2024_BTC_5M:16;SOL_10K_A:16;BTC_10K_A:15;REAL_TIME_2024_XRP:15;REAL_TIME_2023_SOL_ALTSEQ_A:11;REAL_FOLLOW_DOGE_6000:10;BTC_STRESS_2024_5M:6;REAL_FOLLOW_BTC_6000:5,sol:51;btc:43;xrp:37;doge:10;stress:9;quiet:8;shift:4,0.422247,0.194798,0.140289,0.333492,0.049383,0.055556,0.024691,0.080247,0.314815,0.835403
dio_mcm_episode_1aejc9m,breite_grundrolle,220,17,0.500958,SOL_10K_A,0.159091,SOL_10K_A:35;BTC_SHIFT_2025_30M_10000_11000:32;BTC_LONG_2024_5M_QUIET:26;REAL_FOLLOW_XRP_6000:22;QUIET_NEAR_PAXG2024_1H:18;REAL_TIME_2023_SOL_ALTSEQ_A:18;BTC_1H_B:14;DOGE_1H_B:14;REAL_FOLLOW_SOL_6000:10;REAL_TIME_2024_SOL_ALTSEQ_A:9,sol:72;quiet:50;shift:34;btc:26;xrp:23;doge:14;paxg:1,0.417983,0.280838,0.157184,0.333234,0.227273,0.0,0.154545,0.154545,0.327273,0.862898
dio_mcm_episode_15z3zml,breite_grundrolle,142,18,0.71088,SOL_10K_A,0.147887,SOL_10K_A:21;REAL_FOLLOW_SOL_6000:20;REAL_FOLLOW_XRP_6000:17;BTC_10K_A:13;REAL_TIME_2024_BTC_5M:12;REAL_TIME_2023_SOL_ALTSEQ_A:11;BTC_STRESS_2024_5M:9;REAL_FOLLOW_DOGE_6000:9;REAL_TIME_2024_XRP:8;BTC_STRESS_2025_5M:4,sol:55;btc:33;xrp:25;stress:13;doge:9;quiet:4;shift:3,0.38248,0.212907,0.17017,0.358358,0.028169,0.091549,0.021127,0.112676,0.387324,0.816111
dio_mcm_episode_0rbjarj,milieurolle,1923,9,0.667566,REAL_FOLLOW_PAXG_6000,0.320333,REAL_FOLLOW_PAXG_6000:616;QUIET_NEAR_BTC_1869:373;BTC_LONG_2025_5M_QUIET:370;BTC_FIELD_QUIET_04:294;REAL_TIME_2023_SOL_ALTSEQ_A:117;REAL_TIME_2024_BTC_5M:100;BTC_FIELD_QUIET_03:44;DOGE_1H_A:8;QUIET_NEAR_PAXG2025_1H:1,quiet:1082;paxg:616;sol:117;btc:100;doge:8,0.371439,0.08369,0.397513,0.244459,0.562663,0.0,0.0,0.0,0.562663,0.643153
dio_mcm_episode_16bqw8k,nebenrolle,61,22,0.446056,REAL_TIME_2023_SOL_ALTSEQ_A,0.114754,REAL_TIME_2023_SOL_ALTSEQ_A:7;REAL_TIME_2024_XRP:7;BTC_STRESS_2025_5M:5;REAL_FOLLOW_DOGE_6000:5;BTC_10K_A:4;BTC_LONG_2024_5M_QUIET:4;REAL_FOLLOW_XRP_6000:4;REAL_TIME_2024_SOL_ALTSEQ_A:4;DOGE_1H_B:2;PAXG_1846_A:2,sol:15;xrp:13;quiet:8;btc:7;doge:7;stress:6;paxg:3;shift:2,0.366585,0.217474,0.088219,0.397724,0.131148,0.098361,0.032787,0.131148,0.245902,0.92622
dio_mcm_episode_0m8cxz1,milieurolle,990,18,0.698715,BTC_LONG_2025_5M_QUIET,0.333333,BTC_LONG_2025_5M_QUIET:330;QUIET_NEAR_BTC_1869:330;BTC_FIELD_QUIET_05:55;BTC_FIELD_QUIET_04:47;BTC_FIELD_QUIET_02:40;BTC_STRESS_2024_5M:39;BTC_10K_A:35;QUIET_NEAR_SOL_SIDEWAYS:23;REAL_TIME_2024_PAXG:15;BTC_STRESS_2025_5M:14,quiet:848;stress:53;btc:40;paxg:22;shift:17;xrp:10,0.353234,0.160001,0.523791,0.221315,0.856566,0.053535,0.017172,0.070707,0.856566,0.345911
dio_mcm_episode_14pd6eb,nebenrolle,94,15,0.828788,REAL_TIME_2023_SOL_ALTSEQ_A,0.148936,REAL_TIME_2023_SOL_ALTSEQ_A:14;QUIET_NEAR_PAXG2025_1H:12;REAL_FOLLOW_XRP_6000:10;REAL_TIME_2024_XRP:9;BTC_STRESS_2025_5M:8;REAL_FOLLOW_PAXG_6000:8;REAL_FOLLOW_SOL_6000:8;REAL_FOLLOW_DOGE_6000:6;SOL_10K_A:5;BTC_10K_A:3,sol:29;xrp:19;quiet:17;stress:8;paxg:8;btc:7;doge:6,0.348596,0.167055,0.126022,0.405884,0.180851,0.085106,0.0,0.085106,0.308511,0.916632
dio_mcm_episode_0xg0gjh,nebenrolle,42,21,0.454209,REAL_FOLLOW_SOL_6000,0.095238,REAL_FOLLOW_SOL_6000:4;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_BTC_5M:4;SOL_10K_A:3;BTC_10K_A:2;BTC_1H_A:2;BTC_SHIFT_2025_15M_16000_17000:2;DOGE_1H_B:2;REAL_FOLLOW_BTC_6000:2;REAL_FOLLOW_DOGE_6000:2,sol:13;btc:11;doge:4;paxg:4;xrp:4;quiet:3;shift:2;stress:1,0.319883,0.138609,0.101333,0.42876,0.071429,0.02381,0.047619,0.071429,0.309524,0.869547
dio_mcm_episode_05upp98,nebenrolle,80,14,0.849944,REAL_TIME_2023_SOL_ALTSEQ_A,0.2125,REAL_TIME_2023_SOL_ALTSEQ_A:17;QUIET_NEAR_PAXG2025_1H:12;REAL_FOLLOW_XRP_6000:10;REAL_FOLLOW_PAXG_6000:6;REAL_TIME_2024_XRP:6;BTC_STRESS_2025_5M:5;REAL_FOLLOW_DOGE_6000:5;REAL_FOLLOW_SOL_6000:5;PAXG_1846_A:3;QUIET_NEAR_PAXG2024_1H:3,sol:24;quiet:16;xrp:16;paxg:9;btc:5;stress:5;doge:5,0.318727,0.136756,0.118821,0.424233,0.2,0.0625,0.0,0.0625,0.3,0.909917
dio_mcm_episode_16hqn22,nebenrolle,39,19,0.616742,REAL_FOLLOW_SOL_6000,0.128205,REAL_FOLLOW_SOL_6000:5;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_XRP:4;SOL_10K_A:4;REAL_FOLLOW_PAXG_6000:3;BTC_10K_A:2;BTC_FIELD_QUIET_02:2;BTC_LONG_2024_5M_QUIET:2;PAXG_1846_A:2;REAL_TIME_2024_BTC_5M:2,sol:13;quiet:10;btc:5;paxg:5;xrp:5;doge:1,0.30369,0.075403,0.107807,0.444097,0.25641,0.0,0.0,0.0,0.333333,0.892507
dio_mcm_episode_1i3ov0z,milieurolle,2073,11,0.755995,BTC_FIELD_QUIET_03,0.447178,BTC_FIELD_QUIET_03:927;BTC_FIELD_QUIET_05:384;QUIET_NEAR_BTC_FIELD_01:350;BTC_LONG_2024_5M_QUIET:147;BTC_10K_A:99;DOGE_1H_B:91;PAXG_1H_A:54;BTC_FIELD_QUIET_02:14;BTC_1H_C:3;BTC_SHIFT_2025_1H_4000_5000:3,quiet:1822;btc:102;doge:91;paxg:55;shift:3,0.301192,0.046958,0.617828,0.218892,0.878919,0.0,0.001447,0.001447,0.878919,0.313527
dio_mcm_episode_171moy1,nebenrolle,47,16,0.619669,REAL_FOLLOW_XRP_6000,0.148936,REAL_FOLLOW_XRP_6000:7;REAL_FOLLOW_DOGE_6000:5;BTC_10K_A:4;REAL_TIME_2023_SOL_ALTSEQ_A:4;REAL_TIME_2024_BTC_5M:4;BTC_1H_A:3;QUIET_NEAR_PAXG2024_1H:3;QUIET_NEAR_PAXG2025_1H:3;BTC_FIELD_QUIET_05:2;BTC_LONG_2024_5M_QUIET:2,btc:11;quiet:10;xrp:9;sol:8;doge:6;stress:2;paxg:1,0.300877,0.110033,0.080616,0.448284,0.212766,0.042553,0.0,0.042553,0.234043,0.907597
dio_mcm_episode_19h8lor,nebenrolle,77,14,0.498923,BTC_LONG_2025_5M_QUIET,0.181818,BTC_LONG_2025_5M_QUIET:14;QUIET_NEAR_BTC_1869:14;BTC_1H_B:11;BTC_1H_A:7;QUIET_NEAR_PAXG2024_1H:6;REAL_TIME_2024_PAXG:5;PAXG_1H_A:4;REAL_FOLLOW_PAXG_6000:3;REAL_TIME_2024_XRP:3;BTC_10K_A:2,quiet:34;btc:22;paxg:12;xrp:5;shift:2;sol:2,0.293335,0.091325,0.173362,0.42693,0.441558,0.0,0.025974,0.025974,0.441558,0.767838
dio_mcm_episode_0x60uui,nebenrolle,28,18,0.44763,REAL_TIME_2024_XRP,0.107143,REAL_TIME_2024_XRP:3;BTC_FIELD_QUIET_05:2;BTC_STRESS_2024_5M:2;PAXG_1846_A:2;REAL_FOLLOW_DOGE_6000:2;REAL_FOLLOW_PAXG_6000:2;REAL_FOLLOW_SOL_6000:2;REAL_FOLLOW_XRP_6000:2;SOL_10K_A:2;BTC_1H_A:1,quiet:6;paxg:5;sol:5;xrp:5;btc:2;stress:2;doge:2;shift:1,0.279511,0.147871,0.063302,0.472942,0.214286,0.071429,0.035714,0.107143,0.214286,0.931753
dio_mcm_episode_0izppf1,nebenrolle,48,16,0.714531,REAL_FOLLOW_SOL_6000,0.229167,REAL_FOLLOW_SOL_6000:11;SOL_10K_A:7;REAL_FOLLOW_DOGE_6000:5;REAL_TIME_2024_XRP:5;BTC_FIELD_QUIET_04:3;BTC_STRESS_2025_5M:3;REAL_FOLLOW_XRP_6000:3;BTC_STRESS_2024_5M:2;REAL_TIME_2024_SOL_ALTSEQ_A:2;BTC_1H_C:1,sol:21;xrp:9;quiet:5;stress:5;doge:5;btc:2;shift:1,0.278639,0.169795,0.151522,0.446798,0.104167,0.104167,0.020833,0.125,0.4375,0.81988
dio_mcm_episode_1y7uo9c,nebenrolle,29,17,0.48324,REAL_FOLLOW_DOGE_6000,0.137931,REAL_FOLLOW_DOGE_6000:4;BTC_SHIFT_2025_15M_16000_17000:3;REAL_FOLLOW_BTC_6000:3;REAL_TIME_2023_SOL_ALTSEQ_A:3;REAL_TIME_2024_BTC_5M:3;XRP_1H_A:2;BTC_10K_A:1;BTC_1H_A:1;BTC_1H_B:1;BTC_SHIFT_2025_30M_10000_11000:1,btc:9;doge:5;sol:5;shift:4;xrp:4;stress:1;quiet:1,0.268535,0.190792,0.093056,0.476238,0.034483,0.034483,0.137931,0.172414,0.310345,0.898291
dio_mcm_episode_0d5sirp,nebenrolle,35,15,0.485716,BTC_FIELD_QUIET_02,0.085714,BTC_FIELD_QUIET_02:3;BTC_FIELD_QUIET_04:3;BTC_SHIFT_2025_15M_16000_17000:3;BTC_SHIFT_2025_30M_10000_11000:3;BTC_STRESS_2025_5M:3;REAL_FOLLOW_PAXG_6000:3;REAL_FOLLOW_XRP_6000:3;BTC_FIELD_QUIET_05:2;BTC_LONG_2024_5M_QUIET:2;QUIET_NEAR_BTC_FIELD_01:2,quiet:14;shift:6;paxg:5;xrp:5;stress:3;btc:1;doge:1,0.26716,0.249642,0.127864,0.475607,0.4,0.085714,0.171429,0.257143,0.4,0.842053
dio_mcm_episode_1iwpq62,nebenrolle,54,11,0.496659,BTC_STRESS_2024_5M,0.166667,BTC_STRESS_2024_5M:9;BTC_FIELD_QUIET_04:8;REAL_TIME_2024_XRP:8;BTC_FIELD_QUIET_05:7;REAL_TIME_2024_PAXG:7;BTC_STRESS_2025_5M:6;REAL_FOLLOW_PAXG_6000:4;QUIET_NEAR_BTC_FIELD_01:2;BTC_1H_B:1;BTC_1H_C:1,quiet:18;stress:15;paxg:11;xrp:8;btc:2,0.266906,0.267313,0.122391,0.476326,0.333333,0.277778,0.0,0.277778,0.333333,0.901615
dio_mcm_episode_0tnueiv,nebenrolle,39,14,0.697188,DOGE_1H_B,0.205128,DOGE_1H_B:8;PAXG_1846_A:6;REAL_FOLLOW_PAXG_6000:4;DOGE_1H_A:3;QUIET_NEAR_BTC_FIELD_01:3;REAL_FOLLOW_BTC_6000:3;BTC_1H_A:2;BTC_STRESS_2024_5M:2;SOL_10K_A:2;XRP_1H_A:2,doge:12;paxg:11;btc:5;quiet:4;xrp:3;stress:2;sol:2,0.263073,0.104152,0.101886,0.474937,0.102564,0.051282,0.0,0.051282,0.307692,0.883146
dio_mcm_episode_0bygq81,nebenrolle,53,12,0.846345,REAL_TIME_2023_SOL_ALTSEQ_A,0.245283,REAL_TIME_2023_SOL_ALTSEQ_A:13;QUIET_NEAR_PAXG2025_1H:11;REAL_FOLLOW_XRP_6000:8;REAL_FOLLOW_PAXG_6000:4;REAL_FOLLOW_SOL_6000:4;REAL_TIME_2024_BTC_5M:3;REAL_TIME_2024_XRP:3;BTC_STRESS_2025_5M:2;REAL_TIME_2024_SOL_ALTSEQ_A:2;PAXG_1846_A:1,sol:20;quiet:11;xrp:11;paxg:5;btc:4;stress:2,0.262601,0.095346,0.137009,0.468858,0.207547,0.037736,0.0,0.037736,0.377358,0.871689
dio_mcm_episode_0n6m7si,nebenrolle,44,12,0.833349,REAL_TIME_2023_SOL_ALTSEQ_A,0.181818,REAL_TIME_2023_SOL_ALTSEQ_A:8;PAXG_1846_A:7;REAL_FOLLOW_PAXG_6000:6;BTC_LONG_2024_5M_QUIET:5;QUIET_NEAR_PAXG2025_1H:4;BTC_STRESS_2025_5M:3;SOL_10K_A:3;BTC_10K_A:2;BTC_1H_A:2;REAL_TIME_2024_SOL_ALTSEQ_A:2,sol:14;paxg:13;quiet:10;btc:4;stress:3,0.261981,0.115124,0.110108,0.481992,0.227273,0.068182,0.0,0.068182,0.318182,0.908651
dio_mcm_episode_0g2f7e4,nebenrolle,32,15,0.489039,BTC_FIELD_QUIET_02,0.09375,BTC_FIELD_QUIET_02:3;BTC_FIELD_QUIET_04:3;BTC_FIELD_QUIET_05:3;BTC_LONG_2024_5M_QUIET:3;BTC_STRESS_2025_5M:3;REAL_FOLLOW_XRP_6000:3;BTC_10K_A:2;BTC_1H_B:2;QUIET_NEAR_BTC_FIELD_01:2;QUIET_NEAR_SOL_SIDEWAYS:2,quiet:16;btc:4;stress:4;xrp:4;paxg:3;shift:1,0.255117,0.170014,0.155801,0.481931,0.5,0.125,0.03125,0.15625,0.5,0.812936
dio_mcm_episode_0z1w5lo,nebenrolle,29,15,0.502486,BTC_1H_C,0.137931,BTC_1H_C:4;REAL_FOLLOW_BTC_6000:4;BTC_1H_A:3;REAL_FOLLOW_SOL_6000:3;BTC_SHIFT_2025_1H_4000_5000:2;BTC_SHIFT_2025_30M_10000_11000:2;DOGE_1H_B:2;PAXG_1H_A:2;BTC_FIELD_QUIET_03:1;BTC_FIELD_QUIET_05:1,btc:11;shift:4;sol:4;quiet:3;doge:2;paxg:2;xrp:2;stress:1,0.253099,0.180657,0.114837,0.488878,0.103448,0.034483,0.137931,0.172414,0.37931,0.8744
