preview_symbol,before_role,after_role,count_delta,world_delta,depth_delta,top_world_after,top_world_before,top_world_changed
dio_mcm_episode_16rq8r1,nebenrolle,nebenrolle,3,1,-0.004356,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_1foqdcq,nebenrolle,nebenrolle,3,1,0.006325,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_1fypz1p,nebenrolle,nebenrolle,3,1,0.005254,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_01h2hhh,nebenrolle,nebenrolle,2,1,0.003422,FOLLOW_EQ10K_KAS_2024_5M,FOLLOW_EQ10K_KAS_2024_5M,0
dio_mcm_episode_0g2f7e4,nebenrolle,nebenrolle,2,1,0.005575,BTC_FIELD_QUIET_02,BTC_FIELD_QUIET_02,0
dio_mcm_episode_0izppf1,breite_grundrolle,breite_grundrolle,2,1,-0.002585,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_0o47ti3,nebenrolle,nebenrolle,2,1,0.003764,REAL_TIME_2024_SOL_ALTSEQ_A,REAL_TIME_2024_SOL_ALTSEQ_A,0
dio_mcm_episode_0uie72q,nebenrolle,nebenrolle,2,1,-0.000908,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_0usdsrp,nebenrolle,nebenrolle,2,1,-0.000158,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_0v3gsdo,nebenrolle,nebenrolle,2,1,-8e-06,REAL_TIME_2023_SOL_ALTSEQ_A,REAL_TIME_2023_SOL_ALTSEQ_A,0
dio_mcm_episode_0wgvtdq,nebenrolle,nebenrolle,2,1,0.00596,FOLLOW_EQ10K_XLM_2024_5M,FOLLOW_EQ10K_XLM_2024_5M,0
dio_mcm_episode_0whyn34,nebenrolle,nebenrolle,2,1,0.001046,FOLLOW_EQ10K_KAS_2024_5M,FOLLOW_EQ10K_KAS_2024_5M,0
dio_mcm_episode_0wo0tz1,breite_grundrolle,breite_grundrolle,2,1,-1.6e-05,BTC_FIELD_QUIET_03,BTC_FIELD_QUIET_03,0
dio_mcm_episode_0ws9wvs,nebenrolle,nebenrolle,2,1,0.005363,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_0ww122h,nebenrolle,nebenrolle,2,1,-0.000241,FOLLOW_EQ10K_KAS_2024_5M,FOLLOW_EQ10K_KAS_2024_5M,0
dio_mcm_episode_1121lk2,nebenrolle,nebenrolle,2,1,-0.001894,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_12a9dhw,nebenrolle,nebenrolle,2,1,0.000169,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_16yidit,nebenrolle,nebenrolle,2,1,-0.000304,FOLLOW_EQ10K_KAS_2024_5M,FOLLOW_EQ10K_KAS_2024_5M,0
dio_mcm_episode_1elnwvw,nebenrolle,nebenrolle,2,1,0.009588,BTC_FIELD_QUIET_02,BTC_FIELD_QUIET_02,0
dio_mcm_episode_1o136gs,nebenrolle,nebenrolle,2,1,-0.002326,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_1r085q1,nebenrolle,nebenrolle,2,1,0.000282,FOLLOW_EQ10K_XLM_2024_5M,FOLLOW_EQ10K_XLM_2024_5M,0
dio_mcm_episode_023ecmg,nebenrolle,nebenrolle,1,1,-0.003597,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_023u44b,nebenrolle,nebenrolle,1,1,0.004261,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_06eyd53,nebenrolle,nebenrolle,1,1,-0.000982,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_08621v5,nebenrolle,nebenrolle,1,1,-0.00052,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_08op00s,nebenrolle,nebenrolle,1,1,0.000422,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_08w107d,nebenrolle,nebenrolle,1,1,0.003232,FOLLOW_EQ10K_XLM_2024_5M,FOLLOW_EQ10K_XLM_2024_5M,0
dio_mcm_episode_09u5z0x,nebenrolle,nebenrolle,1,1,0.002052,FOLLOW_EQ10K_PAXG_2024_5M,FOLLOW_EQ10K_PAXG_2024_5M,0
dio_mcm_episode_09ugoh7,nebenrolle,nebenrolle,1,1,0.005836,SOL_10K_A,SOL_10K_A,0
dio_mcm_episode_0f9q533,nebenrolle,nebenrolle,1,1,0.012068,FOLLOW_DOGE_2024_5M_2000,FOLLOW_DOGE_2024_5M_2000,0
dio_mcm_episode_0iwh9d2,breite_grundrolle,breite_grundrolle,1,1,-8e-06,REAL_FOLLOW_PAXG_6000,REAL_FOLLOW_PAXG_6000,0
dio_mcm_episode_0izv1rk,nebenrolle,nebenrolle,1,1,-0.005224,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_0jk5x97,nebenrolle,nebenrolle,1,1,0.016347,FOLLOW_EQ10K_XLM_2024_5M,FOLLOW_EQ10K_XLM_2024_5M,0
dio_mcm_episode_0s2q227,nebenrolle,nebenrolle,1,1,-0.001427,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_0tnueiv,nebenrolle,nebenrolle,1,1,-0.000413,DOGE_1H_B,DOGE_1H_B,0
dio_mcm_episode_0vnrnvb,nebenrolle,nebenrolle,1,1,0.000349,BTC_STRESS_2025_5M,BTC_STRESS_2025_5M,0
dio_mcm_episode_0wyzu1s,nebenrolle,nebenrolle,1,1,9e-05,FOLLOW_EQ10K_KAS_2024_5M,FOLLOW_EQ10K_KAS_2024_5M,0
dio_mcm_episode_0xg0gjh,breite_grundrolle,breite_grundrolle,1,1,-0.000271,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_0zm713b,nebenrolle,nebenrolle,1,1,-0.001367,FOLLOW_EQ10K_XLM_2024_5M,FOLLOW_EQ10K_XLM_2024_5M,0
dio_mcm_episode_15wf5gt,nebenrolle,nebenrolle,1,1,0.012007,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_19ljsne,nebenrolle,nebenrolle,1,1,-0.011148,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_1be1yef,nebenrolle,nebenrolle,1,1,0.002294,FOLLOW_EQ10K_KAS_2024_5M,FOLLOW_EQ10K_KAS_2024_5M,0
dio_mcm_episode_1rf1k15,nebenrolle,nebenrolle,1,1,0.001071,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_1tyoa8j,nebenrolle,nebenrolle,1,1,0.001611,FOLLOW_EQ10K_XRP_2024_5M,FOLLOW_EQ10K_XRP_2024_5M,0
dio_mcm_episode_1u5i0pf,nebenrolle,nebenrolle,1,1,0.002197,FOLLOW_XRP_2024_5M_2000,FOLLOW_XRP_2024_5M_2000,0
dio_mcm_episode_1vfiwqb,nebenrolle,nebenrolle,1,1,-0.00266,FOLLOW_EQ10K_XLM_2024_5M,FOLLOW_EQ10K_XLM_2024_5M,0
dio_mcm_episode_1xdh0bk,nebenrolle,nebenrolle,1,1,-0.000622,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_1xngm0j,nebenrolle,nebenrolle,1,1,-0.001018,FOLLOW_EQ10K_DOGE_2024_5M,FOLLOW_EQ10K_DOGE_2024_5M,0
dio_mcm_episode_1xppyx0,nebenrolle,nebenrolle,1,1,-0.000486,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
dio_mcm_episode_1y7uo9c,nebenrolle,nebenrolle,1,1,1.9e-05,FOLLOW_EQ10K_TRX_2024_5M,FOLLOW_EQ10K_TRX_2024_5M,0
