preview_symbol,count,world_count,top_worlds,top_states,top_effects,top_families,avg_depth,avg_profile,avg_carry,avg_strain,avg_rekopplung,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_coherence,avg_tension,avg_asymmetry,avg_visual_salience,avg_field_pressure,raw_phase_reading
dio_mcm_episode_0vcr3lw,69,10,SOL_10K_A:17;DOGE_1H_B:13;PAXG_1846_A:7;BTC_10K_A:7;PAXG_1H_A:6,multiworld_depth_seed:62;local_depth_seed:5;recurring_depth_seed:2,stabil:69,dio_0l7p:4;dio_104t:4;dio_00ly:3;dio_155c:3;dio_0h9h:2,0.709994,0.686043,0.530798,0.155029,0.703187,0.855065,0.164922,0.078664,0.627008,0.087037,0.010468,0.304554,0.087037,zentrumsnah_getragen
dio_mcm_episode_1rj8742,3728,10,PAXG_1H_A:645;BTC_1H_C:565;BTC_1H_B:557;BTC_10K_A:553;DOGE_1H_A:388,multiworld_depth_seed:2845;recurring_depth_seed:557;local_depth_seed:324;surface_anchor:2,stabil:3728,dio_104t:381;dio_0l7p:312;dio_14wj:190;dio_155c:182;dio_0m9z:164,0.683267,0.705814,0.540036,0.152437,0.709147,0.857938,0.161168,0.080116,0.639324,0.085091,0.00305,0.23996,0.085091,ruhig_getragene_nahe
dio_mcm_episode_0bsaqu1,79,10,SOL_10K_A:22;XRP_1H_A:10;BTC_10K_A:10;BTC_1H_A:9;DOGE_1H_B:9,multiworld_depth_seed:67;local_depth_seed:9;recurring_depth_seed:3,stabil:79,dio_0m9z:6;dio_104t:6;dio_06s7:3;dio_17ct:3;dio_0d03:2,0.650137,0.673294,0.524708,0.159036,0.698707,0.842516,0.202662,0.081165,0.611967,0.089553,0.00811,0.305183,0.089553,offene_sensorische_randnaehe
dio_mcm_episode_08g1nk4,54,10,BTC_10K_A:16;SOL_10K_A:12;DOGE_1H_A:5;XRP_1H_A:5;BTC_1H_A:4,multiworld_depth_seed:49;local_depth_seed:4;recurring_depth_seed:1,stabil:54,dio_104t:4;dio_05yg:3;dio_19pg:3;dio_155c:2;dio_1915:2,0.661809,0.659796,0.51789,0.169096,0.689994,0.822728,0.26067,0.084048,0.596859,0.095296,0.004537,0.3683,0.095296,sichtbare_uebergangsnaehe
dio_mcm_episode_1eav7xq,68,10,SOL_10K_A:17;BTC_10K_A:11;XRP_1H_A:10;BTC_1H_A:8;BTC_1H_C:5,multiworld_depth_seed:57;local_depth_seed:5;surface_anchor:3;recurring_depth_seed:3,stabil:68,dio_0m9z:5;dio_104t:4;dio_0l7p:4;dio_1lsu:4;dio_04uf:4,0.633841,0.698844,0.534493,0.15987,0.703068,0.846487,0.181048,0.089753,0.619422,0.094566,-0.020657,0.284234,0.094566,zentrumsnah_getragen
dio_mcm_episode_1qlxgj7,1729,10,SOL_10K_A:683;BTC_10K_A:326;BTC_1H_A:274;DOGE_1H_B:127;BTC_1H_C:109,multiworld_depth_seed:1451;local_depth_seed:232;surface_anchor:42;recurring_depth_seed:4,stabil:1729,dio_104t:132;dio_0l7p:90;dio_155c:70;dio_0m9z:69;dio_0h9h:66,0.610447,0.684726,0.530013,0.156968,0.702102,0.84784,0.188846,0.079413,0.619396,0.08704,0.003903,0.292373,0.08704,zentrumsnah_getragen
