asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
BTC,start0_null_random_4000,36,32,0,3,0.6470588235294118,0.25,0.40800656258610163,0.20140460893889445,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start0_null_shuffle_4000,36,33,0,3,0.68,0.2727272727272727,0.41006018156186247,0.20108104316120254,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start0_real_4000,36,32,0,4,0.68,0.27906976744186046,0.4101773620599914,0.20349166612201178,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4101773620599914,0.20349166612201178,,,real,,kind_summary,1,32.0,0.68,0.27906976744186046,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.40800656258610163,0.20140460893889445,,,null_random,,kind_summary,1,32.0,0.6470588235294118,0.25,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.41006018156186247,0.20108104316120254,,,null_shuffle,,kind_summary,1,33.0,0.68,0.2727272727272727,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,,,,,,,,,,,0,window_summary,,,,,,0.0,0.006342494714587754,0.0001171804981289215,0.00208705718311733,0.003184758273751427,graduell_gemischt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC,start0_real_4000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,257,3,field_stabil,98,0.07357357357357357,0.7541744285714286,0.15950207142857142,0.7257330918367346,0.8895497448979592,82,0.061607813673929375,0.756411012195122,0.1638347804878049,0.8227864634146341,0.9407334878048781,77,0.05785123966942149,0.7571422987012987,0.1630845974025974,0.8321974285714285,0.9452851558441558,-0.015722333904152078,0.10646433673469391,0.055735410946196606,0.003582525974025974,anschlussfaehige_oberflaeche
BTC,start0_real_4000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,191,3,field_stabil,68,0.05105105105105105,0.7415103676470588,0.17402364705882353,0.6892557205882353,0.8688971764705883,58,0.04357625845229151,0.7413849482758621,0.18255655172413793,0.8311798965517241,0.9382473448275862,65,0.048835462058602556,0.7435784615384615,0.1805638769230769,0.8454542615384615,0.9452135230769231,-0.002215588992448496,0.15619854095022623,0.0763163466063348,0.006540229864253372,anschlussfaehige_oberflaeche
BTC,start0_real_4000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,179,3,field_stabil,65,0.048798798798798795,0.7468024769230769,0.16910384615384616,0.6900606461538461,0.8676715076923077,57,0.04282494365138993,0.7500175789473684,0.173146649122807,0.833311701754386,0.9382488596491227,57,0.04282494365138993,0.7506171754385965,0.1738369298245614,0.8457665789473684,0.9452400877192982,-0.005973855147408863,0.1557059327935223,0.07756858002699052,0.004733083670715232,anschlussfaehige_oberflaeche
