asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_1000,36,29,2,3,0.5272727272727272,0.15555555555555556,0.37512024399807964,0.3141319344447791,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_1000,36,31,3,2,0.5272727272727272,0.14893617021276595,0.3883481722628066,0.32368079591099486,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,36,28,2,4,0.68,0.18604651162790697,0.34526714796626984,0.2956825107616843,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.34526714796626984,0.2956825107616843,,,real,,kind_summary,1,28.0,0.68,0.18604651162790697,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.37512024399807964,0.3141319344447791,,,null_random,,kind_summary,1,29.0,0.5272727272727272,0.15555555555555556,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.3883481722628066,0.32368079591099486,,,null_shuffle,,kind_summary,1,31.0,0.5272727272727272,0.14893617021276595,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,0.15272727272727282,0.030490956072351416,-0.04308102429653676,-0.027998285149310576,0.041240851997499245,graduell_realnaeher_kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,73,3,field_stabil,18,0.05421686746987952,0.7458719444444444,0.15106672222222223,0.41563638888888893,0.7369288333333333,34,0.1027190332326284,0.7563331176470589,0.158658,0.7686625294117647,0.9109706764705882,21,0.0634441087613293,0.7562808571428571,0.16163757142857144,0.8127306190476191,0.9313334761904761,0.009227241291449785,0.3970942301587302,0.19440464285714287,0.010570849206349209,kernfamilie_mit_feldzeitverdichtung
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,50,3,field_stabil,25,0.07530120481927711,0.74465136,0.16256044,0.4953776,0.77522756,19,0.05740181268882175,0.7492888421052631,0.17035673684210528,0.761889,0.9082444210526317,6,0.01812688821752266,0.7458815,0.178949,0.8179771666666666,0.9261335,-0.057174316601754455,0.32259956666666667,0.15090594000000002,0.016388559999999996,fruehe_familie_mit_nachhallrest
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,43,3,field_stabil,20,0.060240963855421686,0.7382336,0.1693722,0.45198925,0.75184195,18,0.054380664652567974,0.7414894444444444,0.18104044444444445,0.7637654444444445,0.9004941111111111,5,0.015105740181268883,0.7388034,0.18574459999999998,0.8288472,0.9238569999999999,-0.045135223674152805,0.37685795,0.17201504999999995,0.01637239999999998,fruehe_familie_mit_nachhallrest
