row_type,first,second,baseline_pairs,core_state_profile,asset_core_profile,quality_core_profile,asset,family,phase,baseline_dominant_phase_quality,core_state,first_repro_state,second_repro_state,first_followup_quality,second_followup_quality,first_observations,second_observations,first_mean_rekopplung_edge,second_mean_rekopplung_edge,first_mean_afterimage_edge,second_mean_afterimage_edge,first_mean_temporal_edge,second_mean_temporal_edge
core_intersection_detail,,,,,,,BTC,dio_1jc2,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,1,-0.00256687,-0.005731577,-0.021417399,-0.021084199,-0.007649269,-0.005719918
core_intersection_detail,,,,,,,BTC,dio_1kpz,frueh,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.004518883,-0.002987209,0.038447129,0.020470266,0.017961664,0.011496706
core_intersection_detail,,,,,,,BTC,dio_1kpz,mitte,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_reproduziert,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.001692891,-0.00075727,0.002436732,-0.001937047,0.002054389,0.002030769
core_intersection_detail,,,,,,,BTC,dio_1kpz,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.002762724,-0.002288709,-0.018953864,-0.002288025,-0.003970322,-0.001263141
core_intersection_detail,,,,,,,BTC,dio_1lsu,frueh,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.008451528,-0.007003962,-0.007933077,0.026987977,-0.003112472,0.013461773
core_intersection_detail,,,,,,,BTC,dio_1lsu,mitte,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_kernnah,lokale_qualitaet_reproduziert,phase_kernnah,phase_offen_gemischt,2,2,-0.000182587,-0.001262672,-0.01930805,-0.014770949,-0.000544246,-0.001375775
core_intersection_detail,,,,,,,BTC,dio_1lsu,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.000292279,-0.000702049,-0.026226164,-0.01208414,-0.006319648,0.002648145
core_intersection_detail,,,,,,,BTC,dio_1q85,frueh,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.005166955,-0.00606931,-0.055120055,-0.061662193,-0.027948054,-0.029675435
core_intersection_detail,,,,,,,BTC,dio_1q85,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.003589574,-0.002608401,-0.012433734,-0.005435027,-0.009159702,-0.00745745
core_intersection_detail,,,,,,,BTC,dio_1r55,mitte,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.001537381,-0.001922677,0.004197955,0.017698669,-0.000314372,0.004901171
core_intersection_detail,,,,,,,BTC,dio_1r55,spaet,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.001263152,-0.003335795,-0.016603633,0.001816458,-0.004784488,0.002309938
core_intersection_detail,,,,,,,BTC,dio_1u5i,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.001321604,-0.007004938,-0.004616116,-0.023688924,-0.003428688,-0.015148973
core_intersection_detail,,,,,,,BTC,dio_1u5i,mitte,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_kernnah,phase_offen_gemischt,phase_kernnah,2,2,-0.003329147,0.000486694,0.003569011,-0.00470085,-0.00063087,-0.003689265
core_intersection_detail,,,,,,,BTC,dio_1u5i,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_nullnah,phase_nachhallnah_ohne_kern,phase_nullnah,2,2,-0.005469698,-0.003758019,0.005773551,-0.010445181,0.001780735,-0.00455281
core_intersection_detail,,,,,,,DOGE,dio_00ja,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.003311694,-0.004531292,-0.044520584,-0.003199715,-0.021568267,-0.003141182
core_intersection_detail,,,,,,,DOGE,dio_00ja,mitte,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.003137553,-0.002694229,-0.013653482,-0.013474311,-0.003633633,-0.002574305
core_intersection_detail,,,,,,,DOGE,dio_00ja,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.004033227,-0.001851717,-0.002629145,0.00782439,-0.000559918,0.000965977
core_intersection_detail,,,,,,,DOGE,dio_00ly,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.011105659,-0.002268415,-0.02947986,-0.029128898,-0.012707151,-0.013569784
core_intersection_detail,,,,,,,DOGE,dio_04uf,mitte,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_nullnah,phase_nachhallnah_ohne_kern,phase_nullnah,2,2,-0.003249793,-0.004500027,0.005091768,-0.006513273,0.002994386,-0.001872277
core_intersection_detail,,,,,,,DOGE,dio_05yg,frueh,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.000265525,-0.007068349,-0.042856106,-0.093641283,-0.020364864,-0.044430125
core_intersection_detail,,,,,,,DOGE,dio_05yg,mitte,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.001548476,-0.002870332,-0.02128652,-0.053953842,-0.009151548,-0.016913711
core_intersection_detail,,,,,,,DOGE,dio_06er,frueh,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,1,-0.01881017,-0.011527196,-0.108023073,-0.159010359,-0.05331517,-0.084225263
core_intersection_detail,,,,,,,DOGE,dio_06er,mitte,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,1,-0.003768722,-0.003297192,-0.0301139,-0.050497986,-0.010052686,-0.016498604
core_intersection_detail,,,,,,,DOGE,dio_06er,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,1,-0.00328435,-0.006925989,-0.032291618,-0.008934925,-0.006683174,-0.000445648
core_intersection_detail,,,,,,,DOGE,dio_06s7,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.006219393,-0.006531007,-0.086864427,-0.044962509,-0.043705138,-0.020864561
core_intersection_detail,,,,,,,DOGE,dio_06s7,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.003367424,-0.0016522,-0.019843497,-0.011076997,-0.007734167,-0.004320414
core_intersection_detail,,,,,,,DOGE,dio_06s7,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002277256,-0.002054224,-0.000410578,0.008200834,-0.002970594,-0.002173466
core_intersection_detail,,,,,,,DOGE,dio_07uk,frueh,phase_nullnah,kein_harter_kern,fehlt_im_folgefenster,lokale_qualitaet_wird_offen,fehlt,phase_offen_gemischt,0,2,0.0,-0.003862391,0.0,0.042620878,0.0,0.026681758
core_intersection_detail,,,,,,,DOGE,dio_07uk,spaet,phase_offen_gemischt,kein_harter_kern,fehlt_im_folgefenster,lokale_qualitaet_wird_nullnah,fehlt,phase_nullnah,0,2,0.0,-0.002028408,0.0,-0.00763192,0.0,-0.002871412
core_intersection_detail,,,,,,,DOGE,dio_09bn,frueh,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.00217895,-0.006081827,-0.059816807,-0.022320862,-0.029360644,-0.013362911
core_intersection_detail,,,,,,,DOGE,dio_09bn,mitte,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.002967081,-0.001486825,-0.01556238,-0.003374062,-0.009473118,-0.003313908
core_intersection_detail,,,,,,,DOGE,dio_09bn,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.004589645,-0.001809781,0.004018686,-0.010582862,-0.004693129,-0.001939782
core_intersection_detail,,,,,,,DOGE,dio_0dd2,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.013548357,-0.004826295,-0.035791144,-0.041949154,-0.017204039,-0.019286937
core_intersection_detail,,,,,,,DOGE,dio_0dd2,mitte,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.001505918,-0.004453297,-0.004093111,-0.01760286,-0.00425738,-0.007895239
core_intersection_detail,,,,,,,DOGE,dio_0dd2,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.003260621,-0.003956505,-0.026435461,-0.000581502,-0.003619857,-0.003166215
core_intersection_detail,,,,,,,DOGE,dio_0fe7,frueh,phase_ohne_nullfamilie,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nullnah,phase_ohne_nullfamilie,phase_nullnah,1,1,0.741645421,-0.002765267,0.502711368,-0.002245533,0.763910421,-0.000150067
core_intersection_detail,,,,,,,DOGE,dio_0fe7,mitte,phase_ohne_nullfamilie,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_kernnah,phase_ohne_nullfamilie,phase_kernnah,1,1,0.754932588,0.003040595,0.859651,0.03876315,0.931520353,0.014094719
core_intersection_detail,,,,,,,DOGE,dio_0fe7,spaet,phase_ohne_nullfamilie,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_ohne_nullfamilie,phase_nachhallnah_ohne_kern,1,1,0.755244333,-0.007953319,0.904702556,0.011293972,0.950614167,0.000251903
core_intersection_detail,,,,,,,DOGE,dio_0g2r,spaet,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.00172644,-0.001819383,0.012945441,0.005281884,0.006759986,0.003011968
core_intersection_detail,,,,,,,DOGE,dio_0h9h,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.009854327,-0.003189286,-0.033503256,-0.04419706,-0.022172301,-0.024661106
core_intersection_detail,,,,,,,DOGE,dio_0h9h,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.003843758,-0.004787795,-0.005464465,-0.008629678,-0.003269931,-0.003495389
core_intersection_detail,,,,,,,DOGE,dio_0h9h,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.00506177,-0.003368116,0.003269854,-0.000311635,-0.001198867,-0.00104448
core_intersection_detail,,,,,,,DOGE,dio_0jkk,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.008892733,-0.002429617,-0.08899404,0.004169988,-0.050186839,0.004781981
core_intersection_detail,,,,,,,DOGE,dio_0jkk,mitte,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.004613844,-0.00155667,-0.043287208,-0.000980183,-0.015897598,0.0014174
core_intersection_detail,,,,,,,DOGE,dio_0jkk,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.002709421,-0.001431094,-0.014865467,-0.019123094,-0.009396499,-0.004605495
core_intersection_detail,,,,,,,DOGE,dio_0l7p,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.012685635,-0.004087965,-0.004988997,-0.013952472,-0.005014782,-0.006184104
core_intersection_detail,,,,,,,DOGE,dio_0l7p,mitte,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.002739943,-0.002711028,-0.002858466,-0.010328096,-0.001096012,-0.002170777
core_intersection_detail,,,,,,,DOGE,dio_0l7p,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.002134918,-0.00270631,-0.015527377,-0.004279805,-0.003194812,-0.000563281
core_intersection_detail,,,,,,,DOGE,dio_0m9z,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.008477318,-0.00218588,-0.012642305,-0.00585522,-0.005725365,-0.003724856
core_intersection_detail,,,,,,,DOGE,dio_0m9z,mitte,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.002539377,-0.001328661,-0.007476286,-0.007065991,-0.0022477,-0.001629448
core_intersection_detail,,,,,,,DOGE,dio_0m9z,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.002471318,-0.001753066,-0.005561186,-0.018126563,-0.001651032,-0.003239242
core_intersection_detail,,,,,,,DOGE,dio_0nlj,frueh,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.004942922,-0.007482689,0.065723357,-0.081828195,0.033922494,-0.046709118
core_intersection_detail,,,,,,,DOGE,dio_0nlj,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.003660157,-0.000226854,0.016281335,-0.036001736,-4.3661e-05,-0.016125892
core_intersection_detail,,,,,,,DOGE,dio_0nlj,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002869277,-0.002444315,-0.00509116,-0.011072334,-0.003531027,-0.006192882
core_intersection_detail,,,,,,,DOGE,dio_0obq,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.017438088,-0.00276996,-0.077050914,-0.052508221,-0.036283678,-0.021213383
core_intersection_detail,,,,,,,DOGE,dio_0obq,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002888433,-0.003152742,-0.02447285,-0.023039361,-0.009566951,-0.004863183
core_intersection_detail,,,,,,,DOGE,dio_0obq,spaet,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_offen_gemischt,2,2,-0.0039051,-0.004501811,-0.029441529,-0.016483799,-0.001803123,-0.005070965
core_intersection_detail,,,,,,,DOGE,dio_0oc3,frueh,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.00496843,-0.004777184,0.041056703,0.067423893,0.019735774,0.03263214
core_intersection_detail,,,,,,,DOGE,dio_0oc3,mitte,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_nachhallnah,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern,2,2,-0.003402573,-0.001788818,0.01167862,0.013910258,0.005973048,0.007668517
core_intersection_detail,,,,,,,DOGE,dio_0oc3,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.000521849,-0.001749099,-0.021773784,-0.008751801,-0.002298214,-0.001184952
core_intersection_detail,,,,,,,DOGE,dio_0pz6,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.011871799,-0.007940869,-0.085959017,-0.111415211,-0.045257842,-0.056866011
core_intersection_detail,,,,,,,DOGE,dio_0pz6,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002470312,-0.003422624,-0.004751178,-0.017192787,-0.007885228,-0.012481541
core_intersection_detail,,,,,,,DOGE,dio_0pz6,spaet,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.004288606,-0.00428209,-0.009224523,-0.010486601,-0.005875348,-0.004770384
core_intersection_detail,,,,,,,DOGE,dio_0tay,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.013150835,-0.001378942,-0.07995379,0.042718262,-0.0400782,0.022105685
core_intersection_detail,,,,,,,DOGE,dio_0tay,mitte,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.004584961,-0.001709438,-0.019587811,0.00012966,-0.009030751,0.002113427
core_intersection_detail,,,,,,,DOGE,dio_0tay,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.00463966,-0.003081505,-0.006074592,-0.011416185,-0.003961424,0.000870738
core_intersection_detail,,,,,,,DOGE,dio_104t,mitte,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_offen,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.003365348,-0.00274447,-0.004084055,-0.007128692,-0.001896206,-0.001536896
core_intersection_detail,,,,,,,DOGE,dio_104t,spaet,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_nachhallnah,phase_offen_gemischt,phase_nachhallnah_ohne_kern,2,2,-0.002417623,-0.003614651,-0.006458238,-0.003428836,-0.001562531,-0.00056059
core_intersection_detail,,,,,,,DOGE,dio_1492,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.009769361,-0.002504806,-0.159535542,-0.045051493,-0.08158662,-0.02357299
core_intersection_detail,,,,,,,DOGE,dio_1492,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.001840199,-0.002652253,-0.045414237,-0.018546547,-0.0202176,-0.010706168
core_intersection_detail,,,,,,,DOGE,dio_1492,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.001257437,-0.00381961,0.004237394,0.006402205,-0.000904243,-0.003537412
core_intersection_detail,,,,,,,DOGE,dio_14wj,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_nullnah,phase_nachhallnah_ohne_kern,2,2,-0.003170925,-0.002702849,-0.02693827,0.000798529,-0.005612361,0.000308009
core_intersection_detail,,,,,,,DOGE,dio_169a,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_driftet,phase_nachhallnah_ohne_kern,phase_ohne_nullfamilie,2,1,-0.00280326,0.734031786,0.01827371,0.907929071,0.003849239,0.949734786
core_intersection_detail,,,,,,,DOGE,dio_17ct,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.011255345,-0.003846134,-0.017094952,-0.014219252,-0.011070185,-0.008556385
core_intersection_detail,,,,,,,DOGE,dio_17ct,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.00219223,-0.002435492,-0.011040018,-0.002536248,-0.002608166,-0.001006209
core_intersection_detail,,,,,,,DOGE,dio_17db,frueh,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_driftet,phase_offen_gemischt,phase_ohne_nullfamilie,2,2,-0.012926713,0.357525614,-0.005230512,0.290153695,-0.006384706,0.402742401
core_intersection_detail,,,,,,,DOGE,dio_17db,mitte,phase_offen_gemischt,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_driftet,phase_offen_gemischt,phase_ohne_nullfamilie,2,2,-0.001290062,0.360591584,0.010512719,0.445383184,0.004813205,0.471544215
core_intersection_detail,,,,,,,DOGE,dio_17db,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_driftet,phase_nachhallnah_ohne_kern,phase_ohne_nullfamilie,2,2,-0.002855146,0.357250601,0.011282948,0.461124182,0.006113485,0.476249843
core_intersection_detail,,,,,,,DOGE,dio_19pg,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.013434313,-0.004863628,-0.135491236,-0.054267528,-0.070135215,-0.024518396
core_intersection_detail,,,,,,,DOGE,dio_19pg,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.005215065,-0.005726012,-0.059047104,-0.010503299,-0.024764959,-0.00946984
core_intersection_detail,,,,,,,DOGE,dio_19pg,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002765953,-0.002070354,-0.002809534,-0.004997937,-0.007506708,-0.007449799
core_intersection_detail,,,,,,,DOGE,dio_1ewh,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.003846725,-0.003729664,-0.053322523,0.042869982,-0.028065354,0.021293971
core_intersection_detail,,,,,,,DOGE,dio_1ewh,mitte,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_kernnah,phase_offen_gemischt,phase_kernnah,2,2,-0.004078569,0.000774109,-0.010385038,0.008796064,-0.005211633,0.005972514
core_intersection_detail,,,,,,,DOGE,dio_1ewh,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_nullnah,phase_nachhallnah_ohne_kern,phase_nullnah,2,2,-0.000257739,-0.001260731,-0.001682773,-0.007633008,-0.000650645,0.000132764
core_intersection_detail,,,,,,,DOGE,dio_1gp2,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_driftet,lokale_qualitaet_wird_nachhallnah,phase_ohne_nullfamilie,phase_nachhallnah_ohne_kern,2,2,0.367761039,-0.002448056,0.185875909,0.015513692,0.344659689,0.003156261
core_intersection_detail,,,,,,,DOGE,dio_1gp2,mitte,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_driftet,lokale_qualitaet_wird_kernnah,phase_ohne_nullfamilie,phase_kernnah,2,2,0.370449079,-0.002457938,0.410171487,-0.003221445,0.458684612,0.001897021
core_intersection_detail,,,,,,,DOGE,dio_1gp2,spaet,phase_nullnah,kein_harter_kern,lokale_qualitaet_driftet,lokale_qualitaet_wird_offen,phase_ohne_nullfamilie,phase_offen_gemischt,2,2,0.368516787,-0.003061427,0.443259919,0.007641691,0.473270479,0.003823009
core_intersection_detail,,,,,,,DOGE,dio_1jc2,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_kernnah,phase_nullnah,phase_kernnah,2,2,-0.012812349,0.001616807,-0.137471615,0.049482586,-0.070078539,0.026970104
core_intersection_detail,,,,,,,DOGE,dio_1jc2,mitte,phase_nachhallnah_ohne_kern,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nachhallnah_ohne_kern,2,2,-0.002066957,-0.002195788,-0.05193342,-0.005053338,-0.019825406,0.001556185
core_intersection_detail,,,,,,,DOGE,dio_1kpz,frueh,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_offen_gemischt,2,2,-0.010828489,-0.004871465,-0.026706657,-0.001652265,-0.014506591,0.001557925
core_intersection_detail,,,,,,,DOGE,dio_1kpz,mitte,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_nachhallnah,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern,2,2,-0.002908473,-0.003156874,0.004006755,0.01371779,-0.002148859,0.005878213
