asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_2000,36,8,13,5,0.1506849315068493,0.0,0.2515292226595615,0.19474780660919355,phasenbruecke_lokal,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_2000,36,33,1,1,0.3548387096774194,0.12,0.4383945576672508,0.27073752933870887,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_2000,36,0,6,3,0.07692307692307693,0.0,0.19236261049413808,0.4571608997303179,randnahe_spannungszunahme,reifungsrolle_teilweise_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.19236261049413808,0.4571608997303179,,,real,,kind_summary,1,0.0,0.07692307692307693,0.0,reifungsrolle_teilweise_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.2515292226595615,0.19474780660919355,,,null_random,,kind_summary,1,8.0,0.1506849315068493,0.0,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4383945576672508,0.27073752933870887,,,null_shuffle,,kind_summary,1,33.0,0.3548387096774194,0.12,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,-0.27791563275434245,-0.12,-0.2460319471731127,0.18642337039160906,-0.13242019470581115,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_2000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,843,3,field_stabil,90,0.13533834586466165,0.7927847222222222,0.11613793333333332,0.7528497,0.9028754444444445,395,0.5939849624060151,0.7975409949367088,0.12073818734177215,0.8879777063291139,0.9683011772151899,358,0.5391566265060241,0.7983916703910614,0.12076761731843576,0.8947781843575419,0.9722691452513967,0.4038182806413625,0.1419284843575419,0.06939370080695229,0.00462968398510244,brueckenfamilie_wird_staerker
DOGE,start0_real_2000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0n0i,386,3,field_stabil,330,0.49624060150375937,0.792738315151515,0.11843626363636364,0.846561896969697,0.9485981454545456,55,0.08270676691729323,0.7949509636363635,0.12125229090909091,0.8894374909090909,0.9695778545454545,1,0.0015060240963855422,0.791542,0.130148,0.907202,0.964611,-0.4947345774073738,0.06064010303030298,0.016012854545454425,0.011711736363636371,anschlussfaehige_oberflaeche
DOGE,start0_real_2000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0g3b,357,3,field_stabil,182,0.2736842105263158,0.792580543956044,0.11683973076923078,0.8179232087912087,0.9338589175824176,167,0.2511278195488722,0.7962169820359281,0.11940481437125748,0.8883624491017964,0.9688975449101797,8,0.012048192771084338,0.7966795,0.120625875,0.903018,0.97242975,-0.2616360177552315,0.08509479120879127,0.03857083241758241,0.0037861442307692145,anschlussfaehige_oberflaeche
