world,group,run_dir,candles,unique_symbols,unique_families,adaptive_rekopplung,rekopplung,strain,afterimage,temporal_trust,temporal_caution,sensory_coupling,role_entropy,milieu_entropy,episode_rows,meaning_breadth,role_variance,fieldtime_pressure,nullwelt_abstand,maturity_pressure,dominant_reifezustand,druck_jung,druck_schmal_stabil,druck_breit_getragen,druck_nachhallend_offen,druck_nullweltnah,druck_feldzeit_reif
BTC_2024_5M_10K,realwelt_2024,debug/cross_anchor_btc2024_5m_10k/dio_mini_lauf_1,10000.0,689.0,685.0,0.7040552887941834,0.7040552887941834,0.15699830008635107,0.18245318175869418,0.7040067897208142,0.19146807549729544,0.8443860449328731,0.7188743803274871,0.7188743803274871,9994.0,1.0,0.5935834633127659,0.5649972986607376,1.0,0.7842729584468894,feldzeit_reif,0.43500270133926244,0.7040552887941834,2.2976387521069492,0.8617890303171205,0.0,3.4035788811823817
DOGE_2024_5M_10K,realwelt_2024,debug/doge_2024_5m_10k/dio_mini_lauf_1,10000.0,685.0,679.0,0.70407450005791,0.70407450005791,0.1572190896410956,0.18016839958422656,0.7038258273822515,0.19202811108319184,0.8443049110709775,0.7395257753659743,0.7395257753659743,9994.0,0.9927176803364657,0.6106355755101723,0.5639887052944287,0.9590962517189273,0.7788822705461347,feldzeit_reif,0.44329361436910564,0.7113568197214443,2.307427755904548,0.8765888127130492,0.048186067944607,3.2986969162663313
PAXG_2024_5M_10K,realwelt_2024,debug/paxg_2024_5m_10k/dio_mini_lauf_1,10000.0,528.0,527.0,0.7139043528075738,0.7139043528075738,0.15251001827615038,0.19283926434221837,0.7217716221367724,0.1816934098444956,0.8548571268397741,0.5688414427932769,0.5688414427932769,9994.0,0.7678355386522306,0.46969941192680065,0.5776391588781651,0.25767132488437217,0.6057066281454987,breit_getragen,0.6545253024696043,0.9460688141553432,1.9514393033866049,1.0446533261893347,0.9744931364633972,1.5603324535086895
XRP_2024_5M_10K,realwelt_2024,debug/xrp_2024_5m_10k/dio_mini_lauf_1,10000.0,685.0,680.0,0.7046211057973504,0.7046211057973504,0.1566506557573314,0.18025042495748328,0.7041675802667693,0.19203610069832658,0.8448168598728355,0.7401000895651524,0.7401000895651524,9994.0,0.9934476073437649,0.611109793844706,0.564127301508642,0.9645472497101075,0.7802004004078732,feldzeit_reif,0.4424250911475931,0.7111734984535855,2.3091785069858215,0.87623459108723,0.04200514294612756,3.3130929515604683
NULL_RANDOM_SIGN_2024_5M_10K,nullwelt_10k,debug/1835_null_random_sign_10k/dio_mini_lauf_1,10000.0,663.0,657.0,0.7465593721754089,0.7106066451992764,0.16885208930280382,0.6592495834055041,0.8203799833305847,0.17811126849536396,0.8456776075085224,0.06864283411108046,1.3652607748955496,9994.0,0.9606941192673186,0.4790037302195058,0.7671727660802415,0.09887147876223575,0.6472415628669844,breit_getragen,0.27213311465243983,0.7858652529080903,2.1862572216622334,1.045980511922676,0.9404344019704456,1.4818633119308855
NULL_SHUFFLE_2024_5M_10K,nullwelt_10k,debug/1835_null_shuffle_10k/dio_mini_lauf_1,10000.0,587.0,583.0,0.7431198613246055,0.7082211903206649,0.17180263163155501,0.6714361568220486,0.8289975234556749,0.17636856968347242,0.8417422462774388,0.0693341063056268,1.5350967808698786,9994.0,0.8515271259521362,0.5346670531528134,0.7746883701980837,4.4543353744438984e-05,0.622040720391638,breit_getragen,0.3737845038497801,0.8915927353724693,2.129314040429555,1.190494770822354,1.1484283306941192,1.18477321688038
