asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
XRP,start0_null_random_1000,36,32,3,0,0.5272727272727272,0.12244897959183673,0.4122317390893151,0.40930902766429855,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start0_null_shuffle_1000,36,35,1,0,0.6153846153846154,0.20833333333333334,0.4186823378900694,0.3290274745782011,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start0_real_1000,36,32,2,0,0.5555555555555556,0.14583333333333334,0.40305027838693014,0.36518920551030215,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.40305027838693014,0.36518920551030215,,,real,,kind_summary,1,32.0,0.5555555555555556,0.14583333333333334,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4122317390893151,0.40930902766429855,,,null_random,,kind_summary,1,32.0,0.5272727272727272,0.12244897959183673,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4186823378900694,0.3290274745782011,,,null_shuffle,,kind_summary,1,35.0,0.6153846153846154,0.20833333333333334,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,,,,,,,,,,,,,0,window_summary,,,,,,-0.05982905982905984,-0.0625,-0.015632059503139284,-0.0441198221539964,-0.05204504720583531,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,76,3,field_stabil,26,0.0783132530120482,0.7319578076923077,0.15275673076923077,0.5040247692307692,0.7828022307692308,25,0.0755287009063444,0.7559151199999999,0.16124488,0.7751872799999999,0.9138345200000001,25,0.0755287009063444,0.75566496,0.16211908,0.79524352,0.9273680400000001,-0.0027845521057037886,0.29121875076923076,0.14456580923076923,0.009362349230769229,kernfamilie_mit_feldzeitverdichtung
XRP,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,52,3,field_stabil,17,0.05120481927710843,0.713178705882353,0.1681125294117647,0.4142938235294118,0.730084705882353,18,0.054380664652567974,0.7381274444444444,0.18163566666666667,0.7505401111111111,0.896088388888889,17,0.0513595166163142,0.7385849411764706,0.1842545294117647,0.8047785294117648,0.9229588823529412,0.0001546973392057699,0.39048470588235296,0.19287417647058824,0.016142000000000017,kernfamilie_mit_feldzeitverdichtung
XRP,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,44,3,field_stabil,19,0.0572289156626506,0.7102945789473685,0.16259557894736842,0.4168718947368421,0.739544894736842,10,0.030211480362537766,0.7468986,0.1723573,0.7520247,0.8929322,15,0.045317220543806644,0.7474307333333333,0.17478046666666666,0.8029556000000001,0.9181348,-0.011911695118843955,0.386083705263158,0.178589905263158,0.012184887719298237,kernfamilie_mit_feldzeitverdichtung
XRP,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,40,3,field_stabil,23,0.06927710843373494,0.7353656086956523,0.1383965652173913,0.4802194782608695,0.7687147391304348,9,0.027190332326283987,0.7626666666666666,0.15029922222222222,0.7709923333333334,0.9089366666666666,8,0.02416918429003021,0.761438125,0.152803,0.8047635,0.921096125,-0.04510792414370473,0.32454402173913044,0.1523813858695653,0.014406434782608696,fruehe_familie_mit_nachhallrest
