asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_1000,36,14,9,11,0.10526315789473684,0.05714285714285714,0.2690615859342592,0.20979405536129023,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_1000,36,33,1,2,0.3770491803278688,0.05660377358490566,0.42539056717287344,0.2655934375763126,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,20,0,5,11,0.11475409836065574,0.0,0.07943225280517083,0.09522139300679881,anschlussfaehige_oberflaeche,neue_oder_lokale_feldrollen,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.07943225280517083,0.09522139300679881,,,real,,kind_summary,1,0.0,0.11475409836065574,0.0,neue_oder_lokale_feldrollen:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.2690615859342592,0.20979405536129023,,,null_random,,kind_summary,1,14.0,0.10526315789473684,0.05714285714285714,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.42539056717287344,0.2655934375763126,,,null_shuffle,,kind_summary,1,33.0,0.3770491803278688,0.05660377358490566,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,-0.2622950819672131,-0.05714285714285714,-0.34595831436770264,-0.17037204456951377,-0.16873761004667143,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,211,3,field_stabil,11,0.03313253012048193,0.7372781818181818,0.10157427272727272,0.29106136363636365,0.6756286363636363,128,0.3867069486404834,0.756622453125,0.120464625,0.833934640625,0.941739328125,72,0.2175226586102719,0.7597685000000001,0.12157808333333334,0.8829611805555556,0.9640676805555556,0.18439012848978997,0.591899816919192,0.28843904419191924,0.020003810606060615,brueckenfamilie_wird_staerker
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_13o0,205,2,field_stabil,138,0.41566265060240964,0.7527382391304348,0.11713333333333334,0.7943513695652175,0.9225480869565218,67,0.20241691842900303,0.7559221044776119,0.12189637313432836,0.8823326417910448,0.9644969104477611,0,0.0,0.0,0.0,0.0,0.0,-0.41566265060240964,-0.7943513695652175,-0.9225480869565218,-0.11713333333333334,anschlussfaehige_oberflaeche
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0n0i,170,2,field_stabil,0,0.0,0.0,0.0,0.0,0.0,30,0.09063444108761329,0.7452296666666667,0.1098933,0.5578740666666667,0.8119232666666666,140,0.4229607250755287,0.7562034357142857,0.11941537857142857,0.8622088285714286,0.9546426285714286,0.4229607250755287,0.8622088285714286,0.9546426285714286,0.11941537857142857,phasenbruecke_lokal
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1ygx,96,2,field_stabil,60,0.18072289156626506,0.7510462,0.11336601666666667,0.6953287666666667,0.8763058499999999,36,0.10876132930513595,0.7538599444444444,0.12484802777777777,0.8593833055555555,0.9522303888888888,0,0.0,0.0,0.0,0.0,0.0,-0.18072289156626506,-0.6953287666666667,-0.8763058499999999,-0.11336601666666667,anschlussfaehige_oberflaeche
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_13s0,85,2,field_stabil,77,0.2319277108433735,0.7497738181818182,0.1135958051948052,0.7297074805194804,0.8929251818181818,8,0.02416918429003021,0.75505325,0.118722625,0.876838125,0.958652875,0,0.0,0.0,0.0,0.0,0.0,-0.2319277108433735,-0.7297074805194804,-0.8929251818181818,-0.1135958051948052,anschlussfaehige_oberflaeche
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0g3b,73,2,field_stabil,0,0.0,0.0,0.0,0.0,0.0,35,0.10574018126888217,0.7479520857142857,0.11072934285714285,0.5898897142857142,0.8273010000000001,38,0.1148036253776435,0.7572096842105264,0.11859352631578948,0.8451934736842105,0.9441304210526316,0.1148036253776435,0.8451934736842105,0.9441304210526316,0.11859352631578948,phasenbruecke_lokal
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1le1,42,2,field_stabil,37,0.11144578313253012,0.7445776216216217,0.11138843243243243,0.6051824594594595,0.8341381351351351,5,0.015105740181268883,0.7503308000000001,0.12221040000000001,0.8300134,0.9366443999999999,0,0.0,0.0,0.0,0.0,0.0,-0.11144578313253012,-0.6051824594594595,-0.8341381351351351,-0.11138843243243243,anschlussfaehige_oberflaeche
DOGE,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0jt7,34,1,field_stabil,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34,0.1027190332326284,0.7440487647058823,0.11049294117647059,0.5935221470588236,0.8274680294117647,0.1027190332326284,0.5935221470588236,0.8274680294117647,0.11049294117647059,randnahe_spannungszunahme
