asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
PAXG,start0_null_random_1000,36,35,0,1,0.6470588235294118,0.28888888888888886,0.40594637318237725,0.3396314342273954,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_null_shuffle_1000,36,33,2,1,0.6153846153846154,0.24444444444444444,0.41442995979429414,0.3590281222412093,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_1000,36,34,0,2,0.6470588235294118,0.1875,0.4034472455784989,0.3265036616615604,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4034472455784989,0.3265036616615604,,,real,,kind_summary,1,34.0,0.6470588235294118,0.1875,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.40594637318237725,0.3396314342273954,,,null_random,,kind_summary,1,35.0,0.6470588235294118,0.28888888888888886,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.41442995979429414,0.3590281222412093,,,null_shuffle,,kind_summary,1,33.0,0.6153846153846154,0.24444444444444444,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,,,,,,,,,,,,,0,window_summary,,,,,,0.0,-0.10138888888888886,-0.01098271421579522,-0.03252446057964886,-0.052151076219316604,graduell_nullnaeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,66,3,field_stabil,23,0.06927710843373494,0.7493776086956522,0.15196704347826087,0.4794143043478261,0.770408652173913,20,0.06042296072507553,0.76448435,0.15788635,0.7624131000000001,0.9085812499999999,23,0.06948640483383686,0.7579031739130435,0.16374752173913043,0.7983140434782608,0.9249979130434782,0.00020929640010192152,0.31889973913043473,0.15458926086956526,0.011780478260869559,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_14wj,57,3,field_stabil,21,0.06325301204819277,0.7647481904761906,0.13205919047619047,0.4794739523809524,0.765540619047619,15,0.045317220543806644,0.7692160666666666,0.1401528,0.7630518,0.9085667999999999,21,0.0634441087613293,0.7738966190476191,0.14194866666666667,0.8255705714285714,0.9327712857142858,0.00019109671313653764,0.34609661904761896,0.16723066666666675,0.009889476190476199,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,41,3,field_stabil,20,0.060240963855421686,0.7650554,0.13871365,0.43815885000000004,0.75175855,9,0.027190332326283987,0.7673438888888888,0.1509661111111111,0.7316602222222222,0.8982084444444445,12,0.03625377643504532,0.77299725,0.14887066666666668,0.8027083333333334,0.92173275,-0.023987187420376366,0.3645494833333333,0.16997419999999996,0.010157016666666685,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,40,3,field_stabil,18,0.05421686746987952,0.7362722777777777,0.17280033333333333,0.4188507777777778,0.7387837777777777,12,0.03625377643504532,0.7441729166666667,0.17950483333333334,0.7613023333333334,0.8981019166666666,10,0.030211480362537766,0.7424731999999999,0.18179479999999998,0.7975185,0.9143933000000001,-0.024005387107341753,0.3786677222222222,0.17560952222222237,0.008994466666666645,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0h9h,33,3,field_stabil,12,0.03614457831325301,0.75550675,0.14382433333333333,0.3343965,0.6844075833333333,11,0.03323262839879154,0.763354909090909,0.15119345454545455,0.6947457272727273,0.874805090909091,10,0.030211480362537766,0.7605153,0.1563529,0.7898992,0.9089053,-0.005933097950715244,0.45550270000000004,0.22449771666666674,0.012528566666666657,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,31,3,field_stabil,12,0.03614457831325301,0.7395029166666666,0.15838625,0.3284584166666667,0.6822802499999999,10,0.030211480362537766,0.7507251,0.16409400000000002,0.6721694,0.866221,9,0.027190332326283987,0.7622401111111111,0.17135122222222224,0.7855214444444445,0.909669888888889,-0.008954245986969023,0.4570630277777778,0.22738963888888908,0.012964972222222232,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,29,3,field_stabil,10,0.030120481927710843,0.7781283,0.11136589999999999,0.2792834,0.6584611,8,0.02416918429003021,0.78496275,0.11937075,0.630521375,0.853650875,11,0.03323262839879154,0.7918269090909091,0.12703863636363635,0.7695952727272727,0.9035315454545454,0.0031121464710806984,0.49031187272727267,0.24507044545454537,0.015672736363636364,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_06er,19,3,field_stabil,10,0.030120481927710843,0.773234,0.1231214,0.2916487,0.6590894,2,0.006042296072507553,0.7833859999999999,0.137438,0.580284,0.8323795,7,0.021148036253776436,0.7787368571428571,0.13677642857142858,0.6965605714285713,0.8763104285714286,-0.008972445673934407,0.4049118714285713,0.21722102857142855,0.01365502857142857,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_00ly,18,3,field_stabil,9,0.02710843373493976,0.7634257777777778,0.1425151111111111,0.25825088888888886,0.6382823333333333,6,0.01812688821752266,0.7656788333333333,0.1471995,0.5972873333333334,0.8379121666666666,3,0.00906344410876133,0.7576076666666666,0.15610766666666667,0.7202763333333334,0.8794036666666667,-0.01804498962617843,0.46202544444444454,0.2411213333333334,0.01359255555555558,kernfamilie_mit_feldzeitverdichtung
PAXG,start0_real_1000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1ewh,18,3,field_stabil,4,0.012048192771084338,0.732576,0.1537585,0.12740425,0.4953865,9,0.027190332326283987,0.75164,0.15841122222222223,0.5015187777777778,0.7970714444444444,5,0.015105740181268883,0.7473928,0.1633538,0.690523,0.8706988000000001,0.003057547410184545,0.56311875,0.3753123000000001,0.009595300000000001,kernfamilie_mit_feldzeitverdichtung
