row_type,baseline,followup,compared_family_phase_pairs,repro_states,baseline_states,eigenstaendig_repro_states,asset_repro_profile,repro_state,count,share,asset,family,phase,baseline_stability_state,baseline_dominant_phase_quality,baseline_quality_profile,followup_dominant_phase_quality,followup_quality_profile,followup_observations,baseline_mean_rekopplung_edge,followup_mean_rekopplung_edge,baseline_mean_afterimage_edge,followup_mean_afterimage_edge,baseline_mean_temporal_edge,followup_mean_temporal_edge
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_12fw,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2; phase_nullnah:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2,2,0.477277982,0.720054037,0.291849474,0.487519818,0.484175107,0.756943163
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_12fw,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2,2,0.483963441,0.731456057,0.538336691,0.809386029,0.61005011,0.909200029
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_12fw,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2,2,0.48364846,0.731184287,0.601696009,0.865108981,0.631455091,0.933295081
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1492,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_kernnah:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.00679275,-0.009743562,-0.082444188,-0.196103265,-0.039172659,-0.137989751
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1492,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.006089242,-0.007412372,-0.025374743,-0.116657261,-0.0134643,-0.047982529
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1492,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:2,2,-0.004363052,-0.005161123,-0.007022084,-0.027412597,-0.005421684,-0.017137368
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_14wj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.005810807,-0.00382664,-0.017757101,-0.010932238,-0.009895177,-0.005713312
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_19pg,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.005703613,-0.006701861,-0.157288624,-0.107586652,-0.078495043,-0.054164964
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_19pg,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.004289141,-0.004716641,-0.043253644,-0.044062556,-0.021053053,-0.019983861
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_19pg,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003218895,-0.002153704,-0.010412251,-0.011195582,-0.007093627,-0.006605751
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1cic,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.000690424,0.00205375,-0.002938242,-0.002584017,-0.000564652,-0.00078465
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1ewh,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002168879,-0.004092271,-0.005316205,-0.010966861,-0.00056904,-0.004230144
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1gp2,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.007718056,-0.003353616,-0.164946211,-0.000392923,-0.120896193,0.003356679
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1jc2,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1,1,-0.000552905,-0.003091869,0.005738382,3.6876e-05,0.000987105,-0.001220949
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1kpz,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.005281387,-0.006323096,-0.069406219,-0.072221136,-0.037074938,-0.036655312
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1kpz,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.004155844,-0.00261862,-0.018153055,-0.018085409,-0.010708579,-0.011805849
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1kpz,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.004062761,-0.005454306,-0.009023684,-0.012758541,-0.005825405,-0.008173006
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1pij,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.716489505,0.7214556,0.539795411,0.51108095,0.779521551,0.7704165
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1pij,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.72478556,0.7262111,0.857124857,0.8139345,0.928963261,0.9159479
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1pij,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.727481539,0.727264538,0.897860289,0.881919462,0.949227321,0.940241462
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1q85,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.006491003,-0.006809285,-0.031192931,-0.190400071,-0.017970328,-0.100923824
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_00ja,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:2,2,-0.003042168,-0.005536489,-0.025939904,-0.066919713,-0.010741251,-0.036858654
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_00ja,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.001776707,-0.002748757,-0.021674147,-0.016310666,-0.004553394,-0.003390833
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_00ly,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.003230246,-0.002287627,-0.008115135,0.005742589,-0.001823181,0.006652883
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_04uf,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.006059645,-0.008543661,-0.095611302,-0.034362373,-0.049211005,-0.028981335
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_04uf,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.002808734,-0.004228017,-0.028356802,-0.06188683,-0.011630393,-0.026606272
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_05yg,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,0.002124767,-0.005852747,-0.117306841,-0.075018786,-0.057279617,-0.039674751
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_05yg,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,phase_nullnah,phase_nullnah:2,2,-0.003246083,-0.005830572,-0.032406976,-0.047983306,-0.015477006,-0.019893087
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06er,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.004677149,-0.004623872,-0.041906109,-0.100587531,-0.020529177,-0.050661103
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06jk,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:3; phase_offen_gemischt:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.553896531,0.7345286,0.435603721,0.3383753,0.604179227,0.668738
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06jk,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:3; phase_nachhallnah_ohne_kern:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.560093075,0.751537483,0.656263585,0.778374103,0.700772913,0.902245034
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06jk,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:3; phase_offen_gemischt:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.562056878,0.748412,0.677537249,0.8694325,0.709767758,0.938036
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06s7,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_kernnah:2; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.001770265,-0.006413002,-0.017168466,-0.028925331,-0.010091979,-0.007571254
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_09bn,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.006761963,-0.007767063,-0.102429184,-0.074972183,-0.055144381,-0.036325123
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_09bn,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.003773368,-0.003345308,-0.005673046,-0.007029728,-0.004870985,-0.007013844
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0dd2,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002893069,-0.002309425,-0.006254536,1.662e-06,-0.003338346,0.005878766
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0dd2,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002010064,-0.001677294,-0.021138431,-0.005731822,-0.003278196,0.000127305
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0g2r,frueh,phasenlokal_eigenstaendig,phase_kernnah,phase_kernnah:3; phase_nullnah:2; phase_offen_gemischt:1,phase_kernnah,phase_kernnah:1,1,-0.001565728,0.000274394,0.004526525,0.081811002,0.004910502,0.038022724
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0h9h,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:2,2,-0.002832887,-0.002505186,-0.008111462,-0.019398662,-0.003813812,-0.00729246
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0h9h,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.003678086,-0.003897292,-0.006162578,-0.007083067,-0.001223804,-0.002193571
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0l7p,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.002600936,-0.003240798,-0.003750439,-0.008866414,-0.001786434,-0.005803681
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0l7p,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nullnah,phase_nullnah:2,2,-0.002088677,-0.003085836,-0.000182303,-0.00383161,0.00025908,-0.001218895
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0m9z,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002729016,-0.002406132,0.001788395,0.002362716,0.002886714,0.000338675
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0m9z,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002112535,-0.003687072,-0.001580131,-0.011857388,0.000272952,-0.003141991
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0m9z,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:6,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002031578,-0.003088274,-0.015620725,-0.001278514,-0.003365236,-0.000117016
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0nlj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.00321822,-0.007559706,-0.138481022,-0.099128337,-0.074309886,-0.049363446
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0nlj,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002500728,-0.001269692,-0.034157196,-0.047392079,-0.017561026,-0.01705453
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0nlj,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003130966,-0.002703925,-0.009482224,-0.009077913,-0.009001638,-0.006287
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0oc3,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002865937,-0.000544921,0.000398053,0.014160462,0.004187153,0.015146959
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0oc3,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:6,phase_offen_gemischt,phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,2,-0.001453161,-0.006260931,-0.011409507,0.002349582,0.001356777,0.005345039
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0pz6,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003524239,-0.005749551,-0.072390944,-0.094530199,-0.036475806,-0.049689691
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0pz6,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003193657,-0.00279259,-0.004161354,-0.018076489,-0.005277831,-0.010404916
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0tay,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.006427979,-0.007805169,-0.03711867,-0.099343635,-0.017437592,-0.049178342
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0tay,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.001238055,-0.003583456,-0.000368376,0.004706691,-0.001230546,-0.001952094
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0z9t,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_ohne_nullfamilie:1,phase_nullnah,phase_nullnah:1,1,0.146271591,-0.009089022,0.055321985,-0.078155622,0.132240109,-0.031814911
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0z9t,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_ohne_nullfamilie:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1,1,0.147310752,-0.0106042,0.156866423,-0.004478111,0.182878936,-0.000863
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_104t,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002019896,-0.003113266,-0.007484348,-0.008548526,-0.001714208,-0.001926157
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_10dv,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,phase_nullnah,phase_nullnah:1,1,0.124077966,-0.007520418,0.144593562,-0.033886733,0.153341107,-0.002423944
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1492,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.004061582,-0.005392277,-0.042566857,-0.071502388,-0.020600347,-0.026573233
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_14wj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.005876943,-0.003784254,-0.019320048,-0.02032982,-0.011679616,-0.010828122
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_14wj,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.004095135,-0.003250872,-0.006120647,-0.014086349,-0.002958462,-0.00373286
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_155c,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:6,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.003182199,-0.00581334,0.002403795,0.001359727,0.002323841,0.001912214
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_155c,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.0034134,-0.003279601,-0.013447832,-0.012380589,-0.003549878,-0.001747142
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_155c,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.003343582,-0.003509576,-0.012653915,-0.01259618,-0.002838961,-0.00190676
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_17ct,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.006971358,-0.004564742,-0.050005543,-0.035048815,-0.027384415,-0.017620785
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_17ct,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.003407722,-0.003219634,-0.005032611,-0.016344907,-0.004128654,-0.006110658
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_17ct,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.004218386,-0.006004329,-0.0054109,-0.007472254,-0.001848211,-0.002980809
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_17db,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,phase_nullnah,phase_nullnah:1,1,0.180558851,-0.007697935,0.194878716,0.00651206,0.225263849,-0.000977791
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_19pg,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5,phase_nullnah,phase_nullnah:1,1,-0.001513916,-0.003528649,-0.003601326,-0.011437888,-0.004792374,-0.000654826
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1ewh,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.003752178,-0.006087422,-0.016547569,-0.008953935,-0.003056236,-0.003320152
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1tiu,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1,1,-0.004229492,-0.011875596,0.026656396,-0.177833222,0.01093931,-0.105801611
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1u5i,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4,phase_nullnah,phase_nullnah:1,1,-0.004220825,-0.007384527,-0.068299686,-0.223453395,-0.037448566,-0.139152429
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,BTC,dio_00ja,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.003415958,-0.001257995,-0.045479104,0.006149326,-0.024381875,0.007156309
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,BTC,dio_00ly,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.004144298,-0.002779985,-0.009686735,0.020480387,-0.003340727,0.007316855
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,BTC,dio_04uf,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.004989229,-0.004357214,-0.105709869,0.021519434,-0.051912619,0.009976657
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,BTC,dio_04uf,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002979619,-0.00216857,-0.027885491,-0.015621932,-0.013781354,-0.004554842
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,BTC,dio_04uf,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.003855206,-0.005650168,-0.012791214,-0.017405456,-0.004116539,-0.006964405
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,BTC,dio_06jk,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,fehlt,,0,0.243556987,0.0,0.188159292,0.0,0.269922623,0.0
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,BTC,dio_06jk,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,fehlt,,0,0.246484298,0.0,0.299981925,0.0,0.315937583,0.0
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,BTC,dio_06s7,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_nullnah:1,2,-0.003938144,-0.002156853,-0.010866932,-0.00997655,-0.005236455,-0.009860044
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,BTC,dio_07uk,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_kernnah:1; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.0002158,-0.002342646,-0.00880928,-0.022541257,-0.000877611,-0.009645526
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,BTC,dio_09bn,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.004374129,-0.006153029,-0.139049144,-0.016572803,-0.072635075,-0.009513761
