preview_symbol,role_reading,count,world_count,depth_score,top_world,top_world_share,top_worlds,milieu_counts,grundrolle_score,uebergangsrolle_score,milieurolle_score,nebenrolle_score,quiet_share,stress_share,shift_share,stress_shift_share,top_milieu_share,distribution_entropy
dio_mcm_episode_1wep5t1,nebenrolle,22,5,0.533536,FOLLOW_EQ10K_TRX_2024_5M,0.318182,FOLLOW_EQ10K_TRX_2024_5M:7;FOLLOW_EQ10K_DOGE_2024_5M:5;FOLLOW_EQ10K_XRP_2024_5M:5;FOLLOW_EQ10K_KAS_2024_5M:4;FOLLOW_EQ10K_XLM_2024_5M:1,other:12;doge:5;xrp:5,0.13194,0.03561,0.164356,0.619321,0.0,0.0,0.0,0.0,0.545455,0.913949
dio_mcm_episode_0ur4u33,nebenrolle,12,7,0.480347,REAL_TIME_2024_SOL_ALTSEQ_A,0.25,REAL_TIME_2024_SOL_ALTSEQ_A:3;BTC_LONG_2025_5M_QUIET:2;QUIET_NEAR_BTC_1869:2;REAL_TIME_2024_BTC_5M:2;BTC_1H_A:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;REAL_FOLLOW_PAXG_6000:1,quiet:4;btc:3;sol:3;other:1;paxg:1,0.131806,0.034672,0.078823,0.628118,0.333333,0.0,0.0,0.0,0.333333,0.915539
dio_mcm_episode_11388rh,nebenrolle,12,9,0.446458,FOLLOW_EQ10K_XLM_2024_5M,0.25,FOLLOW_EQ10K_XLM_2024_5M:3;FOLLOW_EQ10K_PEPE_2024_5M:2;BTC_10K_A:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;REAL_TIME_2024_SOL_ALTSEQ_A:1;SOL_10K_A:1,other:8;sol:2;btc:1;xrp:1,0.131112,0.030324,0.154777,0.602738,0.0,0.0,0.0,0.0,0.666667,0.709148
dio_mcm_episode_1xzpklz,nebenrolle,9,8,0.504989,FOLLOW_EQ10K_DOGE_2024_5M,0.222222,FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1;FOLLOW_XRP_2024_5M_2000:1;REAL_FOLLOW_XRP_6000:1;REAL_TIME_2024_XRP:1,other:4;xrp:3;doge:2,0.129508,0.034554,0.092031,0.634936,0.0,0.0,0.0,0.0,0.444444,0.965634
dio_mcm_episode_1hfm623,nebenrolle,16,6,0.868829,FOLLOW_EQ10K_XLM_2024_5M,0.25,FOLLOW_EQ10K_XLM_2024_5M:4;FOLLOW_EQ10K_XRP_2024_5M:4;FOLLOW_EQ10K_KAS_2024_5M:3;FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_PEPE_B_2024_5M:2;FOLLOW_EQ10K_TRX_2024_5M:1,other:10;xrp:4;doge:2,0.12791,0.031883,0.166745,0.623383,0.0,0.0,0.0,0.0,0.625,0.819448
dio_mcm_episode_0j53akt,nebenrolle,9,8,0.580349,FOLLOW_EQ10K_TRX_2024_5M,0.222222,FOLLOW_EQ10K_TRX_2024_5M:2;BTC_LONG_2024_5M_QUIET:1;FOLLOW_DOGE_2024_5M_2000:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;REAL_FOLLOW_PAXG_6000:1;REAL_FOLLOW_SOL_6000:1;SOL_10K_A:1,other:3;sol:2;quiet:1;doge:1;xrp:1;paxg:1,0.127353,0.033492,0.069024,0.634936,0.111111,0.0,0.0,0.0,0.333333,0.935945
dio_mcm_episode_07a7zoq,nebenrolle,15,6,0.851801,REAL_TIME_2024_BTC_5M,0.333333,REAL_TIME_2024_BTC_5M:5;PAXG_1846_A:3;REAL_FOLLOW_PAXG_6000:3;REAL_FOLLOW_BTC_6000:2;BTC_LONG_2025_5M_QUIET:1;QUIET_NEAR_BTC_1869:1,btc:7;paxg:6;quiet:2,0.127028,0.034274,0.121605,0.627938,0.133333,0.0,0.0,0.0,0.466667,0.901897
dio_mcm_episode_15mfjru,nebenrolle,22,5,0.733162,FOLLOW_EQ10K_PAXG_2024_5M,0.409091,FOLLOW_EQ10K_PAXG_2024_5M:9;FOLLOW_EQ10K_PEPE_B_2024_5M:6;FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_EQ10K_TRX_2024_5M:3;FOLLOW_EQ10K_PEPE_2024_5M:1,other:10;paxg:9;doge:3,0.126658,0.035314,0.136963,0.619321,0.0,0.0,0.0,0.0,0.454545,0.906359
dio_mcm_episode_0r0u3sv,nebenrolle,10,7,0.557272,FOLLOW_DOGE_2024_5M_2000,0.2,FOLLOW_DOGE_2024_5M_2000:2;FOLLOW_EQ10K_XLM_2024_5M:2;REAL_FOLLOW_XRP_6000:2;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_XRP_2024_5M_2000:1;QUIET_NEAR_PAXG2024_1H:1;REAL_TIME_2024_XRP:1,xrp:4;other:3;doge:2;quiet:1,0.125029,0.032398,0.087648,0.640985,0.1,0.0,0.0,0.0,0.4,0.92322
dio_mcm_episode_1g87ln1,nebenrolle,8,8,0.519738,BTC_1H_A,0.125,BTC_1H_A:1;BTC_SHIFT_2025_30M_10000_11000:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;QUIET_NEAR_PAXG2024_1H:1;REAL_FOLLOW_DOGE_6000:1,other:3;btc:1;shift:1;xrp:1;quiet:1;doge:1,0.124595,0.072156,0.073489,0.643248,0.125,0.0,0.125,0.125,0.375,0.930628
dio_mcm_episode_0bmlxwo,nebenrolle,11,8,0.727074,FOLLOW_EQ10K_KAS_2024_5M,0.272727,FOLLOW_EQ10K_KAS_2024_5M:3;FOLLOW_EQ10K_XLM_2024_5M:2;BTC_10K_A:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;FOLLOW_XRP_2024_5M_2000:1;REAL_TIME_2024_XRP:1,other:7;xrp:3;btc:1,0.124417,0.030569,0.143807,0.620774,0.0,0.0,0.0,0.0,0.636364,0.782776
dio_mcm_episode_0yfvuxx,nebenrolle,12,8,0.643029,FOLLOW_EQ10K_PEPE_B_2024_5M,0.25,FOLLOW_EQ10K_PEPE_B_2024_5M:3;FOLLOW_EQ10K_PEPE_2024_5M:2;FOLLOW_EQ10K_TRX_2024_5M:2;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_XRP_2024_5M_2000:1;REAL_TIME_2024_XRP:1;SOL_10K_A:1,other:8;xrp:2;doge:1;sol:1,0.124083,0.028699,0.156122,0.614633,0.0,0.0,0.0,0.0,0.666667,0.709148
dio_mcm_episode_16qal3x,nebenrolle,12,6,0.765272,REAL_FOLLOW_PAXG_6000,0.25,REAL_FOLLOW_PAXG_6000:3;BTC_LONG_2025_5M_QUIET:2;FOLLOW_EQ10K_PEPE_2024_5M:2;QUIET_NEAR_BTC_1869:2;REAL_TIME_2024_SOL_ALTSEQ_A:2;REAL_FOLLOW_BTC_6000:1,quiet:4;paxg:3;other:2;sol:2;btc:1,0.123261,0.03287,0.079703,0.643686,0.333333,0.0,0.0,0.0,0.333333,0.942631
dio_mcm_episode_05tvz8i,nebenrolle,9,7,0.533229,FOLLOW_EQ10K_TRX_2024_5M,0.222222,FOLLOW_EQ10K_TRX_2024_5M:2;REAL_FOLLOW_DOGE_6000:2;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1;FOLLOW_XRP_2024_5M_2000:1;REAL_FOLLOW_XRP_6000:1;REAL_TIME_2024_XRP:1,other:4;xrp:3;doge:2,0.121192,0.032335,0.09293,0.648421,0.0,0.0,0.0,0.0,0.444444,0.965634
dio_mcm_episode_0x29ikr,nebenrolle,10,7,0.616222,FOLLOW_EQ10K_DOGE_2024_5M,0.3,FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_EQ10K_KAS_2024_5M:2;BTC_LONG_2025_5M_QUIET:1;FOLLOW_EQ10K_PAXG_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;QUIET_NEAR_BTC_1869:1,doge:3;other:3;quiet:2;paxg:1;xrp:1,0.121136,0.03281,0.065736,0.640985,0.2,0.0,0.0,0.0,0.3,0.934978
dio_mcm_episode_09k6dby,nebenrolle,13,7,0.781639,FOLLOW_EQ10K_PEPE_2024_5M,0.307692,FOLLOW_EQ10K_PEPE_2024_5M:4;FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_EQ10K_TRX_2024_5M:2;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PAXG_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1,other:8;doge:3;paxg:1;xrp:1,0.119898,0.029094,0.150207,0.622469,0.0,0.0,0.0,0.0,0.615385,0.744263
dio_mcm_episode_11dx6vi,nebenrolle,9,7,0.503145,PAXG_1846_A,0.222222,PAXG_1846_A:2;REAL_FOLLOW_DOGE_6000:2;BTC_LONG_2024_5M_QUIET:1;FOLLOW_EQ10K_PAXG_2024_5M:1;QUIET_NEAR_BTC_FIELD_01:1;QUIET_NEAR_SOL_SIDEWAYS:1;XRP_1H_A:1,quiet:3;paxg:3;doge:2;xrp:1,0.119826,0.031662,0.069698,0.648421,0.333333,0.0,0.0,0.0,0.333333,0.945531
dio_mcm_episode_0ze0tw9,nebenrolle,20,7,0.451374,FOLLOW_EQ10K_TRX_2024_5M,0.25,FOLLOW_EQ10K_TRX_2024_5M:5;FOLLOW_EQ10K_XLM_2024_5M:5;FOLLOW_EQ10K_PEPE_B_2024_5M:4;FOLLOW_EQ10K_KAS_2024_5M:2;FOLLOW_EQ10K_XRP_2024_5M:2;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_PEPE_2024_5M:1,other:17;xrp:2;doge:1,0.11822,0.021535,0.242318,0.592068,0.0,0.0,0.0,0.0,0.85,0.471673
dio_mcm_episode_16oirtu,nebenrolle,8,8,0.447971,BTC_STRESS_2024_5M,0.125,BTC_STRESS_2024_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;FOLLOW_KAS_2024_5M_2000:1;FOLLOW_XRP_2024_5M_2000:1,other:5;xrp:2;stress:1,0.116674,0.06839,0.122482,0.643248,0.0,0.125,0.0,0.125,0.625,0.819448
dio_mcm_episode_0hiolzy,milieurolle,800,5,0.87146,FOLLOW_EQ10K_PEPE_2024_5M,0.96125,FOLLOW_EQ10K_PEPE_2024_5M:769;QUIET_NEAR_PAXG2025_1H:15;BTC_STRESS_2025_5M:12;BTC_SHIFT_2025_30M_10000_11000:3;PAXG_1846_A:1,other:769;quiet:15;stress:12;shift:3;paxg:1,0.116297,0.025891,0.626374,0.365713,0.01875,0.015,0.00375,0.01875,0.96125,0.12728
dio_mcm_episode_1ys3c57,nebenrolle,10,7,0.47604,FOLLOW_EQ10K_TRX_2024_5M,0.3,FOLLOW_EQ10K_TRX_2024_5M:3;BTC_SHIFT_2025_1H_4000_5000:2;BTC_1H_C:1;BTC_FIELD_QUIET_05:1;BTC_SHIFT_2025_30M_10000_11000:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1,other:5;shift:3;btc:1;quiet:1,0.114763,0.130638,0.10956,0.640985,0.1,0.0,0.3,0.3,0.5,0.842738
dio_mcm_episode_1e5qs1j,nebenrolle,13,6,0.633525,FOLLOW_EQ10K_PEPE_B_2024_5M,0.384615,FOLLOW_EQ10K_PEPE_B_2024_5M:5;FOLLOW_EQ10K_DOGE_2024_5M:3;BTC_10K_A:2;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;QUIET_NEAR_PAXG2024_1H:1,other:6;doge:3;btc:2;xrp:1;quiet:1,0.114732,0.030814,0.113913,0.638037,0.076923,0.0,0.0,0.0,0.461538,0.856087
dio_mcm_episode_0ys880e,nebenrolle,10,6,0.480166,BTC_1H_A,0.2,BTC_1H_A:2;FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_XRP_2024_5M_2000:2;REAL_TIME_2024_XRP:2;BTC_STRESS_2025_5M:1;REAL_FOLLOW_SOL_6000:1,xrp:4;btc:2;doge:2;stress:1;sol:1,0.114506,0.060548,0.088626,0.656553,0.0,0.1,0.0,0.1,0.4,0.913865
dio_mcm_episode_0h1ysk6,nebenrolle,12,6,0.578909,FOLLOW_EQ10K_XRP_2024_5M,0.416667,FOLLOW_EQ10K_XRP_2024_5M:5;FOLLOW_EQ10K_TRX_2024_5M:3;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_KAS_2024_5M_2000:1;REAL_FOLLOW_DOGE_6000:1;REAL_FOLLOW_XRP_6000:1,xrp:6;other:4;doge:2,0.113939,0.032103,0.119555,0.643686,0.0,0.0,0.0,0.0,0.5,0.92062
dio_mcm_episode_0j5jlak,nebenrolle,10,6,0.888537,REAL_TIME_2024_SOL_ALTSEQ_A,0.3,REAL_TIME_2024_SOL_ALTSEQ_A:3;REAL_FOLLOW_BTC_6000:2;REAL_FOLLOW_DOGE_6000:2;FOLLOW_EQ10K_PEPE_2024_5M:1;PAXG_1846_A:1;REAL_TIME_2024_PAXG:1,sol:3;paxg:2;btc:2;doge:2;other:1,0.113609,0.031262,0.06647,0.656553,0.0,0.0,0.0,0.0,0.3,0.967489
dio_mcm_episode_0db8j50,nebenrolle,15,6,0.431439,FOLLOW_EQ10K_PEPE_B_2024_5M,0.333333,FOLLOW_EQ10K_PEPE_B_2024_5M:5;FOLLOW_EQ10K_TRX_2024_5M:3;FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_KAS_2024_5M:2;FOLLOW_EQ10K_PAXG_2024_5M:2;FOLLOW_EQ10K_XRP_2024_5M:1,other:10;doge:2;paxg:2;xrp:1,0.113064,0.027088,0.173721,0.627938,0.0,0.0,0.0,0.0,0.666667,0.712803
dio_mcm_episode_17e1ecl,nebenrolle,12,5,0.530329,FOLLOW_EQ10K_PAXG_2024_5M,0.25,FOLLOW_EQ10K_PAXG_2024_5M:3;QUIET_NEAR_PAXG2025_1H:3;REAL_FOLLOW_DOGE_6000:3;REAL_TIME_2024_BTC_5M:2;DOGE_1H_A:1,doge:4;paxg:3;quiet:3;btc:2,0.113042,0.030682,0.080744,0.662098,0.25,0.0,0.0,0.0,0.333333,0.979574
dio_mcm_episode_0bwljln,nebenrolle,8,7,0.678636,FOLLOW_EQ10K_TRX_2024_5M,0.25,FOLLOW_EQ10K_TRX_2024_5M:2;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;REAL_FOLLOW_DOGE_6000:1;REAL_FOLLOW_XRP_6000:1;REAL_TIME_2023_SOL_ALTSEQ_A:1,other:3;doge:2;xrp:2;sol:1,0.112671,0.030196,0.074207,0.656733,0.0,0.0,0.0,0.0,0.375,0.95282
dio_mcm_episode_11q0pm1,nebenrolle,7,7,0.475336,BTC_LONG_2025_5M_QUIET,0.142857,BTC_LONG_2025_5M_QUIET:1;BTC_STRESS_2025_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_KAS_2024_5M_2000:1;FOLLOW_XRP_2024_5M_2000:1;QUIET_NEAR_BTC_1869:1;REAL_TIME_2024_XRP:1,quiet:2;other:2;xrp:2;stress:1,0.11115,0.069589,0.052908,0.666157,0.285714,0.142857,0.0,0.142857,0.285714,0.975106
dio_mcm_episode_0wm1gdi,nebenrolle,8,7,0.494343,FOLLOW_EQ10K_PAXG_2024_5M,0.25,FOLLOW_EQ10K_PAXG_2024_5M:2;BTC_1H_A:1;BTC_STRESS_2024_5M:1;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_2024_5M:1;PAXG_1846_A:1,paxg:3;other:2;btc:1;stress:1;doge:1,0.111117,0.067451,0.074207,0.656733,0.0,0.125,0.0,0.125,0.375,0.928383
dio_mcm_episode_0wc77sa,nebenrolle,7,7,0.495175,BTC_FIELD_QUIET_04,0.142857,BTC_FIELD_QUIET_04:1;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_PAXG_2024_5M:1;FOLLOW_EQ10K_PEPE_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;FOLLOW_KAS_2024_5M_2000:1;PAXG_1846_A:1,paxg:2;other:2;quiet:1;doge:1;xrp:1,0.110398,0.028558,0.052908,0.666157,0.142857,0.0,0.0,0.0,0.285714,0.962961
dio_mcm_episode_11m112s,nebenrolle,9,6,0.640103,FOLLOW_EQ10K_DOGE_2024_5M,0.222222,FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_PEPE_2024_5M:2;FOLLOW_EQ10K_XRP_2024_5M:2;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PAXG_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1,other:4;doge:2;xrp:2;paxg:1,0.10863,0.028314,0.093968,0.663988,0.0,0.0,0.0,0.0,0.444444,0.918296
dio_mcm_episode_1cbmua3,nebenrolle,15,6,0.525121,FOLLOW_EQ10K_PAXG_2024_5M,0.2,FOLLOW_EQ10K_PAXG_2024_5M:3;FOLLOW_PAXG_2024_5M_2000:3;PAXG_1846_A:3;REAL_TIME_2024_PAXG:3;DOGE_1H_A:2;XRP_1H_A:1,paxg:12;doge:2;xrp:1,0.10804,0.021713,0.208465,0.627938,0.0,0.0,0.0,0.0,0.8,0.571362
dio_mcm_episode_0ezbiel,nebenrolle,12,5,0.431988,FOLLOW_EQ10K_TRX_2024_5M,0.25,FOLLOW_EQ10K_TRX_2024_5M:3;FOLLOW_EQ10K_XRP_2024_5M:3;FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_PEPE_B_2024_5M:2;FOLLOW_EQ10K_XLM_2024_5M:2,other:7;xrp:3;doge:2,0.106371,0.027359,0.141302,0.662098,0.0,0.0,0.0,0.0,0.583333,0.873479
dio_mcm_episode_0flz7zv,nebenrolle,11,5,0.789009,REAL_FOLLOW_PAXG_6000,0.272727,REAL_FOLLOW_PAXG_6000:3;REAL_TIME_2024_SOL_ALTSEQ_A:3;BTC_LONG_2025_5M_QUIET:2;QUIET_NEAR_BTC_1869:2;REAL_FOLLOW_BTC_6000:1,quiet:4;paxg:3;sol:3;btc:1,0.10538,0.028225,0.085,0.668239,0.363636,0.0,0.0,0.0,0.363636,0.933817
dio_mcm_episode_1t36jh9,nebenrolle,11,5,0.442142,FOLLOW_EQ10K_DOGE_2024_5M,0.363636,FOLLOW_EQ10K_DOGE_2024_5M:4;FOLLOW_EQ10K_XRP_2024_5M:4;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1,doge:4;xrp:4;other:3,0.105063,0.02999,0.085,0.668239,0.0,0.0,0.0,0.0,0.363636,0.992215
dio_mcm_episode_0xz7orl,nebenrolle,11,6,0.529304,FOLLOW_EQ10K_PEPE_B_2024_5M,0.272727,FOLLOW_EQ10K_PEPE_B_2024_5M:3;FOLLOW_EQ10K_XLM_2024_5M:3;QUIET_NEAR_PAXG2024_1H:2;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;REAL_TIME_2023_SOL_ALTSEQ_A:1,other:7;quiet:2;xrp:1;sol:1,0.104712,0.025088,0.146832,0.649826,0.181818,0.0,0.0,0.0,0.636364,0.745557
dio_mcm_episode_1wlvgow,nebenrolle,8,6,0.483893,BTC_1H_B,0.25,BTC_1H_B:2;FOLLOW_EQ10K_KAS_2024_5M:2;BTC_LONG_2025_5M_QUIET:1;QUIET_NEAR_BTC_1869:1;REAL_FOLLOW_DOGE_6000:1;REAL_TIME_2023_SOL_ALTSEQ_A:1,btc:2;quiet:2;other:2;doge:1;sol:1,0.104695,0.028277,0.050023,0.672301,0.25,0.0,0.0,0.0,0.25,0.969022
dio_mcm_episode_04d3kci,nebenrolle,9,6,0.589473,FOLLOW_EQ10K_DOGE_2024_5M,0.222222,FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_XRP_2024_5M_2000:2;REAL_TIME_2024_XRP:2;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;REAL_FOLLOW_DOGE_6000:1,xrp:5;doge:3;other:1,0.104532,0.026295,0.11746,0.663988,0.0,0.0,0.0,0.0,0.555556,0.852792
dio_mcm_episode_17bman0,nebenrolle,9,7,0.606097,FOLLOW_EQ10K_KAS_2024_5M,0.333333,FOLLOW_EQ10K_KAS_2024_5M:3;BTC_1H_A:1;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_PEPE_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;XRP_1H_A:1,other:6;btc:1;doge:1;xrp:1,0.100312,0.024221,0.139395,0.648421,0.0,0.0,0.0,0.0,0.666667,0.723308
dio_mcm_episode_0xm8pyp,nebenrolle,9,6,0.628725,FOLLOW_EQ10K_PAXG_2024_5M,0.333333,FOLLOW_EQ10K_PAXG_2024_5M:3;FOLLOW_EQ10K_PEPE_B_2024_5M:2;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1,other:5;paxg:3;doge:1,0.100124,0.026295,0.11746,0.663988,0.0,0.0,0.0,0.0,0.555556,0.852792
dio_mcm_episode_1uqoe58,nebenrolle,10,6,0.523347,FOLLOW_EQ10K_KAS_2024_5M,0.3,FOLLOW_EQ10K_KAS_2024_5M:3;FOLLOW_EQ10K_TRX_2024_5M:2;FOLLOW_EQ10K_XRP_2024_5M:2;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1,other:7;xrp:2;doge:1,0.098489,0.023583,0.155096,0.656553,0.0,0.0,0.0,0.0,0.7,0.729847
dio_mcm_episode_1b42cpg,nebenrolle,8,6,0.815156,FOLLOW_EQ10K_KAS_2024_5M,0.25,FOLLOW_EQ10K_KAS_2024_5M:2;FOLLOW_EQ10K_TRX_2024_5M:2;BTC_10K_A:1;FOLLOW_EQ10K_PAXG_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1;REAL_TIME_2023_SOL_ALTSEQ_A:1,other:4;btc:1;paxg:1;xrp:1;sol:1,0.098387,0.025135,0.100047,0.672301,0.0,0.0,0.0,0.0,0.5,0.861353
dio_mcm_episode_0j9ungj,nebenrolle,15,4,0.812061,FOLLOW_EQ10K_PAXG_2024_5M,0.4,FOLLOW_EQ10K_PAXG_2024_5M:6;FOLLOW_EQ10K_PEPE_B_2024_5M:4;FOLLOW_EQ10K_DOGE_2024_5M:3;FOLLOW_EQ10K_XRP_2024_5M:2,paxg:6;other:4;doge:3;xrp:2,0.098063,0.027774,0.10726,0.668885,0.0,0.0,0.0,0.0,0.4,0.944623
dio_mcm_episode_1fjn8h8,nebenrolle,12,5,0.541156,FOLLOW_EQ10K_XRP_2024_5M,0.416667,FOLLOW_EQ10K_XRP_2024_5M:5;FOLLOW_EQ10K_TRX_2024_5M:3;FOLLOW_EQ10K_PEPE_2024_5M:2;FOLLOW_EQ10K_XLM_2024_5M:1;REAL_TIME_2023_SOL_ALTSEQ_A:1,other:6;xrp:5;sol:1,0.097364,0.026185,0.121116,0.662098,0.0,0.0,0.0,0.0,0.5,0.835989
dio_mcm_episode_12lf8e3,nebenrolle,6,6,0.479232,BTC_1H_C,0.166667,BTC_1H_C:1;BTC_SHIFT_2025_1H_4000_5000:1;FOLLOW_EQ10K_PEPE_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1;PAXG_1H_A:1;REAL_FOLLOW_XRP_6000:1,other:2;btc:1;shift:1;paxg:1;xrp:1,0.093131,0.064612,0.05747,0.692603,0.0,0.0,0.166667,0.166667,0.333333,0.969724
dio_mcm_episode_0s4m7kt,nebenrolle,9,5,0.481061,BTC_FIELD_QUIET_05,0.333333,BTC_FIELD_QUIET_05:3;REAL_FOLLOW_SOL_6000:3;BTC_SHIFT_2025_1H_4000_5000:1;FOLLOW_EQ10K_PEPE_B_2024_5M:1;PAXG_1H_A:1,quiet:3;sol:3;shift:1;other:1;paxg:1,0.093023,0.05475,0.071396,0.682401,0.333333,0.0,0.111111,0.111111,0.333333,0.910142
dio_mcm_episode_0ipq3q2,nebenrolle,8,5,0.715626,FOLLOW_EQ10K_DOGE_2024_5M,0.25,FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_XLM_2024_5M:2;FOLLOW_EQ10K_XRP_2024_5M:2;FOLLOW_EQ10K_PEPE_B_2024_5M:1;FOLLOW_EQ10K_TRX_2024_5M:1,other:4;doge:2;xrp:2,0.092851,0.024806,0.101353,0.690713,0.0,0.0,0.0,0.0,0.5,0.946395
dio_mcm_episode_0uqv2ui,nebenrolle,6,6,0.488632,BTC_STRESS_2025_5M,0.166667,BTC_STRESS_2025_5M:1;DOGE_1H_B:1;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_KAS_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1,doge:2;other:2;stress:1;xrp:1,0.09258,0.064346,0.05747,0.692603,0.0,0.166667,0.0,0.166667,0.333333,0.959148
dio_mcm_episode_01esod4,nebenrolle,11,5,0.831241,FOLLOW_EQ10K_KAS_2024_5M,0.272727,FOLLOW_EQ10K_KAS_2024_5M:3;FOLLOW_EQ10K_XLM_2024_5M:3;FOLLOW_EQ10K_DOGE_2024_5M:2;FOLLOW_EQ10K_PEPE_B_2024_5M:2;FOLLOW_EQ10K_XRP_2024_5M:1,other:8;doge:2;xrp:1,0.090798,0.020897,0.17,0.668239,0.0,0.0,0.0,0.0,0.727273,0.69137
dio_mcm_episode_1nl293i,nebenrolle,11,6,0.550673,FOLLOW_EQ10K_PEPE_B_2024_5M,0.454545,FOLLOW_EQ10K_PEPE_B_2024_5M:5;FOLLOW_EQ10K_TRX_2024_5M:2;BTC_STRESS_2024_5M:1;FOLLOW_EQ10K_DOGE_2024_5M:1;FOLLOW_EQ10K_XLM_2024_5M:1;FOLLOW_EQ10K_XRP_2024_5M:1,other:8;stress:1;doge:1;xrp:1,0.0907,0.050862,0.167808,0.649826,0.0,0.090909,0.0,0.090909,0.727273,0.638807
