timestamp_ms,symbol,timeframe,open,high,low,close,volume
1735989600000000,SOLUSDT,5m,215.84,215.97,215.73,215.9,4100.103
1735989900000000,SOLUSDT,5m,215.89,215.92,215.77,215.91,3470.617
1735990200000000,SOLUSDT,5m,215.91,215.93,215.82,215.84,3171.542
1735990500000000,SOLUSDT,5m,215.84,216.32,215.74,216.32,11310.163
1735990800000000,SOLUSDT,5m,216.32,216.38,216.16,216.33,7256.206
1735991100000000,SOLUSDT,5m,216.33,216.34,216.02,216.1,5010.326
1735991400000000,SOLUSDT,5m,216.11,216.57,216.1,216.51,14818.043
1735991700000000,SOLUSDT,5m,216.51,216.67,216.4,216.45,5565.739
1735992000000000,SOLUSDT,5m,216.46,216.5,216.23,216.27,5332.683
1735992300000000,SOLUSDT,5m,216.28,216.43,216.17,216.32,6928.281
1735992600000000,SOLUSDT,5m,216.32,216.37,216.13,216.32,3804.538
1735992900000000,SOLUSDT,5m,216.31,216.47,216.29,216.44,4706.648
1735993200000000,SOLUSDT,5m,216.45,216.61,216.33,216.56,5187.735
1735993500000000,SOLUSDT,5m,216.56,216.88,216.46,216.65,21724.707
1735993800000000,SOLUSDT,5m,216.64,217.19,216.56,217.01,10128.612
1735994100000000,SOLUSDT,5m,217.0,217.19,216.72,217.05,4231.317
1735994400000000,SOLUSDT,5m,217.04,217.15,216.7,216.77,10152.902
1735994700000000,SOLUSDT,5m,216.77,216.82,216.29,216.6,7501.403
1735995000000000,SOLUSDT,5m,216.61,216.67,216.12,216.48,8165.152
1735995300000000,SOLUSDT,5m,216.49,217.14,216.48,217.04,5031.04
1735995600000000,SOLUSDT,5m,217.05,217.14,216.79,216.92,5032.205
1735995900000000,SOLUSDT,5m,216.93,217.23,216.85,217.22,4282.82
1735996200000000,SOLUSDT,5m,217.22,217.6,217.07,217.28,11772.075
1735996500000000,SOLUSDT,5m,217.29,217.66,216.98,217.58,11088.9
1735996800000000,SOLUSDT,5m,217.58,217.6,216.99,217.19,6926.4
1735997100000000,SOLUSDT,5m,217.19,217.27,217.02,217.07,4264.123
1735997400000000,SOLUSDT,5m,217.07,217.18,216.69,216.87,4401.015
1735997700000000,SOLUSDT,5m,216.87,216.88,216.64,216.76,5297.985
1735998000000000,SOLUSDT,5m,216.76,216.87,216.66,216.68,3417.871
1735998300000000,SOLUSDT,5m,216.69,217.09,216.69,217.01,5131.542
1735998600000000,SOLUSDT,5m,217.02,217.17,216.83,217.12,6241.718
