world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
BTC2025_5M_QUIET_4K,zentrum_stabil,3361,0.841512268402604,0.7086351445998215,0.5344257456114252,0.14642187979767926,0.860765808985421,0.14633739422790837,0.07271839095507289,0.29723296637905383,0.296637905385302,0.14519488247545373,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
BTC2025_5M_QUIET_4K,offene_variante,591,0.14797195793690535,0.6596415177664975,0.4713836429780034,0.1982636497461929,0.7824030338409476,0.311237923857868,0.11981072927241963,0.0,0.00338409475465313,0.7935702199661591,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
BTC2025_5M_QUIET_4K,spannungsrand_kippnaehe,42,0.010515773660490736,0.5782680714285714,0.3506067380952381,0.3059815238095238,0.7104480714285715,0.23518209523809525,0.3250020476190476,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_1ghk
BTC2025_5M_STRESS_4K,zentrum_stabil,3294,0.8247371056584877,0.7083270464480874,0.5351048236187007,0.14675624499089254,0.8598502325440194,0.14690053248330298,0.07423946448087432,0.30297510625379476,0.3026715239829994,0.12629022465088038,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
BTC2025_5M_STRESS_4K,offene_variante,644,0.16124186279419128,0.6576591055900621,0.4704072717391304,0.2005076040372671,0.7782759425465838,0.3210770341614907,0.12506283695652176,0.0015527950310559005,0.003105590062111801,0.8183229813664596,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
BTC2025_5M_STRESS_4K,spannungsrand_kippnaehe,56,0.014021031547320982,0.5713741607142857,0.34937214285714285,0.30957037499999995,0.6907818928571429,0.33121776785714285,0.30434725,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_1a0q
SOL2025_5M_QUIET_4K,zentrum_stabil,3153,0.7894341512268402,0.7076055648588646,0.5345905112591183,0.1472462667300983,0.8580905134792262,0.15230671075166508,0.07337958198541072,0.31652394544877893,0.3162067871868062,0.11037107516650808,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
SOL2025_5M_QUIET_4K,offene_variante,795,0.19904857285928892,0.6620663320754716,0.47901977735849055,0.1972934855345912,0.7809374251572326,0.31931860754716984,0.12363031320754718,0.0012578616352201257,0.0025157232704402514,0.7610062893081762,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
SOL2025_5M_QUIET_4K,spannungsrand_kippnaehe,46,0.011517275913870806,0.5737471304347826,0.35170032608695656,0.30809697826086957,0.7031536739130435,0.2919619347826087,0.31990917391304347,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_00hc
SOL2025_5M_STRESS_4K,zentrum_stabil,3281,0.8214822233350025,0.7083956370009145,0.5356476882048156,0.1468329436147516,0.8594344547394087,0.1502733117951844,0.072892279487961,0.30387077110637,0.30387077110637,0.1231331911002743,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
SOL2025_5M_STRESS_4K,offene_variante,659,0.16499749624436655,0.659269966616085,0.4731770515933232,0.20025534142640364,0.7797941198786039,0.31790888315629745,0.1251461320182094,0.0030349013657056147,0.0030349013657056147,0.8209408194233687,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
SOL2025_5M_STRESS_4K,spannungsrand_kippnaehe,54,0.013520280420630946,0.5706821481481482,0.3526502407407407,0.30983383333333336,0.6799632407407408,0.3712355740740741,0.3019595740740741,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_18i0
