world,contacts,segments,max_segment_duration,avg_segment_duration,self_prev_share,self_next_share,role_profile,avg_rekopplung,avg_strain,avg_loudness,avg_blur,avg_tension
DOGE_2024_5M,464,24,96,19.333333333333332,0.9482758620689655,0.9482758620689655,zentrum_stabil:390; offene_variante:73; spannungsrand_kippnaehe:1,0.7112233728448276,0.14839194827586208,0.21279486637931033,0.3150720043103448,0.10703837284482759
PAXG_2025_5M,1319,21,551,62.80952380952381,0.9840788476118272,0.9840788476118272,zentrum_stabil:1076; offene_variante:239; spannungsrand_kippnaehe:4,0.7107322630780895,0.14807429946929493,0.18248235178165276,0.3511535754359363,0.09669377179681576
XRP_2024_5M,1741,18,944,96.72222222222223,0.9896611143021252,0.9896611143021252,zentrum_stabil:1485; offene_variante:244; spannungsrand_kippnaehe:12,0.7128459821941413,0.14847353015508327,0.20204197128087306,0.32211702757036187,0.10217912119471567
XRP_2025_5M,32,1,32,32.0,0.96875,0.96875,zentrum_stabil:26; offene_variante:6,0.70496078125,0.1509048125,0.20225046875,0.37462734375,0.10417234375
