family;bridge_type;total_ticks;near_ticks;before_ticks;after_ticks;before_worlds;after_worlds;all_stable_share;all_unrest_share;normal_stable_share;near_stable_share;normal_strain;near_strain;strain_delta;normal_trust;near_trust;trust_delta;normal_afterimage;near_afterimage;normal_embedding;near_embedding;embedding_delta;normal_hearing_stimulation;near_hearing_stimulation;before_trust;after_trust;before_stable_share;after_stable_share
dio_155c;balancierte_bruecke;2612;27;5;22;kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:6,kontrolliert_btc_2025_5m_10k_btcusdt:5,kontrolliert_sol_2024_5m_test1_2000_solusdt:4,kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1;0.9808575803981623;0.01914241960183767;0.9810444874274662;0.9629629629629629;0.15544847388781433;0.1554845925925926;3.6118704778265176e-05;0.8171750735009672;0.8242545925925926;0.007079519091625408;0.359061215860735;0.36904722222222225;0.7779609982785299;0.7720630500000001;-0.005897948278529852;0.24338864642166347;0.23537081481481484;0.8210356000000001;0.8249861818181817;1.0;0.9545454545454546
dio_0m9z;instabile_kontaktzone;2327;23;7;16;kontrolliert_kas_2024_5m_test1_2000_kasusdt:2,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:5,kontrolliert_2023_positive_expansion_10k_5m_solusdt:4,kontrolliert_2026_sideways_10k_5m_solusdt:3,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:2,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1;0.7430167597765364;0.2569832402234637;0.7453362255965292;0.4782608695652174;0.16385876182212583;0.17029269565217392;0.006433933830048089;0.8097799175704989;0.8116513043478261;0.001871386777327122;0.33765792321041216;0.32611565217391303;0.7702155085249458;0.7561364173913043;-0.014079091133641475;0.23366535010845985;0.24271517391304345;0.8002804285714286;0.8166260625;0.2857142857142857;0.5625
dio_0g2r;offene_bruecke;543;13;4;9;kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:3,kontrolliert_sol_2025_5m_test1_2000_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_2023_positive_expansion_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;0.9060773480662984;0.09392265193370165;0.909433962264151;0.7692307692307693;0.14695648490566038;0.14845623076923078;0.0014997458635704064;0.7310055169811321;0.7665923846153846;0.03558686763425245;0.1566307358490566;0.20383561538461537;0.7253073112264151;0.722535726923077;-0.002771584303338126;0.12884615094339621;0.13856753846153846;0.7490245;0.7744003333333334;0.75;0.7777777777777778
dio_0h9h;balancierte_bruecke;1623;13;5;8;kontrolliert_2023_negative_stress_10k_5m_solusdt:2,kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1;kontrolliert_kas_2024_5m_test1_2000_kasusdt:2,kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;1.0;0.0;1.0;1.0;0.13823485776397515;0.13870253846153846;0.00046768069756331077;0.7938768099378882;0.7794514615384615;-0.014425348399426774;0.2880861527950311;0.2554605384615385;0.7656793644409938;0.7372985192307693;-0.028380845210224548;0.15105294347826087;0.1525756923076923;0.7824888;0.7775531250000001;1.0;1.0
dio_00ly;balancierte_bruecke;968;11;4;7;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1;kontrolliert_kas_2024_5m_test1_2000_kasusdt:2,kontrolliert_2023_negative_stress_10k_5m_solusdt:2,kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;1.0;0.0;1.0;1.0;0.1357991421107628;0.13864072727272728;0.002841585161964477;0.7626401922675027;0.7628508181818181;0.000210625914315421;0.2077360867293626;0.2163471818181818;0.7456239598746082;0.7236975818181818;-0.021926378056426388;0.14737047335423198;0.13461181818181817;0.7440245;0.7736087142857143;1.0;1.0
dio_1gp2;offene_bruecke;579;11;4;7;kontrolliert_sol_2024_5m_test1_2000_solusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1;kontrolliert_btc_2024_5m_test1_2000_btcusdt:2,kontrolliert_2023_negative_stress_10k_5m_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1;0.8635578583765112;0.13644214162348878;0.8644366197183099;0.8181818181818182;0.14932180809859155;0.147752;-0.0015698080985915575;0.7424942605633803;0.738459;-0.004035260563380327;0.19613046830985917;0.18957127272727273;0.7336312884683098;0.7092186590909091;-0.02441262937740074;0.1342508028169014;0.13972318181818183;0.73358725;0.7412428571428571;0.75;0.8571428571428571
dio_0pq6;offene_bruecke;263;10;5;5;kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_btc_2025_5m_10k_btcusdt:2,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_2023_positive_expansion_10k_5m_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1;0.7718631178707225;0.22813688212927757;0.7747035573122529;0.7;0.14847558893280632;0.146026;-0.0024495889328063347;0.6717267549407114;0.7403081;0.06858134505928859;0.08806704743083003;0.12603309999999998;0.6972980881422924;0.69891949;0.0016214018577075384;0.14361853359683796;0.1492945;0.7411882000000001;0.739428;0.6;0.8
dio_104t;balancierte_bruecke;3708;9;1;8;kontrolliert_sol_2025_5m_test1_2000_solusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:4,kontrolliert_btc_2025_5m_10k_btcusdt:3,kontrolliert_2023_positive_expansion_10k_5m_solusdt:1;0.9854368932038835;0.014563106796116505;0.9854014598540146;1.0;0.14850257366855907;0.15492233333333333;0.0064197596647742605;0.839049590429846;0.8417181111111112;0.0026685206812652185;0.42793555717761556;0.41378288888888887;0.7961010933360367;0.7651072777777777;-0.030993815558259086;0.14359774614760745;0.15310022222222222;0.844453;0.84137625;1.0;1.0
