token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_0jbl5pq,20,5,"EXPANSION2023,PAXG2024,QUIET2026,SOL2024,STRESS2025",zentrum_stabil,dio_0m9z,0.811278,8,10,10,dio_mcm_episode_0lne9ax,dio_mcm_episode_0qzjuvj,0.695021,0.508903,0.151663,0.843509,0.091667,0.586555,0.106375,0.091667,0.169301,0.351027,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0aztxel,14,4,"EXPANSION2023,QUIET2026,SOL2024,STRESS2025",zentrum_stabil,dio_1vsy,1.0,7,7,7,dio_mcm_episode_0jbl5pq,dio_mcm_episode_0hjnwsk,0.681408,0.500842,0.167837,0.807469,0.101993,0.544007,0.119518,0.101993,0.187926,0.41459,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_18n06fj,14,4,"EXPANSION2023,QUIET2026,SOL2024,STRESS2025",zentrum_stabil,dio_05yg,0.985228,4,6,6,dio_mcm_episode_0hjnwsk,dio_mcm_episode_0mji3u6,0.6928,0.523516,0.161658,0.818306,0.111901,0.567051,0.134796,0.111901,0.219719,0.449479,0.571429,0.0,0.428571,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_102i30n,9,3,"KAS2024,QUIET2026,STRESS2025",zentrum_stabil,dio_16i6,1.224394,4,3,3,dio_mcm_episode_0aj06nw,dio_mcm_episode_1ovglru,0.648446,0.427759,0.186055,0.818998,0.123614,0.563643,0.146847,0.123614,0.240826,0.397216,0.666667,0.0,0.222222,0.111111,hoeherer_cluster_uebergang
dio_mcm_episode_0ldenly,8,4,"EXPANSION2023,PAXG2024,SOL2024,STRESS2025",zentrum_stabil,dio_0m9z,0.954434,6,4,4,dio_mcm_episode_0vj3fzh,dio_mcm_episode_0lne9ax,0.710308,0.536483,0.15953,0.845053,0.125628,0.667183,0.145034,0.125628,0.256686,0.319857,0.625,0.0,0.375,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0lne9ax,6,4,"PAXG2024,QUIET2026,SOL2024,STRESS2025",zentrum_stabil,dio_1kpz,0.918296,6,5,5,dio_mcm_episode_0ldenly,dio_mcm_episode_0jbl5pq,0.693824,0.511328,0.151686,0.843781,0.080199,0.604434,0.092916,0.080199,0.141666,0.338555,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1ovglru,6,3,"KAS2024,QUIET2026,STRESS2025",zentrum_stabil,dio_0l7p,0.918296,5,3,3,dio_mcm_episode_102i30n,dio_mcm_episode_0t1ymth,0.660706,0.445418,0.171244,0.831811,0.096533,0.634364,0.112902,0.096533,0.19383,0.344445,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0clq7n0,5,2,"EXPANSION2023,STRESS2025",zentrum_stabil,dio_1772,0.721928,4,2,2,dio_mcm_episode_0ml8r41,dio_mcm_episode_1f4jh6c,0.696639,0.525602,0.162337,0.844122,0.153968,0.718633,0.180169,0.153968,0.326509,0.298224,0.8,0.0,0.2,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0l3i7ey,5,2,"EXPANSION2023,STRESS2025",zentrum_stabil,dio_0jkk,0.970951,6,3,3,dio_mcm_episode_0mvjoir,dio_mcm_episode_0lne9ax,0.701318,0.541052,0.159144,0.818222,0.103379,0.535126,0.120198,0.103379,0.187992,0.423072,0.6,0.0,0.4,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0mvjoir,5,3,"EXPANSION2023,PAXG2024,STRESS2025",zentrum_stabil,dio_18kx,0.970951,6,3,3,dio_mcm_episode_0qhiq5e,dio_mcm_episode_0vj3fzh,0.674213,0.481849,0.167956,0.823365,0.139243,0.621883,0.16474,0.139243,0.293106,0.333799,0.6,0.0,0.4,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1kvosdw,4,2,"EXPANSION2023,PAXG2024",zentrum_stabil,dio_1198,0.811278,4,2,2,dio_mcm_episode_1do29ul,dio_mcm_episode_068ops8,0.682573,0.457248,0.151896,0.862366,0.06635,0.661047,0.075243,0.06635,0.121858,0.302986,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0om13wf,3,2,"EXPANSION2023,STRESS2025",offene_variante,dio_1pij,0.918296,4,2,2,dio_mcm_episode_1i31hl0,dio_mcm_episode_0m0vlsy,0.640259,0.443114,0.211911,0.755726,0.145141,0.505613,0.171995,0.145141,0.281541,0.460243,0.333333,0.0,0.666667,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1id139z,3,2,"QUIET2026,SOL2024",offene_variante,dio_0jy4,0.918296,4,2,2,dio_mcm_episode_1usz7ri,dio_mcm_episode_0oc1i7g,0.659045,0.465369,0.184094,0.775713,0.122846,0.42743,0.145321,0.122846,0.23528,0.477775,0.333333,0.0,0.666667,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1omwzzf,2,2,"BTC2024,EXPANSION2023",zentrum_stabil,dio_104t,1.0,4,2,2,dio_mcm_episode_1y2gc2i,dio_mcm_episode_068ops8,0.64572,0.417998,0.193987,0.825979,0.172128,0.549268,0.206032,0.172128,0.359685,0.316676,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1usz7ri,2,2,"EXPANSION2023,SOL2024",zentrum_stabil,dio_03j1,1.0,4,2,2,dio_mcm_episode_05ijhg4,dio_mcm_episode_1id139z,0.626858,0.411957,0.220713,0.784912,0.195618,0.624104,0.244086,0.195618,0.437779,0.525801,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_008o5r1,1,1,BTC2024,zentrum_stabil,dio_1r55,-0.0,1,0,1,-,dio_mcm_episode_0lg3agd,0.664101,0.434141,0.169715,0.873903,0.154646,0.620996,0.178548,0.154646,0.308866,0.20242,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_00dz86x,1,1,BTC2024,offene_variante,dio_13it,-0.0,2,1,1,dio_mcm_episode_0ultars,dio_mcm_episode_0s3bynh,0.646463,0.454813,0.192884,0.715056,0.081179,0.336238,0.097482,0.081179,0.119156,0.646993,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_00er6t0,1,1,BTC2024,offene_variante,dio_1v2w,-0.0,2,1,1,dio_mcm_episode_1ig1vs0,dio_mcm_episode_00yl137,0.673683,0.515762,0.186512,0.746741,0.08965,0.448584,0.107022,0.08965,0.136687,0.629538,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_00uhwy4,1,1,EXPANSION2023,offene_variante,dio_0jkk,-0.0,2,1,1,dio_mcm_episode_1o8v8d7,dio_mcm_episode_0rsf867,0.689566,0.536718,0.179674,0.779253,0.12406,0.516958,0.14785,0.12406,0.241424,0.492019,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_00yl137,1,1,BTC2024,zentrum_stabil,dio_1htm,-0.0,2,1,1,dio_mcm_episode_00er6t0,dio_mcm_episode_0ultars,0.704109,0.499301,0.11954,0.881671,0.080086,0.557556,0.091176,0.080086,0.140799,0.334732,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_025ygv9,1,1,STRESS2025,offene_variante,dio_0odc,-0.0,2,1,1,dio_mcm_episode_0mw7rev,dio_mcm_episode_0n5sqpn,0.638824,0.45083,0.207221,0.730818,0.162927,0.502991,0.205922,0.162927,0.346807,0.662152,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_02dwcks,1,1,QUIET2026,offene_variante,dio_1b3m,-0.0,2,1,1,dio_mcm_episode_0krixak,dio_mcm_episode_0e2rik4,0.642338,0.427442,0.188151,0.791526,0.099205,0.446287,0.119042,0.099205,0.159638,0.645207,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_02ujuqf,1,1,EXPANSION2023,zentrum_stabil,dio_0pz6,-0.0,2,1,1,dio_mcm_episode_0jwgafx,dio_mcm_episode_0mmnuym,0.736503,0.587076,0.129453,0.884027,0.074438,0.757011,0.082773,0.074438,0.146147,0.179722,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_08fjvls,1,1,PAXG2024,zentrum_stabil,dio_1ewh,-0.0,2,1,1,dio_mcm_episode_1aq0g5r,dio_mcm_episode_1do29ul,0.65428,0.432382,0.177005,0.826563,0.099669,0.559691,0.115038,0.099669,0.184139,0.36998,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_08kc4ka,1,1,STRESS2025,zentrum_stabil,dio_19g0,-0.0,2,1,1,dio_mcm_episode_0n2qkmg,dio_mcm_episode_006e8mr,0.677302,0.478723,0.161579,0.833306,0.137318,0.699952,0.158825,0.137318,0.28884,0.357269,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_08ubq99,1,1,QUIET2026,zentrum_stabil,dio_0rlw,-0.0,2,1,1,dio_mcm_episode_1fx4022,dio_mcm_episode_05lquqm,0.650116,0.418604,0.190583,0.842101,0.187466,0.547385,0.220666,0.187466,0.384687,0.284683,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_09liv43,1,1,SOL2024,zentrum_stabil,dio_0obq,-0.0,1,0,1,-,dio_mcm_episode_00i7zy5,0.653841,0.42542,0.178226,0.84475,0.16098,0.476846,0.190667,0.16098,0.311679,0.361401,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0a90kyx,1,1,QUIET2026,offene_variante,dio_12dx,-0.0,2,1,1,dio_mcm_episode_0e2rik4,dio_mcm_episode_0aj06nw,0.643951,0.42804,0.185633,0.79153,0.09038,0.418511,0.108155,0.09038,0.127747,0.64969,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0ag2osp,1,1,STRESS2025,offene_variante,dio_0klp,-0.0,2,1,1,dio_mcm_episode_1b3r4if,dio_mcm_episode_0i8oyce,0.674595,0.505487,0.178244,0.768235,0.103722,0.525271,0.121925,0.103722,0.197995,0.479445,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0apubpm,1,1,SOL2024,zentrum_stabil,dio_05mh,-0.0,2,1,1,dio_mcm_episode_0ihg1mv,dio_mcm_episode_0aztxel,0.698365,0.514048,0.143086,0.863499,0.130856,0.677907,0.152393,0.130856,0.275836,0.380362,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0cl3dn4,1,1,EXPANSION2023,zentrum_stabil,dio_17ct,-0.0,2,1,1,dio_mcm_episode_06fpntj,dio_mcm_episode_0j0u529,0.731545,0.578299,0.134656,0.892384,0.098336,0.744964,0.112004,0.098336,0.206642,0.266356,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0e2rik4,1,1,QUIET2026,zentrum_stabil,dio_1jp3,-0.0,2,1,1,dio_mcm_episode_02dwcks,dio_mcm_episode_0a90kyx,0.678691,0.453471,0.139342,0.865133,0.035143,0.447038,0.03982,0.035143,0.027683,0.386629,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0h9ka55,1,1,STRESS2025,spannungsrand_kippnaehe,dio_1xkj,-0.0,2,1,1,dio_mcm_episode_1joiyc3,dio_mcm_episode_0mvt50o,0.534851,0.32379,0.342015,0.571286,0.346808,0.264076,0.472649,0.346808,0.8395,0.659899,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0hwg68v,1,1,STRESS2025,offene_variante,dio_06nc,-0.0,2,1,1,dio_mcm_episode_0l86zr2,dio_mcm_episode_0qhiq5e,0.619038,0.39894,0.237657,0.796658,0.287573,0.670788,0.366751,0.287573,0.657056,0.417069,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0i5xsu7,1,1,STRESS2025,offene_variante,dio_125k,-0.0,2,1,1,dio_mcm_episode_19w9kxc,dio_mcm_episode_0r1o8ja,0.634865,0.421928,0.21621,0.82392,0.222341,0.830779,0.273639,0.222341,0.500686,0.380213,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0ihg1mv,1,1,SOL2024,offene_variante,dio_1gp2,-0.0,2,1,1,dio_mcm_episode_0oc1i7g,dio_mcm_episode_0apubpm,0.694519,0.533395,0.160847,0.796795,0.074566,0.506033,0.086767,0.074566,0.118739,0.514125,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0iiok1d,1,1,EXPANSION2023,offene_variante,dio_0sxm,-0.0,2,1,1,dio_mcm_episode_0i8oyce,dio_mcm_episode_0clq7n0,0.670111,0.512082,0.199582,0.757301,0.175543,0.564793,0.2116,0.175543,0.390428,0.441103,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0iuzv7p,1,1,EXPANSION2023,zentrum_stabil,dio_12fw,-0.0,2,1,1,dio_mcm_episode_0om13wf,dio_mcm_episode_0l3i7ey,0.685521,0.511487,0.167352,0.809697,0.144212,0.535611,0.172951,0.144212,0.279884,0.551747,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0jdgxa5,1,1,STRESS2025,zentrum_stabil,dio_155c,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1fx4022,0.713259,0.568788,0.166013,0.832076,0.128421,0.617276,0.149854,0.128421,0.275113,0.354842,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0lg3agd,1,1,BTC2024,zentrum_stabil,dio_0nlj,-0.0,2,1,1,dio_mcm_episode_008o5r1,dio_mcm_episode_0393v08,0.688984,0.467118,0.133522,0.916017,0.057083,0.803308,0.06344,0.057083,0.106232,0.197344,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0m0vlsy,1,1,STRESS2025,zentrum_stabil,dio_0z9t,-0.0,2,1,1,dio_mcm_episode_0om13wf,dio_mcm_episode_0aztxel,0.710318,0.54033,0.145249,0.859203,0.104336,0.738345,0.118058,0.104336,0.214132,0.267744,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0ml8r41,1,1,STRESS2025,offene_variante,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_0qagkyk,dio_mcm_episode_0clq7n0,0.703882,0.560312,0.17804,0.816266,0.127105,0.660173,0.14639,0.127105,0.269666,0.331577,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0mvt50o,1,1,STRESS2025,offene_variante,dio_09hj,-0.0,2,1,1,dio_mcm_episode_0h9ka55,dio_mcm_episode_1hoadc8,0.660175,0.463923,0.184073,0.789457,0.157211,0.621058,0.190691,0.157211,0.341212,0.485612,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0n22aiv,1,1,QUIET2026,zentrum_stabil,dio_0obq,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1fx4022,0.708271,0.542746,0.15453,0.850277,0.14934,0.557433,0.175511,0.14934,0.300895,0.367418,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0n2qkmg,1,1,STRESS2025,zentrum_stabil,dio_1sgm,-0.0,2,1,1,dio_mcm_episode_1ggl8cd,dio_mcm_episode_08kc4ka,0.680743,0.495104,0.175711,0.844152,0.19749,0.75477,0.231181,0.19749,0.416803,0.256744,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0n5sqpn,1,1,STRESS2025,zentrum_stabil,dio_00no,-0.0,2,1,1,dio_mcm_episode_025ygv9,dio_mcm_episode_0l3i7ey,0.697239,0.493656,0.125076,0.851951,0.060967,0.452566,0.069354,0.060967,0.089656,0.357353,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0oc1i7g,1,1,SOL2024,zentrum_stabil,dio_1lsu,-0.0,2,1,1,dio_mcm_episode_1id139z,dio_mcm_episode_0ihg1mv,0.70175,0.53104,0.150545,0.837206,0.105032,0.637031,0.120177,0.105032,0.214957,0.341677,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0p4rf3f,1,1,STRESS2025,spannungsrand_kippnaehe,dio_17qo,-0.0,2,1,1,dio_mcm_episode_077r0df,dio_mcm_episode_17c7qwp,0.55235,0.327302,0.324084,0.639074,0.405936,0.250935,0.532891,0.405936,0.921799,0.313205,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0q7j4gf,1,1,QUIET2026,offene_variante,dio_1id7,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_17qt878,0.639947,0.426601,0.205662,0.81652,0.169381,0.757212,0.207179,0.169381,0.363357,0.438353,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0q7skyc,1,1,EXPANSION2023,zentrum_stabil,dio_0eyq,-0.0,2,1,1,dio_mcm_episode_1usz7ri,dio_mcm_episode_0y1i8dq,0.664904,0.439906,0.159287,0.838975,0.071426,0.416447,0.082097,0.071426,0.116623,0.349265,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0r1o8ja,1,1,STRESS2025,offene_variante,dio_1oio,-0.0,2,1,1,dio_mcm_episode_0i5xsu7,dio_mcm_episode_1i31hl0,0.611421,0.405532,0.226116,0.68767,0.070225,0.267434,0.084127,0.070225,0.068864,0.661311,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0r1re19,1,1,QUIET2026,offene_variante,dio_1kd9,-0.0,2,1,1,dio_mcm_episode_0sxikqi,dio_mcm_episode_15yxfhz,0.614693,0.397906,0.24028,0.759031,0.219674,0.630748,0.266131,0.219674,0.486572,0.418396,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0rg8u7m,1,1,QUIET2026,spannungsrand_kippnaehe,dio_1kun,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_1morx8x,0.568341,0.368679,0.298898,0.63357,0.229605,0.562997,0.300366,0.229605,0.527629,0.775915,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0rz7ra9,1,1,EXPANSION2023,offene_variante,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_0b7nep9,dio_mcm_episode_1o8v8d7,0.698288,0.550953,0.180397,0.808047,0.139303,0.685382,0.161455,0.139303,0.295887,0.244588,0.0,0.0,1.0,0.0,junge_spur
