after_class_top;after_top;avg_afterimage;avg_carry;avg_field_intake;avg_hearing_gap;avg_hearing_stimulation;avg_rekopplung;avg_strain;avg_temporal_caution;avg_trust;avg_visual_gap;before_class_top;before_top;class_mix;dominant_class;dominant_episode;dominant_inner_state;family_share;family_ticks;fieldtime_embedding;group;segment;target_family;type;unique_episodes;world;world_ticks
;;0.017029975;0.4298352;0.220803625;0.2672448125;0.48804848749999996;0.6283808125;0.2307475625;0.329651275;0.4565692;0.3474788;;;;tragend_unruhig;;inner_effect_carried_unrest;0.0025075225677031092;5.0;0.5390108243749999;asset_mixed_2k;all;dio_1un4;group_summary;;GROUP;1994.0
;;0.012467029166666668;0.42910508750000004;0.2211910875;0.26785855833333333;0.48904982916666667;0.628297025;0.23060023333333335;0.31981926250000003;0.46963289166666666;0.3493407333333333;;;;tragend_unruhig;;inner_effect_carried_unrest;0.002131394182547643;4.25;0.5488893139583333;kurz_2k;all;dio_1un4;group_summary;;GROUP;1994.0
;;0.04747781608893557;0.47123439106267506;0.22185590515581233;0.2652007850140056;0.48705671901260505;0.6466460574229692;0.2229971225490196;0.21251002941176472;0.6533274243259803;0.3325108052345938;;;;tragend_unruhig;;inner_effect_carried_unrest;0.0020512307384430656;20.5;0.6535421176755076;lang_10k;all;dio_1un4;group_summary;;GROUP;9994.0
;;0.017048821428571427;0.33145974285714286;0.16809235;0.20058605714285715;0.3686784714285714;0.47676815714285714;0.16903063571428573;0.20462940714285713;0.4017098214285715;0.24108640714285712;;;;tragend_unruhig;;inner_effect_carried_unrest;0.0019011406844106462;4.75;0.5426266717857143;lang_10k;q1;dio_1un4;group_summary;;GROUP;9994.0
;;0.03669108333333333;0.46457733333333334;0.22158035416666666;0.26308853125;0.48466891666666667;0.644172875;0.22344992708333333;0.2219970520833333;0.6335316354166667;0.33527826041666664;;;;tragend_unruhig;;inner_effect_carried_unrest;0.0019011406844106464;4.75;0.562849490625;lang_10k;q2;dio_1un4;group_summary;;GROUP;9994.0
;;0.06539361805555555;0.48334395138888886;0.22077313194444445;0.2641886666666667;0.4849617708333333;0.6518817777777778;0.22165098611111111;0.18031652083333333;0.7062641111111111;0.33472067361111113;;;;tragend_unruhig;;inner_effect_carried_unrest;0.0025015009005403244;6.25;0.6401010003472222;lang_10k;q3;dio_1un4;group_summary;;GROUP;9994.0
;;0.05366443333333333;0.49027857142857145;0.22755577619047618;0.2716851845238095;0.49924099880952383;0.6527688119047619;0.22220502738095238;0.1889399154761905;0.7188479333333333;0.32206365238095236;;;;tragend_unruhig;;inner_effect_carried_unrest;0.0019011406844106464;4.75;0.5906394185119048;lang_10k;q4;dio_1un4;group_summary;;GROUP;9994.0
;;0.00328975;0.42876625;0.21805975;0.26538525;0.483445;0.62826325;0.22961525;0.32380175;0.460867;0.3524775;;;tragend_unruhig:4;tragend_unruhig;-;inner_effect_carried_unrest;0.0020060180541624875;4;0.544420575;asset_mixed_2k;all;dio_1un4;world;1;kontrolliert_btc_2024_5m_test1_2000_btcusdt;1994
;;0.01486025;0.42562775;0.22550075;0.2761355;0.50163625;0.6245235;0.234852;0.32109425;0.46738250000000003;0.363636;;;tragend_unruhig:4;tragend_unruhig;-;inner_effect_carried_unrest;0.0020060180541624875;4;0.5462515625;asset_mixed_2k;all;dio_1un4;world;1;kontrolliert_kas_2024_5m_test1_2000_kasusdt;1994
;;0.0014285;0.4126085;0.2098835;0.251236;0.46112;0.622557;0.2307485;0.45302;0.301172;0.34077999999999997;;;tragend_unruhig:2;tragend_unruhig;-;inner_effect_carried_unrest;0.0010030090270812437;2;0.44040640000000003;asset_mixed_2k;all;dio_1un4;world;1;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt;1994
;;0.0485414;0.45233829999999997;0.22977050000000002;0.2762225;0.5059927;0.6381795;0.2277745;0.22068910000000003;0.5968553;0.33302170000000003;;;tragend_unruhig:10;tragend_unruhig;-;inner_effect_carried_unrest;0.0050150451354062184;10;0.6249647599999999;asset_mixed_2k;all;dio_1un4;world;1;kontrolliert_sol_2024_5m_test1_2000_solusdt;1994
;;0.015079666666666667;0.41945800000000005;0.2175;0.26989833333333335;0.4873986666666667;0.622287;0.23529733333333333;0.367488;0.4070876666666667;0.3712083333333333;;;tragend_unruhig:3;tragend_unruhig;-;inner_effect_carried_unrest;0.0015045135406218655;3;0.5098633333333333;kurz_2k;all;dio_1un4;world;1;kontrolliert_2026_sideways_test1_2000_5m_solusdt;1994
;;0.012732000000000002;0.43480620000000003;0.225961;0.2677636;0.49372499999999997;0.6325504;0.2275802;0.29529700000000003;0.5027646;0.325897;;;tragend_unruhig:5;tragend_unruhig;-;inner_effect_carried_unrest;0.0025075225677031092;5;0.5699740000000001;kurz_2k;all;dio_1un4;world;1;kontrolliert_btc_2025_1h_test1_2000_btcusdt;1994
;;0.01486025;0.42562775;0.22550075;0.2761355;0.50163625;0.6245235;0.234852;0.32109425;0.46738250000000003;0.363636;;;tragend_unruhig:4;tragend_unruhig;-;inner_effect_carried_unrest;0.0020060180541624875;4;0.5462515625;kurz_2k;all;dio_1un4;world;1;kontrolliert_kas_2024_5m_test1_2000_kasusdt;1994
;;0.0071962;0.4365284;0.2158026;0.2576368;0.4734394;0.6338272;0.2246714;0.29539780000000004;0.5012968;0.3366216;;;tragend_unruhig:5;tragend_unruhig;-;inner_effect_carried_unrest;0.0025075225677031092;5;0.56946836;kurz_2k;all;dio_1un4;world;1;kontrolliert_sol_2025_5m_test1_2000_solusdt;1994
;;0.02522195238095238;0.4716325238095238;0.22139090476190476;0.26439033333333334;0.48578142857142853;0.6484140952380952;0.22147209523809525;0.21431771428571428;0.6522977619047619;0.3282267619047619;;;tragend_unruhig:21;tragend_unruhig;-;inner_effect_carried_unrest;0.0021012607564538724;21;0.6514149761904762;lang_10k;all;dio_1un4;world;1;kontrolliert_2023_negative_stress_10k_5m_solusdt;9994
;;0.009331;0.4346254;0.22675640000000002;0.2693638;0.49612059999999997;0.6328112;0.22641640000000002;0.29612819999999995;0.5008;0.3156392;;;tragend_unruhig:5;tragend_unruhig;-;inner_effect_carried_unrest;0.0020012007204322593;5;0.5691994300000001;lang_10k;q1;dio_1un4;segment;1;kontrolliert_2023_negative_stress_10k_5m_solusdt;9994
;;0.023726833333333332;0.47593033333333334;0.21648866666666666;0.256628;0.4731166666666667;0.651019;0.21702483333333333;0.18951333333333334;0.6791676666666667;0.32213016666666666;;;tragend_unruhig:6;tragend_unruhig;-;inner_effect_carried_unrest;0.0024014408645187113;6;0.6293343499999999;lang_10k;q2;dio_1un4;segment;1;kontrolliert_2023_negative_stress_10k_5m_solusdt;9994
