world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
STABLE10K_AFTER,zentrum_stabil,8281,0.8285971582949769,0.6621525416012559,0.4164949870788552,0.15883355114116654,0.8751840633981403,0.04713556007728535,0.07005842555246951,0.3015336312039609,0.2748460330877913,0.09745199855089964,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_1xk5
STABLE10K_AFTER,offene_variante,1278,0.12787672603562136,0.6260002198748044,0.39392859467918623,0.24102806572769953,0.835961941314554,0.10511087480438183,0.1445885633802817,0.001564945226917058,0.13928012519561817,0.9835680751173709,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_0zcl
STABLE10K_AFTER,spannungsrand_kippnaehe,435,0.04352611566940164,0.6022824804597702,0.3913906942528736,0.31865006436781607,0.8029494827586207,0.16629167586206894,0.18768245287356322,0.0,0.10344827586206896,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_1tyr
STABLE10K_REPRO,zentrum_stabil,8281,0.8285971582949769,0.6621525416012559,0.4164949870788552,0.15883355114116654,0.8751840633981403,0.04713556007728535,0.07005842555246951,0.3015336312039609,0.2748460330877913,0.09745199855089964,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_1xk5
STABLE10K_REPRO,offene_variante,1278,0.12787672603562136,0.6260002198748044,0.39392859467918623,0.24102806572769953,0.835961941314554,0.10511087480438183,0.1445885633802817,0.001564945226917058,0.13928012519561817,0.9835680751173709,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_0zcl
STABLE10K_REPRO,spannungsrand_kippnaehe,435,0.04352611566940164,0.6022824804597702,0.3913906942528736,0.31865006436781607,0.8029494827586207,0.16629167586206894,0.18768245287356322,0.0,0.10344827586206896,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_1tyr
STRESS10K_AFTER,zentrum_stabil,8313,0.8317990794476686,0.6613424218693613,0.41382085336220376,0.15936262348129435,0.8736593440394562,0.04895835113677373,0.06820303693010947,0.3002526163839769,0.2740286298568507,0.10176831468783833,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_1yp1
STRESS10K_AFTER,offene_variante,1277,0.12777666599959975,0.6257530736100235,0.39067764604541894,0.23875891934220833,0.8343986938136256,0.10447678073610024,0.1463385826155051,0.0023492560689115116,0.13860610806577917,0.9780736100234926,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_13s2
STRESS10K_AFTER,spannungsrand_kippnaehe,404,0.04042425455273164,0.5992455841584158,0.3870361386138613,0.32117456930693067,0.7960763613861386,0.1812341386138614,0.18805699752475247,0.0,0.10891089108910891,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_0xkv
STRESS10K_REPRO,zentrum_stabil,8313,0.8317990794476686,0.6613424218693613,0.41382085336220376,0.15936262348129435,0.8736593440394562,0.04895835113677373,0.06820303693010947,0.3002526163839769,0.2740286298568507,0.10176831468783833,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_1yp1
STRESS10K_REPRO,offene_variante,1277,0.12777666599959975,0.6257530736100235,0.39067764604541894,0.23875891934220833,0.8343986938136256,0.10447678073610024,0.1463385826155051,0.0023492560689115116,0.13860610806577917,0.9780736100234926,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_13s2
STRESS10K_REPRO,spannungsrand_kippnaehe,404,0.04042425455273164,0.5992455841584158,0.3870361386138613,0.32117456930693067,0.7960763613861386,0.1812341386138614,0.18805699752475247,0.0,0.10891089108910891,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_0xkv
EXPANSION10K_AFTER,zentrum_stabil,8211,0.821592955773464,0.660691561563756,0.4141416608208501,0.16096286725124834,0.8743272946047985,0.04937068432590428,0.07028789587139203,0.30361709901351847,0.2764584094507368,0.09292412617220801,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_1yp1
EXPANSION10K_AFTER,offene_variante,1389,0.1389833900340204,0.6250392066234701,0.38968156947444205,0.23901783441324692,0.8324286645068394,0.10691201871850253,0.14741846292296615,0.004319654427645789,0.13390928725701945,0.9661627069834413,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_0xwn
EXPANSION10K_AFTER,spannungsrand_kippnaehe,394,0.039423654192515506,0.6007485406091371,0.3884426649746193,0.3203137639593908,0.8011563756345178,0.16257302030456852,0.1934170685279188,0.0,0.10913705583756345,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_1df2
EXPANSION10K_REPRO,zentrum_stabil,8211,0.821592955773464,0.660691561563756,0.4141416608208501,0.16096286725124834,0.8743272946047985,0.04937068432590428,0.07028789587139203,0.30361709901351847,0.2764584094507368,0.09292412617220801,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_1yp1
EXPANSION10K_REPRO,offene_variante,1389,0.1389833900340204,0.6250392066234701,0.38968156947444205,0.23901783441324692,0.8324286645068394,0.10691201871850253,0.14741846292296615,0.004319654427645789,0.13390928725701945,0.9661627069834413,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_0xwn
EXPANSION10K_REPRO,spannungsrand_kippnaehe,394,0.039423654192515506,0.6007485406091371,0.3884426649746193,0.3203137639593908,0.8011563756345178,0.16257302030456852,0.1934170685279188,0.0,0.10913705583756345,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_1df2
