world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
QUIET2024_R1,zentrum_stabil,76,0.8085106382978723,0.6481048026315789,0.39907188157894735,0.18239955263157895,0.8794488684210527,0.07026886842105264,0.08484397368421052,0.3157894736842105,0.3026315789473684,0.07894736842105263,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1ltv
QUIET2024_R1,offene_variante,15,0.1595744680851064,0.621008,0.3811227333333333,0.23609426666666666,0.8291388000000001,0.16594306666666667,0.10097826666666668,0.0,0.06666666666666667,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1gly
QUIET2024_R1,spannungsrand_kippnaehe,3,0.031914893617021274,0.5696766666666666,0.333164,0.321801,0.6970489999999999,0.37354899999999996,0.24589866666666668,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_04q6913,dio_1lx6
QUIET2024_R2,zentrum_stabil,76,0.8085106382978723,0.6477643815789473,0.3993886710526316,0.18221917105263158,0.8791381710526315,0.07026886842105264,0.08484397368421052,0.3157894736842105,0.3026315789473684,0.07894736842105263,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1ltv
QUIET2024_R2,offene_variante,15,0.1595744680851064,0.6206621333333333,0.38144286666666666,0.23591393333333333,0.8288239333333334,0.16594306666666667,0.10097826666666668,0.0,0.06666666666666667,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1gly
QUIET2024_R2,spannungsrand_kippnaehe,3,0.031914893617021274,0.5693256666666667,0.33346766666666666,0.32162633333333335,0.696736,0.37354899999999996,0.24589866666666668,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_04q6913,dio_1lx6
STRESS2024_R1,zentrum_stabil,79,0.8404255319148937,0.6497269367088608,0.39839734177215186,0.17842627848101264,0.883857658227848,0.07077686075949367,0.07648120253164557,0.3037974683544304,0.27848101265822783,0.11392405063291139,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1h1r
STRESS2024_R1,offene_variante,10,0.10638297872340426,0.6191549999999999,0.3929934,0.2453378,0.8011642999999999,0.1777541,0.180788,0.0,0.2,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0oi5
STRESS2024_R1,spannungsrand_kippnaehe,5,0.05319148936170213,0.5692986,0.3504266,0.33126859999999997,0.7042113999999999,0.3131218,0.2745696,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0y0oxs9,dio_0c76
STRESS2024_R2,zentrum_stabil,79,0.8404255319148937,0.6494093037974683,0.3986959367088608,0.17825230379746834,0.8835663037974684,0.07077686075949367,0.07648120253164557,0.3037974683544304,0.27848101265822783,0.11392405063291139,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1h1r
STRESS2024_R2,offene_variante,10,0.10638297872340426,0.6188335,0.3932959,0.24516179999999999,0.8008696000000001,0.1777541,0.180788,0.0,0.2,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0oi5
STRESS2024_R2,spannungsrand_kippnaehe,5,0.05319148936170213,0.5689424,0.3507228,0.331096,0.7038972,0.3131218,0.2745696,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0y0oxs9,dio_0c76
POS_EXP2023_R1,zentrum_stabil,820,0.8249496981891348,0.6503029707317073,0.4007092963414634,0.18096055487804877,0.8796181378048781,0.07090018414634146,0.08119498902439025,0.30365853658536585,0.2780487804878049,0.09146341463414634,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_0xw3
POS_EXP2023_R1,offene_variante,148,0.1488933601609658,0.6193645945945946,0.3787921283783784,0.23911262162162164,0.8188669932432432,0.16710182432432433,0.1356928108108108,0.0,0.13513513513513514,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0tva
POS_EXP2023_R1,spannungsrand_kippnaehe,26,0.026156941649899398,0.5869762307692308,0.3616318461538462,0.30859342307692306,0.7464634615384615,0.2580076153846154,0.23695103846153845,0.0,0.038461538461538464,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_180s
POS_EXP2023_R2,zentrum_stabil,820,0.8249496981891348,0.6499324463414634,0.4010573243902439,0.18075825243902438,0.8792784073170732,0.07090018414634146,0.08119498902439025,0.30365853658536585,0.2780487804878049,0.09146341463414634,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_0xw3
POS_EXP2023_R2,offene_variante,148,0.1488933601609658,0.6190353986486486,0.3790988243243243,0.23893583783783784,0.8185661689189189,0.16710182432432433,0.1356928108108108,0.0,0.13513513513513514,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0tva
POS_EXP2023_R2,spannungsrand_kippnaehe,26,0.026156941649899398,0.586598076923077,0.3619490384615384,0.3084088461538462,0.7461291538461539,0.2580076153846154,0.23695103846153845,0.0,0.038461538461538464,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_180s
EXT_EXP2023_R1,zentrum_stabil,808,0.8128772635814889,0.6536513886138613,0.40437533168316836,0.17543711757425742,0.8842357326732674,0.06742412004950496,0.07796163242574257,0.30816831683168316,0.2784653465346535,0.08044554455445545,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1f3b
EXT_EXP2023_R1,offene_variante,146,0.14688128772635814,0.6204619041095891,0.38410323287671233,0.23794197260273972,0.817854308219178,0.1642341917808219,0.14238839726027397,0.0,0.136986301369863,0.9863013698630136,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1tyo
EXT_EXP2023_R1,spannungsrand_kippnaehe,40,0.04024144869215292,0.5840522499999999,0.35786215,0.31139575,0.743172075,0.2307912,0.26084209999999997,0.0,0.1,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_13aw
EXT_EXP2023_R2,zentrum_stabil,806,0.8108651911468813,0.6533439069478908,0.40487273573200994,0.17512934739454095,0.8840151662531017,0.06730720595533499,0.07767553846153846,0.30893300248138955,0.27915632754342434,0.07816377171215881,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1f3b
EXT_EXP2023_R2,offene_variante,148,0.1488933601609658,0.6201030135135135,0.3839906283783784,0.23743530405405405,0.8176813851351351,0.1635626554054054,0.14307581756756757,0.0,0.13513513513513514,0.9864864864864865,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1tyo
EXT_EXP2023_R2,spannungsrand_kippnaehe,40,0.04024144869215292,0.5836999,0.358153025,0.31122455,0.74286195,0.2307912,0.26084209999999997,0.0,0.1,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_13aw
NEG_STRESS2023_R1,zentrum_stabil,836,0.8410462776659959,0.650688326555024,0.40046332296650716,0.17944252272727274,0.8809954413875598,0.07251944138755981,0.07694603468899522,0.29784688995215314,0.27392344497607657,0.11004784688995216,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_03wz
NEG_STRESS2023_R1,offene_variante,128,0.12877263581488935,0.6198199296875,0.3814669296875,0.23895928125,0.819679171875,0.1588985078125,0.1441037421875,0.0,0.140625,0.9921875,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_11vn
NEG_STRESS2023_R1,spannungsrand_kippnaehe,30,0.030181086519114688,0.5779291666666667,0.3620307,0.3156963,0.7036425333333334,0.3348140333333333,0.27665520000000005,0.0,0.06666666666666667,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_1sl6
NEG_STRESS2023_R2,zentrum_stabil,838,0.8430583501006036,0.6502550214797137,0.40081190572792363,0.17933345584725538,0.8805209272076372,0.07267098806682577,0.07707452505966587,0.2971360381861575,0.2732696897374702,0.11217183770883055,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_03wz
NEG_STRESS2023_R2,offene_variante,126,0.1267605633802817,0.6193441746031747,0.3815314444444444,0.23907975396825396,0.8192367301587301,0.15926169841269844,0.1443151746031746,0.0,0.14285714285714285,0.9920634920634921,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_11vn
NEG_STRESS2023_R2,spannungsrand_kippnaehe,30,0.030181086519114688,0.5775624,0.3623476666666667,0.31551490000000004,0.7033156333333334,0.3348140333333333,0.27665520000000005,0.0,0.06666666666666667,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_1sl6
NEG_STRESS2024_R1,zentrum_stabil,791,0.795774647887324,0.6490183426042984,0.40001214664981033,0.18165409355246523,0.879030597977244,0.0709823185840708,0.08306310872313527,0.3109987357774968,0.28192161820480405,0.061946902654867256,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1v9p
NEG_STRESS2024_R1,offene_variante,174,0.1750503018108652,0.6194821609195402,0.3815956206896552,0.23777626436781607,0.8144518620689655,0.1725508275862069,0.14692321264367816,0.017241379310344827,0.14942528735632185,0.9827586206896551,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1ijy
NEG_STRESS2024_R1,spannungsrand_kippnaehe,29,0.029175050301810865,0.5788298620689656,0.35751034482758615,0.31015375862068967,0.7085458275862069,0.35278313793103444,0.2445864827586207,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_1thl
