world;candles;wahrnehmung_sensory_coupling;benennung_unique_symbols;benennung_density;top_symbol;top_family;feldwirkung_recoupling;feldwirkung_carry;feldwirkung_strain;dominant_mcm_class;dominant_mcm_class_count;dominant_class_carry;passive_regulation_score;neuro_balance;neuro_load;temporal_trust;afterimage;integration_episodes;integration_episode_memory_written;integration_mcm_field_episode_written;integration_score;top_episode_state;top_episode_symbol;top_field_episode_symbol;stabilization_score
kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv;10000;0.8410745078979214;641;0.0641;dio_104t4us;dio_104t;0.7059521662315219;0.5374608969598168;0.1528852867716088;stabil;7923;0.0;0.7093099207710386;0.36783259949744496;0.08454312777227506;0.7068354981305933;0.17675364254575218;9994;9;9;0.0009005403241945167;field_carried;dio_episode_1tn1mea;dio_mcm_episode_0mk4vj4;0.5966296251135625
kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv;10000;0.8419137345674961;668;0.0668;dio_104t4us;dio_104t;0.7053783443267555;0.5362232058035802;0.15301433398969855;stabil;7916;0.0;0.7071368559615032;0.3651588839672895;0.08561481062208753;0.7020176844905094;0.17072763557038828;9994;12;12;0.0012007204322593557;field_carried;dio_episode_0a5m4os;dio_mcm_episode_0mk4vj4;0.595482653562246
kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv;10000;0.8420048896027391;624;0.0624;dio_104t4us;dio_104t;0.7057799196438819;0.5376194065716526;0.15264242462491845;stabil;7930;0.0;0.7090502582283136;0.36701246759480766;0.08482571512580281;0.7066567050691681;0.172666586437347;9994;10;10;0.0010006003602161296;field_carried;dio_episode_0qkfdqd;dio_mcm_episode_0mk4vj4;0.5968702715078704
kontrolliert_btc_2025_5m_10k_BTCUSDT.csv;10000;0.8433044014105407;677;0.0677;dio_104t4us;dio_104t;0.7058336471293435;0.5369385926567435;0.1520249363084578;stabil;8136;0.0;0.7074142528641266;0.36485708547516593;0.08550019022119275;0.7023250525109913;0.1720012908507096;9994;13;13;0.0013007804682809686;field_carried;dio_episode_1tn1mea;dio_mcm_episode_1wra2fc;0.5957250264400384
