token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_0q7j4gf,1,1,STABLE10K_REPRO,offene_variante,dio_0zcl,-0.0,2,1,1,dio_mcm_episode_0klo6xe,dio_mcm_episode_0ifxej6,0.631636,0.40577,0.210445,0.816765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0s41qr8,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1hb2,-0.0,2,1,1,dio_mcm_episode_0ulemwt,dio_mcm_episode_1bollyw,0.564557,0.338504,0.344505,0.728846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0u1i1ff,1,1,STABLE10K_REPRO,zentrum_stabil,dio_1cnh,-0.0,2,1,1,dio_mcm_episode_0393v08,dio_mcm_episode_03724m4,0.636892,0.37547,0.194268,0.863365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0u1lqit,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_0bqa,-0.0,2,1,1,dio_mcm_episode_1375gwx,dio_mcm_episode_1bmc1xo,0.615925,0.447287,0.312031,0.827942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0ulemwt,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1jsd,-0.0,2,1,1,dio_mcm_episode_08k98i3,dio_mcm_episode_0s41qr8,0.592726,0.448807,0.413186,0.784667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0ur6d3m,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_01pi,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_12dcyty,0.552463,0.370142,0.473133,0.725126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0x81eeg,1,1,STABLE10K_REPRO,zentrum_stabil,dio_1p7l,-0.0,2,1,1,dio_mcm_episode_0pd12cd,dio_mcm_episode_0m0hadc,0.622903,0.349099,0.194958,0.817208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0y5cgjk,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_0v8e,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_0ipx085,0.551612,0.303648,0.365599,0.672097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0ypbnxi,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1x7g,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_0s34bl3,0.572326,0.348749,0.362418,0.732326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_10of1vk,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_18fq,-0.0,2,1,1,dio_mcm_episode_1fc319h,dio_mcm_episode_1a3ydyn,0.616022,0.443724,0.32883,0.842926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_12dcyty,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_05lk,-0.0,2,1,1,dio_mcm_episode_0ur6d3m,dio_mcm_episode_1adxznm,0.590451,0.417961,0.363029,0.779948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_12hnbk0,1,1,STABLE10K_REPRO,offene_variante,dio_19j9,-0.0,2,1,1,dio_mcm_episode_1bollyw,dio_mcm_episode_0pclaui,0.613297,0.342148,0.221771,0.834988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_156xcj9,1,1,STABLE10K_REPRO,zentrum_stabil,dio_0pq6,-0.0,2,1,1,dio_mcm_episode_1b68xzt,dio_mcm_episode_1xq1c7c,0.651777,0.415586,0.190352,0.888967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_16gxdur,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_19w8,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_0ifxej6,0.563442,0.345752,0.386129,0.714449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_17161qm,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1y1w,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_1leh5qu,0.56817,0.336588,0.350766,0.744273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1aolvg6,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1tyr,-0.0,2,1,1,dio_mcm_episode_1uc2ip3,dio_mcm_episode_0oj299g,0.619547,0.435498,0.289773,0.791995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1aw9cau,1,1,STABLE10K_REPRO,zentrum_stabil,dio_0coj,-0.0,2,1,1,dio_mcm_episode_0pmkwjh,dio_mcm_episode_0magw2b,0.634604,0.372067,0.193449,0.857508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1aylh55,1,1,STABLE10K_REPRO,offene_variante,dio_0nu8,-0.0,2,1,1,dio_mcm_episode_09y78yy,dio_mcm_episode_08bg8gu,0.632688,0.444221,0.258397,0.84432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1bbyn2l,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_14ho,-0.0,2,1,1,dio_mcm_episode_1ashesa,dio_mcm_episode_183drjy,0.597027,0.32305,0.315478,0.734108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1bmc1xo,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_0eot,-0.0,2,1,1,dio_mcm_episode_0u1lqit,dio_mcm_episode_0xe4euy,0.598613,0.436928,0.340947,0.78158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1bollyw,1,1,STABLE10K_REPRO,offene_variante,dio_187h,-0.0,2,1,1,dio_mcm_episode_0s41qr8,dio_mcm_episode_12hnbk0,0.590318,0.319309,0.269142,0.789086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1fr10dh,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1ljg,-0.0,2,1,1,dio_mcm_episode_183drjy,dio_mcm_episode_0i6frxu,0.594914,0.30972,0.328198,0.763331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1l4hk1v,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_10um,-0.0,2,1,1,dio_mcm_episode_1fc319h,dio_mcm_episode_1leh5qu,0.583489,0.339002,0.3062,0.768236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1mtmxvz,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_0rtf,-0.0,2,1,1,dio_mcm_episode_1t5bcxp,dio_mcm_episode_0ixmssr,0.571523,0.359264,0.371822,0.729055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1palxu3,1,1,STABLE10K_REPRO,offene_variante,dio_04jd,-0.0,2,1,1,dio_mcm_episode_1f23fki,dio_mcm_episode_1adxznm,0.643322,0.451074,0.242986,0.8732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1qaxk48,1,1,STABLE10K_REPRO,zentrum_stabil,dio_01c8,-0.0,2,1,1,dio_mcm_episode_00pcu87,dio_mcm_episode_1hjbx8p,0.681052,0.450687,0.140424,0.882269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1uc2ip3,1,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1mm8,-0.0,2,1,1,dio_mcm_episode_08k98i3,dio_mcm_episode_1aolvg6,0.625035,0.456493,0.304774,0.855509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1xq1c7c,1,1,STABLE10K_REPRO,zentrum_stabil,dio_1vn3,-0.0,2,1,1,dio_mcm_episode_156xcj9,dio_mcm_episode_1y00xwb,0.643197,0.40918,0.215471,0.879775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_03724m4,3,1,STABLE10K_REPRO,zentrum_stabil,dio_1t4r,-0.0,2,1,1,dio_mcm_episode_0u1i1ff,dio_mcm_episode_0y0oxs9,0.639809,0.366362,0.172401,0.859148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1xfdges,3,1,STABLE10K_REPRO,zentrum_stabil,dio_04sp,-0.0,2,1,1,dio_mcm_episode_15gh6qd,dio_mcm_episode_0w50xdv,0.648937,0.409462,0.181443,0.854527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1fc319h,5,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_06sd,-0.0,7,5,5,dio_mcm_episode_183drjy,dio_mcm_episode_1l4hk1v,0.569759,0.371682,0.402554,0.739332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_08k98i3,4,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1pwp,-0.0,8,4,4,dio_mcm_episode_1t5bcxp,dio_mcm_episode_1uc2ip3,0.575506,0.404966,0.432269,0.765724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_1adxznm,4,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1ndo,-0.0,7,4,4,dio_mcm_episode_08k98i3,dio_mcm_episode_0p2lp5j,0.614942,0.422149,0.29954,0.831188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_1375gwx,3,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1bqh,-0.0,4,2,2,dio_mcm_episode_1etd8kq,dio_mcm_episode_0u1lqit,0.592093,0.423437,0.378289,0.788224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_1anxlcl,3,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1db3,-0.0,6,3,3,dio_mcm_episode_1etd8kq,dio_mcm_episode_1a3ydyn,0.587204,0.366853,0.311751,0.764044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_1f23fki,3,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_060j,-0.0,4,3,3,dio_mcm_episode_183drjy,dio_mcm_episode_1palxu3,0.57201,0.382928,0.394872,0.724681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_0tre8bg,2,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_0bm7,-0.0,3,2,2,dio_mcm_episode_183drjy,dio_mcm_episode_19miqq2,0.574326,0.29838,0.316021,0.699862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_0xe4euy,2,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1nvy,-0.0,3,2,2,dio_mcm_episode_1bmc1xo,dio_mcm_episode_0pclaui,0.594089,0.385354,0.324093,0.801905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_1etd8kq,2,1,STABLE10K_REPRO,spannungsrand_kippnaehe,dio_1hz2,-0.0,3,2,2,dio_mcm_episode_183drjy,dio_mcm_episode_1375gwx,0.565349,0.388537,0.436105,0.720254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_183drjy,6107,1,STABLE10K_REPRO,zentrum_stabil,dio_1xk5,0.731982,17,70,69,dio_mcm_episode_1t5bcxp,dio_mcm_episode_1t5bcxp,0.658442,0.417171,0.171057,0.868561,0.0,0.0,0.0,0.0,0.0,0.0,0.849844,0.0,0.112658,0.037498,rekopplungszone
dio_mcm_episode_1hjbx8p,402,1,STABLE10K_REPRO,zentrum_stabil,dio_1ibc,0.478894,5,29,29,dio_mcm_episode_183drjy,dio_mcm_episode_183drjy,0.666305,0.421679,0.152862,0.871556,0.0,0.0,0.0,0.0,0.0,0.0,0.91791,0.0,0.059701,0.022388,rekopplungszone
dio_mcm_episode_02xikfk,70,1,STABLE10K_REPRO,zentrum_stabil,dio_1jwr,0.904294,4,10,10,dio_mcm_episode_1t5bcxp,dio_mcm_episode_1t5bcxp,0.649566,0.406832,0.186468,0.863995,0.0,0.0,0.0,0.0,0.0,0.0,0.785714,0.0,0.171429,0.042857,rekopplungszone
dio_mcm_episode_1ashesa,61,1,STABLE10K_REPRO,zentrum_stabil,dio_0zmz,0.349184,2,5,5,dio_mcm_episode_1hjbx8p,dio_mcm_episode_1hjbx8p,0.672084,0.42815,0.143898,0.870457,0.0,0.0,0.0,0.0,0.0,0.0,0.934426,0.0,0.065574,0.0,rekopplungszone
dio_mcm_episode_1y00xwb,27,1,STABLE10K_REPRO,zentrum_stabil,dio_0ubh,0.228538,9,11,11,dio_mcm_episode_14wxqua,dio_mcm_episode_0vkdfwc,0.657605,0.409806,0.162046,0.870794,0.0,0.0,0.0,0.0,0.0,0.0,0.962963,0.0,0.037037,0.0,rekopplungszone
dio_mcm_episode_0vkdfwc,26,1,STABLE10K_REPRO,zentrum_stabil,dio_1roz,0.515947,6,13,13,dio_mcm_episode_1y00xwb,dio_mcm_episode_1t5bcxp,0.6493,0.396697,0.173471,0.863426,0.0,0.0,0.0,0.0,0.0,0.0,0.884615,0.0,0.115385,0.0,rekopplungszone
dio_mcm_episode_14wxqua,20,1,STABLE10K_REPRO,zentrum_stabil,dio_1std,0.286397,12,10,10,dio_mcm_episode_04e9yp5,dio_mcm_episode_1y00xwb,0.653029,0.406291,0.173152,0.87194,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,rekopplungszone
dio_mcm_episode_03xfov3,12,1,STABLE10K_REPRO,zentrum_stabil,dio_1r57,0.413817,4,6,6,dio_mcm_episode_0vkdfwc,dio_mcm_episode_183drjy,0.662033,0.421802,0.165571,0.866128,0.0,0.0,0.0,0.0,0.0,0.0,0.916667,0.0,0.0,0.083333,rekopplungszone
dio_mcm_episode_177kjvc,10,1,STABLE10K_REPRO,zentrum_stabil,dio_1sol,0.468996,4,4,4,dio_mcm_episode_12zl3pt,dio_mcm_episode_03xfov3,0.665108,0.429537,0.163796,0.877362,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,rekopplungszone
