world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
MOD_POS_10K,zentrum_stabil,8031,0.8035821492895737,0.7124261755696676,0.5466066542149172,0.14671427406300583,0.8577987681484249,0.15164437952932386,0.07436218055036732,0.3109201842858922,0.31116921927530816,0.11418254264724194,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
MOD_POS_10K,offene_variante,1848,0.18491094656794077,0.6681312213203463,0.49453235930735934,0.19609532792207793,0.7794184902597403,0.3247634880952381,0.12241697943722943,0.0010822510822510823,0.0,0.7943722943722944,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
MOD_POS_10K,spannungsrand_kippnaehe,115,0.01150690414248549,0.5777507304347825,0.3608976260869565,0.3050143913043478,0.6969823130434784,0.3034064782608696,0.3170744695652174,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_05cl
POS_RECOVERY_10K,zentrum_stabil,8166,0.8170902541524915,0.7125754468528044,0.5465509780798432,0.14699332647563068,0.8585439110947832,0.1481625639235856,0.07616704359539554,0.3056576047024247,0.3059025226549106,0.1230712711241734,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
POS_RECOVERY_10K,offene_variante,1729,0.17300380228136883,0.666663945633314,0.49149114459224985,0.197222995951417,0.7786734950838635,0.3225365245806825,0.12493116541353384,0.001735106998264893,0.000578368999421631,0.8068247541931752,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
POS_RECOVERY_10K,spannungsrand_kippnaehe,99,0.009905943566139684,0.5757716262626262,0.3576407878787879,0.30813226262626264,0.6959248787878788,0.29676681818181816,0.32528902020202016,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_04u3
STRESS_10K,zentrum_stabil,8207,0.8211927156293777,0.7126050319239674,0.5467573585963202,0.1470064759351773,0.8583847008651152,0.14891850030461803,0.07542327257219446,0.30449616181308636,0.3043743146094797,0.12221274521749725,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
STRESS_10K,offene_variante,1685,0.16860116069641784,0.6646240658753709,0.4876604100890208,0.19869692225519286,0.778700015430267,0.31509301780415433,0.12885466053412462,0.0,0.0005934718100890207,0.827299703264095,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
STRESS_10K,spannungsrand_kippnaehe,102,0.010206123674204523,0.5710056274509804,0.3522768039215686,0.310317431372549,0.6847098823529412,0.3501521666666667,0.3079983823529412,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_05cl
LATE_NEG_10K,zentrum_stabil,8260,0.8264958975385231,0.7137586658595642,0.5482525272397095,0.14602544721549637,0.859284535472155,0.15023360375302663,0.07300662493946732,0.30254237288135594,0.30205811138014527,0.12372881355932204,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
LATE_NEG_10K,offene_variante,1630,0.16309785871522914,0.6657567969325153,0.4892561711656442,0.19781087607361963,0.7786696975460122,0.32157360306748467,0.12480218036809815,0.0,0.00245398773006135,0.8423312883435583,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
LATE_NEG_10K,spannungsrand_kippnaehe,104,0.010406243746247748,0.5781341923076924,0.3598850865384616,0.305308625,0.698159576923077,0.30370583653846156,0.3175005,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_00hc
