world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
KAS2024_5M,zentrum_stabil,1611,0.8079237713139418,0.7033486722532588,0.5218500099317195,0.14885756052141527,0.8589494698944754,0.1516155896958411,0.07470550589695842,0.3097454996896338,0.30291744258224707,0.11421477343265053,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
KAS2024_5M,offene_variante,358,0.17953861584754263,0.6548480391061452,0.46071734078212295,0.20347443854748604,0.7813490726256983,0.31167203910614527,0.12788601675977654,0.0,0.030726256983240222,0.8100558659217877,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
KAS2024_5M,spannungsrand_kippnaehe,25,0.012537612838515547,0.57232784,0.34865376,0.30695728,0.69516884,0.33777752,0.29348592,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_18i0
KAS2024_15M,zentrum_stabil,1615,0.8099297893681043,0.7037076904024768,0.5226712501547988,0.14926469164086686,0.859072028482972,0.15129571950464396,0.07518096965944272,0.3089783281733746,0.30835913312693497,0.11517027863777089,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
KAS2024_15M,offene_variante,353,0.1770310932798395,0.6526282974504249,0.455908776203966,0.20523448441926345,0.7824145835694051,0.29767233994334275,0.1374344504249292,0.0,0.0056657223796034,0.8130311614730878,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
KAS2024_15M,spannungsrand_kippnaehe,26,0.013039117352056168,0.5725179230769231,0.35088980769230765,0.3073759230769231,0.6884688846153846,0.3517366923076923,0.2891015,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_18f1
KAS2024_30M,zentrum_stabil,1606,0.8054162487462387,0.7028568300124532,0.5207824925280199,0.14999850311332502,0.8588449153175591,0.14974609153175591,0.07656083872976338,0.3107098381070984,0.30884184308841844,0.11830635118306351,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
KAS2024_30M,offene_variante,363,0.18204613841524575,0.6532680165289256,0.45879690082644625,0.20456741046831955,0.778176303030303,0.32079829752066114,0.12944301928374657,0.0,0.008264462809917356,0.7823691460055097,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_0jkk
KAS2024_30M,spannungsrand_kippnaehe,25,0.012537612838515547,0.57794972,0.35495584,0.30251368,0.70745516,0.29121864,0.3079222,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_0zmn
KAS2024_1H,zentrum_stabil,1578,0.7913741223671013,0.7040318035487959,0.5232719968314322,0.14900462357414448,0.8588382598225601,0.15421975348542458,0.0723316742712294,0.3162230671736375,0.3149556400506971,0.11026615969581749,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
KAS2024_1H,offene_variante,378,0.18956870611835505,0.6550677804232804,0.4617651878306879,0.20273786507936506,0.7796671005291005,0.32444607671957676,0.12397265343915344,0.0,0.005291005291005291,0.7592592592592593,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_0jkk
KAS2024_1H,spannungsrand_kippnaehe,38,0.01905717151454363,0.5750270526315789,0.35285355263157897,0.30856713157894733,0.7005112368421053,0.2949766842105263,0.31859955263157896,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_00hc
