token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_1u741ze,5,2,"IND_BTC_1H,IND_SOL_1H",zentrum_stabil,dio_01kh,0.970951,4,4,4,dio_mcm_episode_1rylps5,dio_mcm_episode_1rylps5,0.660364,0.462927,0.186652,0.799682,0.148281,0.535324,0.148281,0.122776,0.239628,0.534327,0.6,0.0,0.4,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0dsrwv5,4,2,"IND_BTC_1H,IND_SOL_5M",zentrum_stabil,dio_1v2w,0.811278,4,2,2,dio_mcm_episode_0cokzhj,dio_mcm_episode_0aj06nw,0.659414,0.438724,0.171252,0.840391,0.094622,0.599754,0.094622,0.082781,0.152737,0.375556,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0n5sqpn,4,3,"IND_BTC_1H,IND_BTC_5M,IND_SOL_1H",offene_variante,dio_0m9z,1.0,5,4,4,dio_mcm_episode_0r1o8ja,dio_mcm_episode_0lne9ax,0.69369,0.522244,0.160269,0.81813,0.108326,0.561334,0.108326,0.092934,0.172151,0.390875,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1ehj34s,4,2,"IND_BTC_1H,IND_SOL_5M",zentrum_stabil,dio_0i49,0.811278,4,2,2,dio_mcm_episode_1xp8o2t,dio_mcm_episode_0z748ck,0.655789,0.443925,0.184843,0.812044,0.129875,0.503426,0.129875,0.10972,0.195379,0.493017,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1i31hl0,4,2,"IND_BTC_1H,IND_SOL_1H",offene_variante,dio_0pxr,0.811278,6,3,3,dio_mcm_episode_1tym9uu,dio_mcm_episode_00yl137,0.65251,0.457897,0.202726,0.783436,0.170618,0.490779,0.170618,0.142582,0.28916,0.486456,0.25,0.0,0.75,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ifxej6,3,3,"IND_BTC_5M,IND_SOL_1H,IND_SOL_5M",zentrum_stabil,dio_1t8h,0.918296,6,3,3,dio_mcm_episode_0f1kb3e,dio_mcm_episode_19g1diz,0.636866,0.41613,0.213107,0.826851,0.23326,0.652834,0.23326,0.194086,0.423559,0.388083,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ppr02l,3,2,"IND_BTC_1H,IND_SOL_1H",zentrum_stabil,dio_01bi,0.918296,4,2,2,dio_mcm_episode_0r1o8ja,dio_mcm_episode_0y1i8dq,0.664489,0.441061,0.166147,0.858614,0.119057,0.536762,0.119057,0.099868,0.177561,0.407542,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0rbnu89,3,3,"IND_BTC_1H,IND_SOL_1H,IND_SOL_5M",offene_variante,dio_0lg0,0.918296,5,3,3,dio_mcm_episode_0q7skyc,dio_mcm_episode_1iq1hgz,0.626078,0.406803,0.224687,0.781499,0.198262,0.572833,0.198262,0.164391,0.343114,0.445092,0.333333,0.0,0.666667,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ybhu2p,3,2,"IND_SOL_1H,IND_SOL_5M",offene_variante,dio_12fw,0.918296,4,2,2,dio_mcm_episode_0q7skyc,dio_mcm_episode_0y1i8dq,0.666517,0.476233,0.19048,0.813999,0.179337,0.635656,0.179337,0.153129,0.316319,0.386316,0.333333,0.0,0.666667,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0q7j4gf,2,2,"IND_BTC_1H,IND_SOL_1H",offene_variante,dio_1t9l,1.0,4,2,2,dio_mcm_episode_0zbhkta,dio_mcm_episode_0n5sqpn,0.638614,0.420694,0.209563,0.821029,0.196287,0.707246,0.196287,0.162209,0.353429,0.421764,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_00yl137,1,1,IND_SOL_1H,offene_variante,dio_0jkk,-0.0,2,1,1,dio_mcm_episode_1i31hl0,dio_mcm_episode_0ultars,0.685928,0.520686,0.175407,0.792422,0.120094,0.548719,0.120094,0.103621,0.205211,0.403919,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_023wqvt,1,1,IND_BTC_1H,offene_variante,dio_0jkk,-0.0,2,1,1,dio_mcm_episode_0krixak,dio_mcm_episode_0dsrwv5,0.62702,0.412449,0.216941,0.769505,0.149175,0.56038,0.149175,0.125044,0.244944,0.540063,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_06zvueu,1,1,IND_SOL_5M,zentrum_stabil,dio_18v0,-0.0,2,1,1,dio_mcm_episode_0aztxel,dio_mcm_episode_0qzjuvj,0.648192,0.41923,0.192678,0.84048,0.195366,0.515349,0.195366,0.16333,0.328432,0.437415,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_085wm7v,1,1,IND_BTC_1H,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_0vq085e,dio_mcm_episode_1ehj34s,0.700763,0.538505,0.169995,0.837107,0.137538,0.627334,0.137538,0.119172,0.229955,0.38892,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0aj06nw,1,1,IND_SOL_5M,offene_variante,dio_05yg,-0.0,2,1,1,dio_mcm_episode_0dsrwv5,dio_mcm_episode_1k0rrn2,0.63033,0.413569,0.21205,0.781281,0.155489,0.565803,0.155489,0.132644,0.282111,0.375065,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0cokzhj,1,1,IND_SOL_5M,zentrum_stabil,dio_15vu,-0.0,2,1,1,dio_mcm_episode_1yzsm16,dio_mcm_episode_0dsrwv5,0.697679,0.470092,0.121693,0.922125,0.029018,0.688629,0.029018,0.026447,0.024177,0.171417,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0f1kb3e,1,1,IND_SOL_5M,spannungsrand_kippnaehe,dio_07eb,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0ifxej6,0.546685,0.32479,0.339271,0.634127,0.432002,0.266277,0.432002,0.322726,0.761783,0.626051,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0iz7xgp,1,1,IND_BTC_1H,zentrum_stabil,dio_155c,-0.0,2,1,1,dio_mcm_episode_0dsrwv5,dio_mcm_episode_08fjvls,0.701404,0.498826,0.127456,0.877839,0.102384,0.67446,0.102384,0.089677,0.1882,0.305327,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0kazrmx,1,1,IND_BTC_1H,zentrum_stabil,dio_1w94,-0.0,2,1,1,dio_mcm_episode_1u741ze,dio_mcm_episode_0mji3u6,0.690065,0.489789,0.135062,0.842819,0.079065,0.49288,0.079065,0.068886,0.112699,0.420811,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0kluhxc,1,1,IND_SOL_5M,spannungsrand_kippnaehe,dio_02s4,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_180stw7,0.558007,0.327686,0.331382,0.67656,0.471459,0.313259,0.471459,0.365386,0.81958,0.323218,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0krixak,1,1,IND_BTC_1H,zentrum_stabil,dio_1jsj,-0.0,1,0,1,-,dio_mcm_episode_023wqvt,0.690811,0.464395,0.134806,0.916243,0.058132,0.764869,0.058132,0.052157,0.090076,0.23738,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0kvx94a,1,1,IND_SOL_1H,spannungsrand_kippnaehe,dio_1iir,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0r1o8ja,0.553784,0.332493,0.333088,0.664374,0.452323,0.367612,0.452323,0.34763,0.808984,0.406053,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0l5wut9,1,1,IND_BTC_5M,spannungsrand_kippnaehe,dio_0056,-0.0,2,1,1,dio_mcm_episode_1hdpu9s,dio_mcm_episode_0r1o8ja,0.551743,0.328323,0.334739,0.652662,0.44102,0.318198,0.44102,0.339857,0.781001,0.443243,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0lg3agd,1,1,IND_SOL_1H,zentrum_stabil,dio_17ct,-0.0,1,0,1,-,dio_mcm_episode_00i7zy5,0.677323,0.453724,0.152725,0.906687,0.122329,0.787173,0.122329,0.107766,0.22267,0.225523,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mlk2ts,1,1,IND_SOL_1H,zentrum_stabil,dio_1gsb,-0.0,2,1,1,dio_mcm_episode_0mvt50o,dio_mcm_episode_0lne9ax,0.712814,0.520174,0.12164,0.892366,0.089352,0.677915,0.089352,0.078887,0.151666,0.278911,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mvt50o,1,1,IND_SOL_1H,offene_variante,dio_1t9l,-0.0,2,1,1,dio_mcm_episode_0zb84bd,dio_mcm_episode_0mlk2ts,0.659827,0.473009,0.196981,0.783923,0.203507,0.576347,0.203507,0.167292,0.367489,0.481098,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0pfredm,1,1,IND_BTC_1H,zentrum_stabil,dio_1rrr,-0.0,2,1,1,dio_mcm_episode_0q7skyc,dio_mcm_episode_0ppr02l,0.652632,0.428368,0.190941,0.852133,0.180864,0.693476,0.180864,0.152357,0.333946,0.381484,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0pxjirg,1,1,IND_BTC_5M,zentrum_stabil,dio_04uf,-0.0,2,1,1,dio_mcm_episode_0ifxej6,dio_mcm_episode_0v93uai,0.654601,0.436408,0.180981,0.844791,0.133846,0.683733,0.133846,0.115904,0.236474,0.356746,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0qhs6nb,1,1,IND_SOL_5M,zentrum_stabil,dio_18po,-0.0,2,1,1,dio_mcm_episode_0r1o8ja,dio_mcm_episode_0lne9ax,0.659295,0.458085,0.191949,0.805036,0.252448,0.412252,0.252448,0.207168,0.423426,0.430553,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0r698in,1,1,IND_BTC_1H,spannungsrand_kippnaehe,dio_1w0r,-0.0,2,1,1,dio_mcm_episode_0kvu3mb,dio_mcm_episode_1morx8x,0.573437,0.364143,0.293895,0.648187,0.249567,0.39219,0.249567,0.197209,0.431766,0.549405,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0ssvqb2,1,1,IND_BTC_5M,zentrum_stabil,dio_10dv,-0.0,1,0,1,-,dio_mcm_episode_00i7zy5,0.680578,0.454373,0.14812,0.908962,0.10965,0.756049,0.10965,0.096865,0.198179,0.207507,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0sv0ru8,1,1,IND_SOL_1H,zentrum_stabil,dio_1pnw,-0.0,2,1,1,dio_mcm_episode_0lne9ax,dio_mcm_episode_0v93uai,0.652967,0.430819,0.185796,0.853977,0.186135,0.595069,0.186135,0.153309,0.325413,0.514502,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0tf9fq3,1,1,IND_BTC_1H,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_1i31hl0,dio_mcm_episode_0clehbn,0.706884,0.553752,0.169264,0.838845,0.121564,0.678643,0.121564,0.106946,0.223781,0.280521,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0w5lgn3,1,1,IND_BTC_1H,zentrum_stabil,dio_0gfm,-0.0,2,1,1,dio_mcm_episode_0r99tas,dio_mcm_episode_1kmglj0,0.716485,0.513124,0.101117,0.886377,0.023301,0.5634,0.023301,0.020928,0.008402,0.297472,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0zb84bd,1,1,IND_SOL_1H,spannungsrand_kippnaehe,dio_1l9q,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0mvt50o,0.548799,0.313807,0.345387,0.662705,0.53003,0.16162,0.53003,0.395459,0.919846,0.449617,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0zbhkta,1,1,IND_SOL_1H,spannungsrand_kippnaehe,dio_18f1,-0.0,2,1,1,dio_mcm_episode_1ahj81f,dio_mcm_episode_0q7j4gf,0.549546,0.319124,0.343043,0.658517,0.496155,0.249581,0.496155,0.376161,0.864861,0.415951,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_170wl8p,1,1,IND_BTC_1H,spannungsrand_kippnaehe,dio_18f1,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_180stw7,0.57437,0.304279,0.351448,0.673934,0.494093,0.297725,0.494093,0.381879,0.859322,0.305366,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_18vdw1g,1,1,IND_BTC_5M,zentrum_stabil,dio_0v6z,-0.0,2,1,1,dio_mcm_episode_0feihom,dio_mcm_episode_19g1diz,0.658303,0.433194,0.183043,0.867552,0.181425,0.681113,0.181425,0.152699,0.328586,0.370124,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_19qsa7h,1,1,IND_SOL_1H,zentrum_stabil,dio_1o0u,-0.0,2,1,1,dio_mcm_episode_0z748ck,dio_mcm_episode_0e7qvj1,0.688821,0.489923,0.156189,0.869329,0.186719,0.680554,0.186719,0.160158,0.34086,0.345708,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1a47ugk,1,1,IND_SOL_5M,offene_variante,dio_1eua,-0.0,2,1,1,dio_mcm_episode_19cadje,dio_mcm_episode_0q7skyc,0.607867,0.395512,0.252269,0.750475,0.246535,0.617132,0.246535,0.194999,0.433037,0.615707,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1i5tnxs,1,1,IND_BTC_5M,spannungsrand_kippnaehe,dio_18f1,-0.0,2,1,1,dio_mcm_episode_1t42af6,dio_mcm_episode_0ifxej6,0.540885,0.308742,0.358209,0.644548,0.53612,0.214208,0.53612,0.403783,0.930722,0.369667,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1k0rrn2,1,1,IND_SOL_5M,zentrum_stabil,dio_0om4,-0.0,2,1,1,dio_mcm_episode_0aj06nw,dio_mcm_episode_102i30n,0.678293,0.45489,0.14582,0.890574,0.086377,0.627459,0.086377,0.075403,0.136488,0.338763,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1m4u7k0,1,1,IND_BTC_5M,offene_variante,dio_0klp,-0.0,2,1,1,dio_mcm_episode_1mesbjy,dio_mcm_episode_0om13wf,0.660496,0.488552,0.193184,0.741652,0.128997,0.49177,0.128997,0.108454,0.196388,0.565028,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1mesbjy,1,1,IND_BTC_5M,offene_variante,dio_0klp,-0.0,2,1,1,dio_mcm_episode_1ve60mw,dio_mcm_episode_1m4u7k0,0.655499,0.476271,0.197525,0.75389,0.149735,0.538558,0.149735,0.127162,0.251884,0.441379,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1morx8x,1,1,IND_BTC_1H,offene_variante,dio_1198,-0.0,2,1,1,dio_mcm_episode_0r698in,dio_mcm_episode_1iq1hgz,0.65786,0.461226,0.187955,0.787688,0.174432,0.549761,0.174432,0.148841,0.299575,0.320755,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1n1dhu9,1,1,IND_BTC_1H,offene_variante,dio_04tr,-0.0,2,1,1,dio_mcm_episode_1ve60mw,dio_mcm_episode_1i31hl0,0.626601,0.410371,0.219156,0.773323,0.175798,0.491495,0.175798,0.144845,0.290283,0.56471,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1o67xf8,1,1,IND_SOL_1H,zentrum_stabil,dio_1w94,-0.0,2,1,1,dio_mcm_episode_0k5jysn,dio_mcm_episode_0qzjuvj,0.705471,0.508481,0.122531,0.871958,0.076464,0.531466,0.076464,0.066821,0.105182,0.389846,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1ovglru,1,1,IND_SOL_5M,zentrum_stabil,dio_0om4,-0.0,2,1,1,dio_mcm_episode_102i30n,dio_mcm_episode_1kvosdw,0.712253,0.510441,0.111182,0.900024,0.082951,0.657183,0.082951,0.073484,0.132181,0.268043,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1ppvnd6,1,1,IND_SOL_1H,offene_variante,dio_12fw,-0.0,2,1,1,dio_mcm_episode_0ultars,dio_mcm_episode_0hjnwsk,0.680031,0.518636,0.186291,0.778982,0.143859,0.470234,0.143859,0.119968,0.222848,0.553201,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1rviit8,1,1,IND_SOL_1H,zentrum_stabil,dio_0ioc,-0.0,2,1,1,dio_mcm_episode_1rkfb77,dio_mcm_episode_1rylps5,0.67412,0.483358,0.177493,0.819269,0.189996,0.571438,0.189996,0.15989,0.320815,0.444356,1.0,0.0,0.0,0.0,junge_spur
