family;bridge_type;total_ticks;near_ticks;before_ticks;after_ticks;before_worlds;after_worlds;all_stable_share;all_unrest_share;normal_stable_share;near_stable_share;normal_strain;near_strain;strain_delta;normal_trust;near_trust;trust_delta;normal_afterimage;near_afterimage;normal_embedding;near_embedding;embedding_delta;normal_hearing_stimulation;near_hearing_stimulation;before_trust;after_trust;before_stable_share;after_stable_share
dio_155c;balancierte_bruecke;2612;18;13;5;kontrolliert_2023_negative_stress_10k_5m_solusdt:4,kontrolliert_2026_sideways_10k_5m_solusdt:3,kontrolliert_btc_2025_5m_10k_btcusdt:3,kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:2,kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:1;0.9808575803981623;0.01914241960183767;0.9807247494217425;1.0;0.15548076599845798;0.150849;-0.004631765998457965;0.817126865844256;0.8347416111111111;0.017614745266855136;0.3588556580570547;0.40366338888888886;0.7779071399383193;0.7768756611111111;-0.001031478827208221;0.2433304394757132;0.23975016666666665;0.8377074615384615;0.8270303999999999;1.0;1.0
dio_17ct;balancierte_bruecke;817;14;6;8;kontrolliert_2026_sideways_10k_5m_solusdt:3,kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;kontrolliert_btc_2025_5m_10k_btcusdt:3,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1,kontrolliert_sol_2025_5m_test1_2000_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1;1.0;0.0;1.0;1.0;0.14666014819427148;0.1513852142857143;0.0047250660914428255;0.7573055653798256;0.7748055;0.017499934620174407;0.20918261519302614;0.22671764285714285;0.7417555778331257;0.7301220821428571;-0.011633495690268614;0.2357765790784558;0.24981042857142857;0.7848088333333333;0.7673030000000001;1.0;1.0
dio_104t;balancierte_bruecke;3708;13;11;2;kontrolliert_2023_positive_expansion_10k_5m_solusdt:7,kontrolliert_btc_2025_5m_10k_btcusdt:2,kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_2026_sideways_10k_5m_solusdt:1;kontrolliert_2023_negative_stress_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;0.9854368932038835;0.014563106796116505;0.9856601731601732;0.9230769230769231;0.14850760903679655;0.1525466923076923;0.004039083270895749;0.8390457337662338;0.841965076923077;0.0029193431568431683;0.42797017884199134;0.40536446153846156;0.796101942775974;0.7736905346153846;-0.022411408160589397;0.14361382548701299;0.14817484615384616;0.8411576363636364;0.846406;0.9090909090909091;1.0
dio_0pz6;balancierte_bruecke;771;11;6;5;kontrolliert_kas_2024_5m_test1_2000_kasusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1;kontrolliert_sol_2024_5m_test1_2000_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_btc_2024_5m_test1_2000_btcusdt:1;1.0;0.0;1.0;1.0;0.13086749736842107;0.12994018181818182;-0.0009273155502392549;0.7591121118421053;0.7568762727272728;-0.002235839114832494;0.21630171052631578;0.18792754545454546;0.7477142007236843;0.7204897363636363;-0.027224464360047995;0.1519132592105263;0.1601168181818182;0.7614519999999999;0.7513854;1.0;1.0
dio_0h9h;offene_bruecke;1623;7;4;3;kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_btc_2025_1h_test1_2000_btcusdt:1;kontrolliert_btc_2024_5m_test1_2000_btcusdt:1,kontrolliert_2023_positive_expansion_10k_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;1.0;0.0;1.0;1.0;0.1382666806930693;0.13175685714285715;-0.0065098235502121515;0.7939439158415841;0.751595;-0.04234891584158407;0.2882296559405941;0.19436699999999998;0.7657084563118812;0.7062560142857143;-0.05945244202616695;0.15106429084158415;0.1512612857142857;0.75535425;0.7465826666666667;1.0;1.0
dio_0f4r;nachfeld_anker;125;9;0;9;;kontrolliert_2026_sideways_10k_5m_solusdt:4,kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_btc_2025_5m_10k_btcusdt:1;1.0;0.0;1.0;1.0;0.13690135344827586;0.1384978888888889;0.0015965354406130283;0.6321724827586207;0.6207714444444444;-0.01140103831417627;0.05994056034482759;0.06817233333333333;0.6870341448275862;0.6591677833333331;-0.027866361494253034;0.24880815517241378;0.2430382222222222;0.0;0.6207714444444444;0.0;1.0
dio_0l7p;vorfeld_anker;2101;7;7;0;kontrolliert_2023_positive_expansion_10k_5m_solusdt:2,kontrolliert_2026_sideways_10k_5m_solusdt:2,kontrolliert_paxg_2024_5m_test1_2000_paxgusdt:1,kontrolliert_2026_sideways_test1_2000_5m_solusdt:1,kontrolliert_2023_negative_stress_10k_5m_solusdt:1;;1.0;0.0;1.0;1.0;0.13555752722063036;0.13845842857142857;0.0029009013507982073;0.815565517669532;0.8142027142857142;-0.0013628033838177789;0.35490901623686727;0.365435;0.7823012089780326;0.7468515928571429;-0.035449616120889704;0.08750502960840496;0.08953814285714286;0.8142027142857142;0.0;1.0;0.0
