token,world,tick,prev_token,next_token,prev_role,current_role,next_role,prev_same,next_same,prev_next_pair,current_rekopplung,prev_rekopplung,next_rekopplung,current_strain,prev_strain,next_strain,current_loudness,prev_loudness,next_loudness,current_blur,prev_blur,next_blur,current_tension,prev_tension,next_tension
dio_mcm_episode_0v5p8er,XRP_2025_5M,9209,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.698426,0.719479,0.71715,0.157415,0.104555,0.123494,0.247075,0.057074,0.117027,0.576856,0.191786,0.403046,0.130785,0.04096,0.070857
dio_mcm_episode_0v5p8er,XRP_2025_5M,9210,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.71715,0.698426,0.718972,0.123494,0.157415,0.138554,0.117027,0.247075,0.143265,0.403046,0.576856,0.371016,0.070857,0.130785,0.079484
dio_mcm_episode_0v5p8er,XRP_2025_5M,9211,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.718972,0.71715,0.697995,0.138554,0.123494,0.168764,0.143265,0.117027,0.299226,0.371016,0.403046,0.213652,0.079484,0.070857,0.143179
dio_mcm_episode_0v5p8er,XRP_2025_5M,9212,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.697995,0.718972,0.689762,0.168764,0.138554,0.14897,0.299226,0.143265,0.187256,0.213652,0.371016,0.251495,0.143179,0.079484,0.099002
dio_mcm_episode_0v5p8er,XRP_2025_5M,9213,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.689762,0.697995,0.682298,0.14897,0.168764,0.183292,0.187256,0.299226,0.179991,0.251495,0.213652,0.571689,0.099002,0.143179,0.103323
dio_mcm_episode_0v5p8er,XRP_2025_5M,9214,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.682298,0.689762,0.684195,0.183292,0.14897,0.177704,0.179991,0.187256,0.471695,0.571689,0.251495,0.434108,0.103323,0.099002,0.229322
dio_mcm_episode_0v5p8er,XRP_2025_5M,9215,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.684195,0.682298,0.714342,0.177704,0.183292,0.143404,0.471695,0.179991,0.134891,0.434108,0.571689,0.478846,0.229322,0.103323,0.082489
dio_mcm_episode_0v5p8er,XRP_2025_5M,9216,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.714342,0.684195,0.710126,0.143404,0.177704,0.129405,0.134891,0.471695,0.063118,0.478846,0.434108,0.502838,0.082489,0.229322,0.057653
dio_mcm_episode_0v5p8er,XRP_2025_5M,9217,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.710126,0.714342,0.709558,0.129405,0.143404,0.151492,0.063118,0.134891,0.125135,0.502838,0.478846,0.382893,0.057653,0.082489,0.069421
dio_mcm_episode_0v5p8er,XRP_2025_5M,9218,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.709558,0.710126,0.726275,0.151492,0.129405,0.098098,0.125135,0.063118,0.038032,0.382893,0.502838,0.216134,0.069421,0.057653,0.031497
dio_mcm_episode_0v5p8er,XRP_2025_5M,9219,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.726275,0.709558,0.709266,0.098098,0.151492,0.152371,0.038032,0.125135,0.134926,0.216134,0.382893,0.451888,0.031497,0.069421,0.075575
dio_mcm_episode_0v5p8er,XRP_2025_5M,9220,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.709266,0.726275,0.717078,0.152371,0.098098,0.120039,0.134926,0.038032,0.083693,0.451888,0.216134,0.376226,0.075575,0.031497,0.053015
dio_mcm_episode_0v5p8er,XRP_2025_5M,9221,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.717078,0.709266,0.717468,0.120039,0.152371,0.122441,0.083693,0.134926,0.174367,0.376226,0.451888,0.291751,0.053015,0.075575,0.089597
dio_mcm_episode_0v5p8er,XRP_2025_5M,9222,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.717468,0.717078,0.712796,0.122441,0.120039,0.151184,0.174367,0.083693,0.152949,0.291751,0.376226,0.406013,0.089597,0.053015,0.081286
dio_mcm_episode_0v5p8er,XRP_2025_5M,9223,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.712796,0.717468,0.733135,0.151184,0.122441,0.128913,0.152949,0.174367,0.113573,0.406013,0.291751,0.230717,0.081286,0.089597,0.063095
dio_mcm_episode_0v5p8er,XRP_2025_5M,9224,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.733135,0.712796,0.736155,0.128913,0.151184,0.123265,0.113573,0.152949,0.0175,0.230717,0.406013,0.29722,0.063095,0.081286,0.022061
dio_mcm_episode_0v5p8er,XRP_2025_5M,9225,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.736155,0.733135,0.717223,0.123265,0.128913,0.155269,0.0175,0.113573,0.233845,0.29722,0.230717,0.394559,0.022061,0.063095,0.120467
dio_mcm_episode_0v5p8er,XRP_2025_5M,9226,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.717223,0.736155,0.72273,0.155269,0.123265,0.154679,0.233845,0.0175,0.177719,0.394559,0.29722,0.285384,0.120467,0.022061,0.085552
dio_mcm_episode_0v5p8er,XRP_2025_5M,9227,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.72273,0.717223,0.731559,0.154679,0.155269,0.132166,0.177719,0.233845,0.106384,0.285384,0.394559,0.294655,0.085552,0.120467,0.057308
dio_mcm_episode_0v5p8er,XRP_2025_5M,9228,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.731559,0.72273,0.709769,0.132166,0.154679,0.149322,0.106384,0.177719,0.339239,0.294655,0.285384,0.374141,0.057308,0.085552,0.156372
dio_mcm_episode_0v5p8er,XRP_2025_5M,9229,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.709769,0.731559,0.714678,0.149322,0.132166,0.165046,0.339239,0.106384,0.199275,0.374141,0.294655,0.240255,0.156372,0.057308,0.09567
dio_mcm_episode_0v5p8er,XRP_2025_5M,9230,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.714678,0.709769,0.744652,0.165046,0.149322,0.100521,0.199275,0.339239,0.018805,0.240255,0.374141,0.181634,0.09567,0.156372,0.020018
dio_mcm_episode_0v5p8er,XRP_2025_5M,9231,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.744652,0.714678,0.712396,0.100521,0.165046,0.140404,0.018805,0.199275,0.09404,0.181634,0.240255,0.312259,0.020018,0.09567,0.056846
dio_mcm_episode_0v5p8er,XRP_2025_5M,9232,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.712396,0.744652,0.717104,0.140404,0.100521,0.154071,0.09404,0.018805,0.270519,0.312259,0.181634,0.327853,0.056846,0.020018,0.129387
dio_mcm_episode_0v5p8er,XRP_2025_5M,9233,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.717104,0.712396,0.719754,0.154071,0.140404,0.153514,0.270519,0.09404,0.161206,0.327853,0.312259,0.378384,0.129387,0.056846,0.090852
dio_mcm_episode_0v5p8er,XRP_2025_5M,9234,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.719754,0.717104,0.725396,0.153514,0.154071,0.142726,0.161206,0.270519,0.237866,0.378384,0.327853,0.24483,0.090852,0.129387,0.116614
dio_mcm_episode_0v5p8er,XRP_2025_5M,9235,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.725396,0.719754,0.70614,0.142726,0.153514,0.157476,0.237866,0.161206,0.329176,0.24483,0.378384,0.397449,0.116614,0.090852,0.162318
dio_mcm_episode_0v5p8er,XRP_2025_5M,9236,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.70614,0.725396,0.733026,0.157476,0.142726,0.128056,0.329176,0.237866,0.066442,0.397449,0.24483,0.34626,0.162318,0.116614,0.043258
dio_mcm_episode_0v5p8er,XRP_2025_5M,9237,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.733026,0.70614,0.724111,0.128056,0.157476,0.148453,0.066442,0.329176,0.163843,0.34626,0.397449,0.311226,0.043258,0.162318,0.082607
dio_mcm_episode_0v5p8er,XRP_2025_5M,9238,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.724111,0.733026,0.722964,0.148453,0.128056,0.147039,0.163843,0.066442,0.096848,0.311226,0.34626,0.387485,0.082607,0.043258,0.05846
dio_mcm_episode_0v5p8er,XRP_2025_5M,9239,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.722964,0.724111,0.737108,0.147039,0.148453,0.123901,0.096848,0.163843,0.096191,0.387485,0.311226,0.248135,0.05846,0.082607,0.053865
dio_mcm_episode_0v5p8er,XRP_2025_5M,9240,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.737108,0.722964,0.660763,0.123901,0.147039,0.19827,0.096191,0.096848,0.425749,0.248135,0.387485,0.297068,0.053865,0.05846,0.199733
dio_mcm_episode_0v5p8er,XRP_2025_5M,9241,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.660763,0.737108,0.699628,0.19827,0.123901,0.162534,0.425749,0.096191,0.385555,0.297068,0.248135,0.348007,0.199733,0.053865,0.179405
dio_mcm_episode_0v5p8er,XRP_2025_5M,9242,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.699628,0.660763,0.70656,0.162534,0.19827,0.170912,0.385555,0.425749,0.304136,0.348007,0.297068,0.216338,0.179405,0.199733,0.1429
dio_mcm_episode_0v5p8er,XRP_2025_5M,9243,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.70656,0.699628,0.692466,0.170912,0.162534,0.156454,0.304136,0.385555,0.068579,0.216338,0.348007,0.525112,0.1429,0.179405,0.054061
dio_mcm_episode_0v5p8er,XRP_2025_5M,9244,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.692466,0.70656,0.726429,0.156454,0.170912,0.140421,0.068579,0.304136,0.171579,0.525112,0.216338,0.347035,0.054061,0.1429,0.093505
dio_mcm_episode_0v5p8er,XRP_2025_5M,9245,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.726429,0.692466,0.735126,0.140421,0.156454,0.126396,0.171579,0.068579,0.100934,0.347035,0.525112,0.332027,0.093505,0.054061,0.062431
dio_mcm_episode_0v5p8er,XRP_2025_5M,9246,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.735126,0.726429,0.712348,0.126396,0.140421,0.155075,0.100934,0.171579,0.128352,0.332027,0.347035,0.440995,0.062431,0.093505,0.079253
dio_mcm_episode_0v5p8er,XRP_2025_5M,9247,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.712348,0.735126,0.709202,0.155075,0.126396,0.156,0.128352,0.100934,0.213797,0.440995,0.332027,0.389145,0.079253,0.062431,0.104785
dio_mcm_episode_0v5p8er,XRP_2025_5M,9248,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.709202,0.712348,0.741481,0.156,0.155075,0.120249,0.213797,0.128352,0.103685,0.389145,0.440995,0.266127,0.104785,0.079253,0.057251
dio_mcm_episode_0v5p8er,XRP_2025_5M,9249,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.741481,0.709202,0.694206,0.120249,0.156,0.180193,0.103685,0.213797,0.32243,0.266127,0.389145,0.292101,0.057251,0.104785,0.151242
dio_mcm_episode_0v5p8er,XRP_2025_5M,9250,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.694206,0.741481,0.719529,0.180193,0.120249,0.150672,0.32243,0.103685,0.245858,0.292101,0.266127,0.361501,0.151242,0.057251,0.115602
dio_mcm_episode_0v5p8er,XRP_2025_5M,9251,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.719529,0.694206,0.652041,0.150672,0.180193,0.198237,0.245858,0.32243,0.522952,0.361501,0.292101,0.534608,0.115602,0.151242,0.238925
dio_mcm_episode_0v5p8er,XRP_2025_5M,9252,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.652041,0.719529,0.703105,0.198237,0.150672,0.160123,0.522952,0.245858,0.210077,0.534608,0.361501,0.416378,0.238925,0.115602,0.106218
dio_mcm_episode_0v5p8er,XRP_2025_5M,9253,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.703105,0.652041,0.6158,0.160123,0.198237,0.258631,0.210077,0.522952,0.658028,0.416378,0.534608,0.437527,0.106218,0.238925,0.293886
dio_mcm_episode_0v5p8er,XRP_2025_5M,9254,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.6158,0.703105,0.682683,0.258631,0.160123,0.173364,0.658028,0.210077,0.212357,0.437527,0.416378,0.51953,0.293886,0.106218,0.110758
dio_mcm_episode_0v5p8er,XRP_2025_5M,9255,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.682683,0.6158,0.686905,0.173364,0.258631,0.130631,0.212357,0.658028,0.032901,0.51953,0.437527,0.268169,0.110758,0.293886,0.036558
dio_mcm_episode_0v5p8er,XRP_2025_5M,9256,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.686905,0.682683,0.665857,0.130631,0.173364,0.180685,0.032901,0.212357,0.298174,0.268169,0.51953,0.50131,0.036558,0.110758,0.144108
dio_mcm_episode_0v5p8er,XRP_2025_5M,9257,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.665857,0.686905,0.711647,0.180685,0.130631,0.152192,0.298174,0.032901,0.162702,0.50131,0.268169,0.471986,0.144108,0.036558,0.095783
dio_mcm_episode_0v5p8er,XRP_2025_5M,9258,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.711647,0.665857,0.732532,0.152192,0.180685,0.129952,0.162702,0.298174,0.137871,0.471986,0.50131,0.340436,0.095783,0.144108,0.076388
dio_mcm_episode_0v5p8er,XRP_2025_5M,9259,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.732532,0.711647,0.708828,0.129952,0.152192,0.171484,0.137871,0.162702,0.237127,0.340436,0.471986,0.306473,0.076388,0.095783,0.111934
dio_mcm_episode_0v5p8er,XRP_2025_5M,9260,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.708828,0.732532,0.73618,0.171484,0.129952,0.124548,0.237127,0.137871,0.141168,0.306473,0.340436,0.297147,0.111934,0.076388,0.072788
dio_mcm_episode_0v5p8er,XRP_2025_5M,9261,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.73618,0.708828,0.726251,0.124548,0.171484,0.139198,0.141168,0.237127,0.165131,0.297147,0.306473,0.426625,0.072788,0.111934,0.092414
dio_mcm_episode_0v5p8er,XRP_2025_5M,9262,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.726251,0.73618,0.694785,0.139198,0.124548,0.173563,0.165131,0.141168,0.268217,0.426625,0.297147,0.429493,0.092414,0.072788,0.129125
dio_mcm_episode_0v5p8er,XRP_2025_5M,9263,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.694785,0.726251,0.737252,0.173563,0.139198,0.126157,0.268217,0.165131,0.085221,0.429493,0.426625,0.274894,0.129125,0.092414,0.051049
dio_mcm_episode_0v5p8er,XRP_2025_5M,9264,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.737252,0.694785,0.631865,0.126157,0.173563,0.209844,0.085221,0.268217,0.335597,0.274894,0.429493,0.664941,0.051049,0.129125,0.165511
dio_mcm_episode_0v5p8er,XRP_2025_5M,9265,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.631865,0.737252,0.687231,0.209844,0.126157,0.166946,0.335597,0.085221,0.397699,0.664941,0.274894,0.452694,0.165511,0.051049,0.193835
dio_mcm_episode_0v5p8er,XRP_2025_5M,9266,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.687231,0.631865,0.710124,0.166946,0.209844,0.164726,0.397699,0.335597,0.189926,0.452694,0.664941,0.401035,0.193835,0.165511,0.100238
dio_mcm_episode_0v5p8er,XRP_2025_5M,9267,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.710124,0.687231,0.728203,0.164726,0.166946,0.126345,0.189926,0.397699,0.169996,0.401035,0.452694,0.304163,0.100238,0.193835,0.08879
dio_mcm_episode_0v5p8er,XRP_2025_5M,9268,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.728203,0.710124,0.703045,0.126345,0.164726,0.167467,0.169996,0.189926,0.34282,0.304163,0.401035,0.372915,0.08879,0.100238,0.169936
dio_mcm_episode_0v5p8er,XRP_2025_5M,9269,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.703045,0.728203,0.720696,0.167467,0.126345,0.15448,0.34282,0.169996,0.138318,0.372915,0.304163,0.331447,0.169936,0.08879,0.07215
dio_mcm_episode_0v5p8er,XRP_2025_5M,9270,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.720696,0.703045,0.708957,0.15448,0.167467,0.165319,0.138318,0.34282,0.26198,0.331447,0.372915,0.427199,0.07215,0.169936,0.127478
dio_mcm_episode_0v5p8er,XRP_2025_5M,9271,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.708957,0.720696,0.720043,0.165319,0.15448,0.155231,0.26198,0.138318,0.176392,0.427199,0.331447,0.36995,0.127478,0.07215,0.088707
dio_mcm_episode_0v5p8er,XRP_2025_5M,9272,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.720043,0.708957,0.720184,0.155231,0.165319,0.145675,0.176392,0.26198,0.200313,0.36995,0.427199,0.365368,0.088707,0.127478,0.103629
dio_mcm_episode_0v5p8er,XRP_2025_5M,9273,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.720184,0.720043,0.704685,0.145675,0.155231,0.173959,0.200313,0.176392,0.302592,0.365368,0.36995,0.357894,0.103629,0.088707,0.145537
dio_mcm_episode_0v5p8er,XRP_2025_5M,9274,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.704685,0.720184,0.732179,0.173959,0.145675,0.133496,0.302592,0.200313,0.129315,0.357894,0.365368,0.344982,0.145537,0.103629,0.069366
dio_mcm_episode_0v5p8er,XRP_2025_5M,9275,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.732179,0.704685,0.676683,0.133496,0.173959,0.165877,0.129315,0.302592,0.338842,0.344982,0.357894,0.552042,0.069366,0.145537,0.163863
dio_mcm_episode_0v5p8er,XRP_2025_5M,9276,dio_mcm_episode_0v5p8er,dio_mcm_episode_0v5p8er,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0v5p8er->dio_mcm_episode_0v5p8er,0.676683,0.732179,0.690998,0.165877,0.133496,0.159125,0.338842,0.129315,0.385684,0.552042,0.344982,0.390133,0.163863,0.069366,0.186632
