world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
SIDEWAYS_2024_10K,zentrum_stabil,8082,0.808685211126676,0.7126394346696362,0.5469584243999009,0.14692100532046523,0.8579946733481811,0.1504570436773076,0.07491105171987131,0.3090819104182133,0.3090819104182133,0.11890621133382825,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
SIDEWAYS_2024_10K,offene_variante,1821,0.1822093255953572,0.666028756727073,0.4900196738056013,0.19762119000549147,0.7791492652388797,0.31899281109280614,0.126111744645799,0.0005491488193300384,0.0005491488193300384,0.7946183415705657,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
SIDEWAYS_2024_10K,spannungsrand_kippnaehe,91,0.00910546327796678,0.5753611978021979,0.3566338021978022,0.3074819120879121,0.693351021978022,0.3050933956043956,0.3210624615384616,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_00hc
POS_STRESS_2024_10K,zentrum_stabil,8219,0.822393436061637,0.7125877230806668,0.5464728490083952,0.14709691957659082,0.8585233690229954,0.14815561175325465,0.07613339700693515,0.3038082491787322,0.3039299184815671,0.12580605913128118,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
POS_STRESS_2024_10K,offene_variante,1698,0.1699019411646988,0.6656541802120142,0.4891901042402827,0.19822771495877503,0.7792746283863369,0.3151052008244994,0.12815798881036514,0.001177856301531213,0.0005889281507656066,0.817432273262662,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
POS_STRESS_2024_10K,spannungsrand_kippnaehe,77,0.007704622773664198,0.5755474025974026,0.351647961038961,0.30551527272727275,0.7062092337662337,0.2641192467532467,0.31898376623376623,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_1sp4
NEG_STRESS_2024_10K,zentrum_stabil,8314,0.8318991394836902,0.7134637886697137,0.547619923743084,0.14652165564108732,0.8594833289631947,0.14705958732258842,0.07452670892470531,0.3005773394274717,0.3005773394274717,0.126052441664662,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
NEG_STRESS_2024_10K,offene_variante,1568,0.15689413648188913,0.6622471033163265,0.48286608163265304,0.20035005102040818,0.7772556485969389,0.3150718667091837,0.13041698341836735,0.0,0.0,0.8539540816326531,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
NEG_STRESS_2024_10K,spannungsrand_kippnaehe,112,0.011206724034420652,0.5742375803571429,0.353062875,0.30727748214285716,0.6952896517857142,0.30693891071428575,0.3103377857142857,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_00hc
LATE_POS_2024_10K,zentrum_stabil,8073,0.8077846708024815,0.7114709808001982,0.5453416687724514,0.14811591911309302,0.8570252005450266,0.14922800594574506,0.07818132268054008,0.30930261365043976,0.30917874396135264,0.11730459556546513,stabil,inner_effect_stable,dio_mcm_episode_0e7qvj1,dio_104t
LATE_POS_2024_10K,offene_variante,1829,0.1830098058835301,0.6661848020776381,0.4911865533078185,0.19773413285948607,0.778276897211591,0.3236954969928923,0.12561361399671953,0.0010934937124111536,0.0016402405686167304,0.7982504100601422,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0e7qvj1,dio_00ja
LATE_POS_2024_10K,spannungsrand_kippnaehe,92,0.009205523313988393,0.5743819456521739,0.35336177173913047,0.30769467391304345,0.693764097826087,0.30616521739130437,0.3162051739130435,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0e7qvj1,dio_1ia5
