avg_afterimage;avg_carry;avg_field_intake;avg_hearing_gap;avg_hearing_stimulation;avg_rekopplung;avg_strain;avg_trust;avg_visual_gap;bridge_family;context;dominant_class;dominant_inner_state;edge_family;fieldtime_embedding;group;stable_share;ticks;type;unique_mcm_episodes;unrest_share;world
0.3610357777777778;0.5709517777777777;0.11378777777777777;0.11758411111111111;0.23137188888888888;0.7222621111111112;0.1477431111111111;0.8302997777777779;0.09804688888888889;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.7562434888888888;lang_10k;1.0;9;summary;1;0.0;
0.37312216915167096;0.5658357778920309;0.12057761079691516;0.12333954395886888;0.24391715886889462;0.7173330416452443;0.15581041439588691;0.8280841763496144;0.1312850380462725;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7829558809254499;lang_10k;0.9804627249357326;1945;summary;1;0.01953727506426735;
0.3362818709677419;0.5549526666666666;0.1167677634408602;0.12025520430107527;0.2370229569892473;0.7137620967741936;0.1536765806451613;0.7936376021505376;0.13197702150537635;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7658644413978495;asset_mixed_2k;0.989247311827957;93;world_detail;1;0.010752688172043012;kontrolliert_btc_2024_5m_test1_2000_btcusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;before_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_btc_2024_5m_test1_2000_btcusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_btc_2024_5m_test1_2000_btcusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;near_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_btc_2024_5m_test1_2000_btcusdt
0.29662872602739726;0.5501822602739727;0.12107131506849314;0.12440947945205479;0.24548073972602738;0.7112681095890411;0.15380083561643834;0.7756949452054794;0.12484823287671232;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7541768842465753;asset_mixed_2k;1.0;73;world_detail;1;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.273988;0.557864;0.129082;0.120647;0.249728;0.714976;0.152235;0.797656;0.114613;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.51067215;asset_mixed_2k;1.0;1;world_detail;1;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.273988;0.557864;0.129082;0.120647;0.249728;0.714976;0.152235;0.797656;0.114613;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.51067215;asset_mixed_2k;1.0;1;world_detail;1;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.2356795294117647;0.5406386862745097;0.11746294117647059;0.11339419607843138;0.23085715686274508;0.7145302745098039;0.1526705882352941;0.7484417058823529;0.1367962156862745;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7375658617647057;asset_mixed_2k;0.9803921568627451;51;world_detail;1;0.0196078431372549;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;before_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;near_edge;-;-;dio_1un4;0.4;asset_mixed_2k;0.0;0;world_detail;0;0.0;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt
0.33734165217391304;0.5535090652173913;0.11986257608695652;0.12251196739130435;0.2423745;0.7114279456521738;0.1562653695652174;0.7924727717391304;0.1420551956521739;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7648478331521739;asset_mixed_2k;0.967391304347826;92;world_detail;1;0.03260869565217391;kontrolliert_sol_2024_5m_test1_2000_solusdt
0.363206;0.555443;0.142219;0.152526;0.294744;0.710008;0.164303;0.807469;0.100554;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.5237043;asset_mixed_2k;1.0;1;world_detail;1;0.0;kontrolliert_sol_2024_5m_test1_2000_solusdt
0.375462;0.56657;0.1167;0.136791;0.253491;0.721669;0.143743;0.813217;0.069937;dio_155c;after_edge;stabil;inner_effect_stable;dio_1un4;0.5323959;asset_mixed_2k;1.0;1;world_detail;1;0.0;kontrolliert_sol_2024_5m_test1_2000_solusdt
0.369334;0.5610065;0.1294595;0.1446585;0.2741175;0.7158385;0.15402300000000002;0.810343;0.0852455;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.6530501000000001;asset_mixed_2k;1.0;2;world_detail;1;0.0;kontrolliert_sol_2024_5m_test1_2000_solusdt
0.34485658999999996;0.55461451;0.12043416000000001;0.12372671;0.24416090000000001;0.71290664;0.15536337;0.79616261;0.13151831;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7675459634999999;kurz_2k;0.98;100;world_detail;1;0.02;kontrolliert_2026_sideways_test1_2000_5m_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;before_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_2026_sideways_test1_2000_5m_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_2026_sideways_test1_2000_5m_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;near_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_2026_sideways_test1_2000_5m_solusdt
0.34522153125;0.5551419270833333;0.11719569791666667;0.12027662500000001;0.23747235416666668;0.7136273437499999;0.15431017708333333;0.7966786458333334;0.13462998958333333;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7679276666666667;kurz_2k;0.9791666666666666;96;world_detail;1;0.020833333333333332;kontrolliert_btc_2025_1h_test1_2000_btcusdt
0.402654;0.567737;0.104244;0.091431;0.195674;0.72067;0.151355;0.82707;0.122055;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.53859635;kurz_2k;1.0;1;world_detail;1;0.0;kontrolliert_btc_2025_1h_test1_2000_btcusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_btc_2025_1h_test1_2000_btcusdt
0.402654;0.567737;0.104244;0.091431;0.195674;0.72067;0.151355;0.82707;0.122055;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.53859635;kurz_2k;1.0;1;world_detail;1;0.0;kontrolliert_btc_2025_1h_test1_2000_btcusdt
0.29662872602739726;0.5501822602739727;0.12107131506849314;0.12440947945205479;0.24548073972602738;0.7112681095890411;0.15380083561643834;0.7756949452054794;0.12484823287671232;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7541768842465753;kurz_2k;1.0;73;world_detail;1;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.273988;0.557864;0.129082;0.120647;0.249728;0.714976;0.152235;0.797656;0.114613;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.51067215;kurz_2k;1.0;1;world_detail;1;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.273988;0.557864;0.129082;0.120647;0.249728;0.714976;0.152235;0.797656;0.114613;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.51067215;kurz_2k;1.0;1;world_detail;1;0.0;kontrolliert_kas_2024_5m_test1_2000_kasusdt
0.2961634266666667;0.5499031866666667;0.12152489333333333;0.12649042666666666;0.24801531999999998;0.7102436266666666;0.15504002666666666;0.7770367733333333;0.13693916;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7541430953333333;kurz_2k;0.96;75;world_detail;1;0.04;kontrolliert_sol_2025_5m_test1_2000_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;before_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_sol_2025_5m_test1_2000_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;after_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_sol_2025_5m_test1_2000_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;near_edge;-;-;dio_1un4;0.4;kurz_2k;0.0;0;world_detail;0;0.0;kontrolliert_sol_2025_5m_test1_2000_solusdt
0.37747847244094485;0.5659972755905511;0.12004591732283464;0.1219514094488189;0.24199731496062993;0.7177924330708662;0.15593786811023622;0.82949181496063;0.13381322637795276;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7836704050196851;lang_10k;0.984251968503937;508;world_detail;1;0.015748031496062992;kontrolliert_2023_negative_stress_10k_5m_solusdt
0.403411;0.565978;0.138921;0.159519;0.29844;0.713878;0.16229;0.83676;0.116204;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.53813375;lang_10k;1.0;1;world_detail;1;0.0;kontrolliert_2023_negative_stress_10k_5m_solusdt
0.393066;0.560748;0.125284;0.137488;0.262771;0.716075;0.15248;0.819957;0.081997;dio_155c;after_edge;stabil;inner_effect_stable;dio_1un4;0.5342921500000001;lang_10k;1.0;1;world_detail;1;0.0;kontrolliert_2023_negative_stress_10k_5m_solusdt
0.39823850000000005;0.5633630000000001;0.1321025;0.1485035;0.28060549999999995;0.7149765;0.157385;0.8283585;0.09910050000000001;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.66121295;lang_10k;1.0;2;world_detail;1;0.0;kontrolliert_2023_negative_stress_10k_5m_solusdt
0.36726224568965515;0.5654985150862069;0.12105164655172414;0.12447688577586206;0.24552853663793103;0.7172079633620689;0.1556464094827586;0.8258621034482758;0.12985427801724136;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7811107008620689;lang_10k;0.9762931034482759;464;world_detail;1;0.023706896551724137;kontrolliert_2023_positive_expansion_10k_5m_solusdt
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dio_155c;before_edge;-;-;dio_1un4;0.4;lang_10k;0.0;0;world_detail;0;0.0;kontrolliert_2023_positive_expansion_10k_5m_solusdt
0.27157200000000004;0.572765;0.105962;0.10604949999999999;0.21201199999999998;0.7269410000000001;0.1379175;0.8158875;0.0717155;dio_155c;after_edge;stabil;inner_effect_stable;dio_1un4;0.6444082500000001;lang_10k;1.0;2;world_detail;1;0.0;kontrolliert_2023_positive_expansion_10k_5m_solusdt
0.27157200000000004;0.572765;0.105962;0.10604949999999999;0.21201199999999998;0.7269410000000001;0.1379175;0.8158875;0.0717155;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.6444082500000001;lang_10k;1.0;2;world_detail;1;0.0;kontrolliert_2023_positive_expansion_10k_5m_solusdt
0.36232982302771854;0.565393618336887;0.11989475692963752;0.12298380597014925;0.2428785799573561;0.7169273134328358;0.15564105970149253;0.8254287057569296;0.13341300852878465;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7802129045842217;lang_10k;0.9744136460554371;469;world_detail;1;0.0255863539445629;kontrolliert_2026_sideways_10k_5m_solusdt
0.404924;0.5732250000000001;0.11002300000000001;0.10451099999999999;0.214534;0.723997;0.1474685;0.8406560000000001;0.11444599999999999;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.668581725;lang_10k;1.0;2;world_detail;1;0.0;kontrolliert_2026_sideways_10k_5m_solusdt
0.387829;0.578318;0.102747;0.113905;0.216652;0.727268;0.141501;0.839044;0.093873;dio_155c;after_edge;stabil;inner_effect_stable;dio_1un4;0.5421638;lang_10k;1.0;1;world_detail;1;0.0;kontrolliert_2026_sideways_10k_5m_solusdt
0.3992256666666667;0.5749226666666667;0.10759766666666666;0.10764233333333334;0.21524;0.7250873333333333;0.14547933333333332;0.8401186666666667;0.10758833333333333;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.70977575;lang_10k;1.0;3;world_detail;1;0.0;kontrolliert_2026_sideways_10k_5m_solusdt
0.38416901984126983;0.5663949484126984;0.12131254365079365;0.12402265277777777;0.24533520436507936;0.7173627083333334;0.15599053174603175;0.8311821468253968;0.1280737976190476;dio_155c;normal;stabil;inner_effect_stable;dio_1un4;0.7849988198412698;lang_10k;0.9861111111111112;504;world_detail;1;0.013888888888888888;kontrolliert_btc_2025_5m_10k_btcusdt
0.35073;0.569238;0.121045;0.117237;0.238281;0.718361;0.154626;0.833933;0.108783;dio_155c;before_edge;stabil;inner_effect_stable;dio_1un4;0.5315710499999999;lang_10k;1.0;1;world_detail;1;0.0;kontrolliert_btc_2025_5m_10k_btcusdt
0.361294;0.572304;0.104123;0.108987;0.213111;0.722901;0.148019;0.829917;0.109242;dio_155c;after_edge;stabil;inner_effect_stable;dio_1un4;0.5340507000000001;lang_10k;1.0;1;world_detail;1;0.0;kontrolliert_btc_2025_5m_10k_btcusdt
0.356012;0.570771;0.11258399999999999;0.11311199999999999;0.225696;0.720631;0.15132250000000003;0.831925;0.10901250000000001;dio_155c;near_edge;stabil;inner_effect_stable;dio_1un4;0.657810875;lang_10k;1.0;2;world_detail;1;0.0;kontrolliert_btc_2025_5m_10k_btcusdt
