role_family,target_members,found_members,member_coverage,real_follow_rows,total_follow_count,dominant_reading,reading_profile,asset_profile,member_profile,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary
rf_07,2,2,1.000000,20,1539,kernfamilie_mit_feldzeitverdichtung,kernfamilie_mit_feldzeitverdichtung:20,BTC:4;SOL:4;DOGE:4;PAXG:4;XRP:4,dio_1ewh:10;dio_0g2r:10,0.747398,0.172577,0.360825,0.174393,familie_als_ganzes_lesbar,passive_connected_family_followworld_summary_no_action_no_direction
rf_21,2,2,1.000000,5,246,kernfamilie_mit_feldzeitverdichtung,kernfamilie_mit_feldzeitverdichtung:5,SOL:2;DOGE:2;XRP:1,dio_1pij:4;dio_1v2w:1,0.724939,0.203872,0.439106,0.215062,familie_als_ganzes_lesbar,passive_connected_family_followworld_summary_no_action_no_direction
rf_05,8,2,0.250000,5,244,kernfamilie_mit_feldzeitverdichtung,kernfamilie_mit_feldzeitverdichtung:5,PAXG:3;BTC:1;DOGE:1,dio_0fe7:3;dio_1xrt:2,0.756425,0.164838,0.417818,0.196691,familie_nur_fragmentarisch_lesbar,passive_connected_family_followworld_summary_no_action_no_direction
