role_family,target_members,member_symbols,global_found_members,global_member_coverage,worlds,worlds_present,world_presence_ratio,whole_family_worlds,whole_family_ratio,partial_family_worlds,missing_worlds,assets_present,mean_member_coverage,total_follow_events,source_total_events,source_event_concentration,family_event_concentration,family_event_balance,source_dominant_member,follow_dominant_member,dominant_member_shift,member_distribution_drift,internal_role_reading,source_member_event_profile,member_event_profile,mean_family_event_share,mean_phase_complete_ratio,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,family_continuity_score,followworld_reading,boundary
rf_06,8,dio_0s8r;dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,8,1.0,15,15,1.0,0,0.0,15,0,5,0.3416666666666667,51,800,0.18375,0.23529411764705882,0.8739495798319327,dio_0s8r,dio_1ejq,dio_0s8r->dio_1ejq,0.30370098039215687,starker_innerer_dominanzwechsel,dio_0s8r:147;dio_1xme:126;dio_0f8s:111;dio_0nx9:105;dio_0gh3:92;dio_1ejq:82;dio_0lr0:72;dio_1yhs:65,dio_0s8r:6;dio_1xme:3;dio_0f8s:3;dio_0nx9:11;dio_0gh3:3;dio_1ejq:12;dio_0lr0:9;dio_1yhs:4,0.003420523138832998,0.0,0.7078963125,0.18539072916666666,0.010078244444444445,0.06260128888888888,0.5569782913165265,familienraum_offen_anschlussfaehig,passive_same_basis_family_followworld_family_no_action_no_direction
rf_13,3,dio_1sub;dio_1t9l;dio_14l0,3,1.0,15,14,0.9333333333333333,1,0.06666666666666667,13,1,5,0.5333333333333333,38,434,0.6036866359447005,0.5789473684210527,0.6315789473684209,dio_1sub,dio_1sub,stabil:dio_1sub,0.05481445549357265,rollenverteilung_nahe_stabil,dio_1sub:262;dio_1t9l:93;dio_14l0:79,dio_1sub:22;dio_1t9l:7;dio_14l0:9,0.0025486250838363516,0.04444444444444444,0.6865220208333334,0.209120125,0.04051020238095238,0.12272065476190476,0.5898245614035087,familienraum_offen_anschlussfaehig,passive_same_basis_family_followworld_family_no_action_no_direction
rf_10,2,dio_0jsd;dio_0ioc,2,1.0,15,12,0.8,2,0.13333333333333333,10,3,5,0.4666666666666667,22,435,0.5563218390804597,0.6818181818181818,0.6363636363636365,dio_0jsd,dio_0jsd,stabil:dio_0jsd,0.12549634273772203,rollenverteilung_nahe_stabil,dio_0jsd:242;dio_0ioc:193,dio_0jsd:15;dio_0ioc:7,0.0014755197853789403,0.03333333333333333,0.6923431,0.2054119,0.012007875000000001,0.029363458333333328,0.5336363636363636,familienraum_offen_anschlussfaehig,passive_same_basis_family_followworld_family_no_action_no_direction
rf_08,2,dio_0h6t;dio_1w94,2,1.0,15,15,1.0,9,0.6,6,0,5,0.8,47,307,0.504885993485342,0.6595744680851063,0.6808510638297873,dio_0h6t,dio_0h6t,stabil:dio_0h6t,0.15468847459976434,rollenverteilung_verschoben,dio_0h6t:155;dio_1w94:152,dio_0h6t:31;dio_1w94:16,0.0031522468142186457,0.03333333333333333,0.7320787121212121,0.14786267424242425,0.046114305555555554,0.17108366666666666,0.8180851063829786,familienraum_konsistent_anschlussfaehig,passive_same_basis_family_followworld_family_no_action_no_direction
rf_17,2,dio_1udx;dio_1cmd,2,1.0,15,7,0.4666666666666667,1,0.06666666666666667,6,8,5,0.26666666666666666,12,307,0.5407166123778502,0.5833333333333334,0.8333333333333333,dio_1udx,dio_1udx,stabil:dio_1udx,0.04261672095548316,rollenverteilung_nahe_stabil,dio_1udx:166;dio_1cmd:141,dio_1udx:7;dio_1cmd:5,0.0008048289738430584,0.0,0.6944165,0.19874599999999998,0.006668607142857144,0.04424682142857143,0.3533333333333333,familienraum_offen_anschlussfaehig,passive_same_basis_family_followworld_family_no_action_no_direction
