dataset,profile_mode,direction,comparison_scope,source_key,source_asset,source_year,source_file,source_start,cohort_a_transition_observations,cohort_b_transition_observations,cohort_a_exact_convergence_count,cohort_b_exact_convergence_count,cohort_a_max_convergence_tick,cohort_b_max_convergence_tick,candidate_pool_size,same_source_distance,nearest_other_distance,identity_rank,identity_distance_tie_size,identity_in_nearest_tie,identity_unique_nearest,nearest_tie_size,identity_auc,source_label_read_by_field,field_learning_used,memory_read,memory_written,influences_action
2091_basis,raw,a_to_b,global,2091_basis|BTC|2024|5000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,5000,40,39,4,4,305,293,56,31.0,29.0,6,7,0,0,1,0.8545454545454545,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2024|6000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,6000,37,38,4,4,305,293,56,39.0,29.0,36,6,0,0,1,0.3181818181818182,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2024|7000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,7000,42,37,4,4,305,293,56,33.0,30.0,5,10,0,0,1,0.8454545454545455,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2024|8000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,8000,40,38,4,4,305,293,56,34.0,30.0,15,6,0,0,1,0.7,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2024|9000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,9000,42,37,4,4,305,293,56,33.0,30.0,5,10,0,0,1,0.8454545454545455,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|0,BTC,2025,1-12_2025_30m_BTCUSDT.csv,0,49,52,4,4,305,293,56,35.0,36.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|10000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,10000,40,40,4,4,305,293,56,42.0,32.0,35,5,0,0,1,0.34545454545454546,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|11000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,11000,42,37,4,4,305,293,56,33.0,32.0,4,8,0,0,3,0.8818181818181818,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|12000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,12000,40,52,4,4,305,293,56,32.0,31.0,2,1,0,0,1,0.9818181818181818,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|13000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,13000,38,41,4,4,305,293,56,33.0,30.0,3,2,0,0,1,0.9545454545454546,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|14000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,14000,43,40,4,4,305,293,56,33.0,31.0,6,4,0,0,1,0.8818181818181818,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|15000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,15000,37,44,4,4,305,293,56,35.0,29.0,17,7,0,0,1,0.6545454545454545,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|3000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,3000,37,40,4,4,305,293,56,43.0,31.0,48,2,0,0,1,0.13636363636363635,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|4000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,4000,43,43,4,4,305,293,56,36.0,30.0,15,6,0,0,1,0.7,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|5000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,5000,39,37,4,4,305,293,56,30.0,28.0,6,7,0,0,1,0.8545454545454545,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|6000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,6000,38,43,4,4,305,293,56,35.0,30.0,9,8,0,0,1,0.7909090909090909,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|8000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,8000,36,36,4,4,305,293,56,38.0,28.0,36,6,0,0,1,0.3181818181818182,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|BTC|2025|9000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,9000,37,36,4,4,305,293,56,33.0,29.0,5,4,0,0,1,0.9,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|0,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,38,39,4,4,305,293,56,41.0,30.0,42,4,0,0,1,0.22727272727272727,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|1000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,41,36,4,4,305,293,56,31.0,29.0,3,2,0,0,1,0.9545454545454546,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|11000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,11000,46,42,4,4,305,293,56,44.0,46.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|12000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,12000,38,38,4,4,305,293,56,30.0,31.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|14000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,14000,49,51,4,4,305,293,56,34.0,33.0,2,2,0,0,1,0.9727272727272728,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|15000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,15000,41,46,4,4,305,293,56,35.0,30.0,15,6,0,0,1,0.7,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|3000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,3000,40,41,4,4,305,293,56,43.0,32.0,42,4,0,0,1,0.22727272727272727,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|4000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,4000,39,36,4,4,305,293,56,41.0,33.0,28,4,0,0,1,0.4818181818181818,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|5000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,5000,41,37,4,4,305,293,56,30.0,29.0,3,6,0,0,2,0.9181818181818182,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|6000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,6000,37,36,4,4,305,293,56,43.0,29.0,49,2,0,0,1,0.11818181818181818,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|7000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,7000,40,43,4,4,305,293,56,31.0,27.0,6,4,0,0,1,0.8818181818181818,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|8000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,8000,41,45,4,4,305,293,56,32.0,31.0,2,2,0,0,1,0.9727272727272728,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2024|9000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,9000,40,42,4,4,305,293,56,34.0,31.0,13,6,0,0,1,0.7363636363636363,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|0,SOL,2025,1-12_2025_30m_SOLUSDT.csv,0,43,46,4,4,305,293,56,39.0,37.0,3,2,0,0,1,0.9545454545454546,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|1000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,1000,37,38,4,4,305,293,56,41.0,29.0,46,3,0,0,1,0.16363636363636364,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|10000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,40,37,4,4,305,293,56,45.0,32.0,47,2,0,0,1,0.15454545454545454,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|11000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,43,46,4,4,305,293,56,37.0,32.0,24,5,0,0,1,0.5454545454545454,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|12000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,40,54,4,4,305,293,56,34.0,31.0,4,2,0,0,1,0.9363636363636364,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|13000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,39,44,4,4,305,293,56,37.0,31.0,17,8,0,0,1,0.6454545454545455,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|14000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,14000,41,43,4,4,305,293,56,34.0,30.0,19,7,0,0,1,0.6181818181818182,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|15000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,15000,38,39,4,4,305,293,56,37.0,30.0,30,4,0,0,1,0.44545454545454544,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|2000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,2000,37,38,4,4,305,293,56,41.0,29.0,43,4,0,0,1,0.20909090909090908,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|3000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,3000,35,37,4,4,305,293,56,40.0,29.0,44,4,0,0,1,0.19090909090909092,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|4000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,4000,36,39,4,4,305,293,56,31.0,28.0,3,2,0,0,1,0.9545454545454546,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|5000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,5000,43,45,4,4,305,293,56,36.0,34.0,6,7,0,0,1,0.8545454545454545,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|6000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,6000,38,40,4,4,305,293,56,42.0,30.0,45,4,0,0,1,0.17272727272727273,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|7000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,7000,37,39,4,4,305,293,56,38.0,29.0,32,4,0,0,1,0.4090909090909091,0,0,0,0,0
2091_basis,raw,a_to_b,global,2091_basis|SOL|2025|9000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,41,43,4,4,305,293,56,36.0,33.0,5,1,0,0,1,0.9272727272727272,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|0,BTC,2024,1-12_2024_30m_BTCUSDT.csv,0,41,40,4,4,305,293,15,37.0,30.0,10,2,0,0,1,0.32142857142857145,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|10000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,10000,43,41,4,4,305,293,15,38.0,32.0,9,1,0,0,1,0.42857142857142855,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|11000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,11000,34,37,4,4,305,293,15,35.0,36.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|12000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,43,44,4,4,305,293,15,35.0,33.0,4,1,0,0,1,0.7857142857142857,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|13000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,43,38,4,4,305,293,15,39.0,32.0,10,2,0,0,1,0.32142857142857145,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|14000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,38,39,4,4,305,293,15,31.0,34.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|15000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,40,38,4,4,305,293,15,30.0,31.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|2000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,2000,38,44,4,4,305,293,15,36.0,31.0,6,3,0,0,1,0.5714285714285714,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|3000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,3000,38,37,4,4,305,293,15,41.0,31.0,14,1,0,0,1,0.07142857142857142,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|4000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,4000,40,36,4,4,305,293,15,40.0,33.0,7,3,0,0,1,0.5,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|5000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,5000,40,39,4,4,305,293,15,31.0,30.0,2,2,0,0,1,0.8928571428571429,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|6000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,6000,37,38,4,4,305,293,15,39.0,30.0,12,2,0,0,1,0.17857142857142858,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|7000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,7000,42,37,4,4,305,293,15,33.0,31.0,3,3,0,0,1,0.7857142857142857,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|8000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,8000,40,38,4,4,305,293,15,34.0,31.0,6,2,0,0,1,0.6071428571428571,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2024|9000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,9000,42,37,4,4,305,293,15,33.0,31.0,3,3,0,0,1,0.7857142857142857,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|0,BTC,2025,1-12_2025_30m_BTCUSDT.csv,0,49,52,4,4,305,293,13,35.0,37.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|10000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,10000,40,40,4,4,305,293,13,42.0,35.0,8,2,0,0,1,0.375,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|11000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,11000,42,37,4,4,305,293,13,33.0,33.0,1,2,1,0,2,0.9583333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|12000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,12000,40,52,4,4,305,293,13,32.0,34.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|13000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,13000,38,41,4,4,305,293,13,33.0,34.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|14000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,14000,43,40,4,4,305,293,13,33.0,32.0,2,2,0,0,1,0.875,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|15000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,15000,37,44,4,4,305,293,13,35.0,32.0,6,1,0,0,1,0.5833333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|3000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,3000,37,40,4,4,305,293,13,43.0,34.0,11,1,0,0,1,0.16666666666666666,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|4000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,4000,43,43,4,4,305,293,13,36.0,31.0,5,2,0,0,1,0.625,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|5000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,5000,39,37,4,4,305,293,13,30.0,29.0,3,1,0,0,2,0.8333333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|6000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,6000,38,43,4,4,305,293,13,35.0,33.0,3,3,0,0,1,0.75,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|8000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,8000,36,36,4,4,305,293,13,38.0,31.0,8,3,0,0,1,0.3333333333333333,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|BTC|2025|9000,BTC,2025,1-12_2025_30m_BTCUSDT.csv,9000,37,36,4,4,305,293,13,33.0,32.0,2,1,0,0,1,0.9166666666666666,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|0,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,38,39,4,4,305,293,13,41.0,30.0,10,2,0,0,1,0.20833333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|1000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,41,36,4,4,305,293,13,31.0,29.0,2,1,0,0,1,0.9166666666666666,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|11000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,11000,46,42,4,4,305,293,13,44.0,48.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|12000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,12000,38,38,4,4,305,293,13,30.0,34.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|14000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,14000,49,51,4,4,305,293,13,34.0,34.0,1,2,1,0,2,0.9583333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|15000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,15000,41,46,4,4,305,293,13,35.0,30.0,6,3,0,0,1,0.5,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|3000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,3000,40,41,4,4,305,293,13,43.0,32.0,10,2,0,0,1,0.20833333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|4000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,4000,39,36,4,4,305,293,13,41.0,33.0,6,1,0,0,1,0.5833333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|5000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,5000,41,37,4,4,305,293,13,30.0,29.0,2,2,0,0,1,0.875,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|6000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,6000,37,36,4,4,305,293,13,43.0,29.0,12,1,0,0,1,0.08333333333333333,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|7000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,7000,40,43,4,4,305,293,13,31.0,27.0,2,2,0,0,1,0.875,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|8000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,8000,41,45,4,4,305,293,13,32.0,32.0,1,2,1,0,2,0.9583333333333334,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2024|9000,SOL,2024,1-12_2024_30m_SOLUSDT.csv,9000,40,42,4,4,305,293,13,34.0,31.0,5,2,0,0,1,0.625,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|0,SOL,2025,1-12_2025_30m_SOLUSDT.csv,0,43,46,4,4,305,293,15,39.0,40.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|1000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,1000,37,38,4,4,305,293,15,41.0,32.0,10,3,0,0,1,0.2857142857142857,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|10000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,40,37,4,4,305,293,15,45.0,35.0,13,1,0,0,1,0.14285714285714285,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|11000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,43,46,4,4,305,293,15,37.0,34.0,6,1,0,0,2,0.6428571428571429,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|12000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,40,54,4,4,305,293,15,34.0,33.0,2,1,0,0,1,0.9285714285714286,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|13000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,39,44,4,4,305,293,15,37.0,34.0,4,2,0,0,1,0.75,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|14000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,14000,41,43,4,4,305,293,15,34.0,32.0,5,2,0,0,2,0.6785714285714286,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|15000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,15000,38,39,4,4,305,293,15,37.0,33.0,8,1,0,0,2,0.5,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|2000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,2000,37,38,4,4,305,293,15,41.0,32.0,10,3,0,0,1,0.2857142857142857,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|3000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,3000,35,37,4,4,305,293,15,40.0,32.0,13,1,0,0,1,0.14285714285714285,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|4000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,4000,36,39,4,4,305,293,15,31.0,32.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|5000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,5000,43,45,4,4,305,293,15,36.0,36.0,1,2,1,0,2,0.9642857142857143,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|6000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,6000,38,40,4,4,305,293,15,42.0,33.0,10,3,0,0,1,0.2857142857142857,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|7000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,7000,37,39,4,4,305,293,15,38.0,32.0,9,1,0,0,1,0.42857142857142855,0,0,0,0,0
2091_basis,raw,a_to_b,within_asset_year,2091_basis|SOL|2025|9000,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,41,43,4,4,305,293,15,36.0,37.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,b_to_a,global,2091_basis|BTC|2024|0,BTC,2024,1-12_2024_30m_BTCUSDT.csv,0,41,40,4,4,305,293,56,37.0,36.0,3,12,0,0,2,0.8636363636363636,0,0,0,0,0
2091_basis,raw,b_to_a,global,2091_basis|BTC|2024|10000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,10000,43,41,4,4,305,293,56,38.0,36.0,15,12,0,0,4,0.6454545454545455,0,0,0,0,0
2091_basis,raw,b_to_a,global,2091_basis|BTC|2024|11000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,11000,34,37,4,4,305,293,56,35.0,40.0,1,1,1,1,1,1.0,0,0,0,0,0
2091_basis,raw,b_to_a,global,2091_basis|BTC|2024|12000,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,43,44,4,4,305,293,56,35.0,31.0,17,11,0,0,2,0.6181818181818182,0,0,0,0,0
