asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,world_kind,timeframe,year
SOL,3000,4000,sign_shuffle_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start3000_sign_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,21,0.02112676056338028,0.3333333333333333,0.761904761904762,dio_1xrt,2,0.25,6,6,0.7429111666666667,0.14465416666666667,0.1512755,0.35648366666666664,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_shuffle,1h,2024
SOL,6000,7000,sign_shuffle_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start6000_sign_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_17dc;dio_0qup,21,0.02112676056338028,0.38095238095238093,0.7074829931972789,dio_0fe7,2,0.25,5,5,0.754746,0.14368019999999998,0.30252880000000004,0.3651496,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_shuffle,1h,2024
SOL,12000,13000,sign_shuffle_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start12000_sign_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0qup,dio_1ba6;dio_0u24,16,0.01609657947686117,0.3125,0.7857142857142857,dio_1xrt,1,0.125,6,4,0.743662,0.1398315,0.11427891666666665,0.1982418333333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_shuffle,15m,2024
SOL,24000,25000,sign_shuffle_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start24000_sign_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,29,0.029175050301810865,0.3103448275862069,0.7881773399014779,dio_1xrt,3,0.375,11,7,0.7561522857142858,0.136408,0.21361189610389608,0.4140286363636364,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_shuffle,15m,2024
BTC,0,1000,magnitude_shuffle_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start0_magnitude_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,14,0.014084507042253521,0.35714285714285715,0.7346938775510203,dio_0fe7,1,0.125,5,4,0.74147325,0.139011,0.13194,0.495525,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,1h,2024
BTC,0,1000,magnitude_shuffle_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start0_magnitude_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,18,0.018108651911468814,0.4444444444444444,0.634920634920635,dio_0v65,2,0.25,8,5,0.7424194,0.1432446,0.13680599999999998,0.23458855,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,15m,2024
BTC,3000,4000,magnitude_shuffle_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start3000_magnitude_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,20,0.02012072434607646,0.2,0.9142857142857144,dio_1ba6,1,0.125,3,11,0.7518523636363637,0.13269,0.17513736363636365,0.6628478181818183,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,1h,2024
BTC,6000,7000,magnitude_shuffle_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start6000_magnitude_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,33,0.03319919517102616,0.2727272727272727,0.8311688311688312,dio_0ein,3,0.375,9,12,0.7520140833333334,0.13765966666666665,0.29681599999999997,0.526034611111111,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,1h,2024
BTC,12000,13000,magnitude_shuffle_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start12000_magnitude_shuffle_1000.csv,994,rf_05,8,5,0.625,dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0fe7;dio_0u24;dio_0qup,21,0.02112676056338028,0.38095238095238093,0.7074829931972789,dio_0v65,2,0.25,4,10,0.7531561,0.13437,0.3018704,0.7201427,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,15m,2024
BTC,24000,25000,magnitude_shuffle_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start24000_magnitude_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,20,0.02012072434607646,0.25,0.8571428571428571,dio_0fe7,2,0.25,4,8,0.748911375,0.135569625,0.2142795,0.68084825,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,15m,2024
SOL,0,1000,magnitude_shuffle_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start0_magnitude_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,29,0.029175050301810865,0.20689655172413793,0.9064039408866995,dio_0ein,4,0.5,12,7,0.7485655714285715,0.13921,0.18371011904761908,0.4216590595238095,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,1h,2024
SOL,0,1000,magnitude_shuffle_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start0_magnitude_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,22,0.022132796780684104,0.2727272727272727,0.8311688311688312,dio_1xrt,1,0.125,4,13,0.7427582307692308,0.14297192307692308,0.18231680769230765,0.38761130769230767,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,15m,2024
SOL,3000,4000,magnitude_shuffle_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start3000_magnitude_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,21,0.02112676056338028,0.2857142857142857,0.8163265306122449,dio_1xrt,3,0.375,7,10,0.7458585,0.1375157,0.12817525714285716,0.35535948571428566,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,1h,2024
SOL,6000,7000,magnitude_shuffle_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start6000_magnitude_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,23,0.023138832997987926,0.391304347826087,0.6956521739130436,dio_1xrt,2,0.25,6,10,0.7453195,0.1418463,0.2404778,0.5335039666666667,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,1h,2024
SOL,12000,13000,magnitude_shuffle_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start12000_magnitude_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,28,0.028169014084507043,0.25,0.8571428571428571,dio_0ein,4,0.5,7,11,0.7483902727272728,0.1379419090909091,0.20680103896103896,0.4038194675324675,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,15m,2024
SOL,24000,25000,magnitude_shuffle_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start24000_magnitude_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,22,0.022132796780684104,0.22727272727272727,0.8831168831168831,dio_1xrt,2,0.25,10,9,0.7428606666666666,0.14191733333333334,0.08489274444444445,0.1995528444444445,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_shuffle,15m,2024
BTC,0,1000,wick_shuffle_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start0_wick_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,21,0.02112676056338028,0.38095238095238093,0.7074829931972789,dio_0fe7,2,0.25,10,7,0.7444014285714287,0.14242328571428572,0.1307829,0.2648161,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,1h,2024
BTC,0,1000,wick_shuffle_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start0_wick_shuffle_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0qup,dio_1ba6;dio_0ein;dio_0u24,21,0.02112676056338028,0.3333333333333333,0.761904761904762,dio_1xrt,2,0.25,8,7,0.7479092857142857,0.13922842857142856,0.26479825,0.4812001071428571,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,15m,2024
BTC,3000,4000,wick_shuffle_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start3000_wick_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,27,0.02716297786720322,0.2962962962962963,0.8042328042328043,dio_1xrt,4,0.5,11,10,0.7486278000000001,0.1476996,0.31594362727272723,0.45137062727272736,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,1h,2024
BTC,6000,7000,wick_shuffle_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start6000_wick_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_17dc;dio_0u24,30,0.030181086519114688,0.3,0.7999999999999999,dio_0fe7,2,0.25,13,6,0.7524778333333334,0.14457283333333334,0.34203460256410256,0.36237134615384614,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,1h,2024
BTC,12000,13000,wick_shuffle_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start12000_wick_shuffle_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein,dio_0v65;dio_0u24;dio_0qup,19,0.019114688128772636,0.2631578947368421,0.8421052631578948,dio_0fe7,2,0.25,5,3,0.7509483333333332,0.13976366666666665,0.2536819333333334,0.46347286666666665,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,15m,2024
BTC,24000,25000,wick_shuffle_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start24000_wick_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_1ba6,26,0.026156941649899398,0.2692307692307692,0.8351648351648352,dio_17dc,0,0.0,9,8,0.7505295,0.145333,0.23350365277777782,0.4271795972222222,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,15m,2024
SOL,0,1000,wick_shuffle_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start0_wick_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0qup,dio_1ba6;dio_0u24,27,0.02716297786720322,0.25925925925925924,0.8465608465608465,dio_0fe7,3,0.375,12,7,0.7505871428571428,0.1435112857142857,0.2799067261904762,0.4174210833333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,1h,2024
SOL,0,1000,wick_shuffle_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start0_wick_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,27,0.02716297786720322,0.2222222222222222,0.888888888888889,dio_0v65,2,0.25,12,8,0.750244125,0.13524675,0.16586783333333333,0.3630272083333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,15m,2024
SOL,3000,4000,wick_shuffle_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start3000_wick_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein;dio_0u24;dio_0qup,dio_0v65,32,0.03219315895372234,0.25,0.8571428571428571,dio_0fe7,3,0.375,10,12,0.7515040833333333,0.1458075,0.30096483333333335,0.47871240000000004,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,1h,2024
SOL,6000,7000,wick_shuffle_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start6000_wick_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_17dc,25,0.025150905432595575,0.36,0.7314285714285714,dio_1xrt,2,0.25,5,12,0.7503710833333334,0.13739700000000002,0.2083205833333333,0.3441281333333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,1h,2024
SOL,12000,13000,wick_shuffle_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start12000_wick_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,24,0.02414486921529175,0.16666666666666666,0.9523809523809524,dio_1ba6,1,0.125,7,6,0.750663,0.13452383333333331,0.14145488095238096,0.40076330952380956,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,15m,2024
SOL,24000,25000,wick_shuffle_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start24000_wick_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_17dc,29,0.029175050301810865,0.41379310344827586,0.6699507389162562,dio_0fe7,1,0.125,11,12,0.7496085,0.13655408333333333,0.15365591666666661,0.17975037878787875,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_shuffle,15m,2024
BTC,0,1000,volume_shuffle_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start0_volume_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,31,0.03118712273641851,0.22580645161290322,0.8847926267281105,dio_0fe7,3,0.375,14,6,0.7513225,0.14084766666666668,0.20342764285714288,0.20139980952380954,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,1h,2024
BTC,0,1000,volume_shuffle_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start0_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,29,0.029175050301810865,0.27586206896551724,0.8275862068965517,dio_0fe7,2,0.25,10,11,0.7468007272727273,0.14061363636363636,0.22499350909090912,0.4486264,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,15m,2024
BTC,3000,4000,volume_shuffle_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start3000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,33,0.03319919517102616,0.21212121212121213,0.9004329004329004,dio_17dc,5,0.625,10,10,0.7505621,0.14189069999999998,0.295531,0.540133,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,1h,2024
BTC,6000,7000,volume_shuffle_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_1h_start6000_volume_shuffle_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,27,0.02716297786720322,0.25925925925925924,0.8465608465608465,dio_0fe7,3,0.375,12,7,0.7512635714285715,0.1390107142857143,0.2568371547619047,0.355235119047619,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,1h,2024
BTC,12000,13000,volume_shuffle_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start12000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,30,0.030181086519114688,0.23333333333333334,0.8761904761904761,dio_0fe7,5,0.625,12,9,0.7492855555555555,0.14117177777777778,0.2534182222222222,0.3382471666666667,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,15m,2024
BTC,24000,25000,volume_shuffle_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_btc_2024_15m_start24000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,25,0.025150905432595575,0.24,0.8685714285714285,dio_1xrt,2,0.25,4,9,0.7462872222222222,0.14036666666666667,0.2259032222222222,0.6195992222222222,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,15m,2024
SOL,0,1000,volume_shuffle_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start0_volume_shuffle_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,25,0.025150905432595575,0.32,0.777142857142857,dio_1xrt,3,0.375,13,7,0.7513497142857143,0.14022785714285715,0.21415329670329672,0.40810049450549446,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,1h,2024
SOL,0,1000,volume_shuffle_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start0_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,31,0.03118712273641851,0.3225806451612903,0.7741935483870969,dio_1xrt,1,0.125,8,12,0.75197825,0.1352905,0.20976129166666668,0.38172204166666657,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,15m,2024
SOL,3000,4000,volume_shuffle_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start3000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein;dio_0u24;dio_0qup,dio_0v65,27,0.02716297786720322,0.25925925925925924,0.8465608465608465,dio_0fe7,4,0.5,12,6,0.7517431666666666,0.14154766666666665,0.27087025,0.40972341666666673,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,1h,2024
SOL,6000,7000,volume_shuffle_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_1h_start6000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,27,0.02716297786720322,0.3333333333333333,0.761904761904762,dio_1xrt,3,0.375,8,8,0.74639375,0.148321,0.33733312499999996,0.658230875,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,1h,2024
SOL,12000,13000,volume_shuffle_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start12000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,26,0.026156941649899398,0.34615384615384615,0.7472527472527473,dio_1xrt,3,0.375,10,6,0.7472458333333334,0.14247216666666665,0.23569713333333334,0.39142323333333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,15m,2024
SOL,24000,25000,volume_shuffle_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2075_rf05_component_controls/control_2075_sol_2024_15m_start24000_volume_shuffle_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,32,0.03219315895372234,0.1875,0.9285714285714286,dio_1xrt,3,0.375,15,9,0.7543275555555556,0.13615577777777776,0.24857886666666668,0.3450364222222222,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_shuffle,15m,2024
